"","Estimate","Std.err.","t-ratio(0)","t-ratio(1)","Rob.std.err.","Rob.t-ratio(0)","Rob.t-ratio(1)"
"B_mean_avail_mckl",-5.01567916916601,0.875541089032936,-5.72866223183883,-6.87081308292513,1.19522525404503,-4.19643004713239,-5.03309242237561
"B_mean_avail_msqd",2.42297562642188,0.462722803895244,5.23634367276702,3.075222605074,0.982354547483772,2.46649810155422,1.44853569423252
"B_mean_avail_psdn",-1.22621624301698,0.713495198799269,-1.71860475736987,-3.12015588438921,0.584416745280901,-2.09818807027441,-3.80929578249327
"B_mean_avail_nanc",0.174757883584678,0.257472015089191,0.678745158086948,-3.20517208881691,0.361187396032251,0.48384269635221,-2.28480319490892
"B_mean_price",0.834223427593644,0.131752906785513,6.33172692691872,-1.25823844384877,0.181551493798387,4.59496867880388,-0.913110484182804
"B_wind_max_220_mh",-0.042389,NA,NA,NA,NA,NA,NA
"B_dist_to_cog",-0.002051,NA,NA,NA,NA,NA,NA
"B_dist_port_to_catch_area_zero",-0.009998,NA,NA,NA,NA,NA,NA
"B_dummy_prev_days",2.94475246421455,0.098643739163863,29.8524010664564,19.7149102487286,0.189955804493144,15.5023031387327,10.2379207068913
"B_dummy_prev_year_days",0.17491556441549,0.0871990547708445,2.00593417985047,-9.46208003920223,0.134883656016425,1.29678842923853,-6.11700824215529
"c_psdn",-1.167252,NA,NA,NA,NA,NA,NA
"B_d_d",-0.782539,NA,NA,NA,NA,NA,NA
"B_unem_rate_part",0.124537,NA,NA,NA,NA,NA,NA
"w_msqd",-3.831277,NA,NA,NA,NA,NA,NA
"asc_laa",-3.849474,NA,NA,NA,NA,NA,NA
"asc_mna",-4.458859,NA,NA,NA,NA,NA,NA
"asc_mra",-4.879744,NA,NA,NA,NA,NA,NA
"asc_sba",-3.83218,NA,NA,NA,NA,NA,NA
"asc_sfa",-4.742179,NA,NA,NA,NA,NA,NA
"asc_sda",-4.52293,NA,NA,NA,NA,NA,NA
"theta_part",0.761065,NA,NA,NA,NA,NA,NA
"theta_laa",10,NA,NA,NA,NA,NA,NA
"theta_mna",10,NA,NA,NA,NA,NA,NA
"theta_sba",0.892268,NA,NA,NA,NA,NA,NA
"asc_no_participation",0,NA,NA,NA,NA,NA,NA
