"","Estimate","Std.err.","t-ratio(0)","t-ratio(1)","Rob.std.err.","Rob.t-ratio(0)","Rob.t-ratio(1)"
"B_mean_avail",2.36653745305177,NA,NA,NA,NA,NA,NA
"B_wind_max_220_mh",-0.0682487115731334,NA,NA,NA,NA,NA,NA
"B_dist_to_cog",-0.000870356118948561,NA,NA,NA,NA,NA,NA
"B_dist_port_to_catch_area_zero",-0.00478396427681736,NA,NA,NA,NA,NA,NA
"B_dummy_prev_days",2.5528175648727,NA,NA,NA,NA,NA,NA
"B_dummy_prev_year_days",0.380328978514517,NA,NA,NA,NA,NA,NA
"B_unem_rate",0.387353371283658,NA,NA,NA,NA,NA,NA
"B_d_d",-1.69134026163946,NA,NA,NA,NA,NA,NA
"c_psdn",-1.95754907945456,NA,NA,NA,NA,NA,NA
"c_dcrb",-1.93183616455989,NA,NA,NA,NA,NA,NA
"B_mean_price_part",3.87158854798174,NA,NA,NA,NA,NA,NA
"B_mean_price_crab",0.0870326731852272,NA,NA,NA,NA,NA,NA
"asc_mna_msqd",-8.05274999192543,NA,NA,NA,NA,NA,NA
"asc_sba_msqd",-7.86754281027953,NA,NA,NA,NA,NA,NA
"asc_mra_msqd",-8.80847660185493,NA,NA,NA,NA,NA,NA
"asc_laa_msqd",-8.22635318371871,NA,NA,NA,NA,NA,NA
"asc_npa_msqd",-8.09261748662367,NA,NA,NA,NA,NA,NA
"asc_sfa_msqd",-8.49994861386754,NA,NA,NA,NA,NA,NA
"asc_cba_msqd",-7.87946392480188,NA,NA,NA,NA,NA,NA
"asc_laa_psdn",-7.10349438969387,NA,NA,NA,NA,NA,NA
"asc_clo_psdn",-5.4543156166125,NA,NA,NA,NA,NA,NA
"asc_cwa_psdn",-4.22357249728706,NA,NA,NA,NA,NA,NA
"asc_clw_psdn",-4.50905246440733,NA,NA,NA,NA,NA,NA
"asc_sba_cmck",-6.51722320202629,NA,NA,NA,NA,NA,NA
"asc_laa_cmck",-7.554094695922,NA,NA,NA,NA,NA,NA
"asc_laa_nanc",-6.71162827145529,NA,NA,NA,NA,NA,NA
"asc_cwa_albc",-17.2632535011341,NA,NA,NA,NA,NA,NA
"asc_cwa_dcrb",-6.08015782024249,NA,NA,NA,NA,NA,NA
"asc_clw_dcrb",-5.71231688981158,NA,NA,NA,NA,NA,NA
"theta_part",0.649250021683319,NA,NA,NA,NA,NA,NA
"theta_cmck",10,NA,NA,NA,NA,NA,NA
"theta_msqd",10,NA,NA,NA,NA,NA,NA
"theta_psdn",0.0946764914384579,NA,NA,NA,NA,NA,NA
"theta_part_crab",10,NA,NA,NA,NA,NA,NA
"w_nanc",-51.4872186098242,NA,NA,NA,NA,NA,NA
"w_msqd",-3.71110045998849,NA,NA,NA,NA,NA,NA
"w_psdn",-0.569381264953948,NA,NA,NA,NA,NA,NA
"w_albc",-0.380828676264832,NA,NA,NA,NA,NA,NA
"w_cmck",-3.33995106092562,NA,NA,NA,NA,NA,NA
"w_dcrb",-0.456948886576163,NA,NA,NA,NA,NA,NA
"c_msqd",-19.5730846341436,NA,NA,NA,NA,NA,NA
"asc_no_participation",0,NA,NA,NA,NA,NA,NA
"w_nopart",0,NA,NA,NA,NA,NA,NA
"B_mean_price_no_part",0,NA,NA,NA,NA,NA,NA
