"","Estimate","Std.err.","t-ratio(0)","t-ratio(1)","Rob.std.err.","Rob.t-ratio(0)","Rob.t-ratio(1)"
"B_mean_avail_psdn",0.831585705724485,0.341219791150869,2.43709693074867,-0.493565433902547,0.360399144821732,2.30740199490712,-0.467299372640909
"B_mean_avail_nanc",1.58687429148725,0.301610437519091,5.26133745416819,1.94580232804476,0.4942052263333,3.21096218115879,1.18751130141115
"B_mean_avail_othr",10.3766792633165,0.408236439233302,25.4183072995754,22.9687464473446,0.336512078048073,30.8359786772174,27.8643171374579
"B_mean_avail_cmck",3.12760062905044,1.22324465179312,2.55680711496738,1.73930916103468,0.674624478624357,4.63606158410974,3.15375545427715
"B_wind_max_220_mh",-0.0412852072460395,0.00685347193372643,-6.02398428785738,-151.935430292171,0.00509700584130005,-8.0998940420106,-204.293508712254
"B_dist_to_cog",-0.00485414923480607,0.000520367847975791,-9.328303533142,-1931.04580373989,0.000502307128896018,-9.66370763137411,-2000.47757921194
"B_dist_port_to_catch_area_zero",-0.0192062178075939,0.00216749937408706,-8.86100270071978,-470.222150923055,0.00248763300959013,-7.72067975201793,-409.70923519604
"B_dummy_prev_days",2.27676977144581,0.106188840212072,21.4407631432722,12.0235777026658,0.0971199209360755,23.442870932158,13.146322187455
"B_dummy_prev_year_days",0.295971849832736,0.071574670641727,4.13514791167183,-9.83627509361986,0.112003047475369,2.64253389978362,-6.28579459252741
"B_unem_rate",0.296607,NA,NA,NA,NA,NA,NA
"B_d_d",-1.049662,NA,NA,NA,NA,NA,NA
"c_dcrb",-0.34228,NA,NA,NA,NA,NA,NA
"B_mean_price_part",3.88916560495388,0.182743204206761,21.2821353430663,15.8099756294357,0.153141547601085,25.3958880909619,18.8659815067286
"B_mean_price_othr",0,NA,NA,NA,NA,NA,NA
"asc_cba_psdn",-3.415935,NA,NA,NA,NA,NA,NA
"asc_clo_psdn",-4.2925,NA,NA,NA,NA,NA,NA
"asc_clw_psdn",-4.342098,NA,NA,NA,NA,NA,NA
"asc_cwa_psdn",-4.039418,NA,NA,NA,NA,NA,NA
"asc_clo_nanc",-5.624992,NA,NA,NA,NA,NA,NA
"asc_clw_nanc",-8.621662,NA,NA,NA,NA,NA,NA
"asc_cwa_nanc",-4.833624,NA,NA,NA,NA,NA,NA
"asc_clo_cmck",-5.353759,NA,NA,NA,NA,NA,NA
"asc_cwa_dcrb",-9.539669,NA,NA,NA,NA,NA,NA
"asc_nps_sock",-8.590836,NA,NA,NA,NA,NA,NA
"theta_part",0.007168,NA,NA,NA,NA,NA,NA
"theta_nanc",13.341196,NA,NA,NA,NA,NA,NA
"theta_psdn",1.034107,NA,NA,NA,NA,NA,NA
"asc_no_participation",0,NA,NA,NA,NA,NA,NA
