"B_mean_avail_msqd","B_mean_avail_psdn","B_mean_avail_cmck","B_mean_avail_nanc","B_mean_avail_albc","B_mean_avail_dcrb","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate","B_d_d","B_d_c","B_d_cd","c_psdn","c_dcrb","B_mean_price_part","B_mean_price_crab","asc_mna_msqd","asc_sba_msqd","asc_mra_msqd","asc_laa_msqd","asc_npa_msqd","asc_sfa_msqd","asc_cba_msqd","asc_laa_psdn","asc_clo_psdn","asc_cwa_psdn","asc_clw_psdn","asc_sba_cmck","asc_laa_cmck","asc_laa_nanc","asc_cwa_albc","asc_cwa_dcrb","asc_clw_dcrb","theta_part","theta_cmck","theta_msqd","theta_psdn","theta_part_crab","w_msqd","asc_no_participation","logLike"
1.748535,0.226588,-1.484157,4.193747,2.202953,5.741342,-0.065261,-0.00088681,-0.005776,2.861858,0.366907,0.414837,-2.016306,-0.909442,-9.885604,-2.032304,-1.485335,4.600908,-0.038246,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.109144,10.761289,11.124362,0.143028,10.694908,-3.940726,0,-4742.4209630827
1.748535,0.226588,-1.484157,4.193747,2.202953,5.741342,-0.065261,-0.00088681,-0.005776,2.861858,0.366907,0.414837,-2.016306,-0.909442,-9.885604,-2.032304,-1.485335,4.600908,-0.038246,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.109144,10.761289,11.124362,0.143028,10.694908,-3.940726,0,-4742.4209630827
1.74853497193428,0.226588008469198,-1.48415700006391,4.19374700755672,2.20295299813246,5.74134200011233,-0.065263027083151,-0.000900202865858972,-0.00578135736717284,2.86185788045086,0.366906965151772,0.414836285011783,-2.01630599501132,-0.909442,-9.885604,-2.03230400005008,-1.48533499999236,4.60090790065631,-0.0382459984279089,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.10914399209685,10.761289,11.124362,0.143028,10.694908,-3.94072600464018,0,-4742.39585647734
1.74853127703701,0.226589483282492,-1.48415700085008,4.19374808806929,2.20295273705492,5.74134208940937,-0.0655202121952267,-0.000858542789007461,-0.00642819365849377,2.86184277636104,0.366903004923803,0.414750708209051,-2.01630499058274,-0.909442,-9.885604,-2.03230398465991,-1.48533499606769,4.60089539792735,-0.0382447522724763,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.10914326024767,10.761289,11.124362,0.143028,10.694908,-3.94072665220526,0,-4742.15809370659
1.74848457603279,0.22662260026211,-1.48415623801084,4.19377286791811,2.20294633278998,5.74134105121678,-0.0682976756607552,-0.000846874009750056,-0.00581733004315156,2.86172023475963,0.366911307505659,0.414234896188291,-2.01630647568181,-0.909442,-9.885604,-2.03230347873583,-1.48533507977592,4.60081485699683,-0.0382608644370396,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.1091389552255,10.761289,11.124362,0.143028,10.694908,-3.94073474607374,0,-4741.93501370275
1.74773571921118,0.227673141881423,-1.48412322191264,4.19441896123392,2.20290511691516,5.74170537031556,-0.0713209270958326,-0.000861148202934834,-0.00595584060181449,2.86167513764851,0.368647778439617,0.422276360338566,-2.01442338985448,-0.909442,-9.885604,-2.03225963205033,-1.48533033157668,4.60094841062318,-0.033717535642208,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.10924628626311,10.761289,11.124362,0.143028,10.694908,-3.94089986710498,0,-4741.89905514397
1.74700394504635,0.228666512085888,-1.48409161344599,4.19510642403468,2.20284349753174,5.74187178075457,-0.0712526042481645,-0.000861377622327441,-0.00589106242055053,2.86084895761831,0.369923850361224,0.421576664977419,-2.01306438956133,-0.909442,-9.885604,-2.0322289877351,-1.48533103216201,4.60094819875604,-0.0319095421385784,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.1093141583737,10.761289,11.124362,0.143028,10.694908,-3.94108570085884,0,-4741.87838115802
1.74034911047169,0.23846942137053,-1.48376227288615,4.20183374187633,2.20228060694253,5.74205219659542,-0.0712426401190366,-0.000864143357770405,-0.00581117198636229,2.85301742955745,0.380484944348611,0.421252879823816,-2.00169407560196,-0.909442,-9.885604,-2.03191444467778,-1.485373162836,4.6026546902026,-0.0340984365740851,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.11024550461864,10.761289,11.124362,0.143028,10.694908,-3.94285409136528,0,-4741.78154335081
1.71769106353137,0.27367510334001,-1.48216472795153,4.23209671053767,2.19712851088007,5.7433471309613,-0.0705362038118028,-0.000876744813565375,-0.00544239292133514,2.82163209533044,0.361908075135722,0.422967391382124,-1.97528437099321,-0.909442,-9.885604,-2.03143467140177,-1.48552031722681,4.60303794762154,-0.0349891217946183,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.10792136269942,10.761289,11.124362,0.143028,10.694908,-3.94973610350628,0,-4741.71242454167
1.69378902704708,0.316379331833764,-1.48031055079632,4.27225826043485,2.18925742443354,5.74512245686291,-0.070573707921128,-0.000878078617773113,-0.00529596056611067,2.8238289063095,0.349796918188892,0.421686725921068,-1.95991744049984,-0.909442,-9.885604,-2.03121041024495,-1.48579788601539,4.61353151948045,-0.0355232442884841,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.07947648685595,10.761289,11.124362,0.143028,10.694908,-3.95634386408743,0,-4741.5588821632
