"B_mean_avail_psdn","B_mean_avail_nanc","B_mean_avail_othr","B_mean_avail_cmck","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_mean_price_part","B_mean_price_othr","B_closure_mean_avail_nanc","B_closure_mean_avail_othr","B_closure_mean_avail_cmck","B_closure_wind_max_220_mh","B_closure_dist_to_cog","B_closure_dist_port_to_catch_area_zero","B_closure_mean_price_part","B_closure_mean_price_othr","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate","B_d_c","B_d_d","B_d_cd","c_dcrb","asc_cba_psdn","asc_clo_psdn","asc_clw_psdn","asc_cwa_psdn","asc_clo_nanc","asc_clw_nanc","asc_cwa_nanc","asc_clo_cmck","asc_cwa_dcrb","asc_nps_sock","theta_part","theta_nanc","theta_psdn","asc_no_participation","logLike"
-0.634209,-0.389939,8.543737,1.069988,-0.053701,-0.005541,-0.015341,4.285241,0.059918,2.565419,0.847851,0,0.00092681,0.00085293,-0.005695,-0.618928,0.126901,2.269031,0.237853,0.48835,0,-1.113432,-11.50338,0.508521,-4.161256,-5.232935,-4.885387,-4.486702,-6.36028,-9.446973,-5.499815,-6.262313,-10.908057,-8.813884,0.133342,13.572541,1.063352,0,-1867.29375478586
-0.634209,-0.389939,8.543737,1.069988,-0.053701,-0.005541,-0.015341,4.285241,0.059918,2.565419,0.847851,0,0.00092681,0.00085293,-0.005695,-0.618928,0.126901,2.269031,0.237853,0.48835,0,-1.113432,-11.50338,0.508521,-4.161256,-5.232935,-4.885387,-4.486702,-6.36028,-9.446973,-5.499815,-6.262313,-10.908057,-8.813884,0.133342,13.572541,1.063352,0,-1867.29375478586
-0.634209,-0.389939,8.543737,1.069988,-0.053701,-0.005541,-0.015341,4.285241,0.059918,2.56541890359356,0.847849655766831,0,0.00092681,0.00085293,-0.005695,-0.618929535590855,0.126897207407094,2.269031,0.237853,0.48835,0,-1.113432,-11.50338,0.508521,-4.161256,-5.232935,-4.885387,-4.486702,-6.36028,-9.446973,-5.499815,-6.262313,-10.908057,-8.813884,0.133342,13.572541,1.063352,0,-1867.29375478134
