"asc_sfa_nanc","asc_laa_nanc","asc_laa_cmck","asc_laa_msqd","asc_laa_ytna","asc_mna_msqd","asc_sba_msqd","asc_laa_btna","asc_sfa_msqd","asc_mna_psdn","asc_sba_cmck","asc_mra_msqd","asc_laa_psdn","asc_mna_nanc","c_psdn","w_msqd","theta_part","theta_cmck","theta_msqd","theta_psdn","theta_nanc","theta_tuna","B_mean_avail_nanc","B_mean_avail_cmck","B_mean_avail_msqd","B_mean_avail_ytna","B_mean_avail_btna","B_mean_avail_psdn","B_mean_price","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_closure_mean_avail_nanc","B_closure_mean_avail_cmck","B_closure_mean_avail_msqd","B_closure_mean_avail_ytna","B_closure_mean_avail_btna","B_closure_mean_price","B_closure_wind_max_220_mh","B_closure_dist_to_cog","B_closure_dist_port_to_catch_area_zero","B_d_d","B_d_cd","B_d_c","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate_part","asc_no_participation","logLike"
-4.602399,-4.675097,-3.672867,-2.843031,-5.97957,-3.357017,-2.861606,-7.925105,-3.491305,-4.128261,-4.140879,-3.969874,-4.467146,-3.913071,-1.502903,-3.657823,4.347635,12.001167,1.370864,0.444885,0.043533,12.00934,0.588331,-5.241522,4.177325,2.126602,4.611822,-1.605962,-0.126202,-0.032769,-0.002487,-0.007444,0.648548,1.329918,-2.200464,-0.004737,-0.441622,0.623576,-0.03056,-0.00024924,-0.002489,-2.133826,-1.418565,-0.952011,2.672573,0.306785,0.108907,0,-23460.7811477384
-4.602399,-4.675097,-3.672867,-2.843031,-5.97957,-3.357017,-2.861606,-7.925105,-3.491305,-4.128261,-4.140879,-3.969874,-4.467146,-3.913071,-1.502903,-3.657823,4.347635,12.001167,1.370864,0.444885,0.043533,12.00934,0.588331,-5.241522,4.177325,2.126602,4.611822,-1.605962,-0.126202,-0.032769,-0.002487,-0.007444,0.648548,1.329918,-2.200464,-0.004737,-0.441622,0.623576,-0.03056,-0.00024924,-0.002489,-2.133826,-1.418565,-0.952011,2.672573,0.306785,0.108907,0,-23460.7811477384
-4.60239899998443,-4.67509700001183,-3.67286699996297,-2.84303100005512,-5.97956999998707,-3.35701699991849,-2.86160600006026,-7.92510500001441,-3.49130499994524,-4.1282610000065,-4.14087899998321,-3.96987399999863,-4.46714599999304,-3.91307099995051,-1.50290299999771,-3.65782299999091,4.34763499999946,12.001167,1.3708640001051,0.444884999999016,0.0435330000165105,12.00934,0.588331000019297,-5.24152200000712,4.17732500003086,2.12660200004186,4.61182199999121,-1.60596200000046,-0.126201999945179,-0.0327689977976829,-0.00248688863658905,-0.00744400173829496,0.648548000017747,1.32991799998218,-2.20046400000767,-0.00473700006014109,-0.44162199998726,0.623575999944314,-0.0305600003647059,-0.000249203455751538,-0.00248900640037656,-2.133826,-1.418565,-0.952011,2.67257299990693,0.30678499987641,0.108907001394704,0,-23460.7811456479
