"B_mean_avail","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate","B_d_d","c_psdn","c_dcrb","B_mean_price_part","B_mean_price_crab","asc_mna_msqd","asc_sba_msqd","asc_mra_msqd","asc_laa_msqd","asc_npa_msqd","asc_sfa_msqd","asc_cba_msqd","asc_laa_psdn","asc_clo_psdn","asc_cwa_psdn","asc_clw_psdn","asc_sba_cmck","asc_laa_cmck","asc_laa_nanc","asc_cwa_albc","asc_cwa_dcrb","asc_clw_dcrb","theta_part","theta_psdn","w_msqd","w_psdn","w_albc","w_cmck","w_dcrb","logLike"
2.92044636169507,-0.0394182759874869,-0.000402327349757302,-0.000835698755261139,1.69065027145872,0.354327115718276,0.395642666026917,-1.94750409986767,-1.35245278733987,-2.15605658880844,1.6873389917104,-0.0726470331838112,-6.17873484821255,-6.03456900965136,-6.49625500526253,-6.17286711058828,-6.16549825553769,-6.53915328639907,-6.19054962925223,-5.8339850934685,-5.33050983699614,-5.44776286518665,-5.36127338392054,-5.35096863412267,-6.05340462708754,-6.11417545134884,-9.73308473912215,-5.1748792103285,-4.73784669741472,-0.545676976681687,0.535299428410354,-2.98945449622664,-0.768965383418723,-1.02689346307141,-47.1706407337715,-0.594284304516958,-4275.78947437668
3.04919323023905,-0.0493713851402877,-0.000568826127249068,-0.00270416491056644,2.04396432667053,0.439562211225157,0.405537103538474,-2.00236270324,-1.10200760283134,-1.77551807033859,1.42926198251214,-0.0194077245379215,-6.17948739640037,-6.00494465832869,-6.58435582800054,-6.21038179705157,-6.04565847902295,-6.57385155303018,-6.05731557632635,-6.22061111313736,-5.35498704822753,-5.58268590796156,-5.38228255416787,-5.74330748760442,-6.40785255719616,-6.76377873178618,-9.58725761796161,-5.66038947391825,-5.30301897893096,-0.106011614920276,0.00443317778696095,-3.23189526138027,-0.668391313515391,-0.555518011417827,-35.8144029548154,-0.51910157031776,-4025.57665096814
3.14580411844808,-0.0569162340654394,-0.000752926217796611,-0.00305083665959692,2.30403083578072,0.423778642287474,0.436352607720153,-1.67964059801769,-1.66663618277704,-1.79509745964032,1.48056987460272,0.0336845823002105,-6.55505096963131,-6.37785984329057,-7.05742157372586,-6.66797249863889,-6.43988907955176,-7.02043848513029,-6.35234638175945,-6.87681378057092,-5.50865481819413,-5.68046850534608,-5.36108716076203,-6.25772876938764,-6.95016460483556,-6.87536360790886,-10.5763591690452,-6.42235278610314,-6.21596377243602,0.257319657042713,-0.67114085144299,-3.39829865914668,-0.60454490558571,-0.0149397698487529,-28.3508799892812,-0.429054718738812,-3811.76268358217
3.22310994046974,-0.0612297643534395,-0.000935886569002273,-0.00220342451182908,2.38795746526393,0.307497907677756,0.461405932685437,-1.23188387756449,-1.75497001735708,-1.75630715699034,1.89486455403004,0.0428559264752277,-7.06237848727841,-6.90662672952739,-7.60981254591096,-7.23178692136183,-7.05417895992097,-7.57831563516487,-6.9664154993698,-7.6563433932867,-5.64809377605276,-5.46272080503235,-5.04333720577066,-6.44071784229937,-7.32776511133279,-7.21758443928518,-12.1804094772791,-7.03149244963774,-6.82150316236784,0.295211923842508,-1.12310892149324,-3.36691515804967,-0.618723631841068,-0.0387172046420877,-27.5138840148268,-0.353449918785156,-3724.25360921782
3.2228073615311,-0.0611190389457708,-0.000939520763585846,-0.00222465365713316,2.38826931664811,0.308592361060642,0.461497586830527,-1.22758785985123,-1.75859599329562,-1.75703929259579,1.89499700663244,0.0427169185276283,-7.06265486979705,-6.9073514677946,-7.61117272980508,-7.23249313272463,-7.05547820684628,-7.57801122811407,-6.96670804571145,-7.64350113552763,-5.65299984597649,-5.45783663098755,-5.04127612525182,-6.44097547508735,-7.32697464096151,-7.21460346131665,-12.1764237457363,-7.0329084564894,-6.82183486093361,0.29934124680726,-1.1157508914229,-3.36892586389717,-0.615382164178745,-0.0402500653425917,-27.5139261860291,-0.355253746481941,-3722.2233976891
3.17412822759536,-0.0604585313215693,-0.000893778139750406,-0.00255008826322857,2.41491882076098,0.328949911999384,0.459849974069946,-1.18998966228318,-1.85205956842844,-1.73628860046681,1.89048947377179,0.0380108620797974,-7.07943447914614,-6.92706714582705,-7.6738093689573,-7.25049425560793,-7.1056941567216,-7.57725043181114,-6.98191730784494,-7.54597528698143,-5.71917119182475,-5.38021711263909,-4.98017672520821,-6.47694073976337,-7.31372084988878,-7.115171979194,-12.0766072846755,-7.06024273783223,-6.83828484974419,0.35098492424023,-1.14699230170028,-3.41891842846267,-0.62102015085001,-0.167924701702067,-27.5139261860291,-0.401486465201787,-3705.40772363014
3.04836116627338,-0.0579990285655178,-0.000850072172706484,-0.00325410722456503,2.55834543172298,0.393214548498406,0.455085277914253,-1.33909019268977,-2.02760842874299,-1.65173339242459,1.94961425261082,0.0315834413172894,-7.27597059369552,-7.10775865538631,-7.89907775812152,-7.4502746746624,-7.32969040191067,-7.75363463988656,-7.18910097573017,-7.35222713283697,-5.89079501457267,-5.16277010063738,-4.94245100869806,-6.66121589466893,-7.48969581987667,-7.4119173266735,-12.1642591742485,-6.96197570109941,-6.74345720055422,0.511141157443243,-1.19889975588221,-3.42030138019729,-0.628376876289899,-0.366163157926316,-4.04197758864722,-0.447425875559309,-3686.04825668327
3.13991368319612,-0.0586939347316584,-0.000837145797773148,-0.00250946223672501,2.54328797650666,0.400453770884773,0.476829221519933,-1.36297420810122,-2.00390443803928,-1.6408952447991,2.07812168515671,0.0290566770866959,-7.53226638964815,-7.4161516633846,-8.22038758372446,-7.77583919410492,-7.66587458304452,-8.04718948954521,-7.37828627172776,-7.71220376601956,-6.13933160232634,-5.29314086270656,-5.10871700371028,-6.87876656689935,-7.77877730953777,-7.3968804937088,-12.7071456754385,-7.08472057429499,-6.89077548886744,0.543554378786462,-0.863296377618906,-3.57017203141026,-0.615391737510718,-0.335971603180685,-7.12071597816418,-0.402717224845855,-3677.19252677337
3.24201213402639,-0.0603406341658791,-0.000836251362901813,-0.00275578325126513,2.57628888615149,0.410483946013615,0.491116843750496,-1.47335502337869,-2.00689860656172,-1.60985054141549,2.29533539356139,0.0282075389809102,-7.84567875819387,-7.72236621368331,-8.53474850476811,-8.09085407160238,-7.85728948580744,-8.37389978026147,-7.6823335680885,-8.07929917761225,-6.34934035945477,-5.30779026561172,-5.20641078677364,-7.04317928103243,-8.02579859775491,-7.66779529834624,-13.4664534035076,-7.09693613337704,-6.93553314607481,0.584091686748871,-0.293600918542583,-3.55003771345684,-0.601513111025782,-0.310315375526613,-6.7942387178557,-0.384757736240873,-3669.56201569698
3.06735197497947,-0.059220943127809,-0.000816806685356264,-0.00305791714718795,2.56232828884598,0.398305105099405,0.496742741759169,-1.59985466107783,-2.02311203911689,-1.69589155035252,2.63913666669174,0.0340077489852992,-8.13738518912228,-8.0219312031312,-8.83837471749566,-8.40446149635641,-8.08341789265894,-8.65093634023519,-7.96371669414598,-8.16230433129373,-6.40357531535692,-5.12644286799019,-5.17201116969484,-7.14997651349917,-8.17581675401512,-7.66300122349881,-14.4242648200281,-6.95229247374789,-6.7605146434606,0.584066398478116,0.124945073151119,-3.47466683089094,-0.57637002448504,-0.29598602726781,-8.72271247128515,-0.411162851852433,-3666.95437748669
3.12151220006043,-0.0592696039851006,-0.000860535578593681,-0.00341707556618262,2.58259300298026,0.402424990241707,0.489371027576682,-1.64040251980119,-2.03152067996079,-1.65626803062334,2.44918537266983,0.0327088702555478,-7.94347372664999,-7.80399181390174,-8.62994329262068,-8.18342876566096,-7.78404523218513,-8.44874963309879,-7.70031109166053,-7.99165991365362,-6.31939263615609,-5.02518053677973,-5.08182924360885,-7.06544012194799,-8.05139033530645,-7.72319608642703,-13.7614381510732,-6.90950178659129,-6.7138797142146,0.602414839241218,0.230348371339145,-3.47156865753487,-0.584093451930344,-0.325658926306364,-13.0797649380542,-0.410432511320341,-3666.77231324902
3.08198904170163,-0.0590466331077974,-0.000843968361579274,-0.00308396161039226,2.55709999908817,0.40257397430507,0.505293795480804,-1.61035958425665,-2.02652409597007,-1.65469334118117,2.71975202855179,0.0336313378724091,-8.25979405186978,-8.14821238595285,-8.9654714812942,-8.53044909931651,-8.12804752905817,-8.76759945904799,-8.0110291229572,-8.12064726897954,-6.48092780694003,-5.1755482412924,-5.24748758111661,-7.21722034238583,-8.26496455220755,-7.77447810468609,-14.7048390734074,-7.01457813170977,-6.81893273241368,0.578876292944077,0.228586836940707,-3.47187566154344,-0.591403016296021,-0.326237448205149,-10.2478266927731,-0.404788183195237,-3666.51156633301
3.07093978522269,-0.0585963569238857,-0.000835564560447222,-0.00312119284022316,2.55239868824951,0.401040166460488,0.497353118272367,-1.60978479233218,-2.02599849879013,-1.66118477592952,2.61670360107302,0.0326875951258638,-8.11823205880544,-8.00061803861448,-8.81404999965442,-8.37842328922123,-8.02179618783324,-8.62034975891172,-7.894995684541,-8.01715587737256,-6.39743554206858,-5.1112247378611,-5.15445002833731,-7.1394011503438,-8.15846800173434,-7.70968522466668,-14.3246119829423,-6.952303132576,-6.75726029998764,0.572133005573898,0.201701613108238,-3.46018976614997,-0.590376362285022,-0.319712423457681,-11.1339963605307,-0.409887422550017,-3666.49330966852
3.07283806749612,-0.0585929771899642,-0.000841928499845051,-0.00310188229697017,2.55457478556617,0.401771011951332,0.499042542010119,-1.60992891566016,-2.02409026433081,-1.65683206233842,2.63824834790074,0.0330536309129029,-8.15012390527115,-8.03375517195323,-8.84886599181919,-8.41303529602368,-8.0402501616591,-8.65391155751899,-7.91800052720452,-8.04313224843955,-6.41507368421996,-5.12784586989726,-5.1816116943889,-7.15910634730714,-8.18456141667563,-7.72009848471737,-14.4053479851165,-6.96746773805527,-6.77200311461655,0.575189674689067,0.205975959549937,-3.46485389466309,-0.591866367672263,-0.32244241825547,-11.1905502433665,-0.409008775310893,-3666.48693791065
3.07563015073609,-0.0586535837055626,-0.000841027937392162,-0.00310795147731331,2.55309439069084,0.401498212601361,0.499178294466626,-1.60944084575643,-2.02222953077143,-1.65304269640046,2.63631684874242,0.0330658831034921,-8.14745512023818,-8.03084809234464,-8.84569146753016,-8.409676116776,-8.0353464202398,-8.65143263819044,-7.91468884113623,-8.04159980976049,-6.41503720938032,-5.12733218810031,-5.1781565042597,-7.1563415660372,-8.18185812355286,-7.72313293434488,-14.3981088266869,-6.96921813856137,-6.77443146573356,0.573921209035984,0.213514470635338,-3.46600736272201,-0.592312682943262,-0.323774054356032,-11.1161912231179,-0.407564265950449,-3666.48654645006
3.07455128595031,-0.0586341035701689,-0.000840949007247537,-0.00310948410146368,2.55346115985501,0.401703637061713,0.499135019454905,-1.60984431043397,-2.022799866421,-1.65353052402659,2.63793840877225,0.0330742578213624,-8.14912720269812,-8.03239864306672,-8.84721273760705,-8.41123150510102,-8.03896726248805,-8.65288661492845,-7.91706105537782,-8.04119869329243,-6.41530609076859,-5.1273130673966,-5.17934393688326,-7.15693279486307,-8.18264012019224,-7.72251608650228,-14.4031499783753,-6.96818301356084,-6.77356366568958,0.574240161346974,0.209858847736701,-3.46512630983527,-0.592154184631225,-0.323457154847302,-11.1681650977547,-0.408149710621922,-3666.48634524971
3.07419856633672,-0.0586218232887814,-0.000841091319893262,-0.00310811203152223,2.55330071032143,0.401669875394428,0.499062647482118,-1.60972896552778,-2.02279026964055,-1.65399489072222,2.63670131377729,0.0330777345767968,-8.14749109259438,-8.03079669293963,-8.84564038173674,-8.40967905027111,-8.03721671926466,-8.65124893770893,-7.91543177411684,-8.04041295671735,-6.41429362989714,-5.12657788039382,-5.17834732276272,-7.15627541929215,-8.1816802675978,-7.72137253303125,-14.3987131430867,-6.96768069228878,-6.7729086478126,0.574189264632277,0.20985256247646,-3.46528935370916,-0.592114111977202,-0.323433350680567,-11.191217285723,-0.408224868521461,-3666.48633984006
3.07433574831654,-0.0586251825794408,-0.000841076846911138,-0.00310855391599895,2.55327572310977,0.401690886683556,0.499082614148205,-1.60974553180499,-2.02277871633933,-1.65375289826603,2.6369549997809,0.0330787752553609,-8.14780863251091,-8.03108776796152,-8.84590978043099,-8.4099508062904,-8.03756283932914,-8.65157083960396,-7.91574471121118,-8.04054979179092,-6.41449376643973,-5.12672410724565,-5.17856033604946,-7.15632584008737,-8.18183248634559,-7.72166192776721,-14.3995900917321,-6.96782364467926,-6.77310134177211,0.574161363581787,0.209904131364682,-3.46526868889662,-0.592150498075455,-0.323482876873202,-11.2100781059528,-0.40817725204882,-3666.48633801889
3.07436766234657,-0.0586259715719499,-0.000841076527368468,-0.00310886478765658,2.55326048648667,0.401703220705941,0.499087629903699,-1.60975524783681,-2.02276654178498,-1.65366644391657,2.63703189529734,0.0330791280404929,-8.14789177927851,-8.03115296198817,-8.84597523855209,-8.41001133445921,-8.03766094925805,-8.65165457251576,-7.91582150683854,-8.04056191987104,-6.4145395497536,-5.12674068156331,-5.17860178801571,-7.15632443929228,-8.18185754244521,-7.7217263577442,-14.3998317209448,-6.96783975688628,-6.7731387123896,0.574162366473343,0.209881727653742,-3.46527599985219,-0.592163205774444,-0.323508570654679,-11.2661015980544,-0.408175680841763,-3666.48633687719
3.07442392976949,-0.0586243772450418,-0.000841074294608669,-0.0031083675562503,2.55330660122993,0.401702919861983,0.499088047258859,-1.60997715209092,-2.02273327964724,-1.65370204354436,2.63702593055827,0.0330752596802115,-8.14797693803918,-8.03125312911861,-8.84607306663115,-8.41012078502758,-8.03844524374916,-8.65175941102346,-7.91585665876935,-8.04075347662107,-6.41462839310113,-5.12661278081231,-5.17844902797502,-7.15644099913518,-8.18201583726724,-7.72179216527829,-14.3997221752623,-6.96766646966249,-6.77297126964149,0.574214054495982,0.210173930827965,-3.46548531269708,-0.592155016902035,-0.323475446882287,-415.145300894466,-0.40819626885017,-3666.48633137054
3.07442257963769,-0.0586259756386669,-0.000841144058665211,-0.0031090623966146,2.55322616976788,0.401695236460398,0.499084594633443,-1.60968000971777,-2.02272347548856,-1.65372821942595,2.63676889994352,0.033080018882245,-8.14760007250569,-8.03084754819825,-8.84569128887794,-8.40970476444584,-8.03706703339523,-8.65136155681744,-7.91552603126399,-8.04037743918043,-6.41441218646577,-5.12670361719988,-5.17857313236817,-7.15620071709851,-8.18165338786211,-7.72162452852303,-14.3990323433051,-6.9678945460008,-6.77317226499938,0.574141026944878,0.209568913368382,-3.46536513899822,-0.592138308420694,-0.323527576555872,-415.145300894466,-0.408158771114853,-3666.4863270723
3.07430331522654,-0.0586254506717283,-0.000841053807731392,-0.00310860669766303,2.55322449616177,0.401699098866022,0.499099469115715,-1.60973503147702,-2.0227693089946,-1.6537226104835,2.63726896042925,0.0330806521902181,-8.14814071033375,-8.03142180125437,-8.84623300900899,-8.41028226440845,-8.03789560276214,-8.65190130034386,-7.91613638623181,-8.04070682545952,-6.41464297789119,-5.12682390422926,-5.17868938252612,-7.15642913793167,-8.18200904125396,-7.72170911184932,-14.4006300181263,-6.96787949408268,-6.77317151536775,0.574126727893453,0.210025153030711,-3.46525812216915,-0.592160715328413,-0.323487724074163,-415.103281581551,-0.408184668069434,-3666.48632537304
3.07435692992373,-0.058625100781648,-0.000841082009604594,-0.00310905657124371,2.55328300542567,0.401704462543824,0.499071203442383,-1.6098063856653,-2.02279327548927,-1.6537037113501,2.63680885809679,0.0330777954346347,-8.1476205204069,-8.03086218607085,-8.84568979342551,-8.40972085859702,-8.03743876036568,-8.65137614212865,-7.91557316980948,-8.04042691395302,-6.41438414205128,-5.12657119644493,-5.17841604330368,-7.15620566075459,-8.18168281834998,-7.72163705749153,-14.3990123029529,-6.96768734860254,-6.77297962843515,0.574186823792833,0.209986415225989,-3.46526390117136,-0.592155522342285,-0.32349199262468,-415.103698432736,-0.408201042986177,-3666.48632527315
3.07432137239241,-0.0586252194474388,-0.000841080328144356,-0.00310875409233938,2.55326073986233,0.401701455534428,0.499087076833529,-1.60975690510989,-2.02277360552064,-1.65371708518539,2.63705214457618,0.0330800385615518,-8.14790554931902,-8.03117599968036,-8.84600353361048,-8.41004240801675,-8.03769078348622,-8.65167024915604,-7.91583353575629,-8.04057826234921,-6.41453114903359,-5.12672331843758,-5.17860512126619,-7.15635279720572,-8.18188191681071,-7.72167520399501,-14.3998910619952,-6.96782180728408,-6.77310599971568,0.574171010669045,0.209890896247456,-3.4652893569883,-0.59215421498988,-0.323498579978502,-415.107095951643,-0.408188950170143,-3666.48632499085
