"B_mean_avail","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate","B_d_d","c_wa","c_psdn","B_mean_price_part","B_mean_price_crab","B_mean_price_slmn","w_psdn","w_nanc","w_dcrb","w_slmn","w_cmck","asc_cba_psdn","asc_clo_psdn","asc_clw_psdn","asc_cwa_psdn","asc_clo_nanc","asc_clw_nanc","asc_cwa_nanc","asc_clo_cmck","asc_cwa_dcrb","asc_nps_sock","lambda_part","lambda_nanc","lambda_psdn","B_d_cd","LL","stage"
2.78112131481463,0.0350986281132344,0.0637221740278406,0.0537337932522136,2.01788273854746,0.250259008541741,0.410441506865218,-1.1779949338514,-4.09475985822183,-1.94668200978953,3.05752361077307,3.04116671865928,3.06174106109238,-1.05339080269373,-0.951415814808335,-0.905938646516697,-1.00551540888564,-0.989922049507085,-5.04787975134319,-4.98980562890165,-4.98873803123474,-4.99744664877606,-4.94233614808993,-5.02817788368016,-5.00229792324638,-4.9521844931182,-5.08764284045313,-5.05915293104693,0.417465570375718,0.530912611494311,0.269580092994647,-4.08055527556142,-91846.8727673052,1
2.70233343602676,-0.0719720789574727,-0.0837525734469069,0.0779762174946378,2.03808475874948,0.320966079248812,0.325593022016733,-1.18405553991201,-4.04223460569658,-2.021429484537,2.97671552996499,2.99066166815423,2.9789127782641,-1.08571403501696,-0.971617835010355,-1.03523157580963,-1.00753561090584,-0.923255382840418,-5.04383934730278,-4.95748239657842,-4.9463137888105,-4.99946685079626,-5.00294220869599,-4.93928899479127,-4.9235100444585,-4.97238651332022,-4.99673374954404,-5.02480949670349,0.504334257244405,0.39959948018118,0.267559890974445,-4.0643936593998,-43437.2100733355,1
2.87203040572372,-0.128537735523129,0.0556413659470325,-0.0876803481619278,2.07242819309291,0.314905473188205,0.485188981612693,-1.13557069142716,-4.066477029939,-1.95880322191074,3.09994785319732,2.97045964795221,3.0799228792742,-0.924097873400803,-1.09080975420227,-0.924120464698515,-0.900464903835132,-0.951538211123246,-5.05596055942399,-5.07061370970973,-4.97257641507313,-5.01562846695788,-4.94637655213033,-4.90494556044783,-5.09522721617567,-5.09561883655254,-5.04117819398849,-4.97430444619844,0.530596883507032,0.528892409474109,0.328165951580505,-3.92499972000586,-77408.730644948,1
2.87001020370352,-0.122477129462523,0.0475605578662245,-0.0472763077578874,2.08858980925453,0.203794362077094,0.428623325047036,-1.15779291364938,-4.01799218145415,-2.06991433302185,2.91408926733873,3.03106570855827,2.91628651563784,-0.944299893602823,-0.953436016828537,-1.03119117176922,-0.926727530097758,-1.07881093839597,-5.07010197356541,-4.92919956829559,-5.07964712214383,-4.96310321443263,-4.90597251172629,-5.01605667155895,-5.00431812526658,-4.9461238870576,-5.02905698186727,-4.95006202195602,0.467970620880769,0.492528773110473,0.215034638449192,-4.08257547758162,-82273.5287618843,1
2.89223242592575,-0.0760124829978767,-0.0312273209216544,-0.0189934794750592,1.9653574860222,0.270461028743761,0.408421304845016,-1.13961109546756,-4.03415379761577,-1.97900524211276,3.00297815622762,3.09773237522494,3.06578146513279,-1.07359282289575,-1.02616328955581,-0.920080060658111,-0.932788136158364,-1.05052811011315,-4.90848581194925,-5.0382904773865,-5.08974813224484,-4.94290119423061,-5.03930584505962,-5.05646071196298,-5.08310600405446,-4.97844711938083,-5.06138021419051,-4.99046606236006,0.391202944113092,0.36929644987815,0.312004335418889,-3.9573229523291,-50518.2262811754,1
2.88819202188534,0.0310582240728304,0.0819039922096588,-0.000811661293240964,2.02798374864847,0.39975395803669,0.473067769491481,-1.07092422678069,-4.03617399963597,-2.05173251484003,3.03732159057105,3.03308591057847,3.0758824752338,-1.07965342895636,-1.06050672389924,-1.02917096974902,-0.961070964441193,-0.987901847486883,-5.08424338770682,-5.05445209354811,-4.9483339908307,-4.94694159827101,-5.03324523899902,-4.9756526311549,-5.03866155961002,-4.99864913958285,-5.01289536570566,-5.08137515326915,0.474031226941375,0.363235843817543,0.368569991984546,-4.09267648768263,-103214.110757105,1
2.81546474915807,0.0229774159920223,0.0899848002904669,0.0719156114340318,2.04010496076968,0.238137796420529,0.456906153329864,-1.15173230758878,-4.08061844408042,-1.94264160574912,3.07570542895489,3.02500510249767,3.03951883887016,-0.903895853198783,-1.00394106733359,-0.907958848536899,-0.971171974542203,-1.07073013031517,-5.03373833720177,-4.97162381071983,-4.96045520295191,-5.09441634574576,-5.07768968344346,-5.00191525741753,-5.06492418587264,-4.99258853352224,-4.96239031520061,-5.08339535528935,0.350798903709052,0.458185338767038,0.36250938592394,-4.01388860889475,-118131.110008249,1
2.75889909259241,0.0108562038708102,-0.0615303512246847,0.0577741972926176,1.93505445571917,0.385612543895276,0.481148577572289,-1.23658079243726,-3.97758814105011,-1.92647998958751,3.01913977238923,2.91591419340676,2.91830671765804,-1.00288575218868,-1.02212288551541,-1.02715076772882,-1.09238409575432,-0.939416999002034,-5.02565752912096,-5.09687633597236,-4.99277843527515,-5.04391129524071,-4.9140533198071,-4.90292535842763,-4.95987368082214,-5.01077035170406,-4.9543095071198,-4.96218323407723,0.478071630981779,0.371316651898352,0.338266961681515,-4.01994921495536,-46591.4188424375,1
2.82960616329948,0.0451996382142445,-0.0130455027398362,-0.0917207522023319,2.07040799107271,0.244198402481135,0.44276473918845,-1.18809594395241,-4.02203258549456,-2.08809615120367,3.04136199461146,2.9563182338108,2.95871075806208,-0.984703934006863,-1.05040571379823,-1.09179723237528,-1.0641012674715,-0.919214978800014,-5.08020298366642,-5.01202785112387,-5.03520267769939,-5.02976988109929,-4.99486140061518,-4.92918798469026,-4.90936863031709,-5.00066934160305,-5.06946102227131,-5.0328903047843,0.486152439062587,0.42990251048421,0.326145749560303,-4.04621184121799,-52702.8580286469,1
2.79122232491564,-0.142679149664543,-0.00900509869943214,-0.0412157016972814,2.01586253652725,0.371471129753862,0.491249587673299,-1.22647978233625,-3.9654669289289,-2.08607594918347,2.91812967137913,3.0613687388613,3.09406429341561,-0.964501913804843,-0.987779451171971,-0.986746727324778,-1.00147500484523,-1.09497255455759,-4.92868783215127,-5.01000764910367,-5.0473238898206,-5.0358304871599,-5.0170836228374,-5.04433949984177,-4.95179287274133,-5.07945722039093,-5.06542061823091,-5.08945596134996,0.411404964315112,0.403639884221584,0.307963931378485,-4.02600982101596,-50288.5044651909,1
2.87809101178433,-0.0537902607756545,-0.0675909572852907,-0.0755591360407157,1.96737768804241,0.294703452986185,0.493269789693501,-1.06486362072009,-4.09678006024203,-2.09415675726428,3.07368522693469,2.9623788398714,3.0819430812944,-0.982683731986661,-1.04030470369722,-1.07967602025407,-0.952990156360385,-0.985881645466681,-4.93070803417147,-4.96152280061882,-5.02510166759838,-4.94896180029121,-4.9160735218273,-4.99787485337713,-5.04270196365042,-5.02895216988588,-5.03511758792788,-5.06117313306713,0.53867769158784,0.417781298362998,0.285741709156263,-4.03813103313718,-47617.0593340498,1
2.82152535521867,-0.0416690486544424,-0.0716313613256948,-0.0371752976568773,2.04414536481008,0.213895372178104,0.420542516966228,-1.10526766112413,-4.04021440367638,-2.00526786837539,2.90600845925792,3.07348995098252,3.01123601058733,-1.09783524713818,-1.04232490571743,-0.994827535405586,-1.03379823716847,-1.01820487778991,-5.09434439780783,-5.08475512385114,-4.98671782921454,-5.06411331544273,-5.05142705718084,-4.99585465135693,-4.95381307476153,-5.09965924059295,-5.01895597176626,-5.01672868862268,0.496253449163597,0.536973217554917,0.295842719257273,-4.0623734573796,-48086.2122781822,1
2.8498081835015,-0.104295311280705,-0.0756717653660988,-0.0614177218993016,1.92293324359796,0.387632745915478,0.414481910905622,-1.0729444288009,-3.91698208044405,-2.09011635322387,3.01105896430843,2.91995459744716,3.06780166715299,-0.958441307744237,-1.03828450167702,-1.07159521217326,-0.90854571191594,-0.933356392941428,-5.08222318568662,-4.99384603294205,-5.01298045547717,-4.99340624473566,-5.00496241071619,-4.94130919681147,-4.90532822627668,-4.99056833150204,-4.90380445661475,-4.95410242599642,0.354839307749456,0.496569177150877,0.259479082893637,-3.99166638667253,-44876.6393923913,1
2.86394959764292,-0.0255074324928262,0.0940252043308709,-0.0391954996770793,2.07444839511311,0.337127695410428,0.45286574928946,-1.19415655001302,-4.09273965620163,-2.09213655524407,3.02520037844984,3.00884348633605,3.06982186917319,-1.08167363097656,-0.947375410767931,-0.974625515203566,-0.965111368481597,-1.06870992829496,-5.08626358972702,-5.00394704304306,-4.96247540497212,-4.95098200231141,-5.08779069354447,-4.93726879277107,-5.04674236769082,-5.05723499816871,-4.91794587075616,-4.91975899165299,0.461910014820163,0.38949847008017,0.265539688954243,-4.02398961899576,-128014.583635217,1
2.88415161784494,-0.0335882405736343,0.0657423760480426,-0.117983378464958,2.05020597087069,0.240157998440731,0.430643527067238,-1.10728786314433,-3.94526490872688,-2.08405574716327,2.95651350976297,2.98662126411383,2.9748723742237,-1.0210675703705,-1.08070874410126,-0.928160868738919,-1.02975783312806,-1.0081038676889,-4.99535449881793,-5.09081572991175,-4.91601075850747,-5.04593149726091,-5.06960887536265,-4.9716122271145,-4.94977267072113,-4.98450772544143,-4.92400647681677,-4.99248626438026,0.407364560274708,0.393538874120574,0.360489183903738,-4.01792901293516,-90693.1885674098,1
2.71445464814797,-0.0861134930988868,-0.0696111593054927,0.0355519750703954,1.98959991026463,0.207834766117498,0.323572819996531,-1.05476261061908,-3.91900228246426,-1.96890423201175,2.90196805521752,2.91389399138656,3.05972085907218,-0.928138277441207,-1.08676935016187,-0.958463899041949,-1.09642449979473,-1.0040634636485,-4.91656662003006,-5.05243189152791,-4.90388954638626,-5.08633553766495,-5.09587150162528,-4.96353141903369,-5.05684337779183,-4.97642691736063,-4.98057213338242,-4.94602161791561,0.35887971178986,0.353134833716533,0.206953830368384,-3.90277749778364,-43638.216100304,1
2.80536373905706,-0.116416523401917,0.0839241942298608,-0.0897005501821299,1.98555950622422,0.383592341875074,0.380138476562188,-1.09112624698271,-3.90082046428244,-1.97698504009256,2.96459431784378,2.93005560754817,3.00315520250652,-0.972582721885651,-1.06858753198005,-0.946342686920737,-1.03581843918867,-1.08891194849698,-4.90040500386844,-5.04839148748751,-4.97863702113373,-4.96108301241242,-5.02718463293841,-4.90898596448824,-5.00027772122618,-4.92794206887578,-4.93612768893798,-5.07127414316814,0.482112035022183,0.498589379171079,0.309984133398687,-4.04015123515738,-106775.532526048,1
2.80738394107726,-0.102275109260503,-0.0191061088004422,0.0395923791107994,2.01182213248685,0.363390321673054,0.444784941208652,-1.08708584294231,-3.95132551478749,-2.05981332292084,3.00903876228822,2.97854045603302,2.98901378836511,-1.0251079744109,-0.985759249151769,-0.911999252577303,-1.0681416715119,-1.04244730203234,-4.9610110644745,-5.02818946728549,-5.09580873830545,-4.92471937604879,-4.92213412788791,-5.09888495438723,-4.96189388284234,-5.09359863453234,-4.97249132530162,-5.01874889064289,0.387162540072688,0.391518672100372,0.229176052590606,-4.05631285131899,-48421.85092303,1
2.88617181986514,-0.0396488466342403,0.0354393457450123,-0.0775793380609177,1.963337284002,0.290663048945781,0.477108173531885,-1.09314644900292,-3.93920430266628,-1.94062140372892,2.986816540066,2.92803540552797,3.04961984897117,-1.06349181279474,-1.09687036026288,-1.0069487475268,-0.959050762420991,-1.02224528183032,-5.00343530689874,-5.06455310364912,-4.99479863729535,-5.08431533564475,-4.97465938041316,-5.08474354024581,-4.9214898424383,-4.90976025069396,-4.95026910307939,-5.00864788054188,0.453829206739355,0.522831803413503,0.221095244509798,-3.90075729576344,-74283.2242903848,1
2.7427374764308,-0.0133862203716141,-0.0655707552650887,0.0618146013330217,1.92899384965857,0.308844867127599,0.303370799794511,-1.20021715607362,-4.0624366258986,-2.00324766635518,2.99085694410641,3.0633889408815,2.93648853583986,-0.940259489562419,-0.902930966323486,-1.00088814146619,-0.973192176562405,-0.947497807082842,-5.09636459982803,-4.99586623496225,-5.06954611204282,-4.97320422453364,-4.96051796627174,-4.9695920250943,-5.05482317577163,-4.90571984665355,-4.99471354752384,-5.04703171892571,0.455849408759557,0.395559076140776,0.330186153600707,-4.07247446748061,-47093.8676444941,1
2.78516171885504,-0.0457094526948464,0.0192777295833962,0.0214105609289813,2.06838778905251,0.280562038844771,0.331653628077339,-1.14567170152817,-3.93516389862587,-1.92850019160771,2.96661451986398,2.96641924391181,2.96679156614289,-1.06551201481494,-1.08474914814167,-1.008968949547,-0.91864672201695,-0.901033160618196,-5.04181914528258,-5.0362702753663,-4.92611176860848,-4.98128503261445,-5.02920483495861,-5.0746425301448,-5.02856054950901,-4.9481440890778,-5.07754183035212,-4.90763777953178,0.488172641082789,0.4198015003832,0.370590194004748,-3.91489870990485,-54642.8270370504,1
2.70637384006716,0.0148966079112142,-0.0736515633458968,0.0193903589087792,2.01384233450705,0.268440826723559,0.386199082622794,-1.05880301465948,-3.98768915115112,-2.02344968655721,3.05146300471247,2.9542980317906,2.92436732371864,-1.07763322693616,-1.00596126935379,-0.972605313183364,-1.07622247959271,-1.01012406970911,-5.03979894326238,-5.05849249758852,-4.97055621305292,-5.0317900831195,-4.97869978445356,-4.98979404529632,-5.07098479193325,-5.09157843251214,-4.96441051722081,-4.90359737549137,0.443728196638345,0.474346954928655,0.217054840469394,-4.07651487152102,-46483.9772972434,1
2.85990919360251,-0.0780326850180787,-0.0393081290024624,0.0759560154744358,2.0663675870323,0.333087291370024,0.36195665838037,-1.21233836819484,-3.99981036327234,-2.04365170675923,3.03530138855085,2.95025762775019,2.99709459644592,-1.03520898451191,-0.989799653192173,-0.916039656617707,-1.08026288363311,-1.06264932223436,-4.93272823619167,-5.03020966930569,-5.08772793022464,-4.9328001841296,-5.09789170364548,-5.08272333822561,-5.04068176163022,-4.96026530119901,-4.90986506267535,-4.9379408098348,0.490192843102991,0.444043924625624,0.299883123297677,-4.00984820485435,-46039.6190753081,1
2.76900010269342,-0.144699351684745,-0.0372879269822604,-0.0311146915962713,2.04818576885049,0.367430725713458,0.396300092723804,-1.10324745910393,-3.98162854509052,-1.90627796938549,2.9888367420862,3.03914651663908,3.01527641462774,-1.07157262087555,-1.03020369359621,-1.07765581823387,-1.04389924726948,-1.08487154445658,-5.00747571093915,-4.99182583092185,-5.00489964739636,-4.9388607901902,-5.00900281475659,-5.0685819240842,-4.96391408486254,-5.0491541900879,-4.95632970914,-4.92379939569339,0.395243348153496,0.397579278160978,0.245337668752222,-3.93712093212708,-47438.9221698925,1
2.80334353703686,0.0189370119516182,-0.0251667148610483,-0.00687226735384701,2.00374132440604,0.377531735814468,0.464986961410673,-1.19213634799282,-3.9674871309491,-2.00728807039559,3.07166502491449,3.02702530451787,2.94254914190046,-1.00894635824929,-1.03626429965682,-1.05341339399144,-1.04187904524927,-0.929315988901024,-4.92666763013106,-4.96556320465922,-4.93015217264888,-4.93684058817,-4.93627554202932,-5.06050111600339,-5.08714640809486,-4.96632590725962,-4.9603701131804,-4.90965798155198,0.520495873406021,0.437983318565018,0.24331746673202,-3.99570679071293,-51578.439526418,1
2.75283848653181,-0.0659114728968666,-0.0514293411236746,0.00928934880776915,2.05424637491109,0.381572139854872,0.400340496764208,-1.05274240859888,-3.92304268650466,-2.01132847443599,2.97469532794479,2.90985358734615,3.03345823280955,-1.03924938855232,-0.949395612788133,-0.948362888940939,-1.02571742908766,-1.07275033233537,-4.94484944831288,-5.03222987132589,-4.90186934436606,-4.98734563867505,-4.97061897637276,-4.94736980287208,-5.0204797414282,-4.97440671534042,-5.03107718388747,-5.04299131488531,0.415445368355516,0.375357055938756,0.303923527338081,-3.9633835583897,-45104.3778561311,1
2.8437475774409,0.0209572139718203,0.0778635881692547,-0.0109126713942511,2.00172112238584,0.38965294793568,0.349835446259157,-1.24870200455847,-4.02809319155516,-1.95476281787034,3.0837862370357,3.02298490047746,2.97083197018329,-1.05743120673414,-1.00798147137399,-0.914019454597505,-0.904505307875536,-0.965679625264661,-4.90646560992904,-5.02212886122488,-4.92207136456808,-5.06007291140232,-4.97263917839296,-5.066561722064,-4.99825751920598,-4.92188146281517,-5.04925900206929,-4.929860001754,0.494233247143395,0.405660086241786,0.316044739459293,-3.93106032606647,-100490.236080206,1
2.83566676936009,-0.106315513300907,0.0677625780682446,-0.0270742875558672,2.08454940521412,0.343188301471034,0.41246170888542,-1.20829796415443,-3.91294167640365,-1.93456079766832,3.02722058047004,2.9603586378512,3.02739762674895,-0.911976661279591,-0.929193592586112,-1.08169622227427,-1.06208106545129,-1.03234629193133,-4.98121308467652,-5.01808845718448,-5.03116227365899,-5.05603250736192,-5.04132604707983,-4.94534960085187,-4.93563125657971,-4.92390166483537,-4.98461253742283,-4.90157717347117,0.381101934012082,0.506670187251887,0.340287163701717,-3.93510073010687,-90185.4520691219,1
2.8457677794611,-0.0962145031998969,-0.00496469465902809,-0.0210136814952612,1.98757970824443,0.278541836824569,0.355896052319763,-1.18607574193221,-3.99779016125213,-1.96486382797135,2.93429128754075,3.03712631461888,3.08800368735501,-1.06955241885535,-0.961516824909345,-0.962504303082353,-1.01763662100685,-0.977800837385873,-4.91252621598965,-5.07465411375013,-4.96449560699232,-5.08229513362455,-5.09183109758488,-5.00393545943773,-5.05886357981204,-4.96834610927982,-4.98663273944303,-4.97026404215804,0.403324156234304,0.520811601393301,0.200893224307778,-4.00580780081394,-50159.2934766237,1
2.86192939562271,-0.0638912708766646,-0.0473889370832705,-0.0735389340205137,1.92091304157776,0.256319614602347,0.309431405855117,-1.23860099445746,-4.02405278751476,-1.96688402999155,3.07772563097509,2.92399500148757,2.91022590957723,-0.974602923905853,-1.07060773400025,-0.938261878839929,-1.02167702504725,-1.0000230596081,-5.02363732710076,-5.00798744708347,-5.05944510194181,-5.00754765887707,-5.07566948142326,-5.00999606549834,-5.04472216567062,-5.00268954362325,-5.02703677984707,-5.05309232498632,0.425546378456526,0.464245944827645,0.374630598045152,-4.07853507354122,-46052.9762798767,1
2.8518283855217,0.000755193769800072,0.0758433861490527,-0.0432359037174834,2.08252920319392,0.351269109551842,0.311451607875319,-1.12546968132615,-4.00385076731274,-2.09819716130468,3.03934179259125,3.06540914290171,3.01931681866814,-0.998845348148278,-0.935254198646719,-0.936241676819727,-1.0721820755523,-1.04446750405254,-5.00949591295935,-5.01606825516427,-4.92813197062868,-4.91057796190737,-4.93425534000912,-4.91302636852864,-4.91542923637769,-5.03097237190608,-4.91592566873596,-5.08743575932975,0.427566580476729,0.448084328666028,0.39281241622697,-3.92904012404627,-95088.6324111882,1
2.82758596127928,-0.00732561431100801,-0.0817323714267049,0.0496933892118095,1.91889283955756,0.345208503491236,0.487209183632895,-1.09718685304332,-4.05233561579759,-2.00122746433498,2.93227108552055,2.90581318330575,2.93244813179945,-1.01298676228969,-0.925153188545708,-1.0130093535874,-0.957030560400789,-1.01214427172931,-4.94686965033309,-5.08879552789155,-5.07358651608323,-5.01966887099828,-4.94435635011013,-4.9736324291347,-5.0224999434484,-5.04511378604749,-4.97451152732182,-5.07531454720854,0.465950418860567,0.435963116544816,0.281701305115859,-4.0583330533392,-44983.40156345,1
2.75485868855201,-0.138638745624139,0.0313989417046083,-0.0452561057376854,1.96939789006261,0.33914789743063,0.388219284642996,-1.08506564092211,-4.00587096933294,-1.9183991815067,3.02318017642964,3.09571217320474,2.94052893988026,-1.04328979259272,-1.04636530975783,-1.08573662631468,-0.983293186663415,-0.907093766678802,-5.08828379174723,-5.01404805314407,-4.97459661709333,-5.01360826493768,-5.013043218797,-4.9675718230741,-4.97199489294335,-4.91986126079497,-5.02097617378647,-5.02278929468329,0.445748398658547,0.387478268059968,0.20291342632798,-3.97752497253112,-72341.5326694989,1
2.79930313299645,-0.00328521027060397,-0.00294449263882605,-0.0795995400811198,1.90273122339594,0.282582240864973,0.458926355350066,-1.06284341869989,-4.08465884812082,-2.0153688784764,3.02924078249024,3.05328793078049,3.05366025301157,-0.934198883501813,-1.09889056228308,-1.01906995964801,-0.989353792724021,-0.921235180820216,-4.99737470083814,-4.91707835617438,-4.9442935867903,-5.07421432554374,-5.08375028950407,-5.05444050994278,-4.9255302464787,-5.06127540220911,-5.07148122429152,-4.91773878963278,0.441707994618143,0.543033823615523,0.21301443642899,-4.03005022505637,-54787.2260255285,1
2.7467778804712,-0.132578139563533,-0.0110253007196342,0.0597943993128196,1.9572766779414,0.393693351976084,0.43266372908744,-1.05072220657867,-4.03011339357537,-2.07597493908246,3.09590744915691,3.0573283348209,2.99103399038531,-1.03318878249171,-1.00192086531339,-1.02109016166821,-1.05198005535028,-0.93537659496163,-5.00545550891894,-5.06253290162892,-5.01702085951757,-5.06209311342253,-5.05546746122124,-4.97969303519531,-5.00633832728678,-5.01481075574446,-5.04319839600869,-5.01268828458228,0.375041327951476,0.516771197352897,0.354428577843132,-3.99974719475334,-49493.7817584952,1
2.75687889057221,-0.130557937543331,0.0738231841288507,0.0476731871916075,2.00778172844645,0.246218604501337,0.347815244238955,-1.12344947930595,-3.99172955519153,-1.91233857544609,2.97267512592459,3.01490409239666,3.07184207119339,-1.05137060067353,-0.969597632990153,-1.03321137378942,-1.0661214694917,-1.02830588789092,-4.95293025639369,-4.98778542688145,-5.03318247567919,-5.00350725483667,-4.94031594606972,-5.00797586347814,-5.08916661011507,-4.98652792746164,-5.06340041621071,-5.06521353710753,0.413425166335314,0.547074227655927,0.22311544653,-4.09873709374324,-106086.941952323,1
