"B_mean_avail_msqd","B_mean_avail_psdn","B_mean_avail_cmck","B_mean_avail_nanc","B_mean_avail_albc","B_mean_avail_dcrb","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate","B_d_d","c_psdn","c_dcrb","B_mean_price_part","B_mean_price_crab","asc_mna_msqd","asc_sba_msqd","asc_mra_msqd","asc_laa_msqd","asc_npa_msqd","asc_sfa_msqd","asc_cba_msqd","asc_laa_psdn","asc_clo_psdn","asc_cwa_psdn","asc_clw_psdn","asc_sba_cmck","asc_laa_cmck","asc_laa_nanc","asc_cwa_albc","asc_cwa_dcrb","asc_clw_dcrb","theta_part","theta_cmck","theta_msqd","theta_psdn","theta_part_crab","w_msqd","w_psdn","w_albc","w_cmck","w_dcrb","asc_no_participation","w_nopart","B_mean_price_no_part","LL_model","obs"
1.42015972980106,0.0794800887477128,1.53482288414171,10.8217698103518,-2.51048119665586,6.35795495773337,-0.0708805030723505,-0.00090586271878203,-0.00432223079471526,2.46834444176528,0.271565779282013,0.522058736700176,-1.66280432840177,-1.68849081102598,-687.09087341234,5.9574360884623,-0.028428625968598,-10.3433207799864,-10.4337470073727,-11.1057700451805,-11.06242591222,-10.4518532106514,-10.7884454236303,-9.91385698090688,-58.6932240887774,-6.01572763826779,-4.41830756086553,-5.13759664606129,-8.19576863955982,-10.6976273818058,-12.1120218995451,-22.5138502028823,-7.78269515798908,-7.6649123820599,0.53435682653799,10,10,-0.429593428635611,10,-3.54053265158372,-0.542972823024156,-0.470246646130562,-2.27307952658521,-0.50441611425146,0,0,0,-4625.09046145183,6818
2.09760094625253,3.69605235545669,-359.633786963859,0.156671999569616,-2.75699863004359,5.54084024218479,-0.0539303373549032,-0.00148335970491241,-0.00423616876552881,2.30514705991786,0.420122653354319,0.483493400087921,-2.72178518358492,-1.8383630092576,-0.797414864509516,6.64798575165678,-0.12049679870273,-10.8377018870085,-10.8670077701018,-11.4619078692394,-11.2822957443321,-19.9689461292622,-11.0996614963073,-10.0407590844269,-17.5666850927855,-6.92668913329648,-4.51576776672077,-5.15857385847174,-64.5537213965437,-226.825951381488,-33.3674530105929,-23.4690776445257,-5.53526159053198,-6.38637480302498,0.210806851687682,10,10,0.372859472894582,10,-3.75979733195616,-0.354566893440717,-0.232990439211002,-50.3509310732099,-0.346718206875551,0,0,0,-2203.39379316576,4021
1.04035675785648,1.88496583513137,-4.0120770180131,160.765425678917,-1.72878760261831,6.11421330423163,-0.0688812319551399,-0.00111796344571126,-0.00216405798372194,2.47327681129547,0.257772377637556,0.371909854128086,-1.80474610965627,-55.9345750061739,-1.63891610078704,3.81298661572141,-0.0335671914838799,-7.44737258067196,-7.5636499226005,-8.25624929842531,-7.96389496389949,-26.6986379039535,-8.00534396852958,-7.24777085343641,-6.71880866619677,-5.29427355727044,-3.4143639354786,-3.93376219894685,-5.5958134701111,-6.33598946670364,-130.481824743007,-14.9840237125518,-6.50434794959489,-6.66212069126039,0.568044722973231,10,10,-0.696367994163244,10,-3.55359232570308,-0.609436348887407,-0.321875731279071,-61.9018918132137,-0.458073747491416,0,0,0,-3833.18675329223,5844
1.92389105616341,1.60874980979412,-0.996290366306775,9.29604155410364,-2.76660338859152,5.72154022688108,-0.0668482059655612,-0.000871982973399607,-0.0026708596801447,2.48446739706768,0.359386976577751,0.357272871335588,-1.47133713068144,-1.14738993037773,-1.70740884805094,3.7622458028377,-0.0444861322977028,-7.64434724490743,-7.6125027389489,-8.56671236991655,-7.9255879878518,-7.62714884401451,-7.98517572452931,-22.0536031316741,-6.7309379523993,-5.07002731075517,-3.93740215863337,-14.7266900008417,-5.73274466819573,-6.81163521948263,-9.70598146909432,-14.6658038654974,-6.66416150497956,-6.76346673489965,0.561215469402027,10,10,0.418612799267857,10,-4.1134796928417,-0.636416511625623,-0.337165377156088,-3.16806446016819,-0.447154242055511,0,0,0,-4361.10736262767,6466
1.91782411255336,2.48825311234815,-1.6382206685495,9.67454710912555,-4.14176255430897,7.57182896170548,-0.0641920051055798,-0.00107732500188271,-0.00147099808743535,2.25541057486154,0.298350233050863,0.348528832808438,-1.60021842038872,-1.5808535209573,-1.47701951581161,4.88566324900047,-0.106409986776949,-8.37429580028999,-8.49023614225935,-9.22684720571311,-8.73396977463716,-8.48950089833944,-8.79371393037572,-8.38533506122149,-6.89984337535348,-5.18144544888131,-3.81030069114684,-10.7367310316062,-5.69990186226304,-6.77644090965923,-10.0749787075689,-27.9538180282458,-6.43877413301235,-8.18438088184638,0.409653984119567,10,10,0.634456161437135,10,-3.90825682395289,-0.664053985879205,-3.34793860461586,-3.7033849486479,-0.339552056338466,0,0,0,-4995.82003575415,7220
2.20700381516589,-2.49944379635979,-3.73452775996673,-617.064864093359,-2.06857424684987,9.05869014414511,-0.0744360242430122,-0.00080696705025914,-0.00424267150532675,2.48528371187085,0.559111372274037,0.465846704594591,-1.82690749668063,-1.65369839391592,-75.5541876376639,6.17414421102682,-0.226832449661495,-10.4108294586544,-10.3623195002317,-11.5355752313871,-10.8237293124584,-1227.50618636757,-10.9464817875152,-10.3799508518268,-7.33518621443581,-4.94029304318113,-3.51314306646277,-124.875161135147,-6.96317937683951,-8.1583951859815,-328.480082535669,-23.2522320715721,-6.77446585378231,-8.96514358892158,0.746695433517562,10,10,0.536890101177039,10,-3.56465563601802,-0.562996127223917,-0.429844348267629,-371.955540269716,-0.619597346678587,0,0,0,-4160.49472580297,5965
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7581
1.50284886540046,-0.408676640166607,-2.29038429877706,5.06294538034453,-1.52296188557697,6.24777681403707,-0.0660400436777605,-0.00106948349257626,-0.00262301229364533,2.39449486479318,0.421537877889093,0.32999742445936,-2.32295642581081,-19.4143700704203,-0.964000394027916,4.38638782419124,-0.114999095829812,-7.92188599464221,-7.81315643740619,-9.20282124785436,-8.20596125443292,-18.8448492556088,-8.63371157486962,-7.97778292088837,-6.30429399902985,-4.36902370543848,-2.35112031001288,-13.1691980465504,-5.6140405983993,-6.64069823731124,-22.4081112152784,-16.3337139962217,-5.30484068308708,-6.52503219763981,0.730547538121069,10,10,0.347212067794487,10,-3.62930395325263,-0.46811022076512,-0.298636277896603,-15.9261684848911,-0.35362650232081,0,0,0,-3121.73517769326,4903
2.44601667276475,0.000561924008990036,-1.44722697069346,40.8566616931744,14.1328512275501,5.31191260512041,-0.0665287422163613,-0.000914402931390947,-0.00330111407752344,2.55725194095835,0.410700293635382,0.464745159511485,-1.93271799265253,-1.34971386359187,-1.1058998655775,5.52640462355938,-0.0254173374581724,-10.0125434482179,-9.91507750975496,-10.8867450762171,-10.3828589253833,-20.8703048836858,-10.403125983808,-9.78602722673912,-7.78627692841456,-5.62055111673558,-4.05041688457521,-4.52422698061682,-7.28492908994248,-8.40461849552931,-41.639976506529,-54.6346707718401,-6.86970778996225,-7.03693784838976,0.692364189140092,10,10,0.38446769242538,10,-3.67221932565801,-0.48603100208162,14.6766373387175,-14.1105550057594,-0.34961977864326,0,0,0,-4078.73728240339,5905
2.14624434865447,0.366633502373378,-2.12060980445515,-40.9302572144728,-62.31676339369,5.88559619639222,-0.0721482390066678,-0.00102980523144055,0.000175234030832119,2.31483237703635,0.376530671201172,0.423333091799507,-1.51473175681519,-1.31344305592692,-1.36217403378118,5.39165442314968,-0.0311027677820277,-9.29588885681154,-9.53954922004769,-10.4164645640797,-9.77540113528872,-31.3052332948062,-9.79798310739302,-9.43973620695925,-7.21036804919956,-5.3073746774533,-3.88772533194567,-4.30935338628847,-6.3966570968682,-7.48886478973859,-54.5206413805132,-37.5274786929769,-7.37806394177906,-6.9333499692451,0.454687820652974,10,10,0.270167411202363,10,-3.70198317723765,-0.590049726464924,-54.6165006634536,-101.950987577108,-0.350274525086791,0,0,0,-4389.52996069115,6279
1.94724518723008,2.59436265411758,-0.889880498095314,10.8666527274483,-6.38987337061852,5.53097263216853,-0.0601967288553001,-0.00131144192395621,-0.00413381629637497,2.15825216529141,0.394926270598396,0.428865772706328,-1.83118929247893,-20.032136714638,-0.811104661444189,5.0667022146203,-0.143599783340073,-9.01780678472194,-9.00931438670897,-9.87183888422465,-9.31517012063583,-8.92146957812971,-9.60381331459368,-8.58961315492112,-7.46290584785319,-5.81690109558739,-4.03746335198774,-4.53569970175967,-6.24125863840658,-7.58106636092694,-11.0095590956556,-27.3912524180225,-5.99451020148715,-6.64539479137283,0.543017419435539,10,10,-0.730560948650619,10,-3.53725705971481,-0.45570294935569,-1.42799483939864,-3.27417162691114,-0.345547021598257,0,0,0,-3612.49911668372,5343
2.60797245320194,3.01612304651636,-3.39740035938184,10.1828563657374,26.1200635215858,5.78838776183716,-0.0831328344337959,-0.00093579122953933,-0.00218301831086933,2.92178300898018,0.35857100403367,0.334287190939411,-2.20162044627547,-2.46425900644911,-17.9992139456321,4.60369952277991,-0.0560277503141014,-8.66221023869054,-8.63583115176111,-10.0452553064045,-8.87864832129059,-23.6400529554045,-9.17245838885262,-22.6382198935111,-7.42892556368275,-5.66479359274086,-3.78318710330826,-12.7977244938117,-5.95219624284574,-6.89012387325112,-22.8662454811241,-44.1344439155369,-5.48498936171755,-5.8180071511857,1.49741620177381,10,10,0.750167139537305,10,-4.68179699211788,-0.608256801576563,0.0411203396170481,-17.5234309063024,-0.590151414793458,0,0,0,-2913.87575502739,4332
1.02703414573131,0.563269549672784,-5.02422207179245,-5.93847359530235,-1.24482560392903,6.25469635154863,-0.0721115703435131,-0.00118323596444222,-0.00410000317350122,2.54933169738218,0.182932955244137,0.373777664338319,-2.07260030479612,-15.890800412873,-21.4190970922834,4.42097027986363,-0.0360869783856612,-8.02953897223666,-8.06773669916196,-8.78120393916318,-8.37594563795492,-23.6994415117729,-8.61973616032346,-7.54366999390529,-6.58269793497752,-4.56256999550581,-2.96015069435999,-3.09121299467179,-5.40702021640393,-6.30691778416186,-25.2758689167571,-16.8976221835532,-5.90371657685369,-6.29196659946658,0.88273640999746,10,10,0.0196339976329929,10,-3.76976679137942,-0.734162515455947,-0.341541613591543,-18.0195601878215,-0.456252482656239,0,0,0,-5542.38624222159,7811
1.72471650275794,-0.0728372691117269,-1.36720841087724,10.08727016046,-0.879689592590906,5.19264353050527,-0.0609117582453478,-0.000866253976276134,-0.00531968396365064,2.42806669691759,0.288440009406225,0.320696124555809,-2.22800311097595,-97.8670251921896,-1.08962814251271,3.25251117556917,-0.0449499674262276,-7.0581277692967,-6.68883053751725,-7.87788544094694,-7.07819344105836,-6.87306142019095,-7.48541460251649,-6.93492784687565,-5.98444822761731,-4.13670514630251,-2.35161520961799,-38.3309520350176,-5.27793859307718,-6.271889271175,-10.0153424925569,-12.8993048579578,-5.47577254336096,-5.74469182184093,0.652043271145684,10,10,0.329577216232826,10,-3.78303044113225,-0.496146978120342,-0.386077365640718,-3.3126608537631,-0.312795514485233,0,0,0,-4092.92182386792,6125
1.8815262585663,-0.95332439078636,-0.334403175457671,10.5094086411062,-0.825055447590194,6.31396938476225,-0.0606669489907555,-0.000958745603209883,-0.00511251063664219,2.33838470548794,0.383738706994123,0.450303588131191,-2.01349019012353,-1.04302520403424,-0.923129933963306,5.30863904380615,-0.117115626133023,-9.48792835229412,-9.33924405946238,-10.2794751177428,-9.8014508890007,-9.43909893019386,-9.78312419089088,-9.04875243497049,-7.21222343056916,-4.85550233501174,-3.46131851847303,-10.1490021234178,-6.72300182954087,-8.1956578003347,-11.2996148481854,-31.8074348287407,-6.3577159985167,-7.62574473828759,0.526711810412605,10,10,0.448064689861289,10,-3.64596982236829,-0.620586851295111,-1.05250277376607,-3.2386433515278,-0.405227729434582,0,0,0,-5577.14065956804,8213
2.46234053253933,1.06686258124009,-2.31151911930015,19.308320558332,40.6315573909388,5.05952120259679,-0.0689524876323809,-0.000611132035182648,-0.0062202275487062,2.67995191196156,0.362422892254921,0.384460887064269,-2.06883460447047,-1.87926403701788,-1.41640212910918,2.79298237046479,-0.00605665803872031,-7.08664043244044,-6.77275486427666,-7.94067909412287,-7.27155548536185,-26.3579174911224,-7.48723039412024,-7.10750538590157,-6.65883561213046,-4.87804242442166,-16.7564696793859,-3.46923012525336,-6.02193796683838,-6.59339798494644,-31.8308168522486,-58.8728334397539,-6.87559314100693,-6.10253045829206,0.770985309761063,10,10,0.421995912352657,10,-3.51110597284497,-0.607968287337627,-2.6120774640037,-18.0702850205202,-0.330174575967579,0,0,0,-5009.98511078158,7206
1.05121051726297,3.34198834702513,-1.87604547474026,9.05110429497259,-20.6181863013742,5.2998937439969,-0.0672573494325454,-0.00135652608730632,-0.00355000295765286,2.16243541552006,0.231214595057426,0.315849121361988,-1.67993050649525,-20.5779432541003,-1.20432912801598,2.76593101634721,-0.0390295252517062,-6.07618882033668,-5.89038341545867,-6.85481015753341,-6.1628347166234,-5.26854677357364,-6.75509910349536,-20.5821107975707,-5.92665633192322,-4.39216697214648,-10.4129275534857,-3.22348964651764,-4.62586264568685,-5.38821608254495,-8.72822477143285,-24.0660270512304,-5.60104919420694,-5.7978246684607,0.532173422895051,10,10,-0.356439332884833,10,-4.2463038583262,-0.951923794740338,-14.5603088171587,-3.46878817190274,-0.413259191834228,0,0,0,-5097.85456323805,7635
2.44581129668731,-0.158442905631716,-2.62230602677094,3.32164520795029,-2.20662076982008,7.64927850620082,-0.0780307168428317,-0.00139487436703648,-0.000662033424206538,2.32872823388336,0.396105546467132,0.508521229673152,-1.984561647271,-2.35578723959746,-1.28440184687258,6.89045384129841,-0.139418103529671,-11.1715584463105,-11.4830097715125,-12.2158947353149,-11.6959269614093,-58.0190238435762,-11.7778736299006,-10.847935179279,-8.20788352833311,-5.73379536710175,-16.8310118351386,-4.36145348151305,-7.32373817342687,-8.82025700898548,-49.3747391834403,-25.1450259431732,-6.79839026111335,-8.31314614470138,0.554198239547293,10,10,0.0907582925507185,10,-3.76723588344694,-0.497359124650566,-0.326534858260309,-37.5789347619222,-0.503999888079286,0,0,0,-3057.39481124193,4789
2.78683118626115,3.38964614843899,-2.14988519333069,8.87091614700678,4.81440358516562,5.37702661283919,-0.0858744862163452,-0.000731299987425357,-0.00416066391921271,2.9560214955955,0.324337082871818,0.334207447188125,-2.48489673349346,-2.07380474063428,-1.52796166796627,3.85532681245549,-0.0261102432582556,-7.89876996625397,-7.81753216618889,-9.06412779481357,-8.13338073215909,-19.721050212104,-8.37472218699121,-20.8914952719249,-7.26887216446728,-5.59030667976944,-3.67780909445479,-12.175297791134,-6.21293193900138,-6.91842869822542,-24.8683828462979,-30.303226429214,-5.43218311567223,-5.55849274144205,1.22789794476145,10,10,0.701024004579027,10,-4.4965143323711,-0.694495039426039,-6.99319530076664,-16.3568604871488,-0.480350994367792,0,0,0,-3069.36785973448,4867
1.75108071396714,0.0182620475271513,-4.40147428709165,-19.0594450185269,-2.32928246374246,8.35671357442564,-0.0746360492999598,-0.0011784371887579,-0.00508589962064804,2.46071607709164,0.479423122300484,0.321780830974027,-2.26649361407425,-27.5281523663171,-1.50789340096043,4.901645499764,-0.0774896054432175,-8.30101155013908,-8.15532230343686,-9.2484082905619,-8.51930827533444,-51.7368775964916,-9.0638144970979,-8.22146402938204,-6.24922546869264,-4.05134950538946,-66.4249845256725,-2.8005296780148,-5.44016082216556,-6.3946560818082,-35.8494078578664,-17.6380635514454,-6.31519222080277,-8.7352940473623,0.91232241867814,10,10,0.00653703956189763,10,-3.9221612899774,-0.576948279491114,-0.171603687811375,-68.418233733051,-0.491042050252614,0,0,0,-3281.89612854369,5096
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7225
1.39485375232448,-1.11648034834274,-1.90457061575246,9.02193723482722,-1.71547890889966,8.84886134035365,-0.0556059508862059,-0.00100326160961258,-0.005413586762777,2.08416234312006,0.351392284968847,0.366503436869482,-1.50886481267187,-2.08161094723882,-20.6784513480552,3.78279565057977,-0.315184604593632,-7.34935621339755,-7.09662371974347,-8.0753558560011,-7.3891334923077,-6.87920111387491,-7.61472284961537,-6.99444650530016,-5.5892556045077,-3.5244165609423,-6.82477055709133,-2.76587955287045,-4.99047777053092,-6.01858293852947,-9.20092140895189,-14.8263739894881,-6.20202333515793,-7.3567869654715,0.372118516896171,10,10,0.335713160663171,10,-3.70476235911033,-0.760572561047095,-0.641200583560619,-3.37664172134393,-0.91632298043128,0,0,0,-6938.01494374641,9358
1.25210730734583,-1.32864178918568,0.90190525816562,9.9500597384478,-2.11284459092742,6.09337230975727,-0.0581799648128322,-0.000691980600155459,-0.00936060277965823,2.48173070411993,0.418478528456841,0.482018043466567,-1.73127139429755,-1.84798674462283,-71.8749594071502,4.53534188614174,-0.09081989942137,-8.91516818208952,-8.61310062493049,-9.51922672729695,-9.34812441231704,-8.73633879598366,-9.1352218277755,-8.40493270124596,-20.4041548732627,-4.89260233434253,-3.71162942807022,-4.14077137467253,-6.97364601724066,-9.36069049908924,-11.0332824795128,-18.0582014717494,-7.30239065944821,-7.20722053366296,0.580385948446563,10,10,-0.178891584131079,10,-3.50781905427469,-0.580173267727747,-0.514088979376,-2.39765764119103,-0.620765069462382,0,0,0,-6221.32253868096,8846
1.48039322929721,0.646369001745117,-2.13984132284147,10.6150182460686,-7.5024695511072,5.94245965418514,-0.056987586701992,-0.00108371687893967,-0.00418475816145791,2.19229266251811,0.403558701306291,0.40026182279539,-1.74844843502975,-14.4252620617698,-0.89242253538922,4.3333061866451,-0.112017610319601,-8.19421010065653,-8.09382667765183,-9.03820683786544,-8.40551639352273,-8.10288402991178,-8.65349130577529,-7.77183646419101,-6.66378411074296,-4.80812000016835,-3.39478207815029,-3.66446561630901,-5.63380641144818,-6.7775052190801,-10.8668726285148,-27.4216183737244,-6.4338928310477,-7.48480879258115,0.52131261455625,10,10,0.0565516221093938,10,-3.54931264291195,-0.582693140864989,-2.40545409314075,-3.60053479353307,-0.235000930958269,0,0,0,-5018.72351138984,7076
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7339
