"B_mean_avail","B_mean_price","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","c_psdn","B_d_d","B_unem_rate_part","w_msqd","asc_laa_cmck","asc_mna_cmck","asc_laa_jmck","asc_mna_jmck","asc_laa_msqd","asc_mra_msqd","asc_sba_msqd","asc_sfa_msqd","asc_mna_msqd","asc_laa_psdn","asc_mna_psdn","asc_mna_nanc","asc_sba_nanc","asc_sda_nanc","theta_part","theta_sba","logLike"
1.1607814256407,1.48511480187078,-0.0169947660629052,-0.00308293455927248,-0.0058769462288535,2.1010490025212,0.146591650053813,-1.05406711711819,-0.484512105677098,0.159718249196925,-2.21268973057096,-4.2698523060009,-5.36723983213252,-4.4275700616041,-5.55442091145432,-4.50805151065103,-4.91014290157365,-4.51594394757756,-4.70837552584245,-4.46934954511806,-4.06854040559975,-4.67682106050659,-4.83603084910139,-4.53517958412004,-4.89197569090882,0.5,0.5,-1762.03381716686
1.01772269447843,1.48673140019398,-0.0186130727740671,-0.00311484352282581,-0.00578597208472661,2.13424050985882,0.178223393721717,-1.14731757012367,-0.612007729036087,0.157289600013302,-2.51328174588557,-4.35063357594989,-5.60573915194112,-4.50252772293287,-5.84220386099213,-4.47124779863783,-5.01351088512354,-4.46316004894255,-4.67778745069339,-4.39867782249043,-4.10774225691687,-4.74712306209357,-4.91196410859523,-4.55613870061294,-4.96586598015957,0.269374598368143,-1.05583060444927,-1726.93486497806
0.638527844421125,1.51650788947692,-0.0253461865891817,-0.002863498378895,-0.00533267081902509,2.28763575752286,0.194123627311413,-1.19475650344476,-0.526169847157905,0.153025758685757,-2.92099282272895,-4.48325761276689,-6.14688548866557,-4.58676694023885,-6.37920853527897,-4.44381062951473,-5.01415683685572,-4.38278853921645,-4.50682432785434,-4.22633857074377,-4.15536472955869,-4.95616672397905,-5.06970308209979,-4.53240450216473,-5.11203968014543,0.261171106089927,-0.404308313105269,-1701.97192214654
0.396867746905602,1.50365796068879,-0.0339565984320492,-0.0025289014862671,-0.00574686841343518,2.54685716207277,0.181102027485196,-1.28382896628225,-0.551907187658629,0.144058593293834,-3.43011198011963,-4.5864560687902,-6.23130574280181,-4.7095301388833,-6.40502192219424,-4.46386041092635,-5.11839826882685,-4.30739263837447,-4.55363240576555,-4.26427968530798,-4.24402382970037,-4.95526905165291,-5.11753808119897,-4.46235839923785,-5.10854198085173,0.474192047507228,0.351920877062173,-1694.22123569277
0.318447079793783,1.47133381766181,-0.0386771922979814,-0.00346378617342148,-0.00602150842437466,2.8036870450726,0.162800028670662,-1.34093410412023,-0.54267728283675,0.134933963979229,-3.67997415515495,-4.59906925035791,-6.39333031443351,-4.77460085421764,-6.54123143250729,-4.39522126382851,-5.09393349355932,-4.29987270783725,-4.30333918540326,-4.01251466647937,-4.27309538292088,-5.08599824048361,-5.31250695646006,-4.44075399269399,-5.21421152839467,0.714420719039534,0.514528798666006,-1691.8878415838
0.316450078055233,1.46923837890914,-0.038872029875681,-0.00332026876417615,-0.00606259718794758,2.81225238707294,0.156715056877119,-1.32949467653106,-0.524976069800808,0.134576575318957,-3.66698632738474,-4.59209372965189,-6.40405867511013,-4.76807820295221,-6.52741814297844,-4.38741280960153,-5.09184260991367,-4.30059225722719,-4.34187812569847,-4.02473219832661,-4.28071060749182,-5.0954648513289,-5.32942461250119,-4.42460871266219,-5.2245343302801,0.729312810221017,0.481465715823512,-1691.40832129748
0.305226774290411,1.45773539628139,-0.0395091115168508,-0.00307526040790294,-0.00620797691913563,2.83416432363875,0.146935080353042,-1.32339071817382,-0.524241460288613,0.133206245705003,-3.6735529709261,-4.60075212333318,-6.3985110269674,-4.78191024133001,-6.50011239566738,-4.38886954240292,-5.1112104661549,-4.2933878767911,-4.4237631441151,-4.08598085750725,-4.30214105165706,-5.09805279433642,-5.34259597445223,-4.39801755958368,-5.21310776851657,0.753204381282613,0.359964421729612,-1690.93816824681
0.284930386640102,1.43877396918633,-0.0400404790987033,-0.00295775761935165,-0.00643496207679314,2.87619271033373,0.141450610667534,-1.34015203013693,-0.528842578820455,0.131553053262641,-3.70100102976912,-4.62675388372379,-6.40581770536193,-4.81622855542714,-6.50056347464742,-4.39434008097791,-5.12571071566215,-4.28237781042899,-4.46037633028733,-4.1188334940865,-4.33248755153254,-5.11589029594309,-5.36941081292228,-4.38095511185311,-5.20129562258996,0.791979527971384,0.363571385939999,-1690.71702522116
0.253648728149237,1.38018219219695,-0.0401400342293895,-0.00314000268590216,-0.00681376328753858,2.98721029449733,0.138855964841323,-1.38997395484721,-0.526568614444108,0.127814576586323,-3.78614278615291,-4.6681114774058,-6.44554181721955,-4.88328587673371,-6.53163876864028,-4.37660544744043,-5.13347361782894,-4.26697887743257,-4.41120122931457,-4.07801802857741,-4.38291587908314,-5.17444487853858,-5.46050312714243,-4.3850262873162,-5.21196128943138,0.912239386402816,0.329870923995488,-1690.48049587669
0.257035862035397,1.35927323020568,-0.0403766955643998,-0.00292750722239742,-0.00689969293063027,2.99537826728643,0.129434289479079,-1.36825607066044,-0.51676090182134,0.128190038065767,-3.76995198862322,-4.6783368954177,-6.43943430606782,-4.90043127336778,-6.50793218048865,-4.37261223335706,-5.14079272637951,-4.25776778939818,-4.47020929077037,-4.11549207767546,-4.41087297415848,-5.19045586127697,-5.48291686822756,-4.36092169076,-5.20970540250103,0.92317018118562,0.228531494233655,-1690.46774965415
