"B_mean_avail","B_mean_price","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_last_day","B_unem_rate_part","B_d_d","B_d_cd","w_cmck","w_msqd","w_psdn","c_psdn","w_nanc","w_tuna","c_btna","asc_sfa_nanc","asc_laa_nanc","asc_laa_cmck","asc_laa_msqd","asc_laa_ytna","asc_mna_msqd","asc_sba_msqd","asc_laa_btna","asc_sfa_msqd","asc_mna_psdn","asc_sba_cmck","asc_mra_msqd","asc_laa_psdn","asc_mna_nanc","lambda_part","lambda_cmck","lambda_msqd","lambda_psdn","lambda_nanc","lambda_tuna","asc_no_participation","B_unem_rate_nopart","w_nopart","logLike"
1.04178707218118,0.193478769979181,-0.0346104586614648,-0.00191005602319577,-0.00196452636500418,1.07677738568857,0.23388665088116,-1.02836094132357,-0.959756607487288,-3.74390764261797,-3.72108903388057,-4.05607233861759,-0.450894877850934,-4.69446395408773,-2.99231988429413,-4.42557430284636,-2.54859118254151,-2.7589445201453,-2.37033517203046,-1.88258060828028,-2.95739197693152,-2.07834004259057,-1.85602958159439,-3.15821001721135,-2.11915996724539,-2.57876239696697,-2.42041490094735,-2.50735412734468,-2.59342741709426,-2.34257859020068,0.354682522289368,0.35465678715497,0.231105373457613,0.334411621660447,0.230810645784238,0.250395459371267,0,0,0,-23893.8140637335
1.04134889562866,0.193535603444459,-0.0346034866328291,-0.00190990406322956,-0.00196427233801869,1.07658825366788,0.233895688973754,-1.02817660768688,-0.959602893485671,-3.74389099223,-3.72100631925705,-4.05604444195836,-0.450772483146255,-4.69441382093671,-2.99245978247087,-4.42557429912633,-2.54861238266676,-2.75869304536337,-2.37031784939295,-1.88264118234657,-2.9572933986326,-2.07834653623849,-1.85608632336217,-3.1581326672924,-2.11913851233271,-2.57861854483477,-2.42037944828406,-2.50747502396335,-2.59325835665,-2.34243215925734,0.354615394331436,0.354595997704591,0.231059986094056,0.334286889997214,0.230784889292579,0.250397550043325,0,0,0,-23893.6359983215
0.876494894497288,0.212163042816704,-0.0324904740576662,-0.00184064610270188,-0.00175143167037989,1.02118885289592,0.237772531017996,-0.934751881716784,-0.889272383362494,-3.73184706992619,-3.6951660199416,-4.04082055837402,-0.398296453938337,-4.66654675462446,-3.06472047947843,-4.42557311172711,-2.49446764642224,-2.68402496835129,-2.28168834699021,-1.92043022836639,-2.92252686778762,-2.08009381426099,-1.88352268557528,-3.14250626228136,-2.11529273351696,-2.52280043136797,-2.41345251090463,-2.49084367865491,-2.56810718642921,-2.29193518029153,0.318095463032361,0.312218372879007,0.214714669631793,0.262524116010405,0.218564547679243,0.219648955067743,0,0,0,-23844.2893873497
0.834491565384558,0.21507478555187,-0.0317777833270578,-0.00179807111459768,-0.00174741682999629,0.990490098356393,0.239690162482223,-0.892116427576216,-0.845831919163131,-3.72313496041916,-3.69268556981078,-4.02851163442836,-0.366979328986891,-4.64509528685977,-3.11128968727444,-4.42557286079687,-2.44339010544143,-2.65921528985921,-2.28704458694632,-1.92475271396335,-2.87423279545834,-2.07497615202518,-1.88671418679031,-3.14575137626788,-2.11356983236315,-2.48723583962001,-2.39362084962469,-2.46266548484039,-2.5449402570795,-2.2578609724409,0.302421442974147,0.29076744638774,0.204846637480681,0.244527399571207,0.178359376570337,0.203345124014742,0,0,0,-23822.8308690589
0.820171702038666,0.208706791181081,-0.0313067338652532,-0.00179604181580658,-0.00172166836757073,0.976376421304993,0.239531703400252,-0.865887139236821,-0.802053376988618,-3.71286458510682,-3.70033353017271,-4.01450911697938,-0.340028410903859,-4.62050331208145,-3.1581423258877,-4.42557299821678,-2.39505021561694,-2.62934581721332,-2.26637223587356,-1.91279059680743,-2.83678196669194,-2.06203458887984,-1.87576805297265,-3.13555800179273,-2.0957845974357,-2.46290231739016,-2.36207504533782,-2.46713232959891,-2.51121191572616,-2.26120824686367,0.294301984261122,0.291874800674277,0.202231736917736,0.2439303634912,0.171624110079709,0.198942661318193,0,0,0,-23807.5803593491
0.818645058547087,0.210064029126901,-0.0313725827528925,-0.00178739642564918,-0.00168861508006249,0.964868303867126,0.236573405103991,-0.849881708232677,-0.716319752017691,-3.69348417280745,-3.722403453498,-3.9868464218115,-0.296595994084361,-4.57008761075737,-3.24599581340611,-4.42557351731873,-2.34371864439031,-2.57203036046156,-2.21482176223352,-1.88759732552129,-2.78001180273707,-2.0353067496799,-1.84972400388271,-3.07460883423241,-2.07505329714787,-2.4368344272647,-2.31436545331057,-2.46199417270573,-2.44981138805591,-2.2060721761331,0.28027043855684,0.276553824990535,0.203045765800594,0.244342782117548,0.165540310704047,0.183869171259625,0,0,0,-23779.5631619065
0.788983683005775,0.204397940032451,-0.0304288131659404,-0.00174511744457862,-0.00186793607227397,0.922379463742044,0.232180255308187,-0.848380515518544,-0.562370527646578,-3.66416224884386,-3.76084443659215,-3.9379892350877,-0.231501081578258,-4.47694381861707,-3.39775536365367,-4.42557454371362,-2.30819240341263,-2.46695988993384,-2.12537125689307,-1.81987340312443,-2.69566786889441,-1.97510313628203,-1.7874877922097,-2.95481967018282,-2.01001271017492,-2.37149929560951,-2.23046525006052,-2.37696396363552,-2.35869326110338,-2.1575837143682,0.263397164875949,0.262218446144483,0.191857850432746,0.241474800954618,0.133971190729696,0.183135912724628,0,0,0,-23735.3320451856
0.787483756671863,0.20347044049345,-0.0304118952501783,-0.00174286671073547,-0.00186515509078205,0.919712993326958,0.232059529859884,-0.848296345307536,-0.555169503875211,-3.66326003874796,-3.76231299061803,-3.93572306570142,-0.229240993291493,-4.47223638566552,-3.40477339734742,-4.42557460072386,-2.30587744059554,-2.46150485013667,-2.1229724325811,-1.81669956064254,-2.69088830695797,-1.97121381127541,-1.78426666050534,-2.94921634632115,-2.0064262535149,-2.36761620012792,-2.22654391101035,-2.37151107038107,-2.35491936770592,-2.15457497763209,0.262145299425734,0.261801533082789,0.191151779108063,0.240849942220454,0.136981553210353,0.181926678912456,0,0,0,-23732.7034968193
0.787310740570311,0.203455199822719,-0.0304136953951627,-0.00174289114274605,-0.00186550916714409,0.919764659539645,0.232041522158614,-0.848391154746873,-0.55494274186571,-3.66334215280738,-3.76227911253277,-3.93566110359544,-0.229355354116869,-4.47200364204461,-3.4049646553196,-4.42557460481823,-2.30570314087052,-2.46130634268214,-2.12280180607724,-1.8165193772771,-2.69045932916447,-1.97102277226297,-1.7840714414841,-2.94894833016435,-2.00619909693329,-2.36733234101456,-2.2264524515238,-2.3713639505774,-2.35479056234578,-2.15437195278634,0.262147959888239,0.261889669984882,0.191167407523241,0.240742924683194,0.137004943916843,0.181901398799236,0,0,0,-23732.5839313402
0.78702677338446,0.203380341190879,-0.030410589669287,-0.00174284961109303,-0.00186545933583082,0.919678660738213,0.232019363645701,-0.84845572030186,-0.554805118967353,-3.66355974811223,-3.7621634047436,-3.93561631625565,-0.229675225551579,-4.47164490524998,-3.40509621057677,-4.4255746116043,-2.3051969891078,-2.46101984478865,-2.12253775411495,-1.81626475435766,-2.69005858551898,-1.9707213661784,-1.78380253163365,-2.94834244442007,-2.00586619353383,-2.36697416605242,-2.22637542286205,-2.37104821664167,-2.35430401179665,-2.15406819268293,0.262110424290088,0.26196043763952,0.191152133051095,0.240749965848168,0.136982847778663,0.181891858703596,0,0,0,-23732.4034986963
0.786996536796455,0.203354958397311,-0.0304101986394882,-0.00174281836694424,-0.00186543562669167,0.919646722408964,0.232015650627732,-0.848392894089093,-0.55482625811913,-3.66360707191736,-3.76215056580391,-3.93561733783792,-0.229737038569708,-4.47156786027588,-3.40508392067934,-4.42557461324146,-2.30512447544422,-2.46092482682581,-2.12246344709579,-1.81619825327037,-2.68993193144949,-1.97065305247387,-1.78373725577228,-2.9481847830128,-2.00580152928856,-2.36690409812658,-2.22632327537203,-2.37097951861679,-2.35422867172759,-2.15400473825526,0.262092480555622,0.261975788600723,0.191144566680918,0.240743816953527,0.136967358864454,0.181877719731378,0,0,0,-23732.363343108
0.745405510505223,0.162674054776832,-0.0297316538707714,-0.00172165761504608,-0.00192682453480167,0.908057059944427,0.227800611257979,-0.808700760447136,-0.60297103273443,-3.7090110864619,-3.75863577406387,-3.94226396529819,-0.263020135920753,-4.38815809780911,-3.36813149356225,-4.42557652450297,-2.21817794105529,-2.34155092402242,-2.04392800622074,-1.741326001878,-2.53066089002645,-1.89608681672346,-1.70962265302711,-2.76803079769093,-1.92628973459647,-2.26561517469775,-2.17442577711638,-2.29767004454364,-2.26053730060768,-2.10802274835575,0.252270602241945,0.191037887830711,0.187884192706003,0.230797660777129,0.129094144538705,0.171356790843549,0,0,0,-23702.019031048
0.534843280109519,0.0752672591915393,-0.0273749390260997,-0.0016622297602584,-0.00227122100024003,0.831822158851594,0.220546232433192,-0.854596276070313,-0.834728612756963,-3.7643073879051,-3.7990597181031,-3.99149318309808,-0.159418762272457,-4.18419700283135,-3.17601493146589,-4.42558171450523,-1.88371507824684,-2.10011043496413,-1.85301169850025,-1.55438341557273,-2.13454255194826,-1.69363626945505,-1.5145856833523,-2.21437858411516,-1.69906581087978,-2.04438902117467,-1.85341231424514,-2.09733473146208,-2.05474795831597,-1.92178421994555,0.215865647826058,0.143074317536891,0.176420932503939,0.106220907247321,0.107087844642027,0.149208640467508,0,0,0,-23639.922695247
0.48403153963578,0.0661791769674999,-0.0272768753491967,-0.00166265072205578,-0.00229929161890858,0.828042257600328,0.217644037916115,-0.851164536996504,-0.886979182380245,-3.75665591435795,-3.79625995799855,-4.0043208216421,-0.111432306858071,-4.15875701074631,-3.14501347801352,-4.42558238120085,-1.83542297881746,-2.06839797922477,-1.81307668040363,-1.51587573416554,-2.05178370575664,-1.64923606258695,-1.47312535339346,-2.13639923005672,-1.64733164047986,-2.02237009700428,-1.83121783384619,-2.05236835605049,-2.01338294004701,-1.87877082725435,0.212739210559025,0.148993844326879,0.17543299687036,0.126902793022347,0.11039160267974,0.145713585576622,0,0,0,-23622.1574443112
0.469170090889336,0.0533454392180477,-0.0273339581346826,-0.00165742736348452,-0.00239676852798929,0.827345488002251,0.210518706497513,-0.870051601106543,-1.02536393273168,-3.66246897339456,-3.68632785813085,-4.03246651811811,-0.0384258950034211,-4.17650462113662,-3.16244749802459,-4.42558169283767,-1.74205019285481,-1.92952840449389,-1.76398433737444,-1.44693026119296,-1.95778624847544,-1.58315742187168,-1.40472581142639,-2.02951392117825,-1.5776205946963,-1.98051624413297,-1.83183556359348,-1.97622634961663,-1.94723289834065,-1.81944471362696,0.213374056580049,0.181214858958122,0.175354945395216,0.0885255267898394,0.0983574849565367,0.148889477708942,0,0,0,-23609.4445990581
0.431642408536864,0.0594721049971182,-0.0269028171125202,-0.00165203145803003,-0.00255010407914718,0.801652022188091,0.20185565113116,-0.90431666231758,-1.22313042722344,-3.46409420486444,-3.50300321375971,-4.06072053332027,-0.0226964327035764,-4.24517609436635,-3.22432510631823,-4.42557881220884,-1.64891083488232,-1.82298547222309,-1.67422903254785,-1.3756975168848,-1.85471121394624,-1.50881955236923,-1.33214438784231,-1.89921214825961,-1.49838831145076,-1.82956086559213,-1.72433994314136,-1.90863567702599,-1.91401683064098,-1.72405960905938,0.201447155360587,0.178366079014067,0.174063939966503,0.153219174356585,0.0967681457763384,0.1486832111767,0,0,0,-23602.984517991
0.343128273056585,0.0775253470458181,-0.0273743393736929,-0.00165401017621355,-0.00282274196566717,0.80049921431218,0.189163346348464,-0.91680353907813,-1.48919391799091,-3.12943602336727,-3.29635956395382,-4.07901794548835,-0.0996427771005403,-4.36909597962289,-3.31471674672863,-4.42557278411139,-1.57592768945872,-1.76155301230906,-1.55585464627037,-1.26897293480069,-1.68179814203537,-1.40116948274418,-1.22237822876413,-1.80128488140985,-1.37322967587184,-1.7629645726439,-1.51592044670563,-1.78837736553173,-1.74029978954377,-1.60679951781899,0.203684972853439,0.128538666658502,0.173117889814181,0.136854569704136,0.117604286193871,0.154122863413208,0,0,0,-23599.8489767287
0.333051462046561,0.0912590121140134,-0.0273217470109705,-0.00165298321235798,-0.002824607188867,0.788873700008144,0.183829158783279,-0.90692172492824,-1.57100173233578,-2.98260114331994,-3.32830618449835,-4.05548108211392,-0.131540063835937,-4.43362010017004,-3.30997945563786,-4.42556841074412,-1.55991445016774,-1.75066901709441,-1.51277777438441,-1.23630481674129,-1.65479307497731,-1.36507772760686,-1.1896538005432,-1.78694672615724,-1.33762738666335,-1.66217181843687,-1.50697976303988,-1.76018190002805,-1.65968904912264,-1.55717971317824,0.198346193609595,0.144282368333552,0.17224709540564,0.107659855183507,0.123863346324996,0.153721110840178,0,0,0,-23596.9770212937
