"B_mean_avail_msqd","B_mean_avail_psdn","B_mean_avail_cmck","B_mean_avail_nanc","B_mean_avail_albc","B_mean_avail_dcrb","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate","B_d_d","B_d_c","B_d_cd","c_psdn","c_dcrb","B_mean_price_part","B_mean_price_crab","asc_mna_msqd","asc_sba_msqd","asc_mra_msqd","asc_laa_msqd","asc_npa_msqd","asc_sfa_msqd","asc_cba_msqd","asc_laa_psdn","asc_clo_psdn","asc_cwa_psdn","asc_clw_psdn","asc_sba_cmck","asc_laa_cmck","asc_laa_nanc","asc_cwa_albc","asc_cwa_dcrb","asc_clw_dcrb","theta_part","theta_cmck","theta_msqd","theta_psdn","theta_part_crab","w_msqd","asc_no_participation","logLike"
1.66257262104412,0.234944528723332,-1.491906872268,4.20499665428395,2.18430833721478,5.7429553169881,-0.0663431628685707,-0.000878574493658099,-0.00583989080975582,2.86523640267723,0.364993926326229,0.415941799582668,-2.02502838741594,-0.909442,-9.885604,-2.0342958745241,-1.48553220470846,4.61406812954375,-0.0368964730413466,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.09886678833405,10.761289,11.124362,0.143028,10.694908,-3.93557098901008,0,-4746.1596113736
1.65047920951509,0.229956266391489,-1.49894656401985,4.21039398797011,2.15952848689183,5.74439659379053,-0.0662800548660961,-0.000878714901298276,-0.005919114792821,2.86959673026727,0.369500922816126,0.415995345253851,-2.03418720582842,-0.909442,-9.885604,-2.03618866843564,-1.48574506050439,4.61197248116155,-0.0367521488223559,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.11069271411108,10.761289,11.124362,0.143028,10.694908,-3.92910370998086,0,-4746.15031125834
1.63297394790105,0.2240234280918,-1.51908394238262,4.2222024148783,2.09406402581142,5.74826688593407,-0.0664945118549828,-0.000879459011564756,-0.00586706392560274,2.87718418535508,0.366033697893389,0.415102799257028,-2.01842576127169,-0.909442,-9.885604,-2.04072101876556,-1.48615107551621,4.61501599616032,-0.038432382840355,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.12142812506431,10.761289,11.124362,0.143028,10.694908,-3.9248198760769,0,-4746.12503312639
1.6098029921905,0.212832720065511,-1.56581339766861,4.24433068739652,1.94919643319276,5.75630388183446,-0.0665318989291818,-0.000879395372199745,-0.00596992006496057,2.86381279659058,0.368722353740798,0.416550167487986,-2.01694355236783,-0.909442,-9.885604,-2.05012067491951,-1.48686273268049,4.63226938054383,-0.0388740290901652,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.10618590794304,10.761289,11.124362,0.143028,10.694908,-3.93168976034847,0,-4746.0601966387
1.59381470255765,0.33131365212726,-1.63311077957998,4.24327975038664,1.74755478950691,5.76603546511592,-0.0669635633284925,-0.000894375730234845,-0.00617892986615651,2.85905923200338,0.36238824779673,0.415639491315648,-2.03869291962369,-0.909442,-9.885604,-2.01195366087027,-1.48793952375995,4.67179192950078,-0.0338354620889232,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.11873616328577,10.761289,11.124362,0.143028,10.694908,-3.94679095143647,0,-4746.04618518168
1.59357045084984,0.328251991050394,-1.62269388323906,4.23638430119526,1.74833040784549,5.77122853730863,-0.0669333477616895,-0.000893813237636732,-0.00616780611958157,2.85560145841485,0.362566565075162,0.416015403887097,-2.03655135869425,-0.909442,-9.885604,-2.03090050749876,-1.4878494879233,4.67170239248112,-0.0344768968883901,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.11348406344326,10.761289,11.124362,0.143028,10.694908,-3.93271890369878,0,-4746.03615247407
1.58624883613756,0.28731427979225,-1.57703230888663,4.22999359553936,1.76922765477751,5.78784142540646,-0.0669461928437048,-0.000890344477630988,-0.00616547500821539,2.85844762240003,0.364722176023149,0.416567781713743,-2.03257136266432,-0.909442,-9.885604,-2.05987379937268,-1.48749777205551,4.66593123249543,-0.0370760836820556,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.11511714878771,10.761289,11.124362,0.143028,10.694908,-3.96243743553753,0,-4746.02513694467
1.58637878893376,0.259904064039823,-1.55844238761292,4.24549695259295,1.78320246060186,5.79159675081488,-0.0668744682211216,-0.00088738710178108,-0.00612911964947456,2.85347238175176,0.366029867710752,0.417246970716184,-2.02642170869126,-0.909442,-9.885604,-2.0288877729792,-1.48665475600213,4.66255178033889,-0.0384134631726674,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.10496806737003,10.761289,11.124362,0.143028,10.694908,-3.94638691247689,0,-4746.01963657557
1.58836407092264,0.265528727749449,-1.56114823416896,4.25492847387353,1.78374025902635,5.78710873972684,-0.0668821468442253,-0.0008878817484557,-0.00612894457974738,2.85337693501142,0.36583478717558,0.41715773554804,-2.02706171890094,-0.909442,-9.885604,-2.0331890962749,-1.48616896604316,4.66304943299489,-0.037889807161685,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.10497027516668,10.761289,11.124362,0.143028,10.694908,-3.94429027519117,0,-4746.01790899583
1.58846500777203,0.270159013439119,-1.56508542462166,4.24914750429885,1.78018752032068,5.78270035346784,-0.0668779062715111,-0.000888255212466293,-0.00613143137145682,2.85333609375483,0.365587528629592,0.417088231000039,-2.02754940700303,-0.909442,-9.885604,-2.03503131429608,-1.48577784104261,4.66369083219221,-0.0374363581381297,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.10526965880253,10.761289,11.124362,0.143028,10.694908,-3.94191114207635,0,-4746.01656735277
1.59026528941539,0.281113775492935,-1.57296752360922,4.25022439107633,1.77655192543881,5.78467440465428,-0.0668855575450352,-0.000889179640364462,-0.0061348515800571,2.85327945067713,0.365080567247885,0.416921837927655,-2.02897548384534,-0.909442,-9.885604,-2.04082836990221,-1.48650639152631,4.66500052974253,-0.0372055078500031,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.10589521137759,10.761289,11.124362,0.143028,10.694908,-3.9379423551543,0,-4746.01572127455
1.58992740302912,0.279821983170117,-1.57158332215875,4.2489303525559,1.77620050472353,5.77547699926289,-0.0668802775768923,-0.000889079914217414,-0.00613482237423504,2.85329747881497,0.365144402048471,0.41693729329312,-2.02867199294883,-0.909442,-9.885604,-2.04055500233569,-1.48514098262911,4.6648474166539,-0.0366009360927862,-9.029365,-8.888468,-9.946981,-9.389892,-9.545131,-9.460032,-9.295058,-7.649731,-5.486854,-3.982644,-4.326057,-7.286376,-8.460761,-8.756927,-19.907392,-6.945807,-7.086131,1.10579382965643,10.761289,11.124362,0.143028,10.694908,-3.93809082396448,0,-4746.01570231937
