"asc_sfa_nanc","asc_laa_nanc","asc_laa_cmck","asc_laa_msqd","asc_laa_ytna","asc_mna_msqd","asc_sba_msqd","asc_laa_btna","asc_sfa_msqd","asc_mna_psdn","asc_sba_cmck","asc_mra_msqd","asc_laa_psdn","asc_mna_nanc","c_btna","c_psdn","w_nanc","w_cmck","w_msqd","w_tuna","w_psdn","lambda_part","lambda_cmck","lambda_msqd","lambda_psdn","lambda_nanc","lambda_tuna","B_mean_avail","B_mean_price","B_wind_max_220_mh","B_d_d","B_d_cd","B_d_pd","B_d_pcd","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate_part","asc_no_participation","B_unem_rate_nopart","w_nopart","B_dist_to_cog","logLike"
-2.92534786192041,-2.97096677595918,-2.7224512724503,-2.17663600928905,-3.04757846807026,-2.37458424139908,-2.16467408656742,-3.71867987383554,-2.24795485365088,-2.86660227006214,-2.88985615763684,-2.67557759274354,-2.80189528222936,-2.74227850645916,-4.42094247028359,-0.392908795619193,-4.97789214110776,-4.04567404152437,-3.87365315879719,-2.93396958559698,-6.09324935483512,0.383581883280675,0.304978744021485,0.308974008265817,0.0963433094607417,0.143505180128488,0.37364869911987,1.04637506887793,0.0229799123647787,-0.0125431916287481,-0.714528683446314,-1.0433482162521,-1.45736751631665,-1.0433482162521,-0.00332443218904448,1.13714274862902,0.115539462909352,0.203121938951284,0,0,0,-0.00184462819708879,-22770.0631090085
-2.6698906237058,-2.97777806876922,-2.66249887973527,-2.08264895699102,-3.0447296328768,-2.31488612746109,-2.08031318392276,-3.70368346409353,-2.2018304091906,-2.83400360555275,-2.83596951857717,-2.61676163793177,-2.76515953823068,-2.71590686675069,-4.42147008584392,-0.39133007347911,-4.99726059967196,-4.00039467707251,-3.77809171774948,-3.00686256651189,-6.00931775620137,0.387131690399738,0.303508663403768,0.30596208091037,0.0949852194129264,0.120591042038583,0.372316756774266,1.21217019063987,0.00641689095690936,-0.0147055290332635,-0.714823955896238,-1.04550556581398,-1.40612223129034,-1.04550556581398,-0.00349418638190026,1.11893126099217,0.115522927164374,0.197456819371704,0,0,0,-0.00186594876067075,-22757.5623384335
-2.33800265204409,-2.55691644791052,-2.26776889507723,-1.68157460076873,-2.58033964002736,-1.91443871124942,-1.66850364853188,-3.1730226434821,-1.80439934139579,-2.44200164357268,-2.41225693608372,-2.22813109871755,-2.35565033902284,-2.29855821022215,-4.42498351534774,-0.442007141717386,-5.23140298848175,-3.5993960548319,-3.75257060361139,-3.81966259875819,-4.75705026332706,0.377874115074489,0.302744690893051,0.31717954641486,0.101660711701792,0.139356891618488,0.370481728099841,1.06609112825527,0.010133824863656,-0.0235559613092995,-0.733580284888359,-1.06183385052683,-1.53576095325961,-1.06183385052683,-0.00385536360527911,1.120123554078,0.118622993019129,0.161848299423792,0,0,0,-0.00183056290064832,-22675.4886241949
-2.24171095625405,-2.49096838687883,-2.19501032008025,-1.61972194962905,-2.52765098181904,-1.85189802758918,-1.61021579670062,-3.08276270094317,-1.75880537382852,-2.39920055352874,-2.32468007294391,-2.17589191384159,-2.32130768812615,-2.23079392343706,-4.42739662668667,-0.41951684382173,-4.83443966987591,-4.11205978556387,-3.65013577651125,-3.40274397997532,-3.78919961241585,0.372903352966279,0.304839209196755,0.325467471536351,0.105784778415578,0.142378222303925,0.372684039755445,1.04939971482043,0.0139682034431509,-0.0267284240252489,-0.735606772438221,-1.0738419782094,-1.53910318739474,-1.0738419782094,-0.00387386032298812,1.12375962333325,0.123082282053949,0.157349103311974,0,0,0,-0.00180190401180969,-22628.8251505426
-2.24198426439908,-2.49153325526122,-2.19551196365178,-1.62019546830792,-2.52830009545048,-1.85238327971343,-1.61075525683227,-3.08316588836941,-1.75944484584334,-2.39971834288804,-2.32508572571346,-2.17638944217258,-2.32189919843376,-2.23123246803697,-4.42741130484388,-0.41938198502556,-4.83296668402492,-4.10840258949026,-3.64988304782252,-3.40033613836655,-3.78912569007748,0.372877427093655,0.304879860097714,0.325523933861192,0.105825133944245,0.142402822874019,0.372718069872234,1.04968306423224,0.014018529890771,-0.0267383948854545,-0.735598584868034,-1.07391537964384,-1.53877592743117,-1.07391537964384,-0.00387361094166204,1.12381664658601,0.123114119666407,0.157406848289733,0,0,0,-0.00180169481581527,-22628.5325572759
-2.24178954295717,-2.49182361881802,-2.19546142931156,-1.62037426524755,-2.5285476483512,-1.85252474292477,-1.61103126664599,-3.08231194800771,-1.75987015458497,-2.39966098538171,-2.32492841100242,-2.17651793030423,-2.32197715369963,-2.23113985905764,-4.42744659439692,-0.419410901754903,-4.83574287999767,-4.11462385324345,-3.65162805801777,-3.40267324329281,-3.79901314343486,0.372829311146149,0.305026446115924,0.325642597451334,0.105994597484282,0.142535485666629,0.372737806771051,1.04987207855641,0.0140963921483504,-0.0267867513160321,-0.735517118470343,-1.07402217276791,-1.53850331212565,-1.07402217276791,-0.00387281035775667,1.12404917168768,0.123159970237246,0.15746936539259,0,0,0,-0.00180112389505054,-22627.930087632
-2.24245141251683,-2.49267350537151,-2.19593521812546,-1.621096271803,-2.52943118893011,-1.85308467730855,-1.61173491671798,-3.08143222530832,-1.76083574379575,-2.40021104912269,-2.32515657339318,-2.17695360072782,-2.32286921420049,-2.23139259507424,-4.42749654659416,-0.419531446908609,-4.83295623780555,-4.10998007885299,-3.65152576598423,-3.4001554389938,-3.79510532599239,0.37279534703999,0.305230739264273,0.325688266537464,0.106257975940254,0.142745307784718,0.372732956718058,1.05018564926189,0.0142045351672662,-0.0268535373230612,-0.735325794673476,-1.07406792681033,-1.53773572330241,-1.07406792681033,-0.00386961223773337,1.1243901231275,0.123254532747078,0.157561464709506,0,0,0,-0.00179934940245124,-22627.0624310017
-2.27598199711194,-2.54671361901513,-2.21870188193414,-1.65494076498971,-2.58991571272744,-1.8877705332748,-1.64832564693964,-2.97238512405467,-1.81792442579544,-2.42807477510989,-2.33016767049923,-2.2158724439494,-2.37036335715961,-2.24990954184336,-4.43108013293278,-0.418883514886059,-4.74102935114764,-3.94887470437564,-3.6727604355613,-3.2292618990037,-3.86664352224871,0.367153549595419,0.319276707637881,0.334372933357379,0.117769555710551,0.152867690055113,0.361909002006858,1.07843971377506,0.0235078853359298,-0.0296700814075435,-0.741261722803664,-1.08527032458743,-1.49362529987074,-1.08527032458743,-0.00378522580899619,1.13441470518049,0.129018779065526,0.163085385570385,0,0,0,-0.00174293509522717,-22577.6117235112
-2.29088406847504,-2.57676501792527,-2.23034218166074,-1.67586172657053,-2.62162576664789,-1.90486829079021,-1.67252032841165,-2.87435287449216,-1.85360997450999,-2.43894627301012,-2.33330309431552,-2.23022004374803,-2.39395856593496,-2.25560787253579,-4.43456659361628,-0.431591741958583,-4.70738629510834,-3.88035671729854,-3.68479443477075,-3.16703307368723,-3.88769003106913,0.364860462054516,0.332139985593294,0.337671526231537,0.128795855407622,0.163467907010757,0.357959535221439,1.09567185157714,0.0292416956714534,-0.0323531148245519,-0.745870144712997,-1.09033723562964,-1.46693227860941,-1.09033723562964,-0.0037124867744947,1.1479666583467,0.132703741520013,0.166466254570183,0,0,0,-0.00168038417179714,-22548.0584279365
-2.29720121873708,-2.58373578268419,-2.23360669970907,-1.6803559638741,-2.62816476164467,-1.90954304520595,-1.67717948925101,-2.86777517040288,-1.86070213487986,-2.44220181210334,-2.33558022989623,-2.23501553379072,-2.39971459675822,-2.25839092763106,-4.43528798583452,-0.435132311781322,-4.70654641023351,-3.8728175363361,-3.68758482401369,-3.15864271073991,-3.89066918642366,0.364135378445165,0.334532180712051,0.338406960133061,0.131291158130296,0.16530787698214,0.359744562604383,1.09934310126983,0.0302680977441364,-0.0326625712654158,-0.747805425153897,-1.09217404493456,-1.46478831514468,-1.09217404493456,-0.00370503554796077,1.14861798309621,0.133261737110812,0.16721140473857,0,0,0,-0.00167167794955066,-22544.0291453267
-2.29965885627779,-2.58805406087326,-2.23497605894521,-1.68322752934459,-2.63203970281988,-1.91219266286428,-1.68055595315508,-2.86201217738194,-1.86595211864781,-2.44329338091585,-2.33644525494567,-2.23735881956367,-2.40285170851358,-2.25914192348915,-4.43622395017921,-0.438502107043624,-4.70354336590445,-3.86533038222157,-3.68971574408454,-3.15058851230313,-3.8946687148176,0.363606621818134,0.337195975889053,0.338918702843234,0.133837131008542,0.167289597745464,0.362997369598323,1.10143336145018,0.0314420195222731,-0.0330140780118094,-0.750212292160735,-1.09415822413887,-1.46265536950435,-1.09415822413887,-0.00369788211326177,1.14981507046701,0.133757097030949,0.167737972604568,0,0,0,-0.00166284765478332,-22540.1767241994
-2.29984161898641,-2.58827195591226,-2.23506445568507,-1.68337525614619,-2.63223264240446,-1.91233314644387,-1.68071208755913,-2.86191991275274,-1.86618324146715,-2.44337752997845,-2.33651804943616,-2.2374942854268,-2.40302726038235,-2.25920683387903,-4.43626610759731,-0.438615927184422,-4.70345878777037,-3.8650678294858,-3.68980301483416,-3.15033959909409,-3.89481544912148,0.363579944568796,0.337304118813885,0.338941566173695,0.133946339681476,0.167369895751016,0.363163600668246,1.10153594106754,0.0314809945686776,-0.0330261071137978,-0.750310528802855,-1.09425646581386,-1.46258903921966,-1.09425646581386,-0.00369749909302333,1.14984191311859,0.133775466156533,0.167762564048679,0,0,0,-0.00166251264890057,-22540.0281245242
-2.29995040389203,-2.58844643581823,-2.2351227031147,-1.68349650205884,-2.63239315945393,-1.91244292083796,-1.68084728635469,-2.8617500195694,-1.86638715269401,-2.44342107078789,-2.33656175058039,-2.23759076560963,-2.40315771767328,-2.2592397044739,-4.43630936665928,-0.438712324922114,-4.70328471341238,-3.86478566106736,-3.68987995469883,-3.1500764512976,-3.89497489797794,0.36355798186727,0.337411913819796,0.338962147429186,0.134053065331418,0.167446600478899,0.363321190095477,1.10160201405077,0.0315261602403871,-0.0330385704867899,-0.75040980438373,-1.09436769479878,-1.46250045103809,-1.09436769479878,-0.00369716005484267,1.14987968518183,0.133793217414413,0.167783033665016,0,0,0,-0.00166219099154125,-22539.8815935478
-2.30010134351402,-2.58864131475381,-2.23519732756536,-1.68362550405659,-2.63257906441774,-1.91256233365323,-1.68098676181084,-2.86157299824075,-1.8665952678411,-2.44348247989933,-2.33662224585496,-2.23770053393556,-2.40331134171683,-2.25928744190715,-4.43635097935077,-0.438797439265271,-4.70312019409332,-3.86453416079688,-3.68995011118291,-3.1498393291981,-3.8951362330652,0.36353546164593,0.33751670262547,0.33898230671909,0.134157046411498,0.167524899731278,0.363452278810267,1.10168905117184,0.0315633062955654,-0.0330503878376665,-0.750502154671148,-1.0944862627319,-1.46240018551897,-1.0944862627319,-0.00369678407169998,1.14990770710084,0.133809420379575,0.167805032169785,0,0,0,-0.00166187023667048,-22539.7400697162
-2.31439953239896,-2.61291326707569,-2.24459241726097,-1.6996943717514,-2.65986820478296,-1.92654879229037,-1.69820084551725,-2.7974846571359,-1.89286811479615,-2.44832876351073,-2.34283298048145,-2.24947155610304,-2.42240015755204,-2.26364040797972,-4.44052717715849,-0.447642839230901,-4.66549304488109,-3.82803509117147,-3.69872901988348,-3.11783438212322,-3.92038456546615,0.361959288645238,0.351041580461555,0.341947579390954,0.147649007663601,0.177511660337897,0.361321564496423,1.10867191966281,0.0368967259001107,-0.0347229591694995,-0.761096272701996,-1.10930035803965,-1.43760667072853,-1.10930035803965,-0.00365069987745699,1.1554014249176,0.135602405706485,0.170462695679355,0,0,0,-0.0016216053247592,-22523.9523878259
-2.31514519262137,-2.61374877269668,-2.24492754629482,-1.70020651516028,-2.66060145426509,-1.92707699342746,-1.69880827957257,-2.79716583040192,-1.89376911854408,-2.44863506090363,-2.34315889923265,-2.24996328230435,-2.42305152291999,-2.26388819176144,-4.44070181833465,-0.448175046293272,-4.6652875030892,-3.82715282777622,-3.69907168820075,-3.11697234243586,-3.92080874396562,0.361812650633344,0.35150809629231,0.342007000462428,0.148130262818245,0.17785939350301,0.361805315653196,1.10916997327359,0.0370539773691662,-0.0347685909265544,-0.761548861662813,-1.10984791246992,-1.4372192578964,-1.10984791246992,-0.0036497292612941,1.15543689033588,0.135692795421151,0.170565995587078,0,0,0,-0.00162007273061659,-22523.4868764222
-2.32031399293053,-2.6206655270247,-2.24772028091657,-1.7043011116386,-2.66802637520349,-1.93095658533878,-1.70334382794816,-2.78108943923687,-1.9008507543689,-2.45047604948221,-2.34541084352181,-2.25332012987172,-2.42857441334092,-2.2654508139861,-4.44171088460505,-0.451407271388012,-4.65873271784843,-3.8194356269967,-3.70156510692887,-3.10927762024608,-3.92683860701989,0.361237843309464,0.355396609894731,0.342711500928437,0.152263851697083,0.180905146116373,0.359263639732487,1.11212802052136,0.0382967976650563,-0.0352027393410453,-0.764676063624118,-1.11377644001939,-1.42997796150152,-1.11377644001939,-0.00364011094210868,1.1563878180528,0.136186919722392,0.171352385477223,0,0,0,-0.00160855746058122,-22520.1810049998
-2.32241800440004,-2.62358929249109,-2.24872989571147,-1.70617481895428,-2.67064469523641,-1.93272333411379,-1.70542615867252,-2.77683496149257,-1.9041605232695,-2.4512250545824,-2.34637222206357,-2.2547833793891,-2.43078925205806,-2.26600747988943,-4.44231819767266,-0.453372017315309,-4.65696243706287,-3.8154559913617,-3.703007321269,-3.10548713415861,-3.92916429637036,0.360867643155946,0.357457205405417,0.343027153196364,0.154586980937575,0.182416843740873,0.359278385494722,1.11319966914463,0.0390342716606604,-0.0354070704324242,-0.766597095497841,-1.11597387178588,-1.42699720699873,-1.11597387178588,-0.00363656382806919,1.15674676286273,0.13643962997727,0.171724388127829,0,0,0,-0.00160287125773328,-22518.6059927921
-2.32451962448881,-2.62647285056338,-2.24956085437287,-1.70802232180475,-2.67294404760578,-1.93442421236969,-1.70750869793572,-2.77320939042543,-1.90738332512785,-2.45200883355214,-2.34722863516068,-2.25621238985865,-2.43302176565692,-2.2663940626159,-4.44308092811603,-0.45497758627125,-4.65553318270641,-3.81178383156732,-3.70448881584476,-3.10181246786377,-3.93185664397537,0.360428043745714,0.359747252648119,0.343362495701844,0.157250203815546,0.184116853372137,0.359974149549228,1.11426357053241,0.0397370328923848,-0.0356212435829109,-0.768727458799144,-1.1184912446656,-1.42378677976443,-1.1184912446656,-0.00363122673823983,1.15712722887731,0.136705290791242,0.172098757597356,0,0,0,-0.00159709087637426,-22516.9305934013
-2.32494966510414,-2.62706886535928,-2.24974212258016,-1.70842675912894,-2.67340332710264,-1.93479098730758,-1.70795250822723,-2.77266702677696,-1.90807005210286,-2.45216584705678,-2.3474072259246,-2.25651194493235,-2.43346615820282,-2.26649136006173,-4.44325165660546,-0.455301330200489,-4.65526417624301,-3.81100108236591,-3.7047843834454,-3.10117141405784,-3.93238838520312,0.360335738062349,0.360211364601565,0.343429792917542,0.157810558014921,0.18445782679011,0.360240179215607,1.11444103431285,0.0398945885155015,-0.0356631166879022,-0.769187822751751,-1.11906546255028,-1.42315708030767,-1.11906546255028,-0.0036302508996061,1.15720168537058,0.136759724637546,0.17217472697026,0,0,0,-0.00159590470654698,-22516.5879138257
-2.32503730080446,-2.62718465685114,-2.24977073175738,-1.70849563238957,-2.6734913296794,-1.934856682324,-1.70803141610942,-2.77256944443994,-1.90819334450051,-2.45219957744974,-2.34741776510663,-2.25656628345686,-2.43355130028889,-2.26650796652465,-4.4432854552977,-0.45535486452991,-4.65518554918791,-3.81085514527918,-3.70483515960525,-3.10102612684246,-3.93249912134095,0.360319599864044,0.360272896435855,0.343441729333338,0.157918893863969,0.184524903461617,0.360303803497974,1.11448137105314,0.0399228153657035,-0.0356712105660109,-0.769274531585346,-1.11918050085476,-1.42302901664686,-1.11918050085476,-0.00363007828530897,1.15721338002987,0.13677006032349,0.172188982821355,0,0,0,-0.00159567560184259,-22516.5223265282
-2.42325643592111,-2.74669484606873,-2.28488966763705,-1.76414877050307,-2.77607888187524,-1.99459801827982,-1.77605563474128,-2.61142862110744,-2.01686109257156,-2.49632487863405,-2.3243079514606,-2.30479666484629,-2.52253123683145,-2.29481869619962,-4.46086298559254,-0.507717947207852,-4.54558816269821,-3.69627951253498,-3.74337118253235,-2.992807532722,-4.0313463501628,0.352744809931066,0.3482403374765,0.351437579940556,0.240265901044856,0.238379862670935,0.349187753878496,1.15744123669161,0.0618113693319352,-0.0422862999812447,-0.831801897531218,-1.19856487900346,-1.28964271843108,-1.19856487900346,-0.00359076845746054,1.16229528789442,0.146294083605784,0.185045618318051,0,0,0,-0.00138241696376096,-22504.4578646147
-2.41372039403671,-2.73803134795028,-2.28209426634218,-1.76171873154004,-2.76772480283627,-1.99078273430359,-1.77211879103906,-2.62605477965925,-2.01079157468969,-2.48972012007106,-2.32573759522799,-2.30115030406627,-2.51574131006621,-2.29163280385107,-4.45994045628301,-0.507706247630394,-4.56656201964792,-3.71002297389004,-3.74412855202977,-3.0138392168539,-4.02166954430992,0.352524288234915,0.351473192798912,0.351462171070491,0.239440367496146,0.236785582536193,0.350069332716997,1.15381486978026,0.0607819824079924,-0.041939977727085,-0.828129877878295,-1.19547135546354,-1.2982977351884,-1.19547135546354,-0.00358716925936351,1.16272588034918,0.145537510736729,0.184326828757831,0,0,0,-0.0013990656502016,-22502.4989992045
-2.41171458832747,-2.73575836350732,-2.2810237178517,-1.76080052419059,-2.76547442797984,-1.9896587149883,-1.77094652917408,-2.62835021872039,-2.0089959969061,-2.4885830364693,-2.32568496721114,-2.30026920292938,-2.51422586907332,-2.29066025890286,-4.45988912643607,-0.506623742255536,-4.56730383642847,-3.70963567277165,-3.74346496451571,-3.01070605824159,-4.02077763188744,0.352496659522051,0.352447213436389,0.351455570930087,0.239833534390666,0.236530777872557,0.350443977375369,1.1528777722197,0.0605702538249766,-0.0418738000822776,-0.827528764256822,-1.19499421714129,-1.29930458701145,-1.19499421714129,-0.00358479789926227,1.16290950905859,0.145374769471015,0.184113637794057,0,0,0,-0.00140262090354901,-22502.1290205686
-2.41166963108075,-2.73570637092269,-2.28101714877735,-1.7608022284972,-2.76541129977449,-1.98964778718278,-1.77093772825876,-2.62848744949186,-2.00896982629995,-2.48856321074615,-2.32571186408871,-2.30025820866183,-2.51419618544681,-2.29065288442221,-4.45988911095609,-0.506604469362949,-4.56754817546283,-3.70979065201152,-3.74347353816911,-3.01097285922611,-4.02071243011186,0.352494181478362,0.352488297062472,0.351455709139582,0.239873337596442,0.236522659077773,0.350470061331687,1.15283577750336,0.060566503588301,-0.0418709336706925,-0.827513906879691,-1.19499035213919,-1.29937170986757,-1.19499035213919,-0.00358473261120553,1.1629177175017,0.145371142184231,0.184108742556137,0,0,0,-0.00140271686447123,-22502.1114525795
-2.41040800733748,-2.73420555033033,-2.28058084651953,-1.76060739469917,-2.76341306015222,-1.98918269997933,-1.7704328272068,-2.63324683287015,-2.00800704639251,-2.48810998891761,-2.32547540229942,-2.29979115714877,-2.51323129634483,-2.29041768294211,-4.45980609855189,-0.506078125726245,-4.57365982464926,-3.71383457648928,-3.74359738900158,-3.01748416207637,-4.01894913318188,0.352536567513546,0.352411037084027,0.35143609136533,0.240937270823808,0.236251182081756,0.351593481856284,1.15158013099035,0.060462612351651,-0.041786980454485,-0.826986276173635,-1.19476269546556,-1.30141560061564,-1.19476269546556,-0.00358432079629158,1.16307586948725,0.14524233773008,0.183948893430623,0,0,0,-0.00140548619722254,-22501.640707124
-2.40994723148151,-2.733747869883,-2.28033063278734,-1.7604112972954,-2.76292607923663,-1.98893798326361,-1.77018193441844,-2.63374138159923,-2.00762979282406,-2.48787136366995,-2.32525375115575,-2.29959242488648,-2.51290874604266,-2.29020450911625,-4.45980965721262,-0.505851232154053,-4.5738731232814,-3.71377933405724,-3.74349171432019,-3.01711269731976,-4.01870460133973,0.35252150033996,0.352389887891156,0.351439412180898,0.241188577663943,0.236218736764251,0.351804392783108,1.15140558162657,0.060419276227615,-0.0417734245651801,-0.826903421250652,-1.19476364959013,-1.30161070320322,-1.19476364959013,-0.00358408341111579,1.16311452013077,0.14521610149917,0.183905559198063,0,0,0,-0.001406227911173,-22501.5579981134
-2.40971926423303,-2.73346461665235,-2.28023349470627,-1.76035688938504,-2.76261204690491,-1.9888447444647,-1.77008039275709,-2.63450016482326,-2.00744826874543,-2.48776879786708,-2.32517974294183,-2.29950679294637,-2.51274038789048,-2.29014938064353,-4.45981780488311,-0.505702794274118,-4.5747289026592,-3.71429722270331,-3.74344976519305,-3.01774105788342,-4.01846041402154,0.352515119778389,0.35237839643753,0.35143864676441,0.241518344402562,0.236189446167051,0.352084878424082,1.15124343533016,0.0603913665319679,-0.0417595523620136,-0.826845540136286,-1.19482916116378,-1.30193380357051,-1.19482916116378,-0.00358381460963368,1.16315004582585,0.14519239566339,0.18387637951173,0,0,0,-0.00140674600410227,-22501.4663401071
-2.40936778153339,-2.73308978485934,-2.28005747870103,-1.76024166936466,-2.76223801821868,-1.98867981740145,-1.76990928125124,-2.63515371523062,-2.00717050190661,-2.48760644366284,-2.32502761491411,-2.29937618499182,-2.51250449736815,-2.2900142621657,-4.45984239611796,-0.505498748050353,-4.57518317919605,-3.71437914752128,-3.74336826632875,-3.01779073110858,-4.01820930926894,0.352502441996652,0.352364866211208,0.351441847917187,0.24189830077334,0.236164478915715,0.352410661545147,1.15108095135001,0.060361657526546,-0.0417459693847562,-0.826803198406017,-1.1949493237025,-1.30218955710543,-1.1949493237025,-0.00358357768276729,1.16319174124162,0.145168350477232,0.183839802878917,0,0,0,-0.00140739433536235,-22501.3682363404
-2.40932097194757,-2.73303387586452,-2.28003473105488,-1.76022723131378,-2.76218391993955,-1.98865879442022,-1.76988678680902,-2.63528244236781,-2.00713230942572,-2.48758546744834,-2.32500921601387,-2.29935835462297,-2.51247209972556,-2.29000017820616,-4.45984812412083,-0.505466753639928,-4.57530119551292,-3.71445718887508,-3.74335715176568,-3.01785577709679,-4.01816833579837,0.352500302277292,0.352363136841288,0.351441979966064,0.241973019808913,0.236160485725963,0.352475193215407,1.15105716712499,0.0603559072311576,-0.0417435454696988,-0.82679738542289,-1.19497826447419,-1.30224547222166,-1.19497826447419,-0.00358352814608182,1.16319891564555,0.145164098673762,0.183834106135625,0,0,0,-0.00140749431117283,-22501.3500059595
-2.40929660607365,-2.73300525744282,-2.28002367731318,-1.7602181616478,-2.76215881439653,-1.98864670244839,-1.76987375755758,-2.63532650304069,-2.00711061319369,-2.48757376787352,-2.32500157021603,-2.29934864601189,-2.51245611425694,-2.28999212454427,-4.45984929566358,-0.505450897778815,-4.57534514570777,-3.71447553456453,-3.74334948197038,-3.01787163205414,-4.01814794109989,0.352499785741334,0.35236345286763,0.351442037796257,0.242006948307889,0.236158320686871,0.352491074274583,1.15104637429077,0.0603524824426197,-0.0417423351846195,-0.826792681415651,-1.19498846858909,-1.30226630990344,-1.19498846858909,-0.0035835123506319,1.1632023695862,0.145161948990106,0.183831179166599,0,0,0,-0.00140754799528644,-22501.3434461732
-2.40926734520734,-2.73296931493639,-2.28001079454929,-1.76020481765947,-2.76212796273324,-1.98863044851572,-1.76985607445368,-2.6353666929659,-2.00708170018508,-2.4875584634699,-2.32499416520936,-2.29933525593818,-2.51243666577878,-2.28998212127751,-4.4598485092131,-0.505431986925309,-4.57539944097523,-3.71451125635963,-3.74333918853506,-3.01789179124858,-4.01812457996792,0.352499801003188,0.352364842468192,0.351441873071338,0.242045227683179,0.236155265596391,0.352492912577203,1.15103367813779,0.0603471690104156,-0.0417407896517832,-0.826784140426683,-1.19499218872239,-1.3022876172955,-1.19499218872239,-0.00358349771045336,1.1632063991859,0.145159129618402,0.183827468628268,0,0,0,-0.00140761594273853,-22501.3378183184
-2.40785930398068,-2.73120437773724,-2.27943785463092,-1.7596101689252,-2.76055629014674,-1.98786939953869,-1.76901236215166,-2.6378082125525,-2.00572088502209,-2.48686431414671,-2.32472661108753,-2.29868873763965,-2.51151584782841,-2.28953344078003,-4.45980330484702,-0.504597432678232,-4.57807074723886,-3.71571433049266,-3.74282136402515,-3.01864607241372,-4.01693185707687,0.35252963638509,0.352476912779044,0.351432577525946,0.244072163944883,0.235986964494014,0.352463123472597,1.15030257567052,0.0601226901510032,-0.0416647220278701,-0.826458214516916,-1.19521122908925,-1.30332731753608,-1.19521122908925,-0.00358323552897085,1.16340062346101,0.145017273678119,0.183648758736793,0,0,0,-0.00141088553799955,-22501.072028042
-2.40766815243961,-2.7309766612543,-2.27936380990459,-1.75954319131669,-2.7603241886282,-1.98777573419066,-1.76891057254798,-2.63819473761771,-2.00555547767084,-2.48678922293874,-2.32469402248641,-2.29860610404236,-2.51140310411831,-2.28947351555959,-4.45980359658358,-0.504500299064573,-4.57843964061317,-3.71588368103985,-3.74277496789824,-3.01876891719187,-4.01677268301348,0.35253479276359,0.35249600807814,0.351432643988853,0.244371489914882,0.235964986541996,0.35246522122804,1.15018476032878,0.0601014995965217,-0.0416556948881212,-0.826447542225459,-1.19526954738759,-1.30345813118544,-1.19526954738759,-0.00358325102280556,1.16342812165016,0.145001061695168,0.183627143028566,0,0,0,-0.00141127691820876,-22501.0361090981
-2.40745312232754,-2.7307384445291,-2.27927500612824,-1.75946499139585,-2.76005933337319,-1.98767066003964,-1.7687996465669,-2.63854216844043,-2.00537368766713,-2.4867104137209,-2.32464495330846,-2.29851571162974,-2.51128447126923,-2.289402166224,-4.45980946377672,-0.504383984309474,-4.57884036396874,-3.7160872515219,-3.74273481002271,-3.01893702601646,-4.01660564181311,0.35253657430785,0.352513055062689,0.351435022244061,0.244692072331046,0.235946729149568,0.352466508003724,1.1500665694557,0.0600742496622916,-0.041646686548155,-0.826445327035183,-1.19534136071939,-1.30358185286515,-1.19534136071939,-0.00358322163460306,1.16346096263603,0.144985797460742,0.183604385535784,0,0,0,-0.00141169100649392,-22500.9993407053
-2.4072625812193,-2.73052096628545,-2.27919885633796,-1.759397030071,-2.75980935621207,-1.9875774896684,-1.7686968842906,-2.63892479216167,-2.00521056516409,-2.48664088375158,-2.32460697474636,-2.29843413396446,-2.51117756659934,-2.28934440880477,-4.45981849022706,-0.504283675828375,-4.57921683934324,-3.71624213628921,-3.74268546256412,-3.0190548540345,-4.01645719055495,0.352541438355121,0.3525310110282,0.351437706057778,0.245019479534253,0.235930679642823,0.352473681485985,1.14995207239164,0.0600507608269241,-0.0416380049550299,-0.826457034232833,-1.19543355134871,-1.30370642857724,-1.19543355134871,-0.00358325038182147,1.1634931389081,0.144970551149473,0.183582819890289,0,0,0,-0.00141207851488126,-22500.9629539926
-2.40622600201932,-2.7294049675279,-2.278793525141,-1.75904851825276,-2.75849040897324,-1.98709756646472,-1.7681868377863,-2.64073567689657,-2.00435027033765,-2.4863010994213,-2.32434790106084,-2.29802886878014,-2.51063806123645,-2.28902992743156,-4.45987540609538,-0.503736296958331,-4.58137771736088,-3.71743130752966,-3.74251248143413,-3.02022331610226,-4.01561546331365,0.35255607397033,0.352548300465113,0.351454864483516,0.246724305199088,0.235852514698856,0.352511256155478,1.1493398431154,0.059929057232033,-0.0415928589891608,-0.826519173607556,-1.19595388180477,-1.30435336918523,-1.19595388180477,-0.00358338520741565,1.163677215728,0.14490128256815,0.1834720827891,0,0,0,-0.00141411507106851,-22500.7822562041
-2.40604381302393,-2.72919822023987,-2.27871774477737,-1.75897834694286,-2.75824714622734,-1.98700464784302,-1.76808224996638,-2.64111740934155,-2.00418855151642,-2.48623698582116,-2.32430339549708,-2.29794931037926,-2.51053679628123,-2.28897502401011,-4.45988876876433,-0.503637469604077,-4.58172246253895,-3.71755215820905,-3.74245719091751,-3.02028354689964,-4.01547745179573,0.352562510309507,0.352556430228005,0.351458778148353,0.247058667714219,0.235839825595128,0.352524740353544,1.1492368594977,0.0599042119732787,-0.0415845770405696,-0.826540225653367,-1.19607137440881,-1.30447446629564,-1.19607137440881,-0.00358343182671647,1.16371141042442,0.144886110808644,0.183450732042625,0,0,0,-0.00141450072008032,-22500.7480571189
