"B_mean_avail","B_mean_price","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","c_psdn","B_d_d","B_unem_rate_part","w_msqd","asc_laa_cmck","asc_mna_cmck","asc_laa_jmck","asc_mna_jmck","asc_laa_msqd","asc_mra_msqd","asc_sba_msqd","asc_sfa_msqd","asc_mna_msqd","asc_laa_psdn","asc_mna_psdn","asc_mna_nanc","asc_sba_nanc","asc_sda_nanc","theta_part","theta_sba","logLike"
1,1.5,-0.05,-0.0025,-0.01,2.8,0.15,-1.5,-1,0.15,-1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0.5,0.5,-1472.41603874939
1.03098331865209,1.49498089341152,-0.0463176112795943,-0.00228061235771478,-0.00884519279250555,2.82912175036634,0.174669628184642,-1.48893055414297,-1.04371956129029,0.156645139646523,-3.65965394759899,-4.92627015310172,-5.66524226947575,-4.94320097588353,-5.86030725314029,-4.90437377306787,-5.05985116224164,-4.86033754686773,-4.89977508179426,-4.83528299546516,-4.8668281835913,-5.14638450509699,-5.25895471246931,-4.84884616474026,-5.24836308537986,0.537080069503523,0.892886056726927,-1381.25933552035
0.770859644627317,1.47674803994909,-0.0396316684241015,-0.00327869188533543,-0.00770750345959871,2.87947553893474,0.0972230305245871,-1.30764292072046,-0.779919294611297,0.166382607191531,-3.54811681650065,-4.87257757502851,-6.60599774647706,-5.03467976861034,-6.80830426317796,-4.70118146682496,-5.00055989352672,-4.66673558739188,-4.58816049386617,-4.42687315407055,-4.7186596550409,-5.52092569676911,-5.81456201057761,-4.78207941794711,-5.62506421568219,0.686398453695173,0.393615093248938,-1347.91089937583
0.231500297010925,1.30638469012484,-0.0352692143864627,-0.00287708265826589,-0.00881325213397846,3.16373904762675,0.0307691014632374,-1.29727431451327,-0.79147481725757,0.168229850311412,-3.69876840416602,-5.13573281220851,-6.81880996644139,-5.38187488498544,-6.90577904432845,-4.75646898247379,-5.39053435844333,-4.63067011958239,-4.78333401493639,-4.67866365583764,-4.91300916041023,-5.62745099075955,-6.00540127590591,-4.69636399226748,-5.63371555759843,1.08183215765947,0.736250554432978,-1343.86545114058
-0.153046141018815,0.983108186297438,-0.034010563291066,-0.00413054039539531,-0.00917065134021089,3.47440984735194,-0.0376386412266603,-1.39350909388489,-0.617956456335759,0.15820733502413,-3.57992217735699,-5.06668655881147,-6.73862905841374,-5.42352649732265,-6.71808964916115,-4.47104566541618,-5.18430545407243,-4.41103275010846,-4.25836781477952,-4.25369040187878,-4.88006375360899,-5.62264640075414,-6.0983690092835,-4.48436912946827,-5.53739436398834,1.48756183889896,-0.434256246734252,-1342.92673539154
-0.159196201924097,0.941859512240466,-0.0340651732596676,-0.00361700083129631,-0.00825015157317581,3.36905163814602,-0.0504037488815697,-1.29226197905495,-0.50771114987953,0.166326711156904,-3.57528282223832,-5.06516856251046,-6.72564536133244,-5.44158352303354,-6.66021183094126,-4.48223175767504,-5.17577663858915,-4.40622108113451,-4.3844038211134,-4.28146104208561,-4.91796229172879,-5.67932285952853,-6.10743208185728,-4.43099010429944,-5.56118803315155,1.43963376622439,-0.718599719883412,-1342.22918965012
-0.324690765607979,1.01467634398323,-0.0348280582188842,-0.00374710873393747,-0.00844787871509422,3.35247732910925,-0.0329858779872803,-1.33756307147007,-0.552971898621595,0.168249388507591,-3.55840317545523,-5.02576381320168,-6.74713341847511,-5.35325048141965,-6.69500676853351,-4.50755636466078,-5.16601726998024,-4.43531282394136,-4.3435005882576,-4.26836522259726,-4.86286023841422,-5.67688324214495,-6.02164756078974,-4.42199575527113,-5.54174591700591,1.42757405448682,-0.448743450118004,-1342.09729209675
-0.288549532371352,0.938081675391318,-0.034030730395805,-0.00372633771710659,-0.00850420718105063,3.34641417553742,-0.0308655608751579,-1.34836077060575,-0.535020820961132,0.162862752367371,-3.55306890596922,-4.96348941686659,-6.6335232121653,-5.30848037206193,-6.5860807752286,-4.41197034191426,-5.06886918381921,-4.3394333106075,-4.27247822179164,-4.19615047084053,-4.81330341172211,-5.61831970282708,-5.97612026310258,-4.34340992841564,-5.44893489546021,1.40892354288204,-0.499199767560195,-1342.06716359857
-0.302797020170037,0.938263737549458,-0.0339871266139532,-0.00372319938540241,-0.00847064578563002,3.3391373402911,-0.0319466912748177,-1.34175588030836,-0.523015499973154,0.162296611951075,-3.5403595327156,-4.95226298211945,-6.6203047793864,-5.29977162879363,-6.56967593780141,-4.4023825940357,-5.06708612701779,-4.32746860949367,-4.26364343122064,-4.18640962493435,-4.80111596760047,-5.60186978075291,-5.95978002947342,-4.32581031272803,-5.43463374110021,1.4018800690586,-0.571295533234694,-1342.05922863343
-0.379101859404127,0.934579006787758,-0.0337403243394214,-0.00370709210637185,-0.00831155179675792,3.30458712051928,-0.0365128511334799,-1.31264157246491,-0.463171696113806,0.159393309542053,-3.47537520172398,-4.8952492554801,-6.55138717118497,-5.25487826820977,-6.48469220953241,-4.35210382560107,-5.05288447665659,-4.26510505911274,-4.21575273493447,-4.13462107264432,-4.73992614072246,-5.51935714898888,-5.87814447527671,-4.23508724259182,-5.36003759313932,1.36897823567581,-0.945449699564145,-1342.0361999733
