"","Estimate","Std.err.","t-ratio(0)","t-ratio(1)","Rob.std.err.","Rob.t-ratio(0)","Rob.t-ratio(1)"
"asc_sfa_nanc",-1.40899876007703,0.244287193306883,-5.76779626063733,-9.86133872785854,0.301310157768457,-4.67624049090233,-7.99507981383168
"asc_laa_nanc",-2.73606647406821,NA,NA,NA,0.395661038994081,-6.91517790334959,-9.44259380091276
"asc_laa_cmck",-1.60280893639886,NA,NA,NA,0.334818199877331,-4.78710218556247,-7.77379765303221
"asc_laa_msqd",1.35360568328288,0.0784917795716824,17.245190396616,4.50500275586122,0.172556920687128,7.8444010120995,2.04921183036189
"asc_laa_ytna",-0.326678450966013,0.190377260083093,-1.71595310712755,-6.96868129306496,0.293665183486543,-1.11241805067771,-4.51765658841477
"asc_mna_msqd",0.897560984931093,0.0903682015281403,9.93226566151808,-1.13357368340464,0.131520022779114,6.82451968882741,-0.778885320305573
"asc_sba_msqd",1.62197449306835,0.0834289742947278,19.4413812081452,7.45513771835564,0.167977595172722,9.65589780827951,3.70272292819056
"asc_laa_btna",1.27697285956624,0.343837774907616,3.71388181507788,0.805533538717946,0.300193832501071,4.25382776497143,0.922646735472983
"asc_sfa_msqd",0.272261128814053,0.111750826134469,2.43632318642945,-6.51215652142261,0.140349987807434,1.93987283552604,-5.18517231497328
"asc_mna_psdn",-1.99822244824883,NA,NA,NA,0.364579746502895,-5.48089263711461,-8.22377676491423
"asc_sba_cmck",-2.24334355403159,NA,NA,NA,0.488291953666968,-4.59426688722711,-6.64222199377805
"asc_mra_msqd",-0.389468907309747,0.14152079395825,-2.75202601975682,-9.81812543900551,0.160122647135142,-2.43231619185661,-8.67752895776854
"asc_laa_psdn",-2.16247721566343,NA,NA,NA,0.406908171155746,-5.3144108891235,-7.7719678292058
"asc_mna_nanc",-1.47346051284149,NA,NA,NA,0.261207619150145,-5.64095533520608,-9.4693275827445
"asc_no_participation",0,NA,NA,NA,NA,NA,NA
"c_btna",-5.55916718322306,4.56538228148277,-1.21767835429052,-1.43671806188654,0.773607241506989,-7.1860330216064,-8.47867862566254
"c_psdn",-2.91020630444033,0.235503297060128,-12.3573909188087,-16.6036159716354,0.84692715936798,-3.43619433176765,-4.61693341769595
"w_nanc",-5.40851166431296,0.512218322875261,-10.5589968628086,-12.511289382113,0.629845580248225,-8.58704392619765,-10.1747346735169
"w_cmck",-4.14145708445043,0.385568954165936,-10.7411580722552,-13.3347278843351,0.389071091656436,-10.6444739104582,-13.2146982767625
"w_msqd",-3.66840271996524,0.0759822441770628,-48.2797364002133,-61.4407059244838,0.0764671319998989,-47.9735884428108,-61.0511025831518
"w_tuna",-2.2735011588468,0.208100174797563,-10.9250324323775,-15.7304104238799,0.29584587045883,-7.68474866767893,-11.0648871108794
"w_psdn",-3.99226050096289,0.441089078025944,-9.05091669653192,-11.3180324557237,0.434869326324473,-9.18036812277744,-11.4799094779979
"lambda_part",0.88902320887952,NA,NA,NA,0.135812680814047,6.54595140564789,-0.817131290357399
"lambda_cmck",0.714069994505051,0.0991180488644865,7.20423780215168,-2.88474207039598,0.15747277722963,4.53456151004297,-1.81574244466394
"lambda_msqd",0.588960691517373,0.0296804123320009,19.8434133909375,-13.8488409084348,0.0311487931818615,18.9079778493741,-13.1959946596577
"lambda_psdn",0.745082109056244,0.0728911072541899,10.2218519806257,-3.49724267536219,0.126563015079608,5.88704455711323,-2.01415785475253
"lambda_nanc",0.817094105642586,0.0652689911365178,12.5188713876937,-2.80233984274163,0.0820855837364288,9.95417305267901,-2.22823407024445
"lambda_tuna",0.889023146736392,0.159234291555988,5.58311365001304,-0.696940666355071,0.141933583523975,6.26365603307845,-0.781892843879769
"B_mean_avail",1.2170650216145,0.0922728961678013,13.1898430867633,2.35242449982019,0.139240432455064,8.74074433808782,1.55892234595402
"B_mean_price",-1.35273722685008,0.0669337230553251,-20.2100998585116,-35.1502519127075,0.18257259083136,-7.40931166441947,-12.88658509
"B_wind_max_220_mh",-0.0338282988283942,0.00260038085604729,-13.0089785693219,-397.568031784338,0.00260856906586125,-12.9681438268629,-396.320079218245
"B_d_d",-3.39128558633103,0.13484611763615,-25.1493008903793,-32.5651614099847,0.211271496548654,-16.0517894828754,-20.7850356440286
"B_d_cd",-1.89698178299516,0.202457319635703,-9.36978611792625,-14.3090987681153,0.150939902632138,-12.567795194743,-19.1929485343284
"B_dist_port_to_catch_area_zero",-0.0107700090401216,0.000555849485337606,-19.3757650662934,-1818.42393616,0.000881557649232762,-12.2170218243752,-1146.57278502412
