"B_mean_avail","B_mean_price","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","c_psdn","B_d_d","B_unem_rate_part","w_msqd","asc_laa_cmck","asc_mna_cmck","asc_laa_jmck","asc_mna_jmck","asc_laa_msqd","asc_mra_msqd","asc_sba_msqd","asc_sfa_msqd","asc_mna_msqd","asc_laa_psdn","asc_mna_psdn","asc_mna_nanc","asc_sba_nanc","asc_sda_nanc","theta_part","theta_sba","logLike"
0.636486754078742,1.37439234784246,-0.0422745682617406,-0.00302821206452605,-0.0069669568478098,2.97974866246642,0.147726084965316,-1.33917514089955,-0.5708560677311,0.131694509701566,-3.82798368823218,-4.71016595055695,-6.47998767629679,-4.9209824047213,-6.56850293171979,-4.39388466596604,-5.18332043366746,-4.31059041214222,-4.55329255419633,-4.164302620605,-4.46565177439688,-5.28373334100288,-5.56239617616805,-4.51467917115461,-5.3219015462024,0.895923815369754,0.432468431964667,-1689.88160500332
0.655674803256116,1.36732529819775,-0.0422159427489941,-0.00305950620460278,-0.00699035200590455,2.99329031651491,0.146268715210647,-1.34240144876808,-0.555442627206649,0.132043031807314,-3.7949571598352,-4.72503956663988,-6.49641202475623,-4.94371578498329,-6.58371161583365,-4.39935169576188,-5.19377859964627,-4.3215923653596,-4.56290394484852,-4.16833532609097,-4.48401757697019,-5.30303602367548,-5.59322879436005,-4.52515004179393,-5.34221047785617,0.911742448946076,0.379784756422249,-1689.86188997855
0.658989912302857,1.36635892929369,-0.0421835653198642,-0.00305143754763429,-0.00701843900194601,3.00543498933357,0.146720705381347,-1.34780816047578,-0.556354285961833,0.132633234633221,-3.80450825970247,-4.74293370174819,-6.51519982139387,-4.96255563128651,-6.60177369552121,-4.41432312133629,-5.21039271554086,-4.33694164204972,-4.58231962539389,-4.18635820714913,-4.50342219889899,-5.32287881579265,-5.61305147692867,-4.54143929093317,-5.35881498809804,0.925240191429096,0.425355867536102,-1689.85258734373
0.673090612272289,1.3906236341166,-0.0421939259875267,-0.00306122625587235,-0.00701125927215538,3.01988005547215,0.147603464458064,-1.35027373486334,-0.553507117768008,0.13494205552616,-3.81662319201061,-4.78719137235065,-6.57500754519743,-5.00577561802408,-6.6624721727243,-4.46765815662673,-5.26765941710777,-4.39083271539882,-4.6359972343128,-4.23670903728989,-4.5464537399756,-5.36819636197828,-5.65562758626287,-4.59611357606959,-5.41433445281147,0.940465146906714,0.405707784876948,-1689.83889028067
0.697777009507385,1.42106544100667,-0.0422734384556436,-0.00305391225537916,-0.00698421724080149,3.02410813155009,0.148672441374525,-1.34663850040336,-0.554266207567989,0.137417977594728,-3.82734715267332,-4.82735020875091,-6.63251669011844,-5.04340414439286,-6.72391180840724,-4.52076313781401,-5.32530957295146,-4.44506677224747,-4.69496687182549,-4.29027467692075,-4.58368524495597,-5.40883066627739,-5.69201710818754,-4.64981331811014,-5.46898798798434,0.946111439228844,0.436424691961959,-1689.83259404608
0.714098028154883,1.43403313777954,-0.0422610629518176,-0.00306521310112438,-0.00695525005903658,3.03253774618481,0.148476798960326,-1.34609636292975,-0.553013090296011,0.138762720699259,-3.83626935552562,-4.85399727265151,-6.67061386120324,-5.07092576733743,-6.76560967004622,-4.55142395913542,-5.35809166669603,-4.47824201481813,-4.72610920444248,-4.31897289164382,-4.60911262688204,-5.43822154741694,-5.72099675015393,-4.68362315978103,-5.50547486511177,0.953957844105534,0.426140868772264,-1689.83070009761
0.714120828979114,1.43411459481414,-0.0422701814372757,-0.00306037047296318,-0.0069545714889066,3.03232811424449,0.14825753152178,-1.34569049787574,-0.552782636588538,0.138750452446607,-3.8350137659772,-4.85431000631085,-6.67030999617053,-5.07140699568424,-6.76483864562189,-4.5514719809893,-5.35873917441663,-4.47816670513095,-4.72712684906425,-4.31974749417715,-4.60915862260575,-5.43738973728698,-5.7212591084283,-4.68312952514345,-5.50539616992089,0.953867108975933,0.422277070072308,-1689.83065580314
0.713627011698365,1.43459893554153,-0.0422746639081162,-0.00306098821276789,-0.00695134439715085,3.0317702743978,0.148256710766575,-1.34565680816035,-0.553076039245074,0.138735836528116,-3.83463077950354,-4.85372832639117,-6.66990877982611,-5.07060847594619,-6.76443013937865,-4.55132748971849,-5.35816950052708,-4.47801469640618,-4.72643981670516,-4.31924130223365,-4.60838055786186,-5.43662406791508,-5.72039679181382,-4.68279436741436,-5.50500839371148,0.953114273851331,0.42484125926552,-1689.83063916153
0.713653016316829,1.43420941548555,-0.042273936050925,-0.00306077761631803,-0.00695177456575761,3.03158740907129,0.148245555358126,-1.34562390834191,-0.553177013648918,0.138706351071462,-3.83455349139907,-4.85313577297732,-6.66907334111408,-5.06999881864608,-6.76363304771414,-4.55061058930055,-5.35741501727867,-4.47725461978562,-4.72571767194625,-4.3186479923659,-4.60782064983933,-5.43608490230683,-5.71986855368007,-4.68212457799742,-5.50427202595703,0.952828111171391,0.424958217248489,-1689.83063764196
0.713487702928735,1.43403566083088,-0.0422741564837419,-0.00306074146575138,-0.00695143832882028,3.03155160357092,0.148232707852776,-1.34559982048599,-0.553159818189385,0.138694539515546,-3.83448593360131,-4.85293241223123,-6.66875645735226,-5.06982733997544,-6.76328666867586,-4.55033611830689,-5.35712447498893,-4.47696870876473,-4.72536985746756,-4.31832788145995,-4.60762534035608,-5.43585720965966,-5.71969639090354,-4.68183163699345,-5.50398044725202,0.95279024863577,0.424879897614113,-1689.83063754305
