"","Estimate","Std.err.","t-ratio(0)","t-ratio(1)","Rob.std.err.","Rob.t-ratio(0)","Rob.t-ratio(1)"
"asc_sfa_nanc",-2.53729973748372,NA,NA,NA,NA,NA,NA
"asc_laa_nanc",-2.76342942935053,NA,NA,NA,NA,NA,NA
"asc_laa_cmck",-2.381012392569,NA,NA,NA,NA,NA,NA
"asc_laa_msqd",-1.90369169764961,NA,NA,NA,NA,NA,NA
"asc_laa_ytna",-2.95537517939526,NA,NA,NA,NA,NA,NA
"asc_mna_msqd",-2.12572297240046,NA,NA,NA,NA,NA,NA
"asc_sba_msqd",-1.90225603026495,NA,NA,NA,NA,NA,NA
"asc_laa_btna",-3.14968369440446,NA,NA,NA,NA,NA,NA
"asc_sfa_msqd",-2.11293719751134,NA,NA,NA,NA,NA,NA
"asc_mna_psdn",-2.57285918304171,NA,NA,NA,NA,NA,NA
"asc_sba_cmck",-2.40721816058333,NA,NA,NA,NA,NA,NA
"asc_mra_msqd",-2.45701288838212,NA,NA,NA,NA,NA,NA
"asc_laa_psdn",-2.60140776691349,NA,NA,NA,NA,NA,NA
"asc_mna_nanc",-2.32898218430685,NA,NA,NA,NA,NA,NA
"c_btna",-4.42557451634157,NA,NA,NA,NA,NA,NA
"c_psdn",-0.451274358268241,NA,NA,NA,NA,NA,NA
"w_nanc",-4.69520476372662,NA,NA,NA,NA,NA,NA
"w_cmck",-3.74380753692917,NA,NA,NA,NA,NA,NA
"w_msqd",-3.72765406347283,NA,NA,NA,NA,NA,NA
"w_tuna",-2.98833796736618,NA,NA,NA,NA,NA,NA
"w_psdn",-4.05617278506732,NA,NA,NA,NA,NA,NA
"lambda_part",0.371037132413271,NA,NA,NA,NA,NA,NA
"lambda_cmck",0.371037132363459,NA,NA,NA,NA,NA,NA
"lambda_msqd",0.36702986244184,NA,NA,NA,NA,NA,NA
"lambda_psdn",0.340841416546149,NA,NA,NA,NA,NA,NA
"lambda_nanc",0.259947025917008,NA,NA,NA,NA,NA,NA
"lambda_tuna",0.369992369173762,NA,NA,NA,NA,NA,NA
"B_mean_avail",1.06618578423354,NA,NA,NA,NA,NA,NA
"B_mean_price",0.189629701365877,NA,NA,NA,NA,NA,NA
"B_wind_max_220_mh",-0.0409947998363528,NA,NA,NA,NA,NA,NA
"B_d_d",-0.997584471628764,NA,NA,NA,NA,NA,NA
"B_d_cd",-0.961024939980745,NA,NA,NA,NA,NA,NA
"B_d_pd",-1.00000000002229,NA,NA,NA,NA,NA,NA
"B_d_pcd",-1.00000000000035,NA,NA,NA,NA,NA,NA
"B_dist_port_to_catch_area_zero",-0.00423755486484467,NA,NA,NA,NA,NA,NA
"B_dummy_prev_days",1.21012860140746,NA,NA,NA,NA,NA,NA
"B_dummy_prev_year_days",0.149343802676867,NA,NA,NA,NA,NA,NA
"B_unem_rate_part",0.186419189763307,NA,NA,NA,NA,NA,NA
"asc_no_participation",0,NA,NA,NA,NA,NA,NA
"B_unem_rate_nopart",0,NA,NA,NA,NA,NA,NA
"w_nopart",0,NA,NA,NA,NA,NA,NA
"B_dist_to_cog",-0.00152361226975314,NA,NA,NA,NA,NA,NA
