"asc_sfa_nanc","asc_laa_nanc","asc_laa_cmck","asc_laa_msqd","asc_laa_ytna","asc_mna_msqd","asc_sba_msqd","asc_laa_btna","asc_sfa_msqd","asc_mna_psdn","asc_sba_cmck","asc_mra_msqd","asc_laa_psdn","asc_mna_nanc","c_psdn","w_msqd","theta_part","theta_cmck","theta_msqd","theta_psdn","theta_nanc","theta_tuna","B_mean_avail_nanc","B_mean_avail_cmck","B_mean_avail_msqd","B_mean_avail_ytna","B_mean_avail_btna","B_mean_avail_psdn","B_mean_price","B_wind_max_220_mh","B_d_d","B_d_cd","B_d_c","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate_part","asc_no_participation","B_dist_to_cog","logLike"
-3.02704802351273,-3.57044933916155,-2.44990832113852,-2.08479135603627,-3.47511368747956,-2.13893250285697,-2.08295753071394,-3.35747925122642,-2.27187404290562,-2.71735297816638,-2.66543267887677,-2.63389991189662,-2.74784060973219,-3.07466215962244,-0.76418830346396,-2.24142207811752,-0.0346709729674359,12,4.70178086363022,2.47732917061207,0.35217560212633,12,1.04779736139159,-3.21304865631183,1.41275292388859,1.44613818074339,2.41332416502747,-1.72235242217725,0.236105374423761,-0.0730882929943589,-1.59024135215538,-1.94046620432322,-0.962611,-0.00583064100507084,1.53520218281893,0.156296165472355,0.229894981684566,0,-0.00367692196270069,-24675.5232029183
-3.34886618294236,-3.61150532673038,-2.48797008047094,-2.24559240673268,-3.58379087061325,-2.40443589885872,-2.28525738747856,-3.49837015061921,-2.50936085883551,-2.98017688486362,-2.98646991860733,-3.21123394766211,-2.88595547919839,-3.34152404608378,-0.826285441984061,-2.18660172172239,-0.0345784233332198,12,4.69232272083553,2.48585786652223,0.181078358247392,12,1.48191029631407,-2.52365403381218,1.64886371734206,1.42711323405733,1.82105762880413,-1.70686751804708,0.371092662684285,-0.0703954738523355,-1.60442359245458,-2.60153865000264,-0.962611,-0.0061533123574189,1.50957210331251,0.141654468354226,0.237559907334135,0,-0.00366652482668438,-24639.0685971338
-3.86627703984013,-4.20092079115247,-3.02721870329467,-2.64723922463344,-3.91703156670881,-2.87462130070391,-2.71094232295259,-3.5410214180246,-3.06018875410043,-3.05142453504771,-3.17285916493458,-3.67912993357132,-3.06237235068041,-3.69103870245405,-0.826891561383232,-2.31092413898827,0.0164922725129735,12,4.67342621113318,2.50149911614117,-0.0653067002833624,12,1.94263677194047,-1.41606537278958,2.36172239107239,1.26892363007337,1.19429974907603,-1.58325269838173,0.433188241039079,-0.0668694794241552,-1.628524446779,-3.55883616915369,-0.962611,-0.0056944184432863,1.56535004353566,0.166163405968823,0.252424475685941,0,-0.00353159134003055,-24519.5456646147
-3.98532904302311,-4.34278262070462,-3.09236812495076,-2.72420687391837,-3.96620814555165,-2.97669238614502,-2.79187140414722,-3.58365147448611,-3.18028660700873,-3.18866205672691,-3.2244715894535,-3.64763496561946,-3.24347060357458,-3.76546728684927,-0.820625353849817,-2.32791104181124,0.0229210381044736,12,4.67004221331636,2.50438365046145,-0.0966799181850683,12,2.01683038287524,-1.1493736283877,2.54370264557042,1.24265188269276,1.08999847331927,-1.60706869709762,0.443162790620139,-0.0668012370024929,-1.59941517058406,-3.7548048100634,-0.962611,-0.00557978971646884,1.57806051735194,0.176164861687566,0.255665195691712,0,-0.00346913073794854,-24485.2577229128
-4.41824875688135,-4.59944874743231,-4.32827706367131,-3.2012120055728,-3.93806656820862,-3.51365597584783,-3.23857583898987,-3.50630061467866,-3.6063716479798,-4.29052468472247,-4.21986606504945,-4.34158875607383,-4.45146274433737,-4.67748188203524,-0.331737560514134,-2.80126031794845,0.277614793017598,12,4.62412346336797,2.52516800487852,0.486278294201014,12,1.89023730585428,0.389252464301646,2.3885346626433,1.0982368953901,2.26559680127213,-1.73877872515858,-0.0506552501316698,-0.0446278135282718,-1.7290358339619,-4.29916529074714,-0.962611,-0.00726459203163295,1.81256407486631,0.204005080907555,0.326709057504157,0,-0.00348394913836469,-24484.4613468591
-4.25932297982843,-4.83060885803128,-4.43770421912728,-3.25427596188671,-3.97476732910659,-3.55458492963558,-3.28434100870191,-3.8345942486336,-3.61465774427,-4.39483055830555,-4.7570676831348,-4.3697359000912,-4.4581928695077,-4.66402161305188,-0.171610640641292,-2.89395240315542,0.3073640326665,12,4.61218507876594,2.53217917919399,0.744530638689503,12,1.84069901977381,0.700619314204149,2.36023023058413,1.00027790802416,2.52989837691488,-1.66113803107061,-0.0415730142068604,-0.0421183282535073,-1.72231784401964,-4.26949686899221,-0.962611,-0.00720061962312065,1.83150740596873,0.199523651720482,0.324652929405693,0,-0.00345650902420327,-24419.1032411663
-4.28421708271249,-4.68576630991108,-4.40926133674353,-3.27960990367966,-4.05067924775141,-3.56953133325845,-3.2994867342355,-4.26424087198376,-3.62398745514855,-4.1964364504284,-4.74842128064944,-4.39276635420853,-4.52676862857772,-4.5357737844211,-0.125029717050836,-2.76763610323558,0.287472641388937,12,4.59615206241659,2.53844944063803,1.01397761784541,12,1.77242077509363,0.933124817013613,2.29263056102488,0.872814611639685,2.80401767027543,-1.52227707077113,0.0290851052945501,-0.0421876628955805,-1.59007921814361,-4.07496579036404,-0.962611,-0.00671283421367932,1.83833191350279,0.200968723769534,0.311129437565134,0,-0.00332400589025804,-24346.8178984747
-4.55803563851237,-4.33639846026646,-4.27844553076156,-3.25166753788666,-4.13991218840144,-3.63291015858271,-3.27040450704416,-5.46412541376336,-3.61909212913141,-4.33469634711871,-4.24162447717017,-4.33572626716401,-4.02919972428732,-4.24985481227046,-0.267407268112798,-2.80284188326572,0.223223269945146,12,4.55627264008533,2.55174662445747,1.63210006698736,12,1.33938714895521,1.40075718622375,2.09030073871113,0.619027670798967,3.38793442015578,-1.20033285711816,0.329768614039797,-0.0406579515976894,-1.73081476731202,-3.43702575983585,-0.962611,-0.00854085981824574,1.79318262304139,0.189903791561396,0.287454013239394,0,-0.00297169232266257,-24205.607980453
-4.36954269739223,-4.2211980234709,-4.30466534313952,-3.26413513843189,-4.22655501844446,-3.61099514851883,-3.26247886614791,-5.78614091780579,-3.56272837297801,-4.27051949067044,-4.05022316106041,-4.28613406919048,-4.15159328207949,-4.20319373123578,-0.514869165716578,-2.91767158367426,0.253348480455452,12,4.55053566274912,2.55440956021165,1.73839209889984,12,1.42777569666861,1.24003682749072,2.02934689670515,0.566591153214844,3.43834876780738,-1.13823799986786,0.44451696326754,-0.0411788191903997,-2.10235346276071,-3.20565244446325,-0.962611,-0.00933267207189912,1.78028659251692,0.192438114157016,0.281978509680701,0,-0.00298824410834419,-24174.1112719514
-4.49313721776924,-4.39451738728223,-4.04684255846004,-3.21105891298052,-4.33517303641918,-3.57099544776381,-3.20833876336962,-5.71051003122311,-3.52085483318494,-4.19505965387371,-3.98990134300077,-4.2299345236598,-4.09268563450554,-4.26302715083175,-1.58809816382516,-2.89139067025256,0.262796320657294,12,4.55982320302273,2.56526025833047,1.63294652352463,12,1.65547963544772,-0.395689018171134,1.99583926177807,0.82121975503931,3.51188372164954,-0.999586985698547,0.34916448284866,-0.038463816174397,-1.87798712370629,-2.50303909186266,-0.962611,-0.00845593758077386,1.81037223400361,0.184839952533169,0.268524520664564,0,-0.00279933631607103,-24074.4989252084
-4.461569626855,-4.38617415664038,-3.85781578866604,-3.14817748101214,-4.47973093377399,-3.49111054945503,-3.13525960383379,-5.46858350366686,-3.43141899809032,-4.16990058269487,-3.73707017958471,-4.12462484561868,-4.04703089845833,-4.21782720609768,-0.833830601853417,-2.87872805315163,0.247115221876474,12,4.56493344186924,2.55768051296911,1.28552484646424,12,1.70339940622552,-1.35025650497357,1.87544605018844,1.10004072850278,3.15093110273265,-1.0426111323546,0.331820485003234,-0.0377908218183175,-1.87805629852002,-2.12710011782304,-0.962611,-0.00809471056006658,1.80130795139805,0.186428752512325,0.257415226236926,0,-0.00264034815452001,-24017.8757368828
-2.99462446104906,-3.25238671997816,-3.45315427978352,-2.75793060394527,-4.65696705307784,-3.16805619660811,-2.76958715243393,-4.57359377508026,-3.16649780814681,-3.64790644573017,-3.64762290123321,-3.77431576300276,-3.75987984105245,-3.19496044812606,-0.705689713858681,-2.89306479879901,0.38207989140656,12,4.50524949177034,2.4895760006052,-1.27048531364419,12,-0.150313374133889,-2.16150431282958,2.28858010981758,2.14698781715357,2.94908130482682,-1.42822197507482,0.128932212021733,-0.0431973098806929,-1.69567747867847,-2.40030930572602,-0.962611,-0.00822999039539812,1.88058026024046,0.215203311115068,0.217302987695867,0,-0.00251671992205323,-23990.44740256
-1.74314648065597,-2.59129130965265,-2.61448165907071,-1.76675697452929,-4.51222605549405,-2.30030916964906,-1.79623453272329,-2.32994491572584,-2.36559304959703,-2.50341481436576,-2.95097499377406,-2.77741857219703,-2.91026199459774,-2.22717934422307,-1.05017852573056,-2.92781055684521,0.550035620385395,12,4.29215259873448,2.30988822072072,0.800578075751374,12,-0.780299483400665,-2.29615291647717,2.82079673006058,3.83420691299773,2.08441949893056,-2.2280254916206,-0.244858095572981,-0.0551865646036549,-1.72533063190621,-3.60183900205973,-0.962611,-0.00952500669761425,1.98178920275123,0.256328407224431,0.132669207574977,0,-0.00236173818230674,-23905.8498914392
-1.87092149978671,-2.84537916787215,-2.50111252753875,-1.55791380434297,-4.21269880304077,-2.07785243309879,-1.57504938570277,-2.16746933695038,-2.12189255508296,-2.33119965179422,-2.83141086045642,-2.54082188815459,-2.75625017605131,-2.34488548535711,-1.10273926170264,-2.94268542027703,0.566348069271213,12,4.18833417168605,2.26808920760188,0.550198170303577,12,-0.0986668102897902,-1.97431852525153,2.64408602473455,3.69710662180779,2.25405212891115,-2.31105618048047,-0.309751145232828,-0.0563644325377982,-1.73288995877036,-3.37918790232821,-0.962611,-0.00963685697781209,1.99011177313863,0.250656090200746,0.116398821790458,0,-0.00231988857007407,-23860.9983238086
-2.63029578957048,-3.55954076512891,-3.03622583742991,-2.24166985024698,-3.5320905606181,-2.58326833818491,-2.22875136591072,-2.74738238072997,-2.71036737400455,-2.75018268959074,-3.3103253575284,-3.10326631014491,-3.3009183782615,-2.8794091684089,-1.27900127966792,-2.86429993122586,0.534078575331096,12,3.30976992976838,2.09455464227742,0.668959880733946,12,0.169030700255337,-1.79006609579715,2.46950805465356,1.0773829527855,1.24914160950928,-2.38206319060671,-0.186111956089255,-0.0520472707635529,-1.61655419781308,-1.12285285098419,-0.962611,-0.00566450825811558,2.02293326602825,0.255278059988685,0.146185020890779,0,-0.00198483622178309,-23789.0273197054
-3.75442582437587,-4.22238469063901,-3.3126998260533,-2.82679475672778,-3.27889387925152,-3.17569253027083,-2.80912472062782,-4.82386819646995,-3.29959937797129,-3.33852597317696,-3.46780097971676,-3.71608046946599,-3.79526532523939,-3.42754426403575,-0.781298322482225,-2.98956879929216,0.664214655750453,12,2.01837974326484,1.95345220155455,0.733120479633414,12,0.767235400439506,-3.16625499596513,2.53786815526823,-0.79704010488049,2.24366864556647,-1.98956454243969,0.216202894705371,-0.0527150094118894,-1.71237120101355,-2.22812566986056,-0.962611,-0.00681844935789714,2.10742565282985,0.267538108283957,0.177671644018812,0,-0.00211471392980479,-23748.3277064349
-4.24078232993432,-4.50476364573369,-3.44754462446854,-3.08599707177946,-3.30690110952681,-3.43998598185163,-3.06731217294478,-5.72558540450209,-3.56538060496475,-3.61035855651149,-3.55049928024959,-3.99871692364359,-4.01635079253864,-3.67467322316187,-0.578118995869882,-3.04923209579581,0.719773166278076,12,2.78135805300122,1.88681919371047,0.761267042526874,12,1.02774690470754,-3.69115648002456,2.57377822817718,-1.38747749126638,2.6875480977113,-1.7868436317182,0.388596623171754,-0.052970923968149,-1.75971938423526,-2.65425893928418,-0.962611,-0.00737925736170456,2.14868918873212,0.272687285624889,0.192482214639518,0,-0.00219524500228415,-23727.6108257739
-6.07135189422394,-5.91478315003494,-4.43567328769983,-3.83798025717982,-8.55080141804168,-4.2289636603677,-3.82501354210684,-8.22670583761218,-4.30395558229202,-4.95837439584345,-4.50870086705323,-4.87597805479567,-5.00919836950907,-5.06338176435464,-0.879466813085305,-3.47546748292812,1.13024492925597,12,2.56241458540832,1.34502292955789,0.559116614032683,12,2.75275574413177,-2.79014960495549,2.46906205617922,5.00276934041785,3.94880727558596,-0.325602960401778,0.730192335221725,-0.0488603920709724,-2.05370284457186,-1.52946553843469,-0.962611,-0.00978695708602283,2.3622786892966,0.27562144321718,0.249089146620212,0,-0.00257167738474651,-23691.4108110717
-5.02974388097556,-5.25795790342767,-3.92548706548471,-3.23933072487835,-6.16883812173995,-3.66329376356055,-3.22395052881491,-6.56277586452694,-3.73251400815833,-4.10686624730516,-4.11633120731106,-4.28521975323583,-4.34110179001212,-4.44341836625675,-1.08177066943496,-3.37928173112604,1.17097169182733,12,2.55163097572679,1.35641283864621,0.437263888018851,12,2.01449300381852,-3.01528456786601,2.44294593142966,2.50319456612594,3.24108379486058,-1.79062550234881,0.387185965900097,-0.0512662172717531,-2.01437363169467,-2.13378432429506,-0.962611,-0.00950319330459375,2.37436315474435,0.261348153625118,0.205747360215991,0,-0.0024233497094284,-23629.6177040188
-4.49262415913511,-4.94524623592939,-3.73667007884335,-2.99239241567165,-4.69628407337215,-3.43043882213647,-2.97621955509035,-5.78805302281891,-3.4994921431,-4.01796276624281,-3.98730193558373,-4.05091172043494,-4.27966692963856,-4.16852651243957,-1.07323401289463,-3.32272042286907,1.30333108374902,12,2.32718000947646,1.69656932089692,0.358374491586482,12,1.48885247059718,-3.20474487218943,2.38998951741403,0.687950495098996,2.71858723541823,-1.47704748444022,0.198460700456457,-0.0520348965000402,-2.04935342880656,-2.11630030720815,-0.962611,-0.0092946321250797,2.41855508713087,0.252107482244303,0.188146723989525,0,-0.00236153763744327,-23600.7959698863
-4.48539669651942,-4.97936690282245,-3.82634985736473,-3.03789761500536,-4.62566141683865,-3.48840675231294,-3.02333234296164,-5.90573272265757,-3.56192259142013,-3.9367142298448,-4.10686393794706,-4.12376127449333,-4.25414223599739,-4.22220744221648,-1.09666829157526,-3.3735720134337,1.50865358903076,12,2.09843405269082,0.859180585647079,0.294034309586777,12,1.33912232218872,-3.31386448218329,2.41934062533776,0.422751611353947,2.62554366245539,-2.25019417696649,0.172615939925788,-0.0521317715385579,-2.13247689327077,-2.10187922872675,-0.962611,-0.00961242425505837,2.49447276335238,0.256395320242076,0.190227084422713,0,-0.00242447941584103,-23587.8817531622
