"B_mean_avail","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate","B_d_d","c_wa","c_dcrb","c_psdn","B_mean_price_part","B_mean_price_crab","B_mean_price_slmn","w_psdn","w_nanc","w_dcrb","w_slmn","w_cmck","asc_cba_psdn","asc_clo_psdn","asc_clw_psdn","asc_cwa_psdn","asc_clo_nanc","asc_clw_nanc","asc_cwa_nanc","asc_clo_cmck","asc_cwa_dcrb","asc_nps_sock","lambda_part","lambda_nanc","lambda_psdn","asc_no_participation","w_nopart","B_mean_price_no_part","B_d_cd","c_no_participation","logLike"
3.27466927766827,-0.0517912512812581,-0.00508923859621728,-0.0211998084250288,2.277461839046,0.287199326994723,0.350691672253783,-1.17038893868678,-4.63368472821964,-2,-4.03331075871545,4.08280966504893,0.159436928210169,5.59181538650469,-0.0418821218859352,-0.407511674687188,-0.309266961584558,0.738566793962386,0.102125505944249,-4.20541658462052,-5.36201373974552,-5.23787926623829,-4.8960114496511,-6.20478220677003,-9.46019645383862,-5.35845856376406,-5.5351598151645,-7.26062897743369,-16.3152952202573,0.510398897448977,0.500350791228652,0.403141819906896,0,0,0,-4.00934339063767,0,-1883.34736716314
3.28757204515515,-0.0518948199925772,-0.00509916796321743,-0.0208123075519192,2.27891006887567,0.290598226045969,0.349395605553068,-1.16089247054929,-4.63368661180439,-2,-4.05191406609178,4.08439498075525,0.157452276030409,5.58748305220194,-0.03956964438769,-0.448026516443935,-0.315062610946042,0.739753521179457,0.091848596260265,-4.20271281343451,-5.37598660170279,-5.24844673781166,-4.91062477599425,-6.19495757357402,-9.47032187498981,-5.35414024384191,-5.53709502993297,-7.23839644465399,-16.317640916821,0.512319964564871,0.502303961928081,0.402700654271101,0,0,0,-4.01040694993828,0,-1883.13441363091
3.41380413157601,-0.0482170293997323,-0.00506118280253156,-0.0208835389682068,2.19350765838352,0.286366692453212,0.341202798662407,-0.955142684196166,-4.6337211014929,-2,-4.24087592213348,4.12248409665654,0.110941584323834,5.53511114467312,-0.0605958197355715,-0.442890768001738,-0.427729032724833,0.76240411656439,-0.163856537024108,-4.25900266461738,-5.26376684425334,-5.39530368720839,-5.02360526984071,-6.37001599755214,-9.55746796869516,-5.54005544106276,-5.68037229418204,-6.8452418218465,-16.3461765804178,0.526454826930602,0.520228209205068,0.368683462404473,0,0,0,-4.02945270134356,0,-1882.45751116544
3.40752395829142,-0.0477341926879081,-0.00510852884427333,-0.0224324958417566,2.23022384388561,0.304392123665227,0.342916255935983,-0.982933072618276,-4.63372522953945,-2,-4.25687383192729,4.08812427685983,0.106246819960148,5.57112289911732,-0.0924716535531836,-0.455831173707282,-0.430537649520064,0.77343532031206,-0.150780641223335,-4.28903839504078,-5.23796186192917,-5.39340388287141,-5.05238472678127,-6.42515659915311,-9.60360475367956,-5.56550659537003,-5.64473154793967,-6.80428052933015,-16.3269943290792,0.535085449288699,0.532422073417806,0.375575689233787,0,0,0,-4.03182521758908,0,-1882.29109179357
3.39440097382827,-0.0476468852782798,-0.0050648653830247,-0.0236602339424135,2.26403904010562,0.305194685606957,0.343515665937286,-1.02258276286274,-4.633726852548,-2,-4.26040279159938,4.09724982653413,0.106848640662513,5.549668772549,-0.0662977656614109,-0.454947090897036,-0.420209995555817,0.76393784170046,-0.124565497222959,-4.29696922220598,-5.22980936763187,-5.40142413320433,-5.06022128373191,-6.43690856792406,-9.60740877369918,-5.56485719066296,-5.63503122007003,-6.79687578337126,-16.3384871053636,0.540196416936984,0.538867437633016,0.38165300917115,0,0,0,-4.03283232806053,0,-1882.1385530878
3.38817326251864,-0.0480152668561328,-0.00498031444844559,-0.0246448105772473,2.28449303593262,0.305473180476582,0.346757497649497,-1.08234291730549,-4.63372923831449,-2,-4.26839586263469,4.11957630639489,0.108259603101705,5.53700950408376,-0.0720901647496572,-0.466201805144843,-0.397486605915686,0.754272103215177,-0.0875459693524479,-4.32126663841219,-5.23327269163342,-5.38090496659611,-5.03761388196893,-6.44065528305839,-9.61332320129604,-5.54256383334062,-5.67369831611194,-6.79536038239569,-16.3452904861434,0.546958022221696,0.546724368609525,0.386702069732456,0,0,0,-4.03427797954217,0,-1881.90650199202
3.3878115429298,-0.0480400635580278,-0.00497574254872906,-0.0245898287479494,2.28388824147532,0.305618054925207,0.346463188620849,-1.08065924099087,-4.63372962243728,-2,-4.27158471442212,4.12139216977572,0.108081595886036,5.5369619520414,-0.0720079833477795,-0.466745378350657,-0.39613160933435,0.753962891847472,-0.0834403592540414,-4.32213199034235,-5.2333287017524,-5.38074350988716,-5.03738379386743,-6.43847081495001,-9.61504698986698,-5.54227553703466,-5.67257612554862,-6.79613615363125,-16.3453207809168,0.546451776681439,0.54641601759998,0.386616083202661,0,0,0,-4.03447675991861,0,-1881.88253804053
3.38780266267996,-0.0480413133883338,-0.00497621444403929,-0.0245905565858517,2.28387681740154,0.305641619914771,0.346457383250088,-1.08072625915441,-4.63372965457849,-2,-4.27185198595917,4.12163204173838,0.108084920676015,5.5372846563534,-0.0717403909715844,-0.466792632627201,-0.396110014531382,0.754040400768946,-0.0834258942710696,-4.32218258671266,-5.23339209396738,-5.38082391847939,-5.03743246755009,-6.43840190387905,-9.61505137844243,-5.54220744760864,-5.67257629047122,-6.79618379370362,-16.3451487517478,0.546443129020789,0.546420671441645,0.386630454937186,0,0,0,-4.03449530094761,0,-1881.88086835526
3.38773505042853,-0.0480430057737701,-0.00497658410947209,-0.0245910666744926,2.28394461975171,0.305641537365353,0.346468011435161,-1.08084531038252,-4.63372968586118,-2,-4.27210359259771,4.12176058759122,0.108085801961153,5.53727823165213,-0.0717627330630993,-0.466833605768067,-0.396151212946701,0.754041763707854,-0.0835779379110045,-4.32203078592389,-5.23349942343591,-5.38083306969234,-5.03741821089599,-6.43842052772265,-9.6151963599386,-5.5421877611353,-5.67253907171488,-6.79620918295693,-16.3451526609,0.546443797712981,0.546436871959088,0.386646698733895,0,0,0,-4.0345154698946,0,-1881.87954453376
3.38775255551146,-0.0480432355637532,-0.00497651821737768,-0.0245912599372314,2.28394425833223,0.305641860707122,0.346467128732316,-1.0808579701064,-4.63372969172114,-2,-4.27214471418922,4.12178629842423,0.108085243696721,5.53727333516298,-0.0717600740192331,-0.466838004746466,-0.396144938104802,0.754037534249817,-0.083558035251979,-4.32204831392567,-5.2334977241725,-5.38082962554063,-5.03741220689765,-6.43841240225702,-9.61521468220642,-5.54218170304052,-5.67252775352467,-6.79620724517611,-16.3451553779487,0.546441155098421,0.546437006104501,0.386647156110559,0,0,0,-4.03451962525557,0,-1881.87935163637
3.38774074959202,-0.0480433425620758,-0.00497655506102857,-0.0245912081232581,2.28394873604009,0.305642439658675,0.346467108913373,-1.08086030543579,-4.63372969840393,-2,-4.27218733118256,4.12180707177626,0.108084249406996,5.5372792228483,-0.0717574700437003,-0.466841065827745,-0.396128851963833,0.75403812772574,-0.083532303603479,-4.32203478730318,-5.23350428822141,-5.38083447076818,-5.03741384762153,-6.43841141537174,-9.61523723931947,-5.54218347861229,-5.67253914366436,-6.79620449507247,-16.3451523995221,0.546440214990962,0.546438822656676,0.38664825664835,0,0,0,-4.03452427329159,0,-1881.87917714773
3.38774177219358,-0.0480433880262662,-0.00497654205557338,-0.0245912424067532,2.28394908513966,0.305642650686385,0.346467124275023,-1.08086349215961,-4.63372970035829,-2,-4.27219936115635,4.12181304588126,0.108084226839025,5.53727804904366,-0.0717572687305086,-0.466841988592579,-0.396131164000238,0.754037345532428,-0.0835329395676654,-4.32203895265903,-5.23350522824295,-5.38083407899405,-5.03741290987604,-6.43841049007016,-9.61524207749698,-5.54218265394276,-5.67253604341905,-6.79620432018879,-16.3451530587967,0.5464396961194,0.546439136124515,0.386648497296079,0,0,0,-4.03452559506917,0,-1881.87913332443
3.38774242152619,-0.0480434583998072,-0.00497416969150006,-0.0245908486114684,2.28394917470511,0.305642646814154,0.346467135040157,-1.08086392068334,-4.63372970073895,-2,-4.27220120222244,4.12181393274898,0.108084079249106,5.53727807303798,-0.0717572110099647,-0.466842109899867,-0.396130393104296,0.75403732756935,-0.0835325366620074,-4.32203868675919,-5.23350534437599,-5.38083419975502,-5.03741288031948,-6.43841056902198,-9.61524294465464,-5.54218263741615,-5.67253584901401,-6.79620427208644,-16.3451530576926,0.546439515989111,0.546439264726168,0.386648526185453,0,0,0,-4.03452585403826,0,-1881.87771790414
3.38774242006996,-0.0480436374000148,-0.00497417417923101,-0.0245905597185379,2.28394918634999,0.305642648171132,0.346467086557218,-1.08086394336869,-4.63372970073903,-2,-4.27220120350595,4.12181393245151,0.108083976008418,5.53727807496186,-0.0717572100149453,-0.46684211379246,-0.396130395231002,0.754037327843955,-0.0835325351169302,-4.32203868406612,-5.23350534694831,-5.38083420414557,-5.0374128850956,-6.43841055373398,-9.61524294903434,-5.54218262990299,-5.67253585158425,-6.79620428512477,-16.3451530566646,0.546439406923248,0.546439320853395,0.38664852765967,0,0,0,-4.0345258541004,0,-1881.87768340275
3.38774241990633,-0.0480437045948981,-0.00497370506380933,-0.0245904821739633,2.28394919382409,0.305642649557925,0.346467071679953,-1.08086395144848,-4.63372970073907,-2,-4.27220120417215,4.12181393300842,0.108083924537891,5.53727807653394,-0.0717572095720638,-0.466842115449513,-0.396130396271502,0.754037328136192,-0.083532534260054,-4.32203868187488,-5.23350535009907,-5.38083420608975,-5.03741288711339,-6.43841054613968,-9.61524295118835,-5.54218262430607,-5.67253585274192,-6.79620429162472,-16.3451530558242,0.546439351881923,0.546439350199484,0.386648528478608,0,0,0,-4.03452585413193,0,-1881.8774053602
3.38774241989875,-0.048043706085732,-0.00497370139040825,-0.0245904791945449,2.28394919395103,0.30564264957908,0.346467071335714,-1.08086395165197,-4.63372970073907,-2,-4.27220120418443,4.12181393301039,0.108083923559708,5.53727807655703,-0.0717572095598712,-0.46684211548532,-0.39613039629154,0.754037328140035,-0.0835325342452308,-4.32203868184298,-5.23350535012102,-5.38083420613282,-5.0374128871575,-6.43841054599499,-9.61524295122998,-5.54218262422663,-5.6725358527664,-6.79620429174825,-16.3451530558119,0.546439350844629,0.546439350736309,0.386648528499874,0,0,0,-4.03452585413252,0,-1881.87740290684
3.38774241989875,-0.048043706085732,-0.00497370139040825,-0.0245904791945449,2.28394919395103,0.30564264957908,0.346467071335714,-1.08086395165197,-4.63372970073907,-2,-4.27220120418443,4.12181393301039,0.108083923559708,5.53727807655703,-0.0717572095598712,-0.46684211548532,-0.39613039629154,0.754037328140035,-0.0835325342452308,-4.32203868184298,-5.23350535012102,-5.38083420613282,-5.0374128871575,-6.43841054599499,-9.61524295122998,-5.54218262422663,-5.6725358527664,-6.79620429174825,-16.3451530558119,0.546439350844629,0.546439350736309,0.386648528499874,0,0,0,-4.03452585413252,0,-1881.87740290684
3.38774241989875,-0.048043706085732,-0.00497370139040825,-0.0245904791945449,2.28394919395103,0.30564264957908,0.346467071335714,-1.08086395165197,-4.63372970073907,-2,-4.27220120418443,4.12181393301039,0.108083923559708,5.53727807655703,-0.0717572095598712,-0.46684211548532,-0.39613039629154,0.754037328140035,-0.0835325342452308,-4.32203868184298,-5.23350535012102,-5.38083420613282,-5.0374128871575,-6.43841054599499,-9.61524295122998,-5.54218262422663,-5.6725358527664,-6.79620429174825,-16.3451530558119,0.546439350844629,0.546439350736309,0.386648528499874,0,0,0,-4.03452585413252,0,-1881.87740290684
