"B_mean_avail","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate","B_d_d","B_d_pd","B_d_pcd","B_mean_price_part","B_mean_price_crab","B_mean_price_slmn","w_cmck","w_psdn","c_psdn","c_wa","w_nanc","w_dcrb","c_dcrb","w_slmn","asc_cba_psdn","asc_clo_psdn","asc_clw_psdn","asc_cwa_psdn","asc_clo_nanc","asc_clw_nanc","asc_cwa_nanc","asc_clo_cmck","asc_cwa_dcrb","asc_nps_sock","asc_no_participation","w_nopart","B_mean_price_no_part","c_no_participation","lambda_part","lambda_nanc","lambda_psdn","logLike"
2.20837105202803,0.00948255450489253,-0.0106054973149301,-0.00432744551929199,2.47965406586862,0.624405765802804,0.235560884184988,-0.16802273249182,-0.511669880802559,-0.385501772566626,0.0835817653946406,-0.410004515237752,2.52132979365867,-0.193160489191102,-2.37404330023115,-3.01308778240702,-3.00045212013905,-0.640798586371984,-0.415094766467291,-2.97584342609262,-0.750532848338373,-4.90833575645504,-4.92397481690576,-4.7144293743352,-4.81785503382728,-5.27687010567632,-5.16720250283103,-4.75668730468655,-5.16533858655926,-5.06357038392118,-5.24760473617682,0,0,0,0,0.849956237754038,0.793182379774763,0.779802130878797,-2416.78063343634
2.16647320683193,0.0111984818831213,-0.00997454710412806,-0.00549711559517907,2.47622646534331,0.594402680580404,0.246997146619341,-0.183196554081177,-0.511871201107261,-0.331909449232776,0.0636815766227109,-0.423802688710768,2.42056809230874,-0.205976977026675,-2.16949175270623,-3.01776644222185,-3.00059143768847,-0.673886735337661,-0.414167930947175,-2.96577100060538,-0.758850302120414,-4.8811692567946,-4.89856584524705,-4.65450922216171,-4.79147406248731,-5.3023218813232,-5.19486490305925,-4.80533160560613,-5.17734856983723,-5.06282360621281,-5.29945534334453,0,0,0,0,0.789117020838173,0.771748073597353,0.756865188682697,-2374.69269588083
2.16424564638131,0.0112597064236574,-0.00992510468046392,-0.00547023369758635,2.4750010418287,0.593755399185386,0.247290821686826,-0.183306066648082,-0.511925414947879,-0.329023568586859,0.0647553620678003,-0.424608444355336,2.41424162490945,-0.20716056927676,-2.15694045946728,-3.01801508041245,-3.00059440601391,-0.674675436467039,-0.414107027797881,-2.9651274112025,-0.759308491197228,-4.87926341893564,-4.89712017643812,-4.65276595137978,-4.79112819380688,-5.3040496765571,-5.19613028355388,-4.80495768777337,-5.17782566544214,-5.06277150779614,-5.30282002799353,0,0,0,0,0.783638337393475,0.771338208045067,0.754403350980945,-2372.26015434607
2.1630122309534,0.0112923627193419,-0.00989744444489253,-0.00544319062352874,2.4723611272721,0.592056124106418,0.247716869521995,-0.18335617637486,-0.512013619563718,-0.327459722291918,0.0652649843126657,-0.424781475835154,2.40940785850101,-0.208213796856294,-2.14888635561228,-3.01814621845259,-3.00058931958534,-0.674753552629376,-0.414041961561169,-2.96465913894587,-0.759594583751686,-4.87745773649094,-4.8967145207112,-4.65194462264912,-4.79152870539555,-5.3037488901015,-5.19684846261487,-4.80499834627334,-5.17779813611835,-5.06266981095977,-5.30551994973976,0,0,0,0,0.78198638181775,0.773369355126047,0.753441330596612,-2370.76441358655
2.16111709478951,0.0114814949766332,-0.00954832568155853,-0.00515501494029782,2.46425357343134,0.591793665228864,0.248830301334055,-0.186469015976497,-0.514684223936758,-0.324315838986244,0.0484522797087744,-0.428010055840894,2.37010630688239,-0.222725304641316,-2.09593332832526,-3.01831791395258,-3.0003864481733,-0.668693333516674,-0.413320928333731,-2.95975278630001,-0.758425833507688,-4.84865230339105,-4.91236180887452,-4.64886122741503,-4.79946012551052,-5.27817620226573,-5.2113703054492,-4.79825989172206,-5.17306628995384,-5.06164015879436,-5.33127406132063,0,0,0,0,0.771116245420104,0.765222699628218,0.738477695484376,-2360.8580115594
2.16120531920547,0.0115388142332051,-0.0094695232831164,-0.00497536324079668,2.46131843396495,0.592452181688284,0.248900391504093,-0.185414483236123,-0.515673823600496,-0.324597676724509,0.0474975502037434,-0.4289066859704,2.36175705699682,-0.22603436537752,-2.0889810245499,-3.01801434638174,-3.00030732996813,-0.670195079534837,-0.413111182839102,-2.95849683289036,-0.75754350607515,-4.83933592110529,-4.91806847099597,-4.64552004204253,-4.80008212153213,-5.27766673290288,-5.2102255286205,-4.79900850649262,-5.17183628221446,-5.06133177662707,-5.33767531032397,0,0,0,0,0.767986910552517,0.763755813356657,0.735329406564837,-2359.02929285691
2.16063297844651,0.01160582088829,-0.00933113891239939,-0.00461686569825901,2.45617286141711,0.59194177760601,0.249235031018258,-0.18401800932159,-0.517699788775229,-0.323644635503614,0.0444989600835487,-0.430317521829091,2.34716431606738,-0.232607651500103,-2.0760066243374,-3.01732718091378,-3.00014389855904,-0.672939851011096,-0.41265578119325,-2.95599784776082,-0.755927879973708,-4.8200679827714,-4.92916401817331,-4.63849210057662,-4.80088463194554,-5.27848612372091,-5.20949823144359,-4.79875004567918,-5.17053829314362,-5.0606020580222,-5.34960910563945,0,0,0,0,0.76334403996579,0.762208527675509,0.725083753773237,-2355.49388534336
2.16051820052162,0.0116162800780033,-0.00931631669623795,-0.00457664920183956,2.45552548931718,0.591763883195789,0.249299784305763,-0.183898167671131,-0.51793779707807,-0.323406227922263,0.0442052673533719,-0.430497932114011,2.34552047244091,-0.233338808626341,-2.07458537517498,-3.01723870321735,-3.00012448745907,-0.673139112472177,-0.412602633395531,-2.95570867916939,-0.755779125778815,-4.81771609053953,-4.93047353896952,-4.63766404680248,-4.80093712027443,-5.27861583910895,-5.20954566260006,-4.79862214304335,-5.17047811675578,-5.06051477808895,-5.3509894229676,0,0,0,0,0.762743287421768,0.76193684130073,0.724164050730432,-2355.08839339869
2.16043124990085,0.0116227606091628,-0.00930610874111772,-0.00454948158281441,2.45508202039427,0.591709212953388,0.249340278541532,-0.183845125951369,-0.518103820091367,-0.323198300061909,0.0440606227117922,-0.430614559714973,2.34440100354863,-0.233826649724239,-2.07359693721285,-3.01717506639292,-3.00011093629849,-0.673272275535949,-0.412565394828043,-2.95550854564531,-0.755691046509819,-4.81604553514817,-4.93138317556934,-4.63714992758785,-4.80091229634394,-5.27866706538741,-5.20958436432166,-4.79858997387086,-5.17045786213945,-5.06045117359515,-5.35194480630534,0,0,0,0,0.76235020589732,0.761765427267264,0.723506965784787,-2354.8084362655
2.1603602100385,0.0116280931928808,-0.00929767313365423,-0.00452697161450221,2.45472554139745,0.591658525009394,0.249372776189357,-0.183800163357364,-0.518241532367339,-0.323025087232803,0.0439453243809977,-0.430710734167446,2.34347836085938,-0.234219797674911,-2.07277707535959,-3.01712239840519,-3.00009971825074,-0.673390477001201,-0.41253469996818,-2.95534298970174,-0.755620197388472,-4.81465321631156,-4.93213575539011,-4.6367249940754,-4.80090831657309,-5.27870704124836,-5.20961557213507,-4.79856414931322,-5.17043555031669,-5.06039812643515,-5.35273623648871,0,0,0,0,0.762025126622893,0.761624658325025,0.722964356190943,-2354.57682752894
2.1603078934052,0.0116330178866764,-0.00929042188277644,-0.00450751105421829,2.45436084016786,0.591651585766898,0.249407066011336,-0.183739857133515,-0.518363078734565,-0.322882131551457,0.0437762177620624,-0.430800581764136,2.34267924443174,-0.234549971143444,-2.0720440142633,-3.01707705893494,-3.00008974118498,-0.673479131872588,-0.412508226677504,-2.9551961885914,-0.755556280389078,-4.81339367662138,-4.93278321572411,-4.63636453840667,-4.80090059800455,-5.27877652630348,-5.20964127345109,-4.79854373209815,-5.17041676049332,-5.06035069075171,-5.35343745013889,0,0,0,0,0.761731599394673,0.761504874133262,0.722491301324336,-2354.37199359352
2.1602979148282,0.0116356572045083,-0.00928608960231705,-0.00449613625326764,2.45418086249046,0.591613851107581,0.249419797362935,-0.183694661947558,-0.518432125890771,-0.32282108214775,0.0437152523676784,-0.430850071042187,2.34222147603057,-0.23476470154511,-2.07162470209932,-3.01705088898373,-3.00008394136534,-0.673505870449767,-0.412493300984821,-2.95511224818962,-0.755512386473118,-4.81267701523252,-4.93314613156189,-4.63614846928974,-4.80088649978793,-5.27880048194709,-5.20964613926597,-4.79854032404749,-5.17043957633336,-5.06032361917253,-5.35383994884427,0,0,0,0,0.761571320104795,0.761426375382931,0.722212590124247,-2354.25561574819
2.16027870102103,0.0116377160274942,-0.00928295243204768,-0.00448831034817737,2.45404496115512,0.59158855923964,0.249433237002583,-0.183680499959214,-0.518480505638813,-0.322765801238113,0.0436785314972219,-0.430886990912322,2.34187500032464,-0.234920104738628,-2.07134349313748,-3.01703268721609,-3.00007968155012,-0.673576843616502,-0.412482010870891,-2.9550511510657,-0.755476225042299,-4.81217148520939,-4.93340569569595,-4.63600050897279,-4.80087136228901,-5.27880897469181,-5.20967830588054,-4.79852372871309,-5.17043718719243,-5.06030409159667,-5.35413437093068,0,0,0,0,0.761448429207657,0.761373880264877,0.72201352786935,-2354.17174093125
2.16024751430675,0.0116393632270842,-0.00928033823894642,-0.00448198375997326,2.45393307284494,0.59158694667999,0.249446443245273,-0.183696635112331,-0.518522557135565,-0.322695368243329,0.0436502258003714,-0.430915947837064,2.34158032165948,-0.235056735122462,-2.07109393511965,-3.0170174880461,-3.00007587560487,-0.673603197900555,-0.412471569883491,-2.95499747672726,-0.755450152176954,-4.8117404288153,-4.93363948094625,-4.63585107813152,-4.80088759458301,-5.2788260109456,-5.20968898099747,-4.79851812390395,-5.17041499118008,-5.06028628142016,-5.35438356736502,0,0,0,0,0.761349476070801,0.761331659150022,0.721843672334455,-2354.09889772112
2.16024451072667,0.0116395443971182,-0.00928006844248536,-0.0044811904199435,2.45392341336009,0.591583171730971,0.249447775547491,-0.183697025772821,-0.51852767491771,-0.322689154736633,0.0436454151968052,-0.430919068272553,2.34154995137909,-0.235069743265096,-2.07106403236683,-3.01701583993696,-3.00007544159598,-0.673606104595216,-0.412470430850501,-2.95499151970195,-0.755449202254083,-4.81169331050735,-4.93366788797571,-4.63584000012144,-4.80088528784283,-5.27882932967324,-5.2096877088317,-4.7985167710463,-5.17040990176907,-5.06028434225665,-5.35441032710049,0,0,0,0,0.761338135571488,0.76132761644752,0.721826489425413,-2354.09096657576
2.16024393236352,0.0116396480022093,-0.00927986653347226,-0.00448048561894729,2.45391270402212,0.591582174132128,0.249448726825559,-0.183695247050241,-0.518532309098718,-0.32268411739929,0.0436418948100345,-0.430921576302148,2.34152828276112,-0.235080554866655,-2.07103738518317,-3.01701438483185,-3.00007504593559,-0.673611329285433,-0.412469456847653,-2.95498645156564,-0.755448920793688,-4.81165403737868,-4.93369144982609,-4.63582706787233,-4.80088473476287,-5.27882936160241,-5.20968773648642,-4.79851496106347,-5.17040994602559,-5.0602826983073,-5.35443124210086,0,0,0,0,0.761328362360457,0.76132446264398,0.721812406165419,-2354.08435458055
2.16024352300855,0.0116396864679384,-0.00927980215702151,-0.00448030985412971,2.45390996515006,0.59158185675269,0.249448826707412,-0.183694171537278,-0.518533490463099,-0.322682808285399,0.0436410501387015,-0.430922275733932,2.34152167435309,-0.235082593759003,-2.07103145051249,-3.0170140249916,-3.00007494567664,-0.673611999058135,-0.412469214750242,-2.95498514318268,-0.755448956348654,-4.81164410352598,-4.93369650146582,-4.63582380260153,-4.80088462149474,-5.27882943146047,-5.20968808505289,-4.79851480484135,-5.17040983954359,-5.06028228548292,-5.35443711007982,0,0,0,0,0.761326042234397,0.761323337307378,0.721808356137842,-2354.08267707776
2.16024273287175,0.0116397310574193,-0.00927972907486566,-0.00448014365176765,2.45390686048254,0.591581383895587,0.249449163440227,-0.183693749615035,-0.518534768696488,-0.322681056992475,0.0436396669551458,-0.430923144117551,2.34151356745566,-0.235085997083972,-2.07102445517017,-3.01701358791199,-3.00007481868308,-0.673613132608876,-0.412468957001953,-2.95498355976226,-0.755447678222392,-4.81163192215918,-4.93370214416987,-4.63582067653545,-4.80088484034163,-5.27882970619825,-5.20968772567693,-4.79851451117819,-5.17041035310417,-5.06028178450545,-5.35444410457355,0,0,0,0,0.76132329577572,0.761321925490894,0.721803792663746,-2354.0806695358
2.16024266356783,0.0116397384361479,-0.00927971897494543,-0.00448011782009554,2.45390640821981,0.591581330362669,0.249449211327018,-0.183693737901972,-0.518534939904426,-0.322680954624724,0.0436395534569314,-0.430923263786633,2.34151245011015,-0.23508655966973,-2.07102340225782,-3.01701351290038,-3.00007479324575,-0.673613233182387,-0.412468928544815,-2.95498332578542,-0.755447416618103,-4.81163011788068,-4.933703019448,-4.63582013119014,-4.80088480390981,-5.27882981138824,-5.20968788949575,-4.79851451982311,-5.17041024105207,-5.06028171308837,-5.3544450975096,0,0,0,0,0.761322864172868,0.761321783934862,0.721803129382773,-2354.08037665799
2.16024255086285,0.0116397465558049,-0.00927970657677279,-0.0044800882865616,2.45390586014783,0.59158126660233,0.249449282241372,-0.183693781950607,-0.518535085534726,-0.322680839679772,0.0436393914531348,-0.430923417456294,2.34151112026844,-0.235087289905426,-2.07102222404209,-3.01701341555059,-3.00007477849299,-0.673613399633398,-0.412468878746218,-2.95498305213881,-0.755447457573407,-4.81162808504017,-4.93370410141854,-4.63581950052939,-4.80088478302902,-5.27882992315273,-5.20968799054025,-4.79851449105128,-5.17041017813371,-5.06028158001793,-5.35444632531055,0,0,0,0,0.761322368055368,0.761321587103783,0.721802335766707,-2354.08003675379
2.16024251603391,0.0116397516796664,-0.00927969832715156,-0.00448006640047524,2.45390549632277,0.591581217001538,0.249449316366526,-0.183693755879926,-0.518535204369087,-0.322680666384067,0.0436392769960878,-0.430923516383479,2.34151023931668,-0.235087751662103,-2.07102143106793,-3.01701336609461,-3.00007478351785,-0.673613509028268,-0.412468832925161,-2.95498286937114,-0.755447422176771,-4.81162674536464,-4.93370483569499,-4.63581906690646,-4.80088475071315,-5.2788299705581,-5.2096880301418,-4.79851445696834,-5.17041010786537,-5.0602815045036,-5.35444715180758,0,0,0,0,0.761322040400524,0.761321451227926,0.721801805041286,-2354.07980948214
2.16024245296248,0.0116397583943111,-0.00927968809526593,-0.00448004816724953,2.45390504121445,0.591581166843525,0.24944938072945,-0.183693897142839,-0.518535291002944,-0.32268069535884,0.0436391518233283,-0.430923644628999,2.34150914864734,-0.235088014000327,-2.07102034727753,-3.01701332388658,-3.00007487719509,-0.673613644875696,-0.412468931124524,-2.95498261999789,-0.755447308405182,-4.8116249830237,-4.93370555663015,-4.63581853008597,-4.80088472558556,-5.27883002098339,-5.20968804011927,-4.79851436993152,-5.1704101490653,-5.06028128735742,-5.3544481652788,0,0,0,0,0.761321639498543,0.761321278820608,0.721801161254403,-2354.07952146249
2.16024226653825,0.0116397626932597,-0.00927968161395702,-0.00448003195648442,2.45390476434018,0.591581137776251,0.249449407333635,-0.183693816806777,-0.518535348375884,-0.322680650389448,0.0436390589505945,-0.430923732041757,2.34150848264577,-0.235088348227164,-2.07101966196054,-3.01701327251514,-3.00007496243647,-0.673613736466353,-0.412469003474331,-2.95498245451148,-0.755447249083777,-4.81162383334264,-4.93370604174755,-4.63581821253903,-4.80088473786971,-5.27883003491442,-5.20968808149449,-4.79851437018516,-5.1704101304161,-5.06028111645022,-5.35444879884649,0,0,0,0,0.761321367040336,0.7613211742641,0.72180075239977,-2354.07933429533
2.16023618658704,0.0113588430012929,-0.012060507607562,-0.00437121535309951,2.45389921292539,0.591577511343655,0.24935656108366,-0.183704223586042,-0.518535400267641,-0.322682627936101,0.0436331969554581,-0.430905274422983,2.34148329280674,-0.235089884667408,-2.07100830378498,-3.01701354834131,-3.00007496953631,-0.673617415376228,-0.412468420796041,-2.9549818455684,-0.755450451551608,-4.81162210053541,-4.93370076216644,-4.63581559505786,-4.80088449512812,-5.27883455186146,-5.20969130633646,-4.79852005587581,-5.17041313396694,-5.06027882111423,-5.35446244868956,0,0,0,0,0.761313764409061,0.761311341916604,0.72179950148558,-2298.10044776735
2.16001977622714,-0.00685183944245418,-0.0121019037160448,0.022477511347758,2.45415824990752,0.59136065215657,0.247148645357663,-0.184500453816243,-0.518528747598737,-0.322710373286876,0.0431400856535128,-0.428451808350014,2.34039372587706,-0.235266859205014,-2.06955863113164,-3.01704461344601,-3.00007589516864,-0.673974079221808,-0.412390760850878,-2.95490492092877,-0.755536799430664,-4.81138590456858,-4.93300831226851,-4.63552849103144,-4.80075054724003,-5.2794215865444,-5.21005169055283,-4.79891173636794,-5.1707610697513,-5.05997202513602,-5.35504668272674,0,0,0,0,0.760684777203029,0.76055180090611,0.722160419048062,-2295.86857866571
2.15973631538153,-0.0272681113717209,-0.0109313259238581,0.0206053219008282,2.45454366253945,0.591122153797506,0.243932687898206,-0.184579902838705,-0.518518485961598,-0.322728443042273,0.0427209188565107,-0.425175414227196,2.33897114531223,-0.235463590209282,-2.06777406751694,-3.01709390887379,-3.00007698338201,-0.674301908601497,-0.412287098257118,-2.95480386249427,-0.755659718076298,-4.81107955588042,-4.93292083940845,-4.63500174923256,-4.80045703316709,-5.28015705855302,-5.21044824756663,-4.79898613347603,-5.17112525790215,-5.05956171947473,-5.35580802794973,0,0,0,0,0.759987857856572,0.759820383083561,0.72241131643987,-2289.94717903459
2.16202243170056,-0.0606649629516565,-0.0111746518333289,0.0174060502542487,2.4845006251335,0.60424557731346,0.321677534175826,-0.16155607525093,-0.51829095635037,-0.323196913748727,0.0455861865479392,-0.355691155557816,2.30584749463042,-0.239106304642931,-2.02984288201003,-3.0179686673535,-3.00009657456845,-0.67643580823949,-0.410089223443228,-2.95270497387209,-0.758778462520285,-4.8048090174448,-4.92980369859842,-4.62114506381303,-4.79149733770919,-5.29298406289838,-5.21700971747101,-4.78606212558046,-5.17765159046079,-5.05084382590684,-5.37354510721004,0,0,0,0,0.750201435027801,0.748969425214931,0.72734864378819,-2251.4380025023
2.16138265872085,-0.0601662627884928,-0.0110554740878124,0.0175079902626155,2.48991702158394,0.605322267272205,0.318441285775507,-0.158734924027797,-0.518231617393187,-0.323265610438732,0.0446381961299933,-0.334502270291961,2.29547199310395,-0.240561594199254,-2.01768352736416,-3.01825757320899,-3.00010312485293,-0.677940370953524,-0.409425490350991,-2.9520063121018,-0.75985129082413,-4.80269680682393,-4.92894772256273,-4.61747507497541,-4.78930395746486,-5.29738528016188,-5.21939696319119,-4.78370155210091,-5.18019790027756,-5.04820599270609,-5.37910130592183,0,0,0,0,0.745499210715235,0.74540219648805,0.728601152549662,-2243.90834739956
2.03785807108151,-0.056651554944956,-0.00394403583578672,0.0180594016705655,2.44780882379235,0.301023154864082,0.294356679316045,-0.0066262171824201,-0.534829305786489,-0.305182648321716,0.101407151377657,-0.460278407437938,1.48195281400534,-0.32132884928708,-1.00313898239917,-3.04202816839805,-3.00031907112523,-0.728155203817071,-0.417203516356354,-2.8894994799771,-0.835231747445824,-4.61215417905218,-4.85693024524784,-4.36366329610826,-4.66056999298658,-5.45258131742632,-5.31205126524816,-4.73547744381178,-5.26385548556469,-5.08421869001545,-5.81769926163467,0,0,0,0,0.730645980861977,0.715853334728853,0.666976023700818,-2110.75143530397
2.03679983173268,-0.0566962431819824,-0.00389449252485942,0.0180139045349796,2.44750265227204,0.299721040194666,0.294815415220641,-0.00709715438253408,-0.535084028977269,-0.304620843747803,0.101051858019102,-0.461992154773162,1.47712687252211,-0.321969674711453,-0.994538769917478,-3.04235118796204,-3.00032214984808,-0.727309198154694,-0.417307348595305,-2.88868918615714,-0.835195890214988,-4.61054811882631,-4.85672211755402,-4.36322155698697,-4.65978569021567,-5.45254222744511,-5.3128197214426,-4.73452520101107,-5.26468889084304,-5.08469650261913,-5.8204700321205,0,0,0,0,0.724007865972281,0.714029139371387,0.660805114495519,-2109.30778450717
2.01829348899456,-0.0554746491728354,-0.00383096528450579,0.01594008848869,2.34014824515551,0.243751763127523,0.325882940869111,-0.04941213718177,-0.540637896637921,-0.290377687256389,0.0803452346248155,-0.423714777033417,1.43913126562294,-0.323266431300845,-0.887405782631192,-3.04692335527139,-3.00025784360318,-0.702571714667481,-0.417036395994253,-2.87115188224176,-0.821767227958375,-4.58996835749188,-4.85251284162914,-4.38495779639635,-4.66413726465821,-5.42498521773459,-5.31946022027043,-4.75145269151983,-5.25366585547229,-5.08486982712279,-5.84852878175993,0,0,0,0,0.688217414777265,0.686903838574936,0.588673155046437,-2095.76271037684
2.00806696416062,-0.0551867253037531,-0.0035619392004382,0.0144965091365136,2.23567860934461,0.259826388542824,0.341264768430124,-0.0777596781491533,-0.549543471723768,-0.281667298673532,0.0914385394132905,-0.414826150166787,1.40842225913859,-0.323836497619029,-0.817349592329895,-3.04899026800822,-3.00001269833053,-0.670788157409694,-0.417957143353643,-2.85047635140993,-0.800849480079262,-4.56617429284507,-4.84800580705234,-4.42106294471171,-4.67586727094329,-5.42089001971627,-5.32560953997713,-4.70889417967707,-5.23946995768885,-5.09012118774644,-5.87968909974092,0,0,0,0,0.659295552472903,0.61045284574236,0.586968453526245,-2086.94560717739
2.01555462960285,-0.0555885386372115,-0.00346464957740646,0.0147475995220218,2.21561783665872,0.27937117078296,0.340363879448978,-0.0879433891743113,-0.557560346017848,-0.284505373121822,0.108178853897747,-0.40700309113445,1.40500475530373,-0.325600873565118,-0.798627565136293,-3.04745839616641,-2.99975990720901,-0.664043341962825,-0.41853732823464,-2.83629467944554,-0.782790653756244,-4.55639178629095,-4.85534693097262,-4.42173670535575,-4.68322787594306,-5.4139348812476,-5.31672239212492,-4.69388615010076,-5.23263698348334,-5.09359643108325,-5.8968361536594,0,0,0,0,0.660762716351454,0.62452932955773,0.574467842903513,-2084.60643299903
2.03786823795705,-0.0553485661308196,-0.00352873919978213,0.0142331419450815,2.19279732257957,0.301043758804324,0.343961053211819,-0.121711319910171,-0.579595352585478,-0.294065871153664,0.118472300832212,-0.399424249333331,1.41899751999475,-0.329175274381643,-0.759197142756452,-3.04192578226634,-2.9990330611898,-0.666673413912675,-0.420490944254376,-2.79870436392032,-0.732749463422906,-4.53523574327536,-4.87700488717417,-4.38677143653237,-4.69048372171498,-5.39971277724486,-5.30193952084237,-4.69204082435752,-5.21447992875456,-5.10459800789137,-5.93158960021821,0,0,0,0,0.648742450025407,0.62206100685994,0.577109118620152,-2079.74161980716
