"asc_cba_psdn","asc_clo_psdn","asc_clw_psdn","asc_cwa_psdn","asc_clo_nanc","asc_clw_nanc","asc_cwa_nanc","asc_clo_cmck","asc_cwa_dcrb","asc_nps_sock","theta_part","theta_psdn","logLike"
-0.567416028791257,-0.551958803157316,-0.55503095839274,-0.555351093087748,-0.826376650174245,-0.876232706577172,-0.638430965334674,-0.964397283775698,-4.49202813337521,-3.59218735520838,-2.34896516809357,-2.65881401060832,-2748.73573724077
-0.567327519903349,-0.551950260111707,-0.555007541291032,-0.55532602928467,-0.82630057992578,-0.876182542976298,-0.63841588835533,-0.96433331405115,-4.49206196972232,-3.59218761389329,-2.34921498286474,-2.66336537931057,-2748.73567030028
-0.566986196719698,-0.551912234858324,-0.554908890631295,-0.555221084750342,-0.826083679974359,-0.875913745795768,-0.63837964812209,-0.963978384237663,-4.49207472953795,-3.59220099257085,-2.35027871792029,-2.6834092813491,-2748.73550140069
-0.566974104630842,-0.551910604800557,-0.55490513663733,-0.555217134452713,-0.826064455991759,-0.875893615507045,-0.638374272870788,-0.963952695334181,-4.49208291819859,-3.59219982532137,-2.3503537185271,-2.68427076005247,-2748.73549279364
-0.566971409641815,-0.551910278145941,-0.55490440810514,-0.555216356245816,-0.826061349867747,-0.875889211691205,-0.63837353297857,-0.963946966623056,-4.4920838316463,-3.59220204539316,-2.35036929451299,-2.6844292960306,-2748.73549144024
-0.566966094886645,-0.551909700012385,-0.55490289174405,-0.555214741174075,-0.826054586836834,-0.875881047297669,-0.63837184589764,-0.96393640351641,-4.49208412677762,-3.59220283534517,-2.35039898205756,-2.68473849195439,-2748.73548877266
-0.566963942831927,-0.551909470674667,-0.554902283328312,-0.555214093166751,-0.826051831397426,-0.875877799088932,-0.638371164292448,-0.96393219505049,-4.49208431253327,-3.59220298094374,-2.3504109626614,-2.68486259956924,-2748.73548769954
-0.566959925233766,-0.551908724496164,-0.554900853069374,-0.555212591738389,-0.826043246213698,-0.875867488076462,-0.63836852027059,-0.963919020919059,-4.49208416105049,-3.59220331399473,-2.35044607443714,-2.6850618820897,-2748.7354855067
-0.566959716544873,-0.551908696808084,-0.554900797643717,-0.55521253336543,-0.826042848318293,-0.875867101084596,-0.638368409462645,-0.963918537236108,-4.49208436084642,-3.59220326121383,-2.3504475328331,-2.68507126005503,-2748.73548540872
-0.566958846954922,-0.551908587245102,-0.554900549967026,-0.555212271440627,-0.826041642484985,-0.875865750801342,-0.638368086099935,-0.963916816726547,-4.4920844469685,-3.59220320879803,-2.35045231690584,-2.68512273654174,-2748.73548496754
-0.566958829170726,-0.551908584915239,-0.554900544854393,-0.555212266004824,-0.826041617294323,-0.875865722331132,-0.638368079493394,-0.963916780075451,-4.49208445475469,-3.5922032160967,-2.35045241603893,-2.6851237547312,-2748.73548495853
-0.566958787798692,-0.551908580332666,-0.554900534403892,-0.555212254912309,-0.826041567701065,-0.875865664878863,-0.638368066563391,-0.963916705749775,-4.49208441562875,-3.5922032339023,-2.35045262061477,-2.68512591057898,-2748.73548493924
-0.566958771209849,-0.551908578494275,-0.554900530219449,-0.55521225047125,-0.826041547559202,-0.875865642192108,-0.638368061317795,-0.963916676761896,-4.49208441566268,-3.59220323828318,-2.35045270297602,-2.6851267762874,-2748.73548493147
-0.566958748788434,-0.551908559229384,-0.554900514988556,-0.555212235777907,-0.826041040506066,-0.87586546000295,-0.638367877811751,-0.963915958421252,-4.49208162878235,-3.59220596197052,-2.3504529341127,-2.68512779105125,-2748.73548491155
-0.566958739421071,-0.5519085516527,-0.554900507813084,-0.555212228839968,-0.826040924999055,-0.875865345845846,-0.638367822857114,-0.963915703961776,-4.49208067634888,-3.59220660165473,-2.35045307903836,-2.68512825326609,-2748.73548490307
-0.566958738255142,-0.551908550921541,-0.554900506054833,-0.55521222713308,-0.826040908408661,-0.875865305375995,-0.638367814037331,-0.963915687018232,-4.49208086894795,-3.59220633241567,-2.35045313980991,-2.6851284007765,-2748.73548490117
-0.566958735821495,-0.551908549399353,-0.554900502455219,-0.555212223628171,-0.826040893526082,-0.875865244227187,-0.638367807024562,-0.963915670664815,-4.49208124225054,-3.592206004371,-2.35045326327992,-2.68512870136584,-2748.73548489743
-0.566958734022076,-0.551908548274938,-0.554900499833504,-0.555212221069788,-0.826040889102681,-0.875865227654961,-0.638367805097729,-0.963915665372546,-4.49208133811951,-3.59220592026286,-2.35045335164301,-2.68512892010896,-2748.73548489474
-0.566958733378923,-0.551908548127897,-0.554900499412658,-0.555212220610113,-0.826040888545924,-0.875865225575689,-0.638367804858911,-0.963915664757099,-4.49208134981998,-3.59220591022602,-2.3504533634263,-2.68512899563322,-2748.73548489412
-0.566958730716909,-0.551908547879977,-0.554900498710878,-0.555212219837355,-0.826040887533936,-0.875865222201119,-0.638367804458235,-0.963915663688141,-4.4920813652665,-3.59220589490634,-2.35045338331557,-2.6851291255599,-2748.73548489285
-0.566958729494072,-0.551908547777521,-0.554900498422385,-0.555212219518445,-0.826040887105944,-0.875865220879658,-0.63836780429496,-0.963915663214718,-4.49208136798088,-3.59220588893213,-2.35045339148228,-2.68512915952136,-2748.73548489237
-0.566958719786745,-0.551908546649741,-0.554900494821322,-0.555212215873136,-0.826040886208862,-0.875865219655131,-0.638367802371141,-0.963915662692441,-4.49208137184614,-3.59220584193024,-2.35045341036626,-2.68512938886234,-2748.73548488782
-0.566958717734826,-0.551908546110973,-0.554900491179653,-0.55521221226334,-0.826040884735609,-0.875865218446923,-0.638367800873594,-0.963915662213399,-4.49208137201176,-3.59220582423239,-2.35045343267912,-2.68512941345515,-2748.73548488515
-0.566958716875535,-0.551908545883522,-0.55490049060407,-0.555212211640107,-0.826040884225304,-0.875865217940566,-0.63836780058314,-0.963915662035208,-4.49208137208993,-3.59220581871857,-2.35045344146548,-2.68512942374306,-2748.73548488451
-0.566958716575738,-0.55190854584694,-0.554900490512733,-0.555212211540929,-0.826040884105983,-0.87586521771787,-0.638367800532275,-0.963915661960368,-4.49208137212353,-3.59220581715839,-2.35045344359701,-2.68512942830086,-2748.73548488439
-0.566958716556937,-0.551908545844671,-0.554900490507179,-0.555212211534867,-0.826040884098364,-0.875865217703411,-0.638367800529108,-0.963915661955673,-4.49208137212728,-3.59220581709725,-2.35045344372431,-2.68512942864582,-2748.73548488438
-0.566958716556875,-0.551908545844665,-0.554900490507164,-0.555212211534851,-0.826040884098362,-0.875865217703405,-0.638367800529105,-0.963915661955672,-4.49208137212729,-3.59220581709711,-2.3504534437244,-2.68512942864617,-2748.73548488437
-0.566958716550396,-0.551908545844042,-0.554900490505601,-0.555212211533154,-0.826040884096719,-0.875865217700747,-0.638367800528221,-0.963915661955352,-4.4920813721126,-3.59220581695684,-2.35045344374736,-2.68512942873145,-2748.73548488437
-0.566958716383277,-0.551908545624001,-0.554900490455373,-0.555212211510462,-0.826040884108221,-0.875865217715726,-0.638367800578865,-0.963915661993263,-4.49208137214146,-3.59220581707287,-2.35045344378819,-2.68512942877451,-2748.73548488429
-0.566958698177556,-0.551908527872209,-0.55490048440577,-0.555212208497586,-0.826040884057651,-0.875865217588648,-0.63836779839727,-0.963915661682089,-4.49208137202912,-3.59220581738696,-2.35045344461577,-2.68512942974907,-2748.73548487605
-0.566958685631337,-0.551908517811001,-0.55490048007503,-0.555212206303225,-0.826040884032207,-0.875865217476625,-0.638367797362595,-0.963915661601373,-4.49208137204413,-3.5922058172777,-2.35045344517753,-2.68512943035817,-2748.73548487074
-0.566958685628179,-0.551908517815049,-0.554900480079078,-0.555212206307273,-0.8260408840322,-0.875865217476597,-0.638367797362305,-0.963915661601349,-4.49208137204424,-3.59220581727765,-2.35045344517767,-2.68512943035832,-2748.73548487073
