"B_mean_avail_mckl","B_mean_avail_msqd","B_mean_avail_psdn","B_mean_avail_nanc","B_mean_price","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","c_psdn","B_d_d","B_unem_rate","w_msqd","asc_laa_cmck","asc_mna_cmck","asc_laa_jmck","asc_mna_jmck","asc_laa_msqd","asc_mra_msqd","asc_sba_msqd","asc_sfa_msqd","asc_mna_msqd","asc_laa_psdn","asc_mna_psdn","asc_mna_nanc","asc_sba_nanc","asc_sda_nanc","theta_part","theta_laa","theta_mna","theta_sba","asc_no_participation","logLike"
-7.179891,1.481207,0.304227,-0.911978,0.827208,-0.043,-0.003039,-0.005589,3.010054,0.127715,-1.239541,-0.515027,0.10139,-3.88629,-3.243695,-4.787555,-3.361311,-4.188944,-3.814928,-4.724763,-3.82968,-4.204591,-3.702697,-4.108524,-4.888162,-4.889189,-3.376684,-4.330278,0.886061,10.039759,10.01749,0.73609,0,-1688.59206835733
-7.179891,1.481207,0.304227,-0.911978,0.827208,-0.043,-0.003039,-0.005589,3.010054,0.127715,-1.239541,-0.515027,0.10139,-3.88629,-3.243695,-4.787555,-3.361311,-4.188944,-3.814928,-4.724763,-3.82968,-4.204591,-3.702697,-4.108524,-4.888162,-4.889189,-3.376684,-4.330278,0.886061,10.039759,10.01749,0.73609,0,-1688.59206835733
-7.17777817941556,1.48246068678709,0.304135885001787,-0.914705876926656,0.834857971303181,-0.043,-0.003039,-0.005589,3.0188395343736,0.130133915028102,-1.239541,-0.515027,0.10139,-3.88629,-3.243695,-4.787555,-3.361311,-4.188944,-3.814928,-4.724763,-3.82968,-4.204591,-3.702697,-4.108524,-4.888162,-4.889189,-3.376684,-4.330278,0.886061,10.039759,10.01749,0.73609,0,-1688.54917738992
-7.16609663054292,1.48584974447317,0.303384480426247,-0.934779782728694,0.839720864770242,-0.043,-0.003039,-0.005589,3.02148068763349,0.119822642473812,-1.239541,-0.515027,0.10139,-3.88629,-3.243695,-4.787555,-3.361311,-4.188944,-3.814928,-4.724763,-3.82968,-4.204591,-3.702697,-4.108524,-4.888162,-4.889189,-3.376684,-4.330278,0.886061,10.039759,10.01749,0.73609,0,-1688.48965707557
-7.05576831605656,1.49373877944587,0.296669197657131,-1.08708998885609,0.823435544084508,-0.043,-0.003039,-0.005589,3.02365113927312,0.165330845193366,-1.239541,-0.515027,0.10139,-3.88629,-3.243695,-4.787555,-3.361311,-4.188944,-3.814928,-4.724763,-3.82968,-4.204591,-3.702697,-4.108524,-4.888162,-4.889189,-3.376684,-4.330278,0.886061,10.039759,10.01749,0.73609,0,-1688.40677679496
-6.75429616323503,1.43179038979461,0.268984268534767,-1.08339382449764,0.767892576581882,-0.043,-0.003039,-0.005589,3.08153827438743,0.142837884434748,-1.239541,-0.515027,0.10139,-3.88629,-3.243695,-4.787555,-3.361311,-4.188944,-3.814928,-4.724763,-3.82968,-4.204591,-3.702697,-4.108524,-4.888162,-4.889189,-3.376684,-4.330278,0.886061,10.039759,10.01749,0.73609,0,-1688.37460519096
-6.4965389096765,1.40006194141258,0.239801670076862,-1.05960864762914,0.799750210921306,-0.043,-0.003039,-0.005589,3.05312495803643,0.142410762556154,-1.239541,-0.515027,0.10139,-3.88629,-3.243695,-4.787555,-3.361311,-4.188944,-3.814928,-4.724763,-3.82968,-4.204591,-3.702697,-4.108524,-4.888162,-4.889189,-3.376684,-4.330278,0.886061,10.039759,10.01749,0.73609,0,-1688.15167309693
-6.39331239063,1.5286167323662,0.26733256377023,-1.01759210391117,0.788964953376251,-0.043,-0.003039,-0.005589,3.04545142171744,0.144042100366999,-1.239541,-0.515027,0.10139,-3.88629,-3.243695,-4.787555,-3.361311,-4.188944,-3.814928,-4.724763,-3.82968,-4.204591,-3.702697,-4.108524,-4.888162,-4.889189,-3.376684,-4.330278,0.886061,10.039759,10.01749,0.73609,0,-1688.03063615562
-6.36143471172241,1.54960098034627,0.477110390378958,-0.974405863311258,0.845703643050462,-0.043,-0.003039,-0.005589,2.9937531444113,0.138967240653827,-1.239541,-0.515027,0.10139,-3.88629,-3.243695,-4.787555,-3.361311,-4.188944,-3.814928,-4.724763,-3.82968,-4.204591,-3.702697,-4.108524,-4.888162,-4.889189,-3.376684,-4.330278,0.886061,10.039759,10.01749,0.73609,0,-1687.9675527859
-6.3618825344633,1.58213939589518,0.330805358866383,-0.978922975243847,0.821535266669041,-0.043,-0.003039,-0.005589,3.01075459014494,0.141981357758205,-1.239541,-0.515027,0.10139,-3.88629,-3.243695,-4.787555,-3.361311,-4.188944,-3.814928,-4.724763,-3.82968,-4.204591,-3.702697,-4.108524,-4.888162,-4.889189,-3.376684,-4.330278,0.886061,10.039759,10.01749,0.73609,0,-1687.94449489655
-6.35530968930318,1.5745662063994,0.365162616520568,-0.980785490902575,0.821765190921899,-0.043,-0.003039,-0.005589,3.01130054444699,0.141686095903313,-1.239541,-0.515027,0.10139,-3.88629,-3.243695,-4.787555,-3.361311,-4.188944,-3.814928,-4.724763,-3.82968,-4.204591,-3.702697,-4.108524,-4.888162,-4.889189,-3.376684,-4.330278,0.886061,10.039759,10.01749,0.73609,0,-1687.94355563055
-6.35751699470238,1.57502197649747,0.360519298834186,-0.980251548851922,0.82259256398717,-0.043,-0.003039,-0.005589,3.0105811651286,0.141653098558823,-1.239541,-0.515027,0.10139,-3.88629,-3.243695,-4.787555,-3.361311,-4.188944,-3.814928,-4.724763,-3.82968,-4.204591,-3.702697,-4.108524,-4.888162,-4.889189,-3.376684,-4.330278,0.886061,10.039759,10.01749,0.73609,0,-1687.94347375745
-6.35737727762127,1.57516565490351,0.360393970779506,-0.98024879630082,0.82251448845088,-0.043,-0.003039,-0.005589,3.01062875131994,0.141662712764556,-1.239541,-0.515027,0.10139,-3.88629,-3.243695,-4.787555,-3.361311,-4.188944,-3.814928,-4.724763,-3.82968,-4.204591,-3.702697,-4.108524,-4.888162,-4.889189,-3.376684,-4.330278,0.886061,10.039759,10.01749,0.73609,0,-1687.9434735821
