"B_mean_avail","B_mean_price","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","c_psdn","B_d_d","B_unem_rate_part","w_msqd","asc_laa_cmck","asc_mna_cmck","asc_laa_jmck","asc_mna_jmck","asc_laa_msqd","asc_mra_msqd","asc_sba_msqd","asc_sfa_msqd","asc_mna_msqd","asc_laa_psdn","asc_mna_psdn","asc_mna_nanc","asc_sba_nanc","asc_sda_nanc","theta_part","theta_sba","logLike"
1,1.5,-0.05,-0.0025,-0.01,2.8,0.15,-1.5,-1,0.15,-1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0.5,0.5,-1467.57757705091
1.12965241158515,1.49195411621324,-0.0465734767705484,-0.00229362289069669,-0.00889575470800296,2.82403335109041,0.174433835774952,-1.48445615834621,-1.04004675251636,0.156057307949275,-3.63035598039607,-4.92538389846708,-5.65754261545453,-4.94125688871134,-5.8399742962258,-4.89997498858415,-5.07913654580394,-4.86182675844545,-4.92022629102646,-4.84700213945674,-4.8758623143879,-5.14533972340854,-5.24916062696565,-4.85513543990803,-5.25458839738636,0.532998434708977,0.807728307595787,-1377.66792453066
1.20735519180835,1.45790360280025,-0.0406595509133446,-0.00329421385181806,-0.00779592141864393,2.85627496621661,0.102941384323062,-1.28903707130697,-0.761863422889312,0.163918428422488,-3.49004989762917,-4.86251401029444,-6.59363323607383,-5.03057441786734,-6.80707947871609,-4.66199449958313,-5.01871483183079,-4.66235200437735,-4.67870089908048,-4.45702391501317,-4.74376445414158,-5.56409354369971,-5.85107397486331,-4.85042952182857,-5.67790431636292,0.662160415526717,0.3035326260843,-1345.63395852615
1.16975054039443,1.25118819291,-0.0374221308364943,-0.00278717393057967,-0.00886385016293294,3.12201336181634,0.0644819881211423,-1.25872721363353,-0.79498945995275,0.164411859289553,-3.69799135241915,-5.13873453885614,-6.76988906321117,-5.39344657490212,-6.91182644383199,-4.69561911891208,-5.40398995904597,-4.63957961974226,-5.01459971851612,-4.76628913383869,-4.98336086366944,-5.75451935969307,-6.12318633686602,-4.91714053087976,-5.76215770127494,1.01764453813219,1.05735505193631,-1342.81554139988
1.19876361556378,1.22687880444914,-0.0368716723881995,-0.00403677881129276,-0.00899575726800667,3.4874438408707,0.0297973229592108,-1.35575112877543,-0.648203035102366,0.176878859059123,-3.56851082551062,-5.49227247481695,-7.28105102667158,-5.83016668126375,-7.38829695552913,-4.94745152963238,-5.75564182432654,-4.9643877154549,-5.09121771466442,-4.877451018938,-5.34762392835396,-6.1792219115981,-6.62538428525096,-5.3197229142038,-6.24523710029785,1.47633986040008,0.0213253492354943,-1342.03960373421
1.1371206717756,1.24148736039194,-0.0379081042624522,-0.00356686402834527,-0.00796555002865911,3.35300337239216,0.00620197560413292,-1.2156314735871,-0.602115586905886,0.187623741450497,-3.64769364912763,-5.48155242376513,-7.2742054200908,-5.82028653400166,-7.34640883441422,-4.97731733743107,-5.75903079724706,-4.98630053019475,-5.17876887192099,-4.89939469216689,-5.35945230088058,-6.21424050423829,-6.59823603669168,-5.26194215295887,-6.27496880909437,1.39015649141832,0.0712077085410401,-1341.13667754662
1.06851692335605,1.21334687909163,-0.0387879322650868,-0.00377966891278122,-0.00803821733250021,3.34218038486341,0.00612113135436754,-1.24112670142437,-0.705090953903487,0.187460616640253,-3.71551001095726,-5.39255404907944,-7.19154163671536,-5.7053004433251,-7.27976498150621,-4.89178870435803,-5.6384234049616,-4.93100005358401,-5.02337700966374,-4.78143566762498,-5.26895841666967,-6.18658171894984,-6.50408960786769,-5.19860693306634,-6.20062885784587,1.37734044477867,0.780351407954138,-1341.13481136767
1.13624599924697,1.18254940356923,-0.0375405468224035,-0.00367624385009842,-0.00809581092498942,3.35822552716186,0.00658511973044436,-1.25974898983388,-0.649769198014638,0.183365878021809,-3.72937411585776,-5.40262176189876,-7.17732702937914,-5.73639319466389,-7.26172688088427,-4.87701209835552,-5.63736489410791,-4.91589646622945,-5.0718677386538,-4.81006241846698,-5.28401776837241,-6.18208440628813,-6.53115945093729,-5.19931845423513,-6.19461981998321,1.37775528026078,0.440422418404568,-1340.97071396581
1.15224333347806,1.1977479584323,-0.0373883939900678,-0.00368542461810111,-0.00798841796043468,3.36631050342727,0.00527256344629263,-1.25983772935721,-0.637994800402295,0.183640149355485,-3.73647055129425,-5.42972482022681,-7.21315740994098,-5.76895409020835,-7.29446608763117,-4.90779732921206,-5.67133124223176,-4.94921650414102,-5.10558976501216,-4.83222696935273,-5.30999479591719,-6.20765816280757,-6.56161628952605,-5.23093983816155,-6.22981881397593,1.39229984366027,0.461645057358564,-1340.96594250997
1.14749331080968,1.20073213211237,-0.0373439088406992,-0.00369730701910623,-0.00804461522726919,3.37199741352632,0.00397255872340555,-1.25933195341763,-0.641837590377899,0.183781416461587,-3.75210456672237,-5.43559153870777,-7.22234739142208,-5.77420311129238,-7.30273374162725,-4.91093026620899,-5.67884784763193,-4.95482197023488,-5.10835295777214,-4.83621875312268,-5.31378384523373,-6.21605217120318,-6.56882323096129,-5.23391550395441,-6.23514973693276,1.40217149415577,0.471412729418821,-1340.9646185516
