"B_mean_avail","B_mean_price","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_last_day","c_msqd","c_psdn","B_d_d","B_unem_rate_part","B_unem_rate_nopart","w_cmck","w_jmck","w_msqd","w_psdn","w_nanc","asc_laa_cmck","asc_mna_cmck","asc_laa_jmck","asc_mna_jmck","asc_laa_msqd","asc_mra_msqd","asc_sba_msqd","asc_sfa_msqd","asc_mna_msqd","asc_laa_psdn","asc_mna_psdn","asc_mna_nanc","asc_sba_nanc","asc_sda_nanc","lambda_part","lambda_laa","lambda_sba","lambda_mna","asc_no_participation","w_nopart","logLike"
1.16078892102392,1.48517329227032,-0.0160703645493697,-0.00251479365322283,-0.00107973664759158,2.00002094626303,-4.99993090331044,-1.05406704890738,-0.484527671995897,0.160202658441869,0,-1.34940707075052,-1.10089517379755,-2.21269024144702,-1.45625970500526,-1.15332832057018,-4.26985305282552,-5.36723939174566,-4.42757149630972,-5.55442221165134,-4.50803929700168,-4.9101499357919,-4.51589983066993,-4.70837569617315,-4.4693470999702,-4.06853906364759,-4.67681931916086,-4.83602986882385,-4.53517435567431,-4.89196302305026,0.492858817994425,0.492858818054751,0.279768927257654,0.480388682532566,0,0,-2317.65766866915
1.16078892103927,1.4851732923575,-0.0160703630755511,-0.00251479532107893,-0.00107973178540039,2.00002094628193,-4.99993090331044,-1.05406704890693,-0.484527672004561,0.160202659223642,0,-1.34940707075083,-1.1008951737993,-2.21269024145018,-1.45625970500322,-1.15332832056842,-4.26985305282772,-5.36723939174309,-4.42757149631685,-5.55442221165227,-4.50803929699234,-4.91014993581519,-4.51589983060875,-4.70837569617491,-4.46934709995576,-4.06853906364449,-4.67681931915628,-4.83602986882059,-4.53517435564876,-4.89196302302301,0.492858817983513,0.492858818066432,0.279768927342156,0.480388682563762,0,0,-2317.65755908686
1.16080496724899,1.48527716741016,-0.0143745044388897,-0.00105813102485671,0.00637442780138617,2.0000528024085,-4.99993085574052,-1.05406677523463,-0.484546578306647,0.161095178009495,0,-1.34940711004454,-1.1008964850031,-2.21269208829679,-1.45625779319493,-1.1533246619985,-4.26985451803122,-5.36723775197513,-4.42757595931233,-5.55442387982641,-4.50802094866427,-4.9101672947694,-4.51582661618213,-4.70837596412175,-4.46933727422593,-4.06853605122319,-4.67681531004696,-4.83602732310218,-4.53515679319482,-4.89193731195079,0.492877727711585,0.492872695439147,0.279842269049164,0.480412348870199,0,0,-2284.53858036186
1.16105437722018,1.48655827045432,0.008150694778731,-0.00141157630401751,0.00288599789974511,2.00014885157187,-4.99992449699578,-1.05405254160139,-0.484392839897313,0.173506032222879,0,-1.3494195178314,-1.10094544080848,-2.21280700949402,-1.456206870112,-1.15334994846143,-4.26987232820555,-5.36714429879582,-4.42780551926179,-5.55439088478207,-4.50809789074339,-4.91086786413185,-4.51507129241864,-4.70839079544204,-4.46870653219151,-4.06844387954747,-4.67668944894295,-4.83592814423887,-4.5346042776472,-4.89140388718461,0.493556932174589,0.492199808483221,0.281777026920885,0.48148245472818,0,0,-2251.80243011552
1.16089767606861,1.486907645655,0.00711536868614246,-0.00141446149136584,0.00284855904813883,1.99970607257143,-4.99991798412318,-1.05404160955309,-0.484623456760549,0.176152926589524,0,-1.34945890995379,-1.10101685973549,-2.21294563329573,-1.45616773154775,-1.1535035955052,-4.27002370940305,-5.36711472410486,-4.42801350192704,-5.55443636253413,-4.50807581306326,-4.91152430191438,-4.51455826035838,-4.70835463007988,-4.46835562106239,-4.06843626778372,-4.6765768676016,-4.83585201647286,-4.53466647670588,-4.89084800377216,0.492284822831984,0.491231599411381,0.283223114094418,0.482180992865571,0,0,-2250.67627089555
1.16084727062148,1.48696906342112,0.00716048022193696,-0.00141363326480619,0.00284418730478377,1.99949278502847,-4.99991591070329,-1.05403811863165,-0.484714335240086,0.176135302091759,0,-1.34947205208844,-1.10103867073171,-2.21298879672967,-1.4561581440967,-1.15355885407809,-4.27006453866607,-5.36711415666462,-4.42806852384426,-5.55445985936357,-4.50806382726457,-4.91170585562743,-4.51442687372872,-4.7083444633973,-4.46827302451486,-4.06843349095733,-4.67654822826251,-4.83583385165349,-4.53471322185088,-4.89067927918323,0.491814380890068,0.4910003580187,0.283456416290679,0.482318732454748,0,0,-2250.5487772119
1.16074279278655,1.48723617290857,0.00718734607201278,-0.00141396678874148,0.00282852470187638,1.997292000112,-4.99990042049173,-1.05400985155651,-0.485204095709985,0.176453118824415,0,-1.34955737135975,-1.10115870762446,-2.21327044090564,-1.45610053626516,-1.15393502404125,-4.27022623269396,-5.36716212783082,-4.42832575487174,-5.55468380058698,-4.50813987277667,-4.91263727597183,-4.51416367376736,-4.70808388689655,-4.46791590579777,-4.06832278322151,-4.676401455181,-4.83575266440021,-4.53502597536469,-4.88905144812474,0.490677257944064,0.490242296714254,0.282989782998214,0.482626566563641,0,0,-2250.1039834128
1.16070744137712,1.48731978912236,0.00720404224010218,-0.00141386550565109,0.0028215132012357,1.99616514118292,-4.99989262214908,-1.05399481218505,-0.485394386545461,0.176594304701045,0,-1.34959958304043,-1.10121320109586,-2.21339471703826,-1.45607419566752,-1.15412818116478,-4.27028597957655,-5.36719768664455,-4.42842769216465,-5.55480621490646,-4.50820017013985,-4.91303407216412,-4.51414396984905,-4.70793443373631,-4.46780327966262,-4.06825723007238,-4.67633944162645,-4.83572091084088,-4.535094848643,-4.88821834910092,0.490133122367378,0.489993365791439,0.28295340068898,0.482629771265078,0,0,-2249.89532337595
1.16070698676623,1.48731983346285,0.00719689949329976,-0.00284207851609074,0.00284628049082579,1.99616459101489,-4.99989262215237,-1.05399480269147,-0.485395576367606,0.176593245410651,0,-1.34959966341556,-1.10121333162814,-2.21339495928963,-1.45607415221411,-1.15412836819001,-4.27028642104407,-5.3671977121382,-4.42842811178025,-5.5548064377963,-4.50820056974595,-4.91303518619038,-4.51414157549903,-4.70793505166562,-4.46780375144472,-4.06825733995505,-4.6763393316952,-4.83572083681353,-4.53509434298606,-4.88821742771124,0.490128200313275,0.48999272224132,0.282956766471993,0.482629971711266,0,0,-2190.89706752422
1.16070540327429,1.48735995310911,0.00766986034818442,-0.0029495585356777,0.00503272234093833,1.99616035495758,-4.99989262222002,-1.05399447760854,-0.48541361323352,0.176918460933798,0,-1.34960057728508,-1.10121570206378,-2.213399470841,-1.45607252353246,-1.15413210613262,-4.27029100998432,-5.367196657789,-4.4284354231172,-5.55480873662374,-4.50819525961601,-4.9130612537838,-4.51409999541849,-4.70793535591371,-4.46779218178395,-4.06825611300289,-4.67633514000883,-4.83571809402489,-4.53509177293367,-4.88819348324595,0.490089327593653,0.490004071803897,0.283026745919466,0.482654507288872,0,0,-2186.42967485675
1.16070081669011,1.48738210670877,0.00785572289162474,-0.00295306495243839,0.00499626966175635,1.99614870937331,-4.99989262229011,-1.05399411505776,-0.485427035731028,0.177102183687213,0,-1.34960159020136,-1.10121823287457,-2.21340483152422,-1.4560709748195,-1.15413755483993,-4.27029520350928,-5.3671953663083,-4.42844372812,-5.5548105517352,-4.50819585244305,-4.91309047742789,-4.51407120403473,-4.70793544314503,-4.46777728571677,-4.06825477360262,-4.67633089760267,-4.83571517799198,-4.53508949746924,-4.88817151401521,0.49004758063508,0.490014367596941,0.283097181427792,0.48268174226138,0,0,-2186.2764272676
1.16069854090026,1.48738553300709,0.00784596880701479,-0.00295306150156797,0.00499607137408444,1.99614445368163,-4.99989262230829,-1.05399402953869,-0.485431479120975,0.177124387281121,0,-1.34960191743844,-1.10121893984151,-2.21340627361475,-1.45607060407113,-1.15413933698228,-4.27029660628074,-5.3671951768229,-4.4284458145927,-5.55481119140656,-4.50819565333413,-4.91309783848224,-4.51406432675463,-4.70793547753494,-4.46777408074612,-4.06825461771366,-4.67632983596682,-4.83571447992698,-4.53509067515825,-4.8881658382827,0.490033941267963,0.490016397478796,0.283113593149935,0.482687956829744,0,0,-2186.26677489074
1.16069613260783,1.48738888795569,0.00784782335790663,-0.00295302488143641,0.00499601148767018,1.99613743316971,-4.99989262254229,-1.05399395054208,-0.485437308753665,0.177121208698433,0,-1.34960237025419,-1.10121976555301,-2.21340801014433,-1.45607028555913,-1.15414150824449,-4.27029860030933,-5.36719510992197,-4.42844823532745,-5.55481209339828,-4.50819550351176,-4.91310525057431,-4.51405728778238,-4.70793557848201,-4.46777079134505,-4.06825477848603,-4.67632873811688,-4.83571380373256,-4.53509290534514,-4.88815908130281,0.490019426018566,0.490017373867561,0.283121831103913,0.482693504412696,0,0,-2186.26287396958
1.16069585318527,1.48738990897434,0.00784779024604093,-0.00295302441815192,0.00499599341116515,1.99613508356916,-4.9998926226209,-1.05399393574872,-0.485438835842827,0.177121486011721,0,-1.34960250597741,-1.1012199675519,-2.21340849927661,-1.45607022166494,-1.15414200842074,-4.27029921085276,-5.36719511284669,-4.42844887425121,-5.55481236676562,-4.50819566739258,-4.91310682637906,-4.51405641002663,-4.70793537951431,-4.46776992768209,-4.06825484329379,-4.67632847086742,-4.8357136566907,-4.53509319371772,-4.8881565988519,0.490018377775702,0.490017301242827,0.28312106124776,0.482694537474407,0,0,-2186.26231944828
1.16069581153008,1.487390271331,0.00784780489326118,-0.00295302391033898,0.00499599143233599,1.99613398825472,-4.99989262235467,-1.05399393120649,-0.485439432744309,0.177121503469119,0,-1.34960257435276,-1.10122004731781,-2.21340870561434,-1.45607020413027,-1.15414223377463,-4.27029947023561,-5.36719514827632,-4.42844913087676,-5.55481251764407,-4.50819577069923,-4.91310734497855,-4.51405655937063,-4.70793522870062,-4.46776963929514,-4.06825486345964,-4.67632837731894,-4.83571361647044,-4.53509291078115,-4.8881553817973,0.490018041963038,0.490017253941587,0.283121175800388,0.482694568521835,0,0,-2186.26211440207
1.16069579465533,1.4873903445008,0.00784780584958984,-0.00295302373736355,0.00499598965655861,1.99613380212924,-4.9998926222469,-1.05399393029772,-0.485439527733485,0.177121529876891,0,-1.3496025889476,-1.10122005983893,-2.2134087421075,-1.45607020172553,-1.15414228937068,-4.27029950325478,-5.36719516180205,-4.42844916776492,-5.55481255448358,-4.50819580294986,-4.91310738739742,-4.51405658961323,-4.70793518096656,-4.46776961759031,-4.06825485630005,-4.67632836027987,-4.83571361078765,-4.53509290138094,-4.88815512009744,0.49001788569744,0.490017270198969,0.283121138324152,0.482694484042786,0,0,-2186.26207669595
1.16069561196111,1.48739085034283,0.00784782540250581,-0.00295302261046044,0.00499597916982628,1.99613263979834,-4.99989262708486,-1.05399392483766,-0.485439924662839,0.177121632155154,0,-1.34960268825867,-1.10122013733068,-2.21340891389243,-1.45607018138626,-1.15414271150374,-4.27029972042444,-5.36719522954584,-4.42844933196415,-5.55481281003518,-4.50819621238852,-4.91310729961574,-4.5140565382205,-4.70793477143004,-4.46776970004132,-4.06825482398522,-4.67632820682749,-4.83571353638777,-4.53509322258981,-4.8881532950196,0.49001723318834,0.490016949021572,0.283121208793309,0.482694069102761,0,0,-2186.26185431176
1.16069556306194,1.48739093078925,0.00784783227070115,-0.0029530224509795,0.00499597718971039,1.99613234332506,-4.9998926293483,-1.05399392106202,-0.48543999400219,0.177121657553737,0,-1.34960271379841,-1.10122015970431,-2.21340894253978,-1.45607017155714,-1.15414282406867,-4.27029975794786,-5.36719523663988,-4.42844934011787,-5.55481288210386,-4.50819630424932,-4.91310722640776,-4.51405660660243,-4.70793466092219,-4.46776977532046,-4.06825480548373,-4.67632814601767,-4.835713497478,-4.53509329746857,-4.88815282653957,0.490017046203394,0.490016938244827,0.283121210823402,0.482694106049224,0,0,-2186.26180091481
1.16069554139783,1.48739097858919,0.00784782262018998,-0.00295600255680689,0.00499573915931459,1.99613224445416,-4.99989263134422,-1.05399391963234,-0.485440002291772,0.177121693476143,0,-1.34960273029724,-1.10122017238765,-2.21340892610479,-1.45607017036868,-1.15414287202418,-4.27029978731782,-5.36719524272669,-4.42844931614147,-5.55481293300722,-4.50819631368523,-4.91310721982607,-4.51405661422364,-4.70793460908684,-4.46776980905851,-4.06825480693036,-4.67632810655515,-4.83571346916417,-4.53509326545544,-4.88815262717414,0.490016918935044,0.490016861945525,0.283121211529009,0.482694140221706,0,0,-2186.20733888582
1.16069553976612,1.48739098499116,0.00784787577374614,-0.00295600263513663,0.00499571624001412,1.99613224103649,-4.99989263134424,-1.05399391951609,-0.485440006698217,0.17712174876999,0,-1.3496027306088,-1.10122017318582,-2.21340892779799,-1.45607016987624,-1.15414287382314,-4.27029978836634,-5.36719524236568,-4.42844931864098,-5.55481293366191,-4.50819631323035,-4.91310722905063,-4.51405660590555,-4.70793460932593,-4.46776980427156,-4.06825480633096,-4.67632810523025,-4.83571346826308,-4.53509326495366,-4.88815262052913,0.490016910552951,0.490016866347655,0.283121233377799,0.482694148499503,0,0,-2186.20729401097
1.16069553528201,1.48739100243863,0.00784801866182462,-0.00295600734743133,0.00499571718614469,1.99613223180741,-4.9998926313433,-1.0539939192051,-0.485440018860902,0.177121898252652,0,-1.34960273145829,-1.10122017534569,-2.21340893235639,-1.45607016854912,-1.15414287869123,-4.27029979126126,-5.36719524141752,-4.42844932535826,-5.55481293546719,-4.50819631179454,-4.91310725384768,-4.51405658316949,-4.70793460998057,-4.46776979152931,-4.06825480474584,-4.67632810165859,-4.83571346584017,-4.53509326384627,-4.8881526025217,0.49001688745985,0.490016878145648,0.283121292121479,0.482694170669614,0,0,-2186.20718177049
1.16069553402548,1.48739100404388,0.00784801342635177,-0.00295660065576642,0.00499566992268208,1.99613222955519,-4.99989263134229,-1.05399391915574,-0.485440021360502,0.177121909732757,0,-1.34960273164596,-1.10122017575224,-2.21340893319774,-1.45607016833953,-1.15414287966246,-4.27029979201247,-5.36719524131209,-4.42844932659221,-5.55481293586169,-4.50819631189592,-4.91310725815077,-4.51405657908809,-4.70793461030619,-4.46776978987969,-4.0682548046274,-4.67632810107246,-4.83571346544548,-4.53509326396165,-4.88815259939034,0.490016880231575,0.490016879304042,0.283121302077392,0.482694174032494,0,0,-2186.19637069813
1.16069553394081,1.48739100432301,0.00784801547284523,-0.00295662436985676,0.00499566712223612,1.99613222938,-4.99989263134229,-1.05399391915022,-0.485440021577128,0.177121912117635,0,-1.34960273166176,-1.10122017579121,-2.21340893328031,-1.45607016831633,-1.15414287974946,-4.27029979206922,-5.36719524129548,-4.42844932671554,-5.55481293589453,-4.50819631189123,-4.91310725859557,-4.51405657867522,-4.70793461032602,-4.46776978966532,-4.0682548046027,-4.67632810100972,-4.83571346540264,-4.53509326392975,-4.8881525990705,0.490016879733797,0.490016879487268,0.283121303137709,0.48269417441986,0,0,-2186.19593717858
1.16069553390829,1.48739100439737,0.00784801581746281,-0.0029566480830554,0.00499566509355137,1.99613222931412,-4.99989263134229,-1.05399391914842,-0.4854400216529,0.177121912733114,0,-1.34960273166759,-1.10122017580463,-2.21340893330869,-1.4560701683089,-1.15414287977891,-4.27029979209244,-5.36719524129046,-4.42844932675887,-5.55481293590645,-4.508196311901,-4.91310725874509,-4.51405657852833,-4.7079346103382,-4.46776978960426,-4.0682548045972,-4.67632810098941,-4.83571346538865,-4.53509326391408,-4.88815259896325,0.490016879503811,0.490016879529456,0.283121303498774,0.482694174542215,0,0,-2186.19550513676
1.16069553390179,1.48739100441221,0.00784801588638548,-0.00295665282504682,0.00499566468068635,1.99613222930094,-4.99989263134229,-1.05399391914807,-0.485440021668026,0.177121912856153,0,-1.34960273166875,-1.10122017580731,-2.21340893331437,-1.4560701683074,-1.15414287978479,-4.27029979209709,-5.36719524128945,-4.42844932676754,-5.55481293590882,-4.50819631190298,-4.91310725877501,-4.51405657849898,-4.70793461034064,-4.46776978959202,-4.0682548045961,-4.67632810098534,-4.83571346538585,-4.53509326391091,-4.88815259894181,0.490016879457987,0.490016879537775,0.283121303571016,0.482694174566706,0,0,-2186.19541873179
1.16069553389902,1.48739100442266,0.00784801597076859,-0.00295665301495124,0.00499566463062225,1.99613222929517,-4.99989263134231,-1.05399391914787,-0.485440021675403,0.177121912946032,0,-1.3496027316693,-1.10122017580867,-2.21340893331719,-1.45607016830659,-1.15414287978779,-4.27029979209889,-5.36719524128884,-4.42844932677173,-5.55481293590993,-4.50819631190234,-4.91310725879037,-4.51405657848503,-4.7079346103411,-4.46776978958419,-4.06825480459514,-4.67632810098315,-4.83571346538435,-4.53509326391003,-4.88815259893075,0.490016879445829,0.490016879542327,0.283121303607463,0.482694174580378,0,0,-2186.19541520749
1.16069553389902,1.48739100442266,0.00784801597076859,-0.00295665301495124,0.00499566463062225,1.99613222929517,-4.99989263134231,-1.05399391914787,-0.485440021675403,0.177121912946032,0,-1.3496027316693,-1.10122017580867,-2.21340893331719,-1.45607016830659,-1.15414287978779,-4.27029979209889,-5.36719524128884,-4.42844932677173,-5.55481293590993,-4.50819631190234,-4.91310725879037,-4.51405657848503,-4.7079346103411,-4.46776978958419,-4.06825480459514,-4.67632810098315,-4.83571346538435,-4.53509326391003,-4.88815259893075,0.490016879445829,0.490016879542327,0.283121303607463,0.482694174580378,0,0,-2186.19541520749
1.16069553389902,1.48739100442266,0.00784801597076859,-0.00295665301495124,0.00499566463062225,1.99613222929517,-4.99989263134231,-1.05399391914787,-0.485440021675403,0.177121912946032,0,-1.3496027316693,-1.10122017580867,-2.21340893331719,-1.45607016830659,-1.15414287978779,-4.27029979209889,-5.36719524128884,-4.42844932677173,-5.55481293590993,-4.50819631190234,-4.91310725879037,-4.51405657848503,-4.7079346103411,-4.46776978958419,-4.06825480459514,-4.67632810098315,-4.83571346538435,-4.53509326391003,-4.88815259893075,0.490016879445829,0.490016879542327,0.283121303607463,0.482694174580378,0,0,-2186.19541520749
