"","Estimate","Std.err.","t-ratio(0)","t-ratio(1)","Rob.std.err.","Rob.t-ratio(0)","Rob.t-ratio(1)"
"B_mean_avail",2.31538256942014,NA,NA,NA,NA,NA,NA
"B_wind_max_220_mh",-0.0658997593645011,NA,NA,NA,NA,NA,NA
"B_dist_to_cog",-0.00093903703737322,NA,NA,NA,NA,NA,NA
"B_dist_port_to_catch_area_zero",-0.00476356535795731,NA,NA,NA,NA,NA,NA
"B_dummy_prev_days",2.40545285024208,NA,NA,NA,NA,NA,NA
"B_dummy_prev_year_days",0.397980441987619,NA,NA,NA,NA,NA,NA
"B_unem_rate",0.384397479517026,NA,NA,NA,NA,NA,NA
"B_mean_price_part",3.98154464207891,NA,NA,NA,NA,NA,NA
"B_mean_price_crab",0.0812906162877494,NA,NA,NA,NA,NA,NA
"asc_mna_msqd",-7.98726702135577,NA,NA,NA,NA,NA,NA
"asc_sba_msqd",-7.81966560502998,NA,NA,NA,NA,NA,NA
"asc_mra_msqd",-8.59533740631158,NA,NA,NA,NA,NA,NA
"asc_laa_msqd",-8.112800091909,NA,NA,NA,NA,NA,NA
"asc_npa_msqd",-7.98459488959282,NA,NA,NA,NA,NA,NA
"asc_sfa_msqd",-8.35845928695303,NA,NA,NA,NA,NA,NA
"asc_cba_msqd",-7.73649745856278,NA,NA,NA,NA,NA,NA
"asc_laa_psdn",-7.12813330303812,NA,NA,NA,NA,NA,NA
"asc_clo_psdn",-5.34108725062413,NA,NA,NA,NA,NA,NA
"asc_cwa_psdn",-4.16155588358737,NA,NA,NA,NA,NA,NA
"asc_clw_psdn",-4.53430342049208,NA,NA,NA,NA,NA,NA
"asc_sba_cmck",-6.76676724237741,NA,NA,NA,NA,NA,NA
"asc_laa_cmck",-7.7196174659719,NA,NA,NA,NA,NA,NA
"asc_laa_nanc",-6.95643890777654,NA,NA,NA,NA,NA,NA
"asc_cwa_albc",-17.6961589794739,NA,NA,NA,NA,NA,NA
"asc_cwa_dcrb",-5.832118989584,NA,NA,NA,NA,NA,NA
"asc_clw_dcrb",-5.57363874064148,NA,NA,NA,NA,NA,NA
"theta_part",1.20926921920021,NA,NA,NA,NA,NA,NA
"theta_cmck",1,NA,NA,NA,NA,NA,NA
"theta_msqd",1,NA,NA,NA,NA,NA,NA
"theta_psdn",-0.411323670311375,NA,NA,NA,NA,NA,NA
"theta_part_crab",1,NA,NA,NA,NA,NA,NA
"w_msqd",-3.78471458256783,NA,NA,NA,NA,NA,NA
"w_psdn",-0.527898623931182,NA,NA,NA,NA,NA,NA
"w_albc",-0.359157533679777,NA,NA,NA,NA,NA,NA
"w_cmck",-3.27006909259305,NA,NA,NA,NA,NA,NA
"w_dcrb",-0.454996147684857,NA,NA,NA,NA,NA,NA
"c_psdn",-2.08165385085988,NA,NA,NA,NA,NA,NA
"c_dcrb",-36.6040562487887,NA,NA,NA,NA,NA,NA
"B_d_c",0,NA,NA,NA,NA,NA,NA
"B_d_d",-1.61100222962923,NA,NA,NA,NA,NA,NA
"asc_no_participation",0,NA,NA,NA,NA,NA,NA
"w_nopart",0,NA,NA,NA,NA,NA,NA
"B_mean_price_no_part",0,NA,NA,NA,NA,NA,NA
