"B_mean_avail","B_mean_price","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","c_psdn","B_d_d","B_unem_rate_part","w_msqd","asc_laa_cmck","asc_mna_cmck","asc_laa_jmck","asc_mna_jmck","asc_laa_msqd","asc_mra_msqd","asc_sba_msqd","asc_sfa_msqd","asc_mna_msqd","asc_laa_psdn","asc_mna_psdn","asc_mna_nanc","asc_sba_nanc","asc_sda_nanc","theta_part","theta_sba","logLike"
1,1.5,-0.05,-0.0025,-0.01,2.8,0.15,-1.5,-1,0.15,-1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0.5,0.5,-1470.10660134768
1.08351425805619,1.49381260345497,-0.0464301777086779,-0.00228709825236878,-0.00887094578156894,2.8267990571698,0.174931530702541,-1.48764623465545,-1.04231556062534,0.156369413219783,-3.65186138504037,-4.92626937299963,-5.65952985669007,-4.94369186246891,-5.84917315509331,-4.90209649747765,-5.06351187266704,-4.86067086949035,-4.91019060461181,-4.83975092988578,-4.87036769520426,-5.14532126534637,-5.25590255039801,-4.85240079567536,-5.25232497396506,0.534772775338284,0.848066629085407,-1379.51945696414
0.995303956504806,1.46785884284201,-0.0400819271238412,-0.00329993548140655,-0.0077673151559067,2.86866218104307,0.10076689781133,-1.29628512203465,-0.770591824814602,0.165236115141305,-3.51657251889646,-4.86853178959756,-6.59787276900253,-5.0367380299524,-6.8122398785742,-4.68010634722557,-4.99656274569392,-4.66243325818221,-4.62870971046535,-4.43461131772472,-4.72690024131189,-5.54359878341877,-5.83961493063343,-4.81904451806021,-5.65440901651929,0.674441051327082,0.303430485411432,-1346.89865676384
0.709451676588247,1.26856799550962,-0.0362592222123894,-0.00281239144663574,-0.00899996027200472,3.15870248799461,0.0486570735901624,-1.2763226596691,-0.805284594253354,0.166395281411202,-3.72260733491924,-5.15200830485562,-6.79663370645984,-5.40680470060915,-6.921506627986,-4.72653036985744,-5.39421506832614,-4.63066352498934,-4.8971589550638,-4.72747820588788,-4.95535127251597,-5.70536061035364,-6.08556818259125,-4.81367784881204,-5.69746363917428,1.06511794178267,0.965472211021141,-1343.65758858431
0.539213168167518,1.11641617641604,-0.0355540653540916,-0.00406200012678868,-0.00928000230429798,3.49672953999717,-0.00380174778629219,-1.37314815539083,-0.645796748614675,0.168404534990332,-3.57991708231761,-5.30654763476031,-7.03930922640369,-5.65509158045279,-7.0980581654097,-4.72949330562538,-5.48725302304579,-4.70296238634856,-4.6913055442881,-4.58723016376197,-5.12994376192989,-5.92539348418111,-6.39683987666628,-4.92680269957939,-5.91027249475579,1.50412627937356,-0.197995048024201,-1342.83412087966
0.545964357209115,1.12629213683388,-0.0363464661770135,-0.0035774013096287,-0.00819652175516138,3.36582291591873,-0.0203189763006111,-1.25106384731643,-0.576614370200343,0.179034261960388,-3.62011708565112,-5.30910049884109,-7.05298495951119,-5.66262729012886,-7.07552761323646,-4.77319566789822,-5.50361313927239,-4.73815713591952,-4.82915298781807,-4.63189166951478,-5.16435679812717,-5.98781198070421,-6.39763377052068,-4.90582172732419,-5.96814415440441,1.4207402507874,-0.176990790302039,-1342.02352491375
0.486035763425043,1.14359374673974,-0.0374371354183499,-0.00378375713792176,-0.00825982866685837,3.34646620176335,-0.0141332633255161,-1.27782845910206,-0.667011419310742,0.180512473450901,-3.6723932324254,-5.24067655219916,-7.01600701053309,-5.55785907698786,-7.05829593389528,-4.73553208052544,-5.42920212078015,-4.72613641100023,-4.72419426184462,-4.55850419704442,-5.09126750193734,-5.97953209861018,-6.31215705565333,-4.88484555510263,-5.9321626817658,1.39813948476811,0.525773121963386,-1341.91143064292
0.526016172431693,1.06754058400684,-0.0361023725906228,-0.00370836206776718,-0.00836074865233432,3.36107736760715,-0.016287579205314,-1.29993299553616,-0.629315882569262,0.174127022734378,-3.70448068416642,-5.20637495957256,-6.93069124720125,-5.54865783928458,-6.97007999036267,-4.6562935403974,-5.36128200017836,-4.64796600190991,-4.69360663797726,-4.52083653082812,-5.06539256013425,-5.93318632405595,-6.29813341721366,-4.82048200043187,-5.85984578053335,1.39690606392142,0.28236837365834,-1341.81098719929
0.546980470868062,1.09124249798395,-0.036038304613053,-0.00372117268979869,-0.00826508915604891,3.36756475015061,-0.0174687354583468,-1.29862645214349,-0.620582926076548,0.174950326674815,-3.71363011646782,-5.2365582757966,-6.97511455125345,-5.58249319381032,-7.01293409431452,-4.69383888571561,-5.40452291139273,-4.68921466388445,-4.73614840293512,-4.55149954721615,-5.0931711219798,-5.96207325030734,-6.32948097712482,-4.86084471867445,-5.90304842773833,1.40938763475315,0.325384216096347,-1341.80498631777
0.542853008694468,1.09778093531006,-0.0360430114413458,-0.00373509957157864,-0.00832017726524347,3.37253504705866,-0.0187966064592473,-1.2972631997747,-0.625927173883191,0.175363262302356,-3.73088482528595,-5.24463761212744,-6.9883172228463,-5.5891249160025,-7.02558910732117,-4.70065795427885,-5.41689077313662,-4.69885184478705,-4.74173716800694,-4.5584480767276,-5.0986105408598,-5.97218924767722,-6.33775426394946,-4.86733528273938,-5.91187022746661,1.41930421633332,0.342553025730092,-1341.80360387184
