"B_mean_avail","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate","B_d_d","c_psdn","c_dcrb","B_mean_price_part","B_mean_price_crab","asc_mna_msqd","asc_sba_msqd","asc_mra_msqd","asc_laa_msqd","asc_npa_msqd","asc_sfa_msqd","asc_cba_msqd","asc_laa_psdn","asc_clo_psdn","asc_cwa_psdn","asc_clw_psdn","asc_sba_cmck","asc_laa_cmck","asc_laa_nanc","asc_cwa_albc","asc_cwa_dcrb","asc_clw_dcrb","theta_part","theta_psdn","w_msqd","w_psdn","w_albc","w_cmck","w_dcrb","logLike"
2.3,-0.07,-8e-04,-0.0045,2.5,0.35,0.4,-1.75,-2,-2,3.75,0.1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,-2,-2,-2,-2,-2,-24694.8026758892
2.12186431086789,-0.0756259362505381,-0.000853067149683065,-0.00395556331015016,2.53057878439704,0.373446992408186,0.384471187296191,-1.81389092271483,-1.97647783921231,-1.82648698278959,3.72527369518868,0.1224585643628,-7.9599374329301,-7.97211037238682,-7.971849765365,-7.97520060331604,-7.89798853168692,-7.96298084750814,-7.93539717396872,-7.98556757921189,-7.97144993613981,-7.96527177698634,-7.96108938548968,-7.9641694613262,-7.96717262094267,-7.91852890572173,-8.06463321038899,-7.83592628904061,-7.82242943651098,0.0119851835491782,0.0262947743794818,-1.98211605794902,-1.98040316977607,-2.09433540317125,-2.26127447471473,-1.8348867251567,-22256.9259425585
2.30276374825316,-0.0816459070021936,-0.000896365878351759,-0.00589483143001555,2.52643887977936,0.347256715077757,0.328299432049226,-2.10689725576744,-1.95588400777106,-1.36441289028204,3.77251734463813,0.156649372118295,-7.96334916197732,-7.89540171481358,-7.90436196741563,-7.86861565523398,-7.36821086935827,-7.97419256257835,-7.64693463912528,-7.75127229580244,-7.89757090975523,-7.72488262203125,-7.74394990458638,-7.73527340821467,-7.75017144895226,-7.76643510841215,-8.63328148645527,-7.13265093430125,-6.98492206953422,-0.0185989576233679,0.139958110512989,-2.1662104653396,-2.1595198972045,-2.36571101456848,-4.53121402842207,-1.45520728243542,-18192.2514158027
1.96514529612677,-0.0907307678488328,-0.00099179606856455,-0.00491591543816871,2.58203129884333,0.389137148225998,0.307010608395593,-2.22004208983669,-1.91037317523507,-1.05577501370127,3.72533619086902,0.199109447592311,-7.88903774059698,-7.84515112441884,-7.85684667377726,-7.82693751885719,-7.20966786430321,-7.90585963737595,-7.52718981522714,-7.72128234600955,-7.84340684366918,-7.6581258037261,-7.66980569786891,-7.6704111587534,-7.70287044235192,-7.58295465000016,-8.75022464961471,-6.82455821044078,-6.64176523380721,0.00424940365509425,0.189990754583069,-2.12093956770411,-2.11271410600413,-2.56892851872797,-3.77821240613604,-1.14001979307836,-14911.601810151
1.29778439670994,-0.105323539918041,-0.0011724932944302,-0.00324263396468872,2.68384705933624,0.440643315631299,0.274490212178102,-2.46564503042338,-1.79658098500177,-0.605581150563768,3.61034235045074,0.294339192635797,-7.72499860551665,-7.75855150912797,-7.80122037069807,-7.76803447230368,-6.88725216739646,-7.7700610346669,-7.15909839311778,-7.62637925873027,-7.7197259025982,-7.44637785560853,-7.4463917907782,-7.53049761979041,-7.61957589365077,-7.05834679872611,-9.0242844001377,-6.11056065132911,-5.78706147437248,0.0216070090049994,0.337247156641605,-2.08790203108869,-1.8594341530884,-2.73134036539268,-9.05482438311073,-0.476075961865243,-10400.9128015297
1.17744224122789,-0.104495430871083,-0.00121804569687747,-0.00264762371889677,2.71357685406728,0.465928315851508,0.277695482934522,-2.52081857298761,-1.76894645008347,-0.639399292131437,3.58584723456847,0.300873993424635,-7.69169776743727,-7.72810391189072,-7.79544310334352,-7.74969991309877,-6.85385245147406,-7.74010595956251,-7.12143609519883,-7.61503782786281,-7.69218007850074,-7.41895730528505,-7.41517982853718,-7.49834552736718,-7.59284496739626,-7.00719921839333,-9.08632768679959,-6.06460729813168,-5.72760618779777,0.0371870213425674,0.362284623228787,-2.09520492819279,-1.82888404267605,-2.79213686806032,-8.93861932425455,-0.424345864547561,-9623.96455776396
0.735727652018396,-0.0812252967681458,-0.00107131262987969,0.00119799638770287,2.78632799139796,0.537659791373815,0.313350240719931,-2.83052167702454,-1.57766092282419,-1.59078499344177,3.35975945207476,0.316737542495748,-7.43482147625901,-7.53247258556797,-7.90468390380523,-7.76079345489845,-6.59421666644322,-7.52768474399329,-6.74042720818399,-7.37074119393359,-7.44718046521853,-6.90901936397223,-6.8369308878715,-6.85616897945907,-7.18781864933186,-6.51544478840803,-9.66022255393404,-5.73978748942382,-5.23645292771587,-0.0581325655270431,0.792466644511742,-3.14424507114755,-1.76330861222162,-3.26087532588104,-12.7543064834544,-0.176305234374081,-6497.6483878114
1.49780192333291,-0.0598389696215816,-0.000522626135940278,0.000656885715916342,2.35590486966253,0.397014521194945,0.367098950092237,-2.70622031315024,-1.5230370505978,-2.17181876211981,3.03837720238681,0.127335791425487,-7.31867365576928,-7.34067846943468,-7.89882385646177,-7.60050171857433,-6.96411070815692,-7.47652545329644,-7.08281426518004,-6.91419344327226,-7.30001527003031,-6.6379633925983,-6.54618292574372,-6.20967154014704,-6.71695893033471,-6.08825275590725,-10.6037501331068,-4.97024728382266,-4.61746135723869,-0.277948912271684,0.947396136817829,-3.58252601535973,-1.51153509995101,-2.79485222877206,-15.7445465878094,-0.367941046712623,-5392.73765806031
2.95198827387902,-0.0385456641721653,-0.000289771926212488,0.000195775157986066,1.52360215439117,0.233040600071058,0.384932177434906,-1.95266522223923,-1.35431242952808,-2.54838054877629,1.72507139958731,-0.0807647042858854,-6.04144507492174,-5.87060198275079,-6.3759895956267,-6.00934126655192,-5.86231310170317,-6.3952328724423,-6.19637248449739,-5.59951090041482,-5.8033479885643,-5.51456772399329,-5.46334734267258,-4.81660000560245,-5.62503042339819,-5.88294413321587,-8.84609142770365,-4.77659357654154,-4.39727473978822,-0.775880014154328,0.892287773144788,-3.37068911130694,-1.18650507403875,-1.64557165893073,-42.106180774099,-0.432009976426205,-4709.95408771164
3.20083105814101,-0.0397929621920824,-0.00037235085169752,-0.000465206869664515,1.59597251062314,0.28718555117817,0.389104608148613,-1.96782160414923,-1.51427523418734,-2.29048129160158,1.60302922372508,-0.0817382244892845,-6.06884113484974,-5.8817529213637,-6.38261902030458,-6.00028645745144,-5.95141248208502,-6.47204554740616,-6.16423892052284,-5.6985278782824,-5.51074250007462,-5.51297220655481,-5.46516434077831,-5.1247306163885,-5.84830473265933,-6.23461075430738,-9.12507066433616,-5.09537502942616,-4.66120696255398,-0.662956139622792,0.519658437891759,-3.11806686036079,-0.905551980224305,-1.32982377751814,-40.2410883055189,-0.558783736584392,-4474.79577814731
3.21228632379433,-0.0423363497390139,-0.000385198816230542,-0.00118261081570847,1.73925668573374,0.360156630040782,0.404021803107612,-1.97350568048278,-1.45085163262586,-2.062474128501,1.45352186231813,-0.0608477589022248,-6.1012521114791,-5.91763447477794,-6.44383983003316,-6.05239609423728,-6.114075760511,-6.49724936115862,-6.15545198643352,-5.83593971715527,-5.37447171899117,-5.52561014512429,-5.41867857767993,-5.38399943436038,-6.06345855740559,-6.26982095717153,-9.29865786236688,-5.39220430612644,-4.99286098493784,-0.454207089257746,0.258543258454578,-3.0406076403471,-0.751159664791168,-0.795162934825605,-38.200829320769,-0.547650809435274,-4280.87384845871
