"","Estimate","Std.err.","t-ratio(0)","t-ratio(1)","Rob.std.err.","Rob.t-ratio(0)","Rob.t-ratio(1)"
"B_mean_avail",2.81395408165165,0.677379999147011,4.1541735587043,2.67789731603512,1.11813408409422,2.51665173406389,1.62230461217101
"B_wind_max_220_mh",-0.0522783582905327,0.00800974006668347,-6.5268482941144,-131.374844817685,0.00837489143938566,-6.24227294991272,-125.646805801189
"B_dist_to_cog",-0.00444279804960968,0.00116968106277973,-3.79829869097088,-858.732204882044,0.000948131705178748,-4.68584483077917,-1059.39163574352
"B_dist_port_to_catch_area_zero",-0.0177866511792655,0.00881956505198414,-2.01672657034987,-115.401002790982,0.0140755897719918,-1.26365228508279,-72.308632722765
"B_dummy_prev_days",2.06416375389242,0.193497769338815,10.6676359161437,5.49961768308072,0.374050165785663,5.5184142200734,2.84497602522706
"B_dummy_prev_year_days",0.318181965876877,0.0830043132083825,3.83331845753702,-8.21424824528598,0.0904425482498633,3.51805618079052,-7.53868668361137
"B_unem_rate",0.362854730207284,0.0772898687335577,4.69472566266295,-8.24358069476291,0.0553049480646053,6.56098130285576,-11.5205834575312
"B_d_d",-0.963340510602902,0.304317745028905,-3.16557455600034,-6.45161362646275,0.448054455152198,-2.15005229727192,-4.38192386667817
"c_wa",-4.63367177010266,240.754918621585,-0.0192464261857337,-0.0234000277226218,1.16381847919272,-3.98143856017546,-4.84067908425929
"c_dcrb",0.423759051371671,0.509792641264499,0.831238070287894,-1.13034379468289,0.322294744573628,1.3148183720224,-1.78793156987606
"c_psdn_part",0.0959658828756572,0.131465174860446,0.729971895428032,-6.87660529173603,0.283112091991671,0.338967799646228,-3.19320206623651
"c_psdn_crab",1.405327838356,0.449262356512295,3.1280783221319,0.902207435100144,0.238091011858067,5.90248169130282,1.70240713915581
"c_psdn_slmn",-4.07628306467747,1815.25468559813,-0.0022455708816057,-0.00279645776702944,0.611211035171356,-6.66919088516565,-8.30528700002006
"B_mean_price_part",4.12382929023116,0.994954705731437,4.14474072686509,3.13966984852309,1.55480592043124,2.65231128595611,2.00914419554354
"B_mean_price_crab",0.0765630496123935,0.171990238079821,0.445159274544758,-5.36912420552052,0.0976322489083492,0.784198361386368,-9.45831895416513
"B_mean_price_slmn",5.61079283551094,55.1362776906696,0.101762271058433,0.0836253920037695,0.271676125315163,20.652506100792,16.9716526623828
"w_psdn",-0.123463989409509,0.129607930024164,-0.952595951393486,-8.66817322983284,0.104347847757284,-1.18319631945538,-10.7665276625802
"w_nanc",-0.477130089795752,0.124083032054668,-3.84524847511416,-11.9043681100972,0.109766523378118,-4.34677235929353,-13.457018081072
"w_dcrb",-0.398683183099696,0.450481770987628,-0.885015129969923,-3.10486078056666,0.0396136918405486,-10.0642773893547,-35.3080745094302
"w_slmn",0.720275577567045,0.561229208502061,1.2833893294497,-0.498413871187404,0.07547339432865,9.54343691540617,-3.70626529946289
"w_cmck",-0.0297409215832029,0.376471374733345,-0.0789991579154414,-2.735243608661,0.362279870543514,-0.0820937733542405,-2.84239066343466
"asc_cba_psdn",-4.41156169769399,0.827223783377278,-5.33297251160147,-6.54183524027851,0.863360352928368,-5.10975710516558,-6.26802201344886
"asc_clo_psdn",-5.31640569546322,0.774978022325325,-6.86007285666157,-8.15043202968624,0.953625997740465,-5.57493787717615,-6.62356700680288
"asc_clw_psdn",-5.31881950321262,0.725170065205732,-7.33458227030325,-8.71356914246033,0.927501925890884,-5.73456437635295,-6.81272925351962
"asc_cwa_psdn",-4.97969325598634,0.674053214997712,-7.3876856384451,-8.87124803047878,0.644657941050019,-7.72455117496174,-9.27576141580854
"asc_clo_nanc",-6.06594034150467,0.723314978160731,-8.38630544735759,-9.76882900928193,0.929900185883487,-6.52321661355675,-7.59860084853237
"asc_clw_nanc",-9.38957031693706,1.37509175743922,-6.82832274002053,-7.55554693767135,2.15166541647237,-4.3638617068685,-4.82861798000668
"asc_cwa_nanc",-5.33584830203152,0.728782057181822,-7.3215966960892,-8.69374902907469,0.880270413374708,-6.06160132268377,-7.19761587549179
"asc_clo_cmck",-5.46476385153309,0.725818014852445,-7.52911024486496,-8.90686607282315,0.843784076468642,-6.47649559162567,-7.66163291275781
"asc_cwa_dcrb",-7.48376599010612,1.56173177852538,-4.79196626015542,-5.43228107845554,0.749290300315478,-9.98780577695345,-11.3224019936387
"asc_nps_sock",-16.3049033037021,103.158570722109,-0.158056700374654,-0.167750514402903,0.330088406791649,-49.3955648493698,-52.425056280831
"lambda_part",0.464367824396997,0.058782355923273,7.8997824619878,-9.1121250108136,0.101774285364548,4.56272252596682,-5.26294214382749
"lambda_nanc",0.464367821563381,0.0645846231997739,7.19006782972153,-8.29349389838189,0.123844075711261,3.74961675717166,-4.32505289704313
"lambda_psdn",0.337500009842129,0.0522279622682029,6.46205586404054,-12.6847757673519,0.0791692754859468,4.26301753768149,-8.3681451685821
"asc_no_participation",0,NA,NA,NA,NA,NA,NA
"w_nopart",0,NA,NA,NA,NA,NA,NA
"B_mean_price_no_part",0,NA,NA,NA,NA,NA,NA
"B_d_cd",-4.00000000000072,6.77677821590344,-0.590250982482162,-0.737813728102676,0.797754049140722,-5.01407671237671,-6.26759589047066
"c_no_participation",0,NA,NA,NA,NA,NA,NA
