"asc_sfa_nanc","asc_laa_nanc","asc_laa_cmck","asc_laa_msqd","asc_laa_ytna","asc_mna_msqd","asc_sba_msqd","asc_laa_btna","asc_sfa_msqd","asc_mna_psdn","asc_sba_cmck","asc_mra_msqd","asc_laa_psdn","asc_mna_nanc","c_psdn","w_msqd","theta_part","theta_cmck","theta_msqd","theta_psdn","theta_nanc","theta_tuna","B_mean_avail_nanc","B_mean_avail_cmck","B_mean_avail_msqd","B_mean_avail_ytna","B_mean_avail_btna","B_mean_avail_psdn","B_mean_price","B_wind_max_220_mh","B_d_d","B_d_cd","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate_part","asc_no_participation","B_dist_to_cog","logLike"
-4.87949998343054,-5.36077609210978,-4.2968305308818,-3.23512501968879,-5.86182650276364,-3.72634107705182,-3.30341460038537,-7.1645950370274,-3.77512174516754,-4.60496758933812,-4.58249219868127,-4.27015725139756,-4.9436757138515,-4.68496439431712,-1.31365628301765,-3.5257760992663,3.69841547517405,12,1.20817283737724,0.518530206380267,0.0392711273593239,12,1.44016526536159,-3.99277485398349,2.94385106158446,1.58055495658857,3.40448016210544,-1.80978626880261,-0.110092477765369,-0.0527296119376835,-2.26303773083058,-2.29761741490283,-0.0107239392813797,2.56922376686882,0.311033066742116,0.238864983212727,0,-0.00257685021889168,-18335.7147244881
-4.85018181764333,-5.42032732223808,-4.30636797178198,-3.2862260591038,-5.81534318047904,-3.75911151885597,-3.34796094604324,-7.07821114451787,-3.84958221025112,-4.65960243067767,-4.59400418532267,-4.23990571796401,-5.02141183281173,-4.7024687972356,-1.3110027712519,-3.53126453706984,3.67746245407627,12,1.15184586260992,0.508752590444571,0.0522311748685784,12,1.49995616920522,-4.01202842552624,3.12307105517011,1.59416624310561,3.45428252809627,-1.82370404736037,-0.124337522958274,-0.0533280079132018,-2.24652636265843,-2.29527594003345,-0.0102033125789823,2.53497935995779,0.311484565894887,0.244478320092581,0,-0.00258125146092503,-18327.959759025
-4.83599684302557,-5.44928895987982,-4.30190063052703,-3.30612566535298,-5.79109235315765,-3.79288740076552,-3.37458020331962,-7.03264855239328,-3.86143811254082,-4.66375011023813,-4.6077077337925,-4.25630363298402,-5.03218410113082,-4.73723209933199,-1.30656551337012,-3.54601036014909,3.6668103544126,12,1.13534688791367,0.504823408344081,0.0555766978148544,12,1.52178299856419,-4.02165936449828,3.18617301867418,1.6003327838781,3.47929869212524,-1.81893868531224,-0.133591580942459,-0.0534538848950923,-2.23908335273015,-2.29340356792718,-0.0102960123825864,2.56428627109624,0.309687480889907,0.244680109982624,0,-0.00256701700680709,-18325.3743348327
-4.75813027300848,-5.63106206826434,-4.32964902860342,-3.37636699748157,-5.64893896753425,-3.91799053703636,-3.4636803529988,-6.73994584441909,-4.0818586199048,-4.64852845003834,-4.72090247797472,-4.45675204099332,-5.01681513938661,-4.9793052713008,-1.26931645157274,-3.64592168967913,3.61147252080707,12,1.22587341452076,0.483801496162282,0.063533964545498,12,1.65628709944081,-4.09552150033405,3.46049169241548,1.62608940383853,3.63294491350863,-1.75798707406607,-0.2688267770735,-0.0518703190116841,-2.1875738281473,-2.27944687832258,-0.0101913754399617,2.55109872943013,0.338879763123147,0.262106245624771,0,-0.00251989225628261,-18321.4441921355
-4.69784370475373,-5.83027162980887,-4.48951237044353,-3.44795047487959,-5.51250729134246,-3.97869730292585,-3.53733134267657,-6.42382391234539,-4.22257134005907,-4.7265998193149,-4.86524198604083,-4.69519354421049,-5.03959749556525,-5.02410047189996,-1.23350419084185,-3.68418808063242,3.54166262013069,12,1.44712995179522,0.45463420862803,0.051400471112545,12,1.87495326898584,-4.1988589024224,3.71762376413486,1.63564892861509,3.78833182995687,-1.71753525743242,-0.415313438490893,-0.0524940193449426,-2.15011837549842,-2.26273567551847,-0.00945820551522867,2.66943530227789,0.333358883540257,0.262144648541352,0,-0.00250181854383598,-18318.6750057394
-4.69039657545666,-5.86089985266278,-4.50095478472023,-3.45439490819311,-5.49238122722944,-3.99403062111117,-3.54367484205189,-6.37231420308478,-4.21689538003627,-4.75002522939959,-4.8889296378076,-4.72159324008897,-5.06219315222039,-5.05532936156757,-1.22862461573723,-3.67466228670083,3.53038600081188,12,1.5066395597859,0.449167595649681,0.0477271454544668,12,1.90507206656281,-4.21461614873439,3.75490331337358,1.63335973334434,3.81043011221584,-1.71546048037853,-0.418403827059261,-0.0523823997169442,-2.14256627973162,-2.25908982029509,-0.00970907515789779,2.67370657989984,0.334071100961456,0.264171137152596,0,-0.00255644474872887,-18316.9261467712
-4.68186118462803,-5.94254037658296,-4.41361452147124,-3.4704752927049,-5.43382412983038,-4.02679948427949,-3.56149256818635,-6.21944671970894,-4.28973338619085,-4.84391880745329,-4.94708957375086,-4.7574748742749,-5.19417523868108,-5.14717699721496,-1.21432468088545,-3.61030975818081,3.48534819824511,12,1.67571434780194,0.430092980281239,0.0285563048932951,12,2.01794932957787,-4.25051077593699,3.77987370238079,1.60984764475026,3.8562807305619,-1.71561859195983,-0.502251863440883,-0.052171079860682,-2.14553970046626,-2.24394455022639,-0.00983638981346867,2.75345428768247,0.333271194667071,0.264535830219034,0,-0.00252680498178975,-18315.5809014875
-4.68734431437107,-5.95887096353161,-4.44216894289719,-3.48435147047094,-5.40306256766304,-4.03294573288114,-3.57181475396595,-6.17614673623175,-4.29279715768918,-4.85291299954814,-4.94002398164707,-4.73234251795598,-5.22536223180228,-5.18307865060088,-1.20624273923336,-3.60829585228324,3.46339989455367,12,1.68309655702626,0.428985752516536,0.0229358324611521,12,2.0580630573759,-4.26926911326385,3.74513119231471,1.59713370472286,3.85112739731706,-1.69985724629599,-0.516818759304174,-0.0516230051518592,-2.15329455141162,-2.23458422325702,-0.00979066544282666,2.75998007446185,0.335361130856247,0.265691569396894,0,-0.00251623333698314,-18314.6153378176
-4.78583573166098,-6.25242342961236,-4.4629913095313,-3.4537024242968,-5.19640209807612,-3.9636709534818,-3.53628248806983,-5.86050670583757,-4.17446385499954,-5.09026861967452,-4.88166121169691,-4.7486102858453,-5.35852222922715,-5.35531241246588,-1.13925640326774,-3.67522669473112,3.2344248077607,12,1.52983063284157,0.44270072740559,-0.0270546613020765,12,2.36119488907145,-4.41147261903863,3.51880424430049,1.40803779337123,3.7012557539671,-1.54635656143621,-0.609438740100282,-0.0472102902385388,-2.1678103947644,-2.14351629548595,-0.00938592070594781,2.68997527309911,0.323706399919504,0.275972304795622,0,-0.00251204822343316,-18313.4763137599
-4.92856589302665,-6.55450467004288,-4.39572977897719,-3.40007920557948,-5.03377886118265,-3.87998834477595,-3.4846792039367,-5.55731810883322,-4.0794779354256,-5.04093372120409,-4.89960333327663,-4.59749275941511,-5.36587953577538,-5.43272203061622,-1.0468082977803,-3.54650552915066,2.99178397651958,12,1.43150481582175,0.485049904472828,-0.0464866321152207,12,2.75002784843975,-4.59062534424228,3.465326058668,1.09676434282849,3.40478058853232,-1.2232318911336,-0.636971310593412,-0.0457255150777525,-2.06998728912672,-2.03852394224641,-0.00873224052199029,2.64378187965763,0.315329735479237,0.271187324529257,0,-0.00252752279143638,-18309.1180060808
-4.97499697468268,-6.55339678264815,-4.36117591483887,-3.37384818511342,-4.96971723451565,-3.85391719271339,-3.46194333923777,-5.47368625423102,-4.05354008321365,-5.06279520538128,-4.88903724437271,-4.53805926709776,-5.34864142713512,-5.4651124046272,-1.0295571723608,-3.57412072443577,2.91053706566184,12,1.42989899997612,0.494660805455386,-0.0337978166009955,12,2.90845822223574,-4.65134228762485,3.48515108769983,0.988670217548569,3.27421518519694,-1.11327741571612,-0.642418287141663,-0.0459315054327361,-2.04336974693003,-2.00709383327087,-0.00864218113736007,2.63814111576348,0.314028450588026,0.268997948317387,0,-0.00254166009523171,-18306.7560367978
-4.99758309768903,-6.52569844435757,-4.34250388415841,-3.36348989434349,-4.90532707293439,-3.84582390996718,-3.45398247588523,-5.42284713053083,-4.042612166342,-5.05048900090675,-4.84306421920963,-4.55731279393247,-5.3659263758028,-5.46640489254695,-1.03629109686307,-3.55347756630595,2.88519465933152,12,1.42226242603629,0.49255889124288,-0.0217307419603009,12,2.96649252977918,-4.6817404982152,3.50541762046082,0.942321211424821,3.1940341284267,-1.04800914999362,-0.634065416530833,-0.0460669130411857,-2.06349331058548,-1.99748576392967,-0.00869912810821052,2.62742086814662,0.313991574116074,0.268481670653721,0,-0.00256072898975805,-18305.5007781456
-5.0816947829982,-6.5533935002747,-4.27636579621056,-3.33288147640724,-4.61173077553896,-3.8573262862431,-3.43769417432499,-5.13603580034923,-4.04936299451635,-5.12864165314462,-4.50718303716634,-4.46730991708068,-5.28660204892034,-5.4305273129306,-1.13626288445367,-3.50846020971927,2.83430151377704,12,1.50166524550782,0.453093343772038,0.0335781967370733,12,2.91384738229293,-4.82658214444341,3.64390060934857,0.696839302681329,2.77873814458135,-0.716690095297324,-0.613262867214997,-0.0467261755534936,-2.23843538007949,-2.01649106864548,-0.00954858263710472,2.64198068981916,0.314924394402252,0.266240287632972,0,-0.00263035080668676,-18303.9595824051
-5.04223905706098,-6.50647028290641,-4.23625753782835,-3.29729772437616,-4.50258497650278,-3.81614439614486,-3.40767489626734,-4.80349112401376,-4.00571359104482,-5.07231117301883,-4.38392409267301,-4.39717373000361,-5.45442752910205,-5.33282597671762,-1.25041440639796,-3.64308661274963,2.82790019761718,12,1.54423729262874,0.414853048698899,0.153054017909102,12,2.70608685995023,-4.97610067397596,3.7310239814161,0.407977574322003,2.4389071152111,-0.430421252003316,-0.648984478034723,-0.0469562365612301,-2.2863427454997,-2.1315882736597,-0.00937325193166847,2.6443237928276,0.31392168817365,0.264235847268856,0,-0.00270700722402631,-18303.0462283084
