"B_mean_avail","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_last_day","B_unem_rate","B_d_d","c_psdn","c_dcrb","B_mean_price_part","B_mean_price_crab","asc_mna_msqd","asc_sba_msqd","asc_mra_msqd","asc_laa_msqd","asc_npa_msqd","asc_sfa_msqd","asc_cba_msqd","asc_laa_psdn","asc_clo_psdn","asc_cwa_psdn","asc_clw_psdn","asc_sba_cmck","asc_laa_cmck","asc_laa_nanc","asc_cwa_albc","asc_cwa_dcrb","asc_clw_dcrb","lambda_part","lambda_cmck","lambda_msqd","lambda_psdn","lambda_part_crab","w_nanc","w_msqd","w_psdn","w_albc","w_cmck","w_dcrb","c_msqd","c_wa","B_d_cd","asc_no_participation","w_nopart","B_mean_price_no_part","logLike"
2.31264931400848,-0.0661564169605252,-0.000141818340297896,0.00159658356054485,1.90009260700244,0.385263630981302,-1.80268892131139,-1.98620487939697,-1.97020363997948,3.84588719663223,0.090846107003147,-8.01752183816716,-7.83805341573187,-8.7729503871288,-8.21177600427497,-8.30597245090705,-8.48023247146996,-8.06923279822619,-7.1147867640779,-5.41252485817641,-4.0642197286002,-4.33295176557269,-6.52374265674226,-7.56311198195301,-6.70425727360085,-17.0641945443553,-5.965807822681,-5.59362503845124,0.668494029294296,0.668493928588393,0.668218856657242,0.35436876874828,0.995087291936002,-6.46968308893982,-3.71286848392792,-0.576773629268388,-0.357612541763215,-3.34511087656252,-0.447088059544187,-3.56686656039301,-6.03769804561134,-6.73700998628655,0,0,0,-6228.59254502825
2.31264920732609,-0.0661563361017132,-0.000141819457840806,0.00159657184729581,1.90009121577307,0.385263890359076,-1.80268833661231,-1.98620483247639,-1.97020364766995,3.845888250448,0.0908455672351283,-8.01752218924671,-7.83805256763615,-8.77295044607311,-8.211775809368,-8.3059723449478,-8.48023295888034,-8.06923259173317,-7.11478677664714,-5.41252505856306,-4.06421938307513,-4.33295185784072,-6.5237427299589,-7.56311201287712,-6.70425736976738,-17.064194344569,-5.96580786961532,-5.59362504911085,0.668493357223119,0.668493294578876,0.668216926358138,0.354368287677754,0.995087298515111,-6.46968308883307,-3.71286830223192,-0.576773834438095,-0.357612556764834,-3.3451108709244,-0.447088083089756,-3.56686656016602,-6.03769804493575,-6.73700998643452,0,0,0,-6228.59007338038
2.31264923439313,-0.0661544945748353,-0.000184963332475459,0.00160081311241199,1.90009131744489,0.385264669920738,-1.80268831059197,-1.98620483172056,-1.97020364779749,3.8458883614005,0.0908456039302402,-8.01752216992281,-7.8380524615379,-8.7729504529135,-8.2117758062046,-8.30597234887544,-8.48023297074245,-8.06923259330611,-7.11478677339985,-5.41252506013879,-4.06421936320386,-4.33295185518293,-6.52374273240732,-7.56311201547184,-6.70425737604636,-17.0641943404558,-5.96580786858119,-5.59362504494611,0.668493342109657,0.668493293770956,0.66821692784921,0.354368325066464,0.995087302945124,-6.46968308883448,-3.71286829821275,-0.57677382959859,-0.357612556246721,-3.34511087087788,-0.447088081979239,-3.56686656017148,-6.03769804493575,-6.7370099864402,0,0,0,-6217.77082828968
2.31264941281714,-0.0661434972626207,-0.000185884340182699,0.00162882411167913,1.90009184677842,0.385269611233537,-1.8026881429562,-1.98620482629954,-1.97020364797475,3.84588902439925,0.0908458680982461,-8.01752206343995,-7.83805190339989,-8.77295048612158,-8.21177577449517,-8.30597236032798,-8.4802330237576,-8.06923259418115,-7.11478675916134,-5.41252502325489,-4.06421925758889,-4.33295183311527,-6.5237427422894,-7.56311202318411,-6.70425740309284,-17.0641943140893,-5.96580785806029,-5.59362501921937,0.668493299418325,0.668493293472325,0.668216990679892,0.354368516925645,0.995087330257513,-6.46968308884172,-3.71286827746056,-0.576773787934763,-0.357612551534221,-3.34511087051501,-0.447088073418627,-3.56686656019528,-6.03769804493575,-6.73700998646048,0,0,0,-6216.6564557481
2.31264941861975,-0.0661431882909945,-0.000185885819767564,0.00162877670006981,1.90009186429239,0.385269741251621,-1.80268813132886,-1.98620482597872,-1.97020364796394,3.84588904295085,0.0908458823280254,-8.0175220585092,-7.83805188689605,-8.77295048867022,-8.2117757763515,-8.30597236049446,-8.48023302695222,-8.06923259409311,-7.11478675883759,-5.41252502361373,-4.0642192521325,-4.33295183043145,-6.52374274288926,-7.56311202360675,-6.7042574050972,-17.064194312551,-5.96580785740756,-5.59362501794829,0.668493295872825,0.668493292505131,0.668216983165046,0.35436852956565,0.995087331603421,-6.46968308884215,-3.71286827678174,-0.576773786415371,-0.357612551216781,-3.34511087050781,-0.447088072975803,-3.56686656019671,-6.03769804493575,-6.73700998646098,0,0,0,-6216.65315692088
2.3134509741338,-0.0243219293937739,-0.00038817874070585,-0.00481091375191298,1.90256668548524,0.403143179504596,-1.80105040964975,-1.98615793943964,-1.97020274771533,3.84848509214117,0.0928271998596761,-8.01688439406737,-7.83565797209507,-8.77333334483909,-8.21204334277207,-8.30599266467106,-8.4807235002923,-8.06921404578724,-7.11474057910038,-5.41254789614409,-4.06342504088426,-4.33258475651832,-6.52383803123362,-7.56318334354787,-6.70455270462186,-17.0639708983529,-5.96571845117492,-5.59344543945481,0.678563941119306,0.657530895238703,0.666801911426157,0.356107599070596,0.995279014591352,-6.46968315362804,-3.71276674294525,-0.576559620050908,-0.357568245244446,-3.34511004633982,-0.447026845174049,-3.56686677446571,-6.03769816862582,-6.73701006110488,0,0,0,-5891.31405483861
2.32160044212481,-0.0849756281834253,-0.000651251803696447,-0.00831770579775222,1.98263837516788,0.58986268167992,-1.77185351297359,-1.98427135649052,-1.97060818896775,3.90435077855577,0.108133370118116,-8.03493165710999,-7.72288139298449,-8.79895553485079,-8.2225272120729,-8.30547063413322,-8.51538190082966,-8.06621651961352,-7.11398410321213,-5.39385821107583,-4.02904514246257,-4.3331002187478,-6.53309141569442,-7.57231819431113,-6.72336691812727,-17.0560072241456,-5.96587742355057,-5.59032991335666,0.595308032467393,0.574518316892818,0.465986327655601,0.380575083728483,0.999948100184692,-6.46968812321635,-3.70733879273604,-0.571066816130649,-0.356983322956926,-3.34518874843722,-0.446900888473981,-3.56688105494449,-6.03769895396788,-6.73702134933294,0,0,0,-5720.74814609984
2.32157245653684,-0.084685553492346,-0.000650588570632506,-0.00830892357394555,1.9831927359056,0.589213998291759,-1.77156273029049,-1.98424479188733,-1.97061432651515,3.90499430249884,0.1080623545601,-8.03536303693093,-7.72142110739122,-8.79924215591197,-8.22252972011203,-8.30547637590088,-8.51589095473253,-8.06616926905399,-7.11401897958281,-5.39372595190713,-4.0286113270237,-4.33313318417581,-6.53321222860058,-7.57244282404124,-6.72363079372932,-17.0559041942783,-5.96589594800214,-5.59030766200037,0.594232722587185,0.573456816249329,0.464238221703976,0.38077887105959,0.999992591397141,-6.46968818293733,-3.70725640775045,-0.571089215296872,-0.356980442675431,-3.34518943619177,-0.446911651087626,-3.56688122045511,-6.03769896405568,-6.73702152918069,0,0,0,-5718.58109429005
2.32155949726592,-0.0846932682354497,-0.000650599202641108,-0.0083107590151615,1.98317533208033,0.589228796368725,-1.77150396256208,-1.98423941557136,-1.97061545357829,3.90510769139673,0.108030690351239,-8.03543936986703,-7.72126393836462,-8.7992712705445,-8.22248540892044,-8.30546711022664,-8.51595863019955,-8.06614564438629,-7.11402367295941,-5.39371320325721,-4.02854817158515,-4.33314595808681,-6.53322778104667,-7.57245523652696,-6.72367021689806,-17.0558874647028,-5.96590031042586,-5.5903051376818,0.594115573737696,0.573338931164599,0.464306240370321,0.380775341033893,0.999996537486653,-6.46968818920541,-3.70723812785124,-0.571099016750151,-0.356981820684918,-3.34518914508327,-0.446913894106012,-3.56688123393444,-6.03769896525259,-6.73702156173003,0,0,0,-5718.45574160654
2.30880341342461,-0.084830356894555,-0.000769122360841485,-0.00919084350826414,1.79921704735984,0.598006648428749,-1.67891386647047,-1.96180972367974,-1.97304244216794,4.04779676659546,0.196433623724288,-8.14319003565817,-7.66408489019207,-8.86169330696699,-8.08273096803319,-8.28910513850733,-8.64576706547101,-8.01067198966278,-7.11284731544838,-5.29084998838844,-3.88791837457264,-4.40212616004439,-6.53428550983637,-7.54596031687971,-6.77686608887276,-17.0199562024816,-5.96880409961446,-5.57152211494944,0.585876056264121,0.56617685509181,0.406604323687677,0.276918609797285,0.902199225168121,-6.46968555922004,-3.64144653020345,-0.614593272129581,-0.373416401058541,-3.34227204809631,-0.447374108960378,-3.56687607050347,-6.03769959213249,-6.7370994220638,0,0,0,-5685.42458616576
2.2969176426558,-0.0822653796362008,-0.00082997225430968,-0.0104351422903864,1.66513112348975,0.611479458205509,-1.62450074477324,-1.94351515198741,-1.97549777133408,4.13401713721579,0.132808305384944,-8.20264141673457,-7.65028512243251,-8.90654646757545,-7.9820010660159,-8.27721393861705,-8.73325188230756,-7.96895389736156,-7.10816021772234,-5.21332302744046,-3.773661793324,-4.4496841342689,-6.5329824879059,-7.52263717046206,-6.81410370730945,-17.0009890597386,-5.9779097316139,-5.56621741516902,0.586127968044538,0.566930474468111,0.350900038862788,0.24251538828878,0.812806423429636,-6.46968239886748,-3.58974231600184,-0.644149069770619,-0.389509274954553,-3.33989392037363,-0.452126984496177,-3.56687037266549,-6.03770003755661,-6.73715938795292,0,0,0,-5666.51282810572
2.29224585469399,-0.0814787521866616,-0.000855986117422502,-0.0102349982966695,1.62018614056988,0.615053581823378,-1.60696378925667,-1.93411653588904,-1.97652278898368,4.12634702900008,0.137806054055117,-8.21157110835807,-7.66008797574406,-8.92436111904548,-7.94810013858003,-8.27278029371952,-8.76073727770596,-7.95096530031159,-7.10252251928739,-5.18254945606606,-3.71408987147571,-4.46465911858488,-6.53284745588113,-7.51250743114864,-6.83111880081578,-17.008204710943,-5.9796622691895,-5.56195362067083,0.566102733486932,0.547094724994778,0.342295350416072,0.270638605609973,0.770484062443724,-6.46968066778757,-3.56444643153957,-0.654873754488664,-0.402550235567132,-3.33873082503617,-0.453262857357628,-3.56686887073261,-6.0377004575482,-6.73717967637669,0,0,0,-5653.18493811907
2.28916818544863,-0.0792455950065114,-0.000869219857180604,-0.0104904528858973,1.60292046787434,0.61798577703531,-1.60489302483796,-1.9241773070019,-1.97756929498035,4.11049271724846,0.13540107035572,-8.20136124702119,-7.66927056141935,-8.93900867437036,-7.94048527004229,-8.26942245911311,-8.77457736666076,-7.93579870850467,-7.09654378560634,-5.15243800841566,-3.66492855230829,-4.47123630526661,-6.53241158665868,-7.50197196108283,-6.84678136170994,-17.0196024063512,-5.98058304743569,-5.55938538242565,0.54079711060043,0.521892829539142,0.341361550418908,0.245123753109186,0.728115541968936,-6.46967842942805,-3.53777066614703,-0.666665840252355,-0.417243149429484,-3.33746673721863,-0.454672962428766,-3.56686717924915,-6.03770093863369,-6.73719271097686,0,0,0,-5643.94132950117
2.28496955715704,-0.0810508729907317,-0.000877065566788276,-0.00983281131510729,1.60472439308575,0.612577185799357,-1.56267569152781,-1.88191737351791,-1.98142505508498,4.13659990384041,0.145045867435439,-8.18043618948485,-7.65124217625702,-8.98059100998893,-8.01114873696294,-8.25841135801195,-8.76656494211687,-7.89021114867748,-7.06046494185934,-5.12462766792758,-3.50083694220047,-4.43621790739312,-6.52013373937118,-7.44702915737877,-6.89140738239909,-17.038785823579,-5.97443180786775,-5.55678950142613,0.537160383025087,0.518127075452433,0.35648195241694,0.230677636991949,0.572012640091615,-6.46966437654211,-3.42251020920845,-0.73246865272276,-0.470734669757644,-3.33154027283887,-0.45955421424997,-3.56684602242773,-6.03770199436553,-6.73720853117613,0,0,0,-5623.62019620974
2.26261303258058,-0.0811599541230594,-0.00088484517040757,-0.00976049118106436,1.62910277295036,0.607330034160089,-1.58345423664059,-1.84079913316381,-1.98407823309234,4.19552539602017,0.157169079160865,-8.18365846631768,-7.68367369064328,-9.01007148583837,-7.99115170336199,-8.24778422521932,-8.75254609664297,-7.87156687909963,-7.01058022070182,-5.08720524707243,-3.44943120057215,-4.34391276655566,-6.50713481946219,-7.40213219977345,-6.92107915406224,-17.0505101190068,-5.941274157508,-5.57993790392519,0.518780177048852,0.499684795712001,0.361598806480601,0.232217932472608,0.503286051423164,-6.46964990981768,-3.31154244027677,-0.792037776161463,-0.519431165896975,-3.32533895841225,-0.464444772935648,-3.56682234686686,-6.03770314040561,-6.73718932048925,0,0,0,-5610.6527917518
2.17749449510407,-0.0804425042571418,-0.000909059039047151,-0.0105797889971731,1.60639552812722,0.613471556735955,-1.68821610930029,-1.72257361500307,-1.99023758387039,4.22590011606834,0.172631661413367,-8.25137636537306,-7.64016649906161,-9.08281921804238,-7.98804847777732,-8.2129347520578,-8.74539698289246,-7.82759803342494,-6.86386901217926,-4.96542906174533,-3.33774267904384,-4.08831682627186,-6.45890760402873,-7.2823495322212,-6.9765859258858,-17.1236538670837,-5.8250350488088,-5.66844776164164,0.512186845176101,0.492784593740494,0.366693886541226,0.229606926900487,0.408814636652748,-6.46960807125268,-3.0065145535664,-0.936301050712166,-0.663698387536586,-3.307238807673,-0.478701554277893,-3.56674726883653,-6.03770598260481,-6.73711642857147,0,0,0,-5584.42679001631
2.1293190348732,-0.0808488025669484,-0.000917719479006681,-0.0106159082107634,1.56934664197652,0.612034312526674,-1.7501338388006,-1.65874838003283,-1.99201171507775,4.28645008809679,0.184641289738776,-8.20008167097622,-7.63789312587763,-9.09419440144169,-8.01004399056102,-8.19431631154462,-8.76106104478302,-7.80943951737983,-6.78445613889604,-4.93474447430462,-3.24035797468773,-4.02440145884438,-6.41970246044222,-7.25237577939497,-6.9646714086267,-17.15047528528,-5.75399758942842,-5.72095097198763,0.503623835666874,0.484202946105951,0.363705070841134,0.233490116124677,0.447224773154696,-6.46958259895676,-2.86341924508441,-0.99021590331129,-0.729194440663427,-3.29654036941864,-0.48670701652259,-3.5666968478346,-6.03770772838225,-6.73706304367552,0,0,0,-5572.08236009384
2.09470405259014,-0.0797395007365437,-0.000921589860032586,-0.010694071261722,1.59220296149782,0.60863154322569,-1.76164342113838,-1.60381477370098,-1.99334056602057,4.30784143648178,0.185673289797785,-8.22792199034628,-7.65600168115591,-9.07609387732424,-8.00502136474218,-8.1759409604855,-8.75546697202159,-7.78722389144622,-6.72311514199798,-4.91261268401093,-3.14125477705287,-3.9908939813598,-6.37109878683543,-7.25268725734522,-6.91255470433438,-17.1758266713053,-5.72809903475972,-5.72858048148518,0.503502736281208,0.484076880860207,0.363038476419379,0.220558120702964,0.49296756218404,-6.46955835402842,-2.77549891826127,-0.995169378466764,-0.774182586054526,-3.28645488608239,-0.493855900635927,-3.5666450075953,-6.03770935383694,-6.73700277459981,0,0,0,-5563.22092809054
1.94521473577075,-0.0739338312442499,-0.00100135451626772,-0.0114831431241673,1.49083930014515,0.597381541504147,-1.8810855569247,-1.3171097534126,-2.00612025693967,4.50909135583287,0.209996279227959,-8.2683990219331,-7.68389124625231,-8.93695496504171,-8.10134059172218,-8.08467618702803,-8.69186092450376,-7.66262536199593,-6.43204281148037,-4.71285552528176,-2.90574504401088,-3.7333262132005,-6.08187820855364,-7.30227791720935,-6.50298286043864,-17.3016987720645,-5.82286966333644,-5.51173944351932,0.435272805930165,0.416220863388955,0.346340011840021,0.219013436505895,0.53535235148011,-6.46940404697374,-2.46153223002116,-0.912974225779824,-0.950670637545154,-3.22371280206361,-0.530027092938453,-3.56629522942613,-6.03772039858994,-6.736614087923,0,0,0,-5540.71267222072
1.61549733460272,-0.0782783686539659,-0.000967277825254485,-0.0123628142308803,1.57102176732395,0.570501059633232,-2.05351826055606,-0.951109554093101,-2.02786473779884,4.69217742999496,0.250520383792006,-8.05371451990795,-7.51523191535504,-8.88638917732168,-7.91347056094252,-7.97777310010017,-8.79525703761898,-7.4841618476836,-6.18463007773632,-4.58452710104799,-2.61875023168153,-3.40347709708475,-5.71607584561805,-7.23054242205063,-5.97233279385982,-17.59430286282,-5.99399011362444,-5.14706109687535,0.475271722885589,0.455195970448705,0.370565986258933,0.217480258068738,0.538780471538984,-6.46918697310195,-2.20892575775651,-0.826099053456349,-1.1130498831909,-3.12628027747813,-0.568192667101693,-3.56577322433137,-6.03773719818962,-6.73608937214675,0,0,0,-5533.32310267825
1.42769126045641,-0.0778297287241701,-0.000985698096426644,-0.0131383017092155,1.61814671538424,0.540273537526308,-2.15257197312288,-0.770914763883876,-2.04625365151428,4.85721235651269,0.272241192237786,-7.94213473475207,-7.40258207335614,-8.91651459016168,-7.83514861779207,-7.90193197767434,-8.59999482053712,-7.33547094210935,-6.11769874797666,-4.28577034504038,-2.41546769536459,-3.30557711041373,-5.52639187123458,-6.97930184397902,-5.72425963674931,-17.8025854289182,-6.01302955361661,-4.96280437291637,0.495852794313402,0.47475713842266,0.393514744531637,0.252502570810298,0.640205494724573,-6.46901075731282,-2.26691624276164,-0.7916103276204,-1.13125650071611,-3.04536359536347,-0.580960275795402,-3.5653309948883,-6.03775294877082,-6.73572018551805,0,0,0,-5507.53645694308
1.01575523165597,-0.0704625579973138,-0.00109336841741708,-0.0127087948917636,1.45562261917121,0.506084451997403,-2.07394287255477,-0.549528312043686,-2.08804092154546,5.09641818094561,0.280683980385136,-7.70563068262672,-7.23732304535607,-8.84363056143195,-7.60848871459913,-7.67774991674957,-8.0785177238281,-6.98241413887575,-5.91403274406805,-4.11768325707465,-2.00733688305379,-2.87486313142947,-5.13997510830053,-6.39256583351495,-5.26211875122426,-18.3221107129384,-5.93652513065008,-4.6527687422076,0.429296745188706,0.408533500560588,0.316969437816395,0.186265435442527,0.842980885789912,-6.46859617059122,-2.55057149310807,-0.796911802663311,-1.10528469262104,-2.86380474692322,-0.591087788929163,-3.56427031782512,-6.03779092425457,-6.73513277092489,0,0,0,-5497.10952283117
0.860110962949628,-0.0682649917263101,-0.00112328765947398,-0.0122582761283102,1.48203911377327,0.478884773886818,-2.0030154077168,-0.667809935631541,-2.11304560837067,5.18447399677068,0.281727201750165,-7.57845241877251,-7.14838045464929,-8.59327169757955,-7.54251019705602,-7.49298998439401,-8.02477137204458,-6.83592920422999,-5.63325195610886,-3.90475210254272,-1.88473205242302,-2.73267534534065,-4.96458538376771,-6.22711920100886,-5.12576300970404,-18.5229798917405,-5.79562285461714,-4.55358430521764,0.430248699788686,0.409042870392223,0.315909241630771,0.188199313821758,0.841603912602475,-6.46835369757198,-2.7508893281278,-0.866206619551198,-1.01295443763134,-2.76732440846568,-0.579714182641899,-3.56364670716346,-6.03781232125892,-6.73548318791073,0,0,0,-5465.89869662972
0.664752928258938,-0.0656367924700118,-0.00110040076502407,-0.0149952914561041,1.47539827336916,0.452314272953121,-2.12270602408271,-0.972825070861971,-2.16188980811753,5.31313955455848,0.296765416963699,-7.38547645793088,-6.82599544217848,-8.14500537236919,-7.22248043119143,-7.27802848827039,-7.59790729674927,-6.83761607780532,-5.12416358745161,-3.69082574859793,-1.60089326208971,-2.68527766895719,-4.80012627999952,-6.16872851196506,-4.84248943505839,-18.8064535849703,-5.49744929687207,-4.3783834184273,0.443078408629476,0.420406621373083,0.304661376206861,0.182370216716398,0.660485898436179,-6.46789548456189,-2.97980580914366,-1.00687366782579,-0.827375922784514,-2.61270196974833,-0.550735759291494,-3.56247220485172,-6.03785111682361,-6.73661607083559,0,0,0,-5448.98845746791
