LANDING_YEAR,LANDING_MONTH,PORT_NAME,SDM_60
2013,2,POINT LOMA,0.1822405405792183
2013,2,PORT HUENEME,0.1699702438572651
2013,2,PORT ORFORD,0.027832138683626672
2013,2,PRINCETON / HALF MOON BAY,0.104808192248293
2013,2,REDONDO BEACH,0.16225215424403397
2013,2,RICHMOND,0.08734565088525414
2013,2,SAN DIEGO,0.17558854843655322
2013,2,SAN FRANCISCO,0.09430587146792332
2013,2,SAN PEDRO,0.1600029388272511
2013,2,SAN SIMEON,0.12381820796694303
2013,2,SANTA BARBARA,0.1510014609469996
2013,2,SANTA CRUZ,0.11044475012938446
2013,2,SANTA MONICA,0.16579606223750074
2013,2,SAUSALITO,0.07351931474866376
2013,2,SEAL BEACH,0.15983490399460984
2013,2,SHELTER COVE,0.04069998992659757
2013,2,SOUTH SAN FRANCISCO,0.09792233737792834
2013,2,TACOMA,NA
2013,2,TERMINAL ISLAND,0.1600862047474446
2013,2,THE DALLES,NA
2013,2,TRINIDAD,0.03849781968249752
2013,2,VALLEJO,0.08147422393441808
2013,2,VENTURA,0.16186393978000593
2013,2,WESTPORT,0.02080749755688365
2013,2,WHIDBY ISLAND,NA
2013,2,WILLOW CREEK,0.03317314723787445
2013,2,WILMINGTON,0.1604435182395106
2013,2,WINCHESTER BAY,0.028959905046282246
2013,3,ABERDEEN,0.01907440866794317
2013,3,ALAMEDA,0.07923228768045269
2013,3,ANACORTES,NA
2013,3,ASTORIA,0.021841793186800743
2013,3,AVALON,0.1639086317092559
2013,3,AVILA,0.1513904530769227
2013,3,BELLINGHAM BAY,NA
2013,3,BERKELEY,0.07445661484023496
2013,3,BIG CREEK,NA
2013,3,BLAINE,NA
2013,3,BODEGA BAY,0.0458792378813509
2013,3,BOLINAS,0.07266874368091047
2013,3,BROOKINGS,0.02879699129451717
2013,3,CATALINA ISLAND,0.16470652044975007
2013,3,CHARLESTON (COOS BAY),0.027782334149965355
2013,3,CHINOOK,0.022008534776711688
2013,3,CRESCENT CITY,0.029198693969900706
2013,3,DANA POINT,0.1660706866625003
2013,3,DILLON BEACH,0.050840432523719725
2013,3,EMERYVILLE,0.07564384169796462
2013,3,EUREKA,0.03548421735622092
2013,3,FIELDS LANDING,0.035828256387955046
2013,3,FORT BRAGG,0.03394661440331041
2013,3,GARIBALDI (TILLAMOOK),0.021741996605389863
2013,3,GAVIOTA,0.21560136280941664
2013,3,GOLETA,0.22238688337713924
2013,3,GUADALUPE,0.15441332246049042
2013,3,HUMBOLDT,0.029978277766667415
2013,3,HUNTINGTON BEACH,0.1693924034824883
2013,3,ILWACO,0.022112903117486992
2013,3,LACONNER,NA
2013,3,LONG BEACH,0.173609602106263
2013,3,LOS ANGELES,0.18718638028749215
2013,3,MARCONI,0.055764890172548834
2013,3,MILL CREEK,NA
2013,3,MISSION BAY,0.15030120848473216
2013,3,MONTEREY,0.12003363243683152
2013,3,MORRO BAY,0.1486946697477051
2013,3,MOSS LANDING,0.11620228799738093
2013,3,"NASELLE",0.0212965321951369
2013,3,"NATIONAL CITY",0.13965326903327818
2013,3,NEAH BAY,0.03671717629217172
2013,3,NEWPORT,0.024127773181866728
2013,3,NEWPORT BEACH,0.17210177225906698
2013,3,OCEANSIDE,0.1507646865962494
2013,3,OXNARD,0.21560846214713805
2013,3,PINOLE,0.07356876298741512
2013,3,PLAYA DEL REY,0.173609602106263
2013,3,POINT ARENA,0.04575725153781728
2013,3,POINT LOMA,0.15126570733937458
2013,3,PORT HUENEME,0.2153920321430062
2013,3,PORT ORFORD,0.02810389754071121
2013,3,PRINCETON / HALF MOON BAY,0.09998823286726281
2013,3,REDONDO BEACH,0.17650326999754126
2013,3,RICHMOND,0.07195124765824673
2013,3,SAN DIEGO,0.14681222315007172
2013,3,SAN FRANCISCO,0.08616965289832809
2013,3,SAN PEDRO,0.17132589067339835
2013,3,SAN SIMEON,0.14444922347668954
2013,3,SANTA BARBARA,0.23656855698379953
2013,3,SANTA CRUZ,0.11950615093682104
2013,3,SANTA MONICA,0.1840753987626088
2013,3,SAUSALITO,0.06022152308387996
2013,3,SEAL BEACH,0.17468885967160508
2013,3,SHELTER COVE,0.02764662185806089
2013,3,SOUTH SAN FRANCISCO,0.0928513100655785
2013,3,TACOMA,NA
2013,3,TERMINAL ISLAND,0.17237754475254902
2013,3,THE DALLES,NA
2013,3,TRINIDAD,0.03639998167555651
2013,3,VALLEJO,0.07656452427124648
2013,3,VENTURA,0.21952433611075192
2013,3,WESTPORT,0.019312054148549328
2013,3,WHIDBY ISLAND,NA
2013,3,WILLOW CREEK,0.02804231500473394
2013,3,WILMINGTON,0.173609602106263
2013,3,WINCHESTER BAY,0.027499821319955813
2013,4,ABERDEEN,0.062235179859580415
2013,4,ALAMEDA,0.11331193849281777
2013,4,ANACORTES,NA
2013,4,ASTORIA,0.07572420827863324
2013,4,AVALON,0.17600131748802333
2013,4,AVILA,0.16306354246520693
2013,4,BELLINGHAM BAY,NA
2013,4,BERKELEY,0.11268035917019005
2013,4,BIG CREEK,NA
2013,4,BLAINE,NA
2013,4,BODEGA BAY,0.056803802968158075
2013,4,BOLINAS,0.08740174820147503
2013,4,BROOKINGS,0.0423535894039194
2013,4,CATALINA ISLAND,0.17780911733556276
2013,4,CHARLESTON (COOS BAY),0.05385005873783181
2013,4,CHINOOK,0.07355702931641556
2013,4,CRESCENT CITY,0.03810920631221961
2013,4,DANA POINT,0.1551920959057334
2013,4,DILLON BEACH,0.06093848285094525
2013,4,EMERYVILLE,0.11251127320876414
2013,4,EUREKA,0.05015136740411169
2013,4,FIELDS LANDING,0.05132439264657292
2013,4,FORT BRAGG,0.0490857988291166
2013,4,GARIBALDI (TILLAMOOK),0.06994796527860066
2013,4,GAVIOTA,0.2006064919512824
2013,4,GOLETA,0.21803064897322832
2013,4,GUADALUPE,0.1708766936793808
2013,4,HUMBOLDT,0.046836040109029094
2013,4,HUNTINGTON BEACH,0.17098496369764107
2013,4,ILWACO,0.07257051894441247
2013,4,LACONNER,NA
2013,4,LONG BEACH,0.18468535713230572
2013,4,LOS ANGELES,0.19332921468756264
2013,4,MARCONI,0.06722865486533071
