LANDING_YEAR,LANDING_MONTH,PORT_NAME,AGENCY_CODE,SDM_SPAWN_90,SDM_SPAWN_100,SDM_SPAWN_200,SDM_SPAWN_300,SDM_SPAWN_5_100
2000,2,PLAYA DEL REY,C,0.04513596860106532,0.053322676410139304,0.03507631430186546,0.022197873026103772,0.05349982815901019
2000,2,POINT ARENA,C,0.053961568833903656,0.050048643389903794,0.03331385154880187,0.023078826148934417,0.05036440770151202
2000,2,POINT LOMA,C,0.05827871188372755,0.04670015985384791,0.03570154577883472,0.03280957668497026,0.04367816091954023
2000,2,PORT HUENEME,C,0.0393689794778724,0.04171848501978519,0.03583281768577375,0.0195011111388549,0.04171848501978519
2000,2,PORT ORFORD,O,0.12007389162561577,0.10235830360681727,0.04812127558780263,0.03402860086179204,0.10235830360681727
2000,2,PRINCETON / HALF MOON BAY,C,0.06270802822526961,0.05564507465893222,0.022171336206896552,0.014797153195466201,0.05581896551724138
2000,2,REDONDO BEACH,C,0.04860822600747819,0.052798191068400224,0.03352255076393008,0.021629977897305516,0.05172413793103448
2000,2,RICHMOND,C,0.060977233391026495,0.0548105576841209,0.02492503748125937,0.015764907601447893,0.0548105576841209
2000,2,SAN DIEGO,C,0.053985302430751836,0.04390804597701149,0.03725369458128079,0.03348394768133175,0.04390804597701149
2000,2,SAN FRANCISCO,C,0.06183115338882283,0.0543559995703083,0.02588909307101935,0.015788151709785064,0.054525862068965515
2000,2,SAN PEDRO,C,0.05305039787798409,0.05297186932849365,0.034933145672061926,0.02223654527876249,0.0531466939797428
2000,2,SAN SIMEON,C,0.030666484939348506,0.027982813704968603,0.016329575596816977,0.014466057569505846,0.02486737400530504
2000,2,SANTA BARBARA,C,0.04957762082814015,0.04922940459030935,0.030022579656008696,0.017570911623164258,0.04922940459030935
2000,2,SANTA CRUZ,C,0.04759972954699121,0.045905172413793105,0.01994937811283782,0.015132286643218874,0.04604907577559183
2000,2,SANTA MONICA,C,0.05354639753294085,0.04945553539019964,0.03233641164675648,0.02020048410194021,0.04631842494594287
2000,2,SAUSALITO,C,0.05605112501664226,0.05054615549368173,0.025541795665634675,0.017128379583923114,0.05054615549368173
2000,2,SEAL BEACH,C,0.05547830923248053,0.04861503674392312,0.033580511461358445,0.02308502237430903,0.04548548094373866
2000,2,SHELTER COVE,C,0.08813690169840453,0.07990415668298781,0.03830550787954439,0.02646915978630403,0.07711598746081505
2000,2,SOUTH SAN FRANCISCO,C,0.06150978564771668,0.05598126862494679,0.024480332156048636,0.015083965816052113,0.05598126862494679
2000,2,TACOMA,W,0,0,0.05887731925311938,0.038676004817772225,0
2000,2,TERMINAL ISLAND,C,0.0526242902645063,0.04951950254381006,0.03422816893440073,0.022278186749321967,0.04951950254381006
2000,2,THE DALLES,W,0,0,0.003559510567296997,0.034482758620689655,0
2000,2,TRINIDAD,C,0.10180623973727422,0.09164614121510674,0.045456870971042666,0.028654045377443337,0.0919197117858981
2000,2,VALLEJO,C,0.04960212201591512,0.04626258299421718,0.024983228230242856,0.016404534393732566,0.04640670319046084
2000,2,VENTURA,C,0.0414349276974416,0.03436895413679299,0.03332769889565022,0.019205745458185274,0.03117150034254396
2000,2,WESTPORT,W,0.1713793103448276,0.15287043126937894,0.06357510899722553,0.042574821080026026,0.15328811004333898
2000,2,WHIDBY ISLAND,W,0,0,0.05570291777188329,0.04218996465866661,0
2000,2,WILLOW CREEK,C,0.08664576802507837,0.0854394761076435,0.042385057471264365,0.029154950421784814,0.0854394761076435
2000,2,WILMINGTON,C,0.04513596860106532,0.053322676410139304,0.03507631430186546,0.022197873026103772,0.05349982815901019
2000,2,WINCHESTER BAY,O,0.08608547838756678,0.0877832512315271,0.05280479418410453,0.03510534881434797,0.0851694496591246
2000,3,ABERDEEN,W,0.1443575179509163,0.13401521111985312,0.058216318785578744,0.037906464567949216,0.13437938288920057
2000,3,ALAMEDA,C,0.036368165400423466,0.03094758064516129,0.012231496102463844,0.007329854631998838,0.03104459500455051
2000,3,ANACORTES,W,0,0,0.0475219379557533,0.04451131439576312,0
2000,3,ASTORIA,O,0.12627986348122866,0.11565047855370436,0.05991098184382161,0.03425721704929432,0.11596907491335644
2000,3,AVALON,C,0.044846577498033044,0.04272871496562665,0.030402629416598194,0.019106147923192807,0.042869269949066216
2000,3,AVILA,C,0.020737327188940093,0.016857440166493237,0.011836628511966702,0.01138384094950008,0.013675749034345965
2000,3,BELLINGHAM BAY,W,0,0,0.03225806451612903,0.043548387096774194,0
2000,3,BERKELEY,C,0.03573200992555831,0.029815813574844814,0.01243774869240972,0.007712914387766492,0.02991016741527154
2000,3,BIG CREEK,C,0,0,0,0.004376835401734982,0
2000,3,BLAINE,W,NA,NA,0.025101838599581636,0.04652605459057072,NA
2000,3,BODEGA BAY,C,0.02630272952853598,0.026085225009956192,0.014599447857338275,0.011395632413257953,0.026085225009956192
2000,3,BOLINAS,C,0.03711545647029518,0.029853736726106993,0.012474798387096774,0.008725633501076756,0.0299467390212039
2000,3,BROOKINGS,O,0.09770583440083848,0.0919637804187889,0.04124221844934918,0.02637867069106458,0.0919637804187889
2000,3,CATALINA ISLAND,C,0.0452141723955579,0.043296538420319365,0.031275720164609055,0.019127416362439403,0.043440860215053764
2000,3,CHARLESTON (COOS BAY),O,0.08184201527413655,0.07582023711055969,0.043689545054843335,0.02945256862160746,0.07603686635944701
2000,3,CHINOOK,W,0.13635866593767085,0.12352478363493312,0.05984806781900253,0.034820156596834934,0.12386044880785414
2000,3,CRESCENT CITY,C,0.09268349696119682,0.08296282281714124,0.04226755218216319,0.02381178056512169,0.08026565464895635
2000,3,DANA POINT,C,0.03920797272488854,0.03963736032047228,0.027071369975389663,0.02005231037489102,0.03976731887890005
2000,3,DILLON BEACH,C,0.0271712158808933,0.022102747909199524,0.01341177643715411,0.010822991363807917,0.022102747909199524
2000,3,EMERYVILLE,C,0.035459246491012064,0.029171644763042612,0.012231496102463844,0.007645362484072162,0.029261959452711477
2000,3,EUREKA,C,0.08750733137829912,0.08310062590274435,0.0346172363986519,0.02157665700813669,0.08310062590274435
2000,3,FIELDS LANDING,C,0.08945916776591918,0.08359972876101908,0.03428021184400578,0.02173005938051677,0.08385153517294987
2000,3,FORT BRAGG,C,0.03310696095076401,0.03265025982939504,0.021440109648049342,0.01656524678837052,0.03265025982939504
2000,3,GARIBALDI (TILLAMOOK),O,0.11334211103796357,0.10327927285688826,0.05705826042431933,0.03479420196876441,0.1035653650254669
2000,3,GAVIOTA,C,0.04167741935483871,0.04217559244179977,0.017662010953591364,0.012947430871421426,0.042312526183493925
2000,3,GOLETA,C,0.03870967741935484,0.033302014824094374,0.02283524501955432,0.012849442879023489,0.033302014824094374
2000,3,GUADALUPE,C,0.01715309779825909,0.020499479708636838,0.011569128146333837,0.011895523252446864,0.020565821066917216
2000,3,HUMBOLDT,C,0.08879895250565409,0.08285330261136713,0.03278767453057294,0.021715654303035486,0.08285330261136713
2000,3,HUNTINGTON BEACH,C,0.04078153684762654,0.036369386464263125,0.028665028665028666,0.01925780326685991,0.03320994182971972
2000,3,ILWACO,W,0.13635866593767085,0.125,0.058971086564274085,0.03482758620689655,0.12534059945504086
2000,3,LACONNER,W,0,0,0.04422206071448538,0.042558959067497966,0
2000,3,LONG BEACH,C,0.02858641489640703,0.03759880367442854,0.030327868852459017,0.01773892071148628,0.03772371664344658
2000,3,LOS ANGELES,C,0.024422097427190807,0.02403542061986085,0.024536158549441283,0.01707423474952134,0.02403542061986085
2000,3,MARCONI,C,0.024501354346220142,0.025034632891351674,0.012558673724158594,0.009801744999222964,0.025034632891351674
2000,3,MILL CREEK,C,0,0,0,0.013932807390539505,0
2000,3,MISSION BAY,C,0.05118635030658491,0.04418183753859257,0.02689098998887653,0.026278035823354782,0.044328135013885925
2000,3,MONTEREY,C,0.02048131080389145,0.019436247074386893,0.01020695300708603,0.0065334227181311,0.01837484687627603
2000,3,MORRO BAY,C,0.01817716333845366,0.014728762576496215,0.012281383598911776,0.010319359440430722,0.01477627471383975
2000,3,MOSS LANDING,C,0.02416192283364959,0.01974152844204742,0.010013759364011618,0.006875226531351939,0.019191506737443853
2000,3,"NASELLE",W,0.1345344697378358,0.12166900420757364,0.05848431285903668,0.035228461806766656,0.12200052737980135
2000,3,"NATIONAL CITY",C,0.045721141029058915,0.041016876735740226,0.027386067905344067,0.026703798251721204,0.041153145429214444
2000,3,NEAH BAY,W,0.12273800157356413,0.1217008797653959,0.07326957367482574,0.04496645781211947,0.1217008797653959
2000,3,NEWPORT,O,0.10430482185006182,0.09060852470735413,0.04699490662139219,0.0352452936105375,0.09060852470735413
2000,3,NEWPORT BEACH,C,0.041008227765443384,0.032993590417148264,0.026251025430680888,0.019339398072493793,0.032993590417148264
2000,3,OCEANSIDE,C,0.039763001974983544,0.04264992422602295,0.024055457357490057,0.023964342637911334,0.04279352666449441
2000,3,OXNARD,C,0.02565099106101827,0.024062204476200482,0.027210347819228646,0.015345956054230949,0.020872865275142316
2000,3,PINOLE,C,0.0337355331199212,0.029669454400637195,0.01248455194330248,0.00803939302582655,0.029761310296614402
2000,3,PLAYA DEL REY,C,0.02858641489640703,0.03759880367442854,0.030327868852459017,0.01773892071148628,0.03772371664344658
2000,3,POINT ARENA,C,0.020561438069441024,0.018606532510870664,0.01873850588995477,0.014878164365143215,0.018723923883178995
2000,3,POINT LOMA,C,0.05531858171154359,0.044328135013885925,0.028476084538375974,0.02717816639867951,0.04129032258064516
2000,3,PORT HUENEME,C,0.02585869139349615,0.030777366472765733,0.028048202915329157,0.015334843848543599,0.030777366472765733
2000,3,PORT ORFORD,O,0.10149769585253456,0.08657767890248425,0.04203111515405966,0.02872449561153539,0.08657767890248425
2000,3,PRINCETON / HALF MOON BAY,C,0.037613650516876325,0.03225806451612903,0.010433467741935484,0.007397610347687687,0.03235887096774193
2000,3,REDONDO BEACH,C,0.029537504858142247,0.03564251718667372,0.02879712557131912,0.017210675399490852,0.0357597623089983
2000,3,RICHMOND,C,0.03412629219080832,0.03106332138590203,0.012397315167301142,0.008019960791302799,0.03106332138590203
2000,3,SAN DIEGO,C,0.05354309888947647,0.043548387096774194,0.029493087557603687,0.02742306266221728,0.043548387096774194
2000,3,SAN FRANCISCO,C,0.035595105672969966,0.02944427695708974,0.012564465567802609,0.007731641547223434,0.029536290322580646
2000,3,SAN PEDRO,C,0.036567846415045055,0.03735144312393888,0.030204081632653063,0.017775097980102503,0.03747471521345683
2000,3,SAN SIMEON,C,0.014025245441795231,0.01288261362465217,0.009072580645161291,0.009063964709126,0.010028949545078578
2000,3,SANTA BARBARA,C,0.0388651379712398,0.03464370915880095,0.022609330586486558,0.012784570105743168,0.03464370915880095
2000,3,SANTA CRUZ,C,0.02795698924731183,0.026411290322580647,0.010642360669093872,0.007224992367965808,0.026494084336131055
2000,3,SANTA MONICA,C,0.03474954104379754,0.029393039049235993,0.02686851073947848,0.016336498678142523,0.027893111891834344
2000,3,SAUSALITO,C,0.028646157678415742,0.02614706471648968,0.012458803555378008,0.009102137555775628,0.02614706471648968
2000,3,SEAL BEACH,C,0.04045265348595213,0.036171337916446326,0.028618152085036794,0.01852991873922679,0.033000848896434634
2000,3,SHELTER COVE,C,0.06343283582089553,0.055647597700029236,0.027003357174135163,0.01899569459769369,0.05366568914956012
2000,3,SOUTH SAN FRANCISCO,C,0.036368165400423466,0.03215850258861012,0.012282781406845066,0.007334935987029686,0.03215850258861012
2000,3,TACOMA,W,0,0,0.054250945114379535,0.03515141398544979,0
2000,3,TERMINAL ISLAND,C,0.036274128773157145,0.033950290851401374,0.029532403609515995,0.017808384680439774,0.033950290851401374
2000,3,THE DALLES,W,0,0,0.004032258064516129,0.031529442935682585,0
2000,3,TRINIDAD,C,0.08897554058844381,0.08102918586789555,0.03680482435148846,0.022098211908540027,0.08127106403466539
2000,3,VALLEJO,C,0.02555831265508685,0.02614706471648968,0.01242625831555165,0.008683582255288435,0.02622851974675912
2000,3,VENTURA,C,0.029786680541103016,0.024379857340572766,0.02482605945604048,0.015005384147197903,0.021149327066866053
2000,3,WESTPORT,W,0.1624731182795699,0.14379889250241715,0.05806451612903226,0.0376724487725705,0.14419178565133087
2000,3,WHIDBY ISLAND,W,0,0,0.05206782464846981,0.0389637073425855,0
2000,3,WILLOW CREEK,C,0.0790615835777126,0.07485402507897004,0.034010176651305686,0.022108861649218842,0.07485402507897004
2000,3,WILMINGTON,C,0.02858641489640703,0.03759880367442854,0.030327868852459017,0.01773892071148628,0.03772371664344658
2000,3,WINCHESTER BAY,O,0.07360290776919581,0.07612903225806451,0.04420549581839905,0.03053123116065681,0.07348183750808762
2000,4,ABERDEEN,W,0.09811738648947951,0.09150858175248419,0.0392156862745098,0.024872824631860777,0.0917572463768116
2000,4,ALAMEDA,C,0.019691119691119693,0.0159375,0.005957005957005958,0.003648539429627064,0.01598746081504702
2000,4,ANACORTES,W,0,0,0.040485312899106,0.03151741293532338,0
2000,4,ASTORIA,O,0.08532423208191127,0.07637362637362638,0.038524590163934426,0.02257774783877849,0.0765840220385675
2000,4,AVALON,C,0.025474254742547425,0.027103825136612022,0.0222130923034785,0.012849023968371634,0.027192982456140352
2000,4,AVILA,C,0.007142857142857143,0.005806451612903225,0.007930107526881721,0.007766642806012885,0.0039913700107874865
2000,4,BELLINGHAM BAY,W,0,0,0.03278688524590164,0.030972222222222224,0
2000,4,BERKELEY,C,0.019615384615384618,0.01608832807570978,0.005947763123868632,0.00397923875432526,0.016139240506329113
2000,4,BIG CREEK,C,0,0,0,0.0016974770375537728,0
2000,4,BLAINE,W,NA,NA,0.03185437997724687,0.031545209176788123,NA
2000,4,BODEGA BAY,C,0.011410256410256411,0.012654320987654321,0.006913389874068363,0.006620847651775487,0.012654320987654321
2000,4,BOLINAS,C,0.02059202059202059,0.016563146997929608,0.005989583333333334,0.0049579153695376455,0.016614745586708203
2000,4,BROOKINGS,O,0.0631768953068592,0.059941520467836254,0.027875243664717348,0.017576348278102664,0.059941520467836254
2000,4,CATALINA ISLAND,C,0.025683060109289616,0.027464008859357698,0.02307270233196159,0.012863327149041434,0.027555555555555555
2000,4,CHARLESTON (COOS BAY),O,0.05653710247349823,0.05413105413105413,0.02804878048780488,0.018944462142932994,0.054285714285714284
2000,4,CHINOOK,W,0.08768361581920904,0.07822944896115627,0.03984072810011376,0.022948761839552665,0.07844202898550724
2000,4,CRESCENT CITY,C,0.06340579710144928,0.05718475073313783,0.029926470588235294,0.01635651322233105,0.054411764705882354
2000,4,DANA POINT,C,0.02262872628726287,0.02374727668845316,0.018922614164615804,0.013863116848191475,0.023825136612021857
2000,4,DILLON BEACH,C,0.011410256410256411,0.009156378600823046,0.00592478104070067,0.006285845377380133,0.009156378600823046
2000,4,EMERYVILLE,C,0.019465648854961833,0.015740740740740743,0.005957005957005958,0.003984753984753985,0.015789473684210527
2000,4,EUREKA,C,0.06775757575757575,0.06407960199004975,0.024054726368159203,0.014705557396972711,0.06407960199004975
2000,4,FIELDS LANDING,C,0.06926889714993804,0.06446446446446447,0.024054726368159203,0.014715312327252626,0.06465863453815261
2000,4,FORT BRAGG,C,0.019799498746867168,0.021580547112462007,0.015149215983813859,0.011009691232814965,0.021580547112462007
2000,4,GARIBALDI (TILLAMOOK),O,0.07403628117913832,0.06841620626151013,0.036001840349666435,0.02328568469028382,0.06860572483841182
2000,4,GAVIOTA,C,0.03213333333333333,0.029557713052858686,0.013620362848632548,0.0093881476138959,0.029653679653679654
2000,4,GOLETA,C,0.03386666666666667,0.027400215749730315,0.01708706265256306,0.009435785912770327,0.027400215749730315
2000,4,GUADALUPE,C,0.004365079365079365,0.01161290322580645,0.007942918686052774,0.0081508078994614,0.011650485436893204
2000,4,HUMBOLDT,C,0.06875768757687577,0.06388888888888888,0.02256218905472637,0.014705557396972711,0.06388888888888888
2000,4,HUNTINGTON BEACH,C,0.02262872628726287,0.020479302832244008,0.020502320502320502,0.013112225221750868,0.017704918032786884
2000,4,ILWACO,W,0.08768361581920904,0.07844202898550724,0.038835834470213736,0.02311494252873563,0.07865576748410535
2000,4,LACONNER,W,0,0,0.036626227614095896,0.03027544351073763,0
2000,4,LONG BEACH,C,0.014227642276422765,0.018874172185430464,0.0226775956284153,0.012,0.01893687707641196
2000,4,LOS ANGELES,C,0.01309041835357625,0.011982570806100218,0.018927015250544663,0.011695467067367894,0.011982570806100218
2000,4,MARCONI,C,0.011323155216284988,0.011451942740286299,0.005933952528379773,0.005769671943106217,0.011451942740286299
2000,4,MILL CREEK,C,0,0,0,0.010059105609456897,0
2000,4,MISSION BAY,C,0.02865013774104683,0.026182618261826184,0.01603448275862069,0.01686481726111845,0.026269315673289183
2000,4,MONTEREY,C,0.0071428571428571435,0.008096740273396425,0.004493787998942639,0.002583069155806035,0.008122362869198313
2000,4,MORRO BAY,C,0.005687830687830688,0.004608788853161843,0.0077108433734939755,0.006942463147883975,0.004623655913978494
2000,4,MOSS LANDING,C,0.010065359477124183,0.008096740273396425,0.004739336492890996,0.0029260299625468167,0.008122362869198313
2000,4,"NASELLE",W,0.08651059085841695,0.07844202898550724,0.03899543378995434,0.02338100220904546,0.07865576748410535
2000,4,"NATIONAL CITY",C,0.027134986225895316,0.022958057395143488,0.015572232645403377,0.016466826538768985,0.023034330011074196
2000,4,NEAH BAY,W,0.11463414634146342,0.11090909090909092,0.04885538805136795,0.03088538091969801,0.11090909090909092
2000,4,NEWPORT,O,0.0659698025551684,0.057987072945521696,0.03071345029239766,0.021804433395483738,0.057987072945521696
2000,4,NEWPORT BEACH,C,0.022537112010796223,0.018132464712269272,0.01810226961990703,0.013562026326286399,0.018132464712269272
2000,4,OCEANSIDE,C,0.02448979591836735,0.02371364653243848,0.014583333333333334,0.015609969392216878,0.023793490460157128
2000,4,OXNARD,C,0.017001338688085676,0.017046688382193267,0.019831567508829123,0.010966183574879227,0.01568627450980392
2000,4,PINOLE,C,0.019465648854961833,0.01646090534979424,0.005994266353922336,0.004269066574362525,0.01651186790505676
2000,4,PLAYA DEL REY,C,0.014227642276422765,0.018874172185430464,0.0226775956284153,0.012,0.01893687707641196
2000,4,POINT ARENA,C,0.012849872773536896,0.010553814002089865,0.011710323574730355,0.009429449948752989,0.010620399579390115
2000,4,POINT LOMA,C,0.03278236914600551,0.026269315673289183,0.016408045977011496,0.0172474636082929,0.02311111111111111
2000,4,PORT HUENEME,C,0.017139001349527665,0.023497267759562842,0.02066340402392605,0.010958242819213131,0.023497267759562842
2000,4,PORT ORFORD,O,0.06392857142857143,0.054310344827586204,0.02856109906001446,0.019231181068636898,0.054310344827586204
2000,4,PRINCETON / HALF MOON BAY,C,0.016602316602316602,0.01339563862928349,0.004322916666666667,0.0034862172805188787,0.013437500000000002
2000,4,REDONDO BEACH,C,0.014725568942436413,0.017923497267759565,0.022686322686322688,0.011782141533901445,0.017982456140350878
2000,4,RICHMOND,C,0.019691119691119693,0.01646090534979424,0.005952380952380953,0.004258747697974218,0.01646090534979424
2000,4,SAN DIEGO,C,0.032513661202185795,0.026444444444444444,0.016755952380952382,0.0170727969348659,0.026444444444444444
2000,4,SAN FRANCISCO,C,0.01954022988505747,0.01588785046728972,0.0060083594566353185,0.003988900450919181,0.0159375
2000,4,SAN PEDRO,C,0.020242914979757085,0.01875,0.022585034013605444,0.012,0.01881188118811881
2000,4,SAN SIMEON,C,0.005401844532279315,0.004366347177848775,0.004487179487179487,0.005389363722697056,0.0021367521367521365
2000,4,SANTA BARBARA,C,0.03400267737617135,0.02722400857449089,0.01673403395311237,0.0093881476138959,0.02722400857449089
2000,4,SANTA CRUZ,C,0.010588235294117648,0.010937500000000001,0.004919757958431992,0.0031896249561864706,0.0109717868338558
2000,4,SANTA MONICA,C,0.018292682926829267,0.01480263157894737,0.021758121758121758,0.011441871860835477,0.014851485148514853
2000,4,SAUSALITO,C,0.014414414414414415,0.014078674948240166,0.005933952528379773,0.005289180177072554,0.014078674948240166
2000,4,SEAL BEACH,C,0.022446236559139784,0.020546448087431696,0.020986644862360317,0.012582697201017812,0.017434210526315788
2000,4,SHELTER COVE,C,0.04328358208955224,0.038066465256797584,0.019205630970336854,0.012474849094567404,0.035555555555555556
2000,4,SOUTH SAN FRANCISCO,C,0.019691119691119693,0.015740740740740743,0.005994266353922336,0.0036510687463893704,0.015740740740740743
2000,4,TACOMA,W,0,0,0.037838608497291135,0.023688371424464567,0
2000,4,TERMINAL ISLAND,C,0.020080321285140562,0.01726775956284153,0.021875854525567406,0.01202247191011236,0.01726775956284153
2000,4,THE DALLES,W,0,0,0.004032258064516129,0.02135523613963039,0
2000,4,TRINIDAD,C,0.06642246642246642,0.06240079365079365,0.02529673590504451,0.014680312534389787,0.06258706467661691
2000,4,VALLEJO,C,0.013461538461538462,0.014078674948240166,0.005966277561608301,0.004934021801491681,0.014122533748701973
2000,4,VENTURA,C,0.02110215053763441,0.01727172717271727,0.018191721132897604,0.010703918722786648,0.01456953642384106
2000,4,WESTPORT,W,0.10966666666666666,0.09627611262488647,0.03908045977011494,0.024737945492662474,0.0965391621129326
2000,4,WHIDBY ISLAND,W,0,0,0.036111111111111115,0.026635784597568036,0
2000,4,WILLOW CREEK,C,0.06,0.056280909990108804,0.023139880952380953,0.014977440299328711,0.056280909990108804
2000,4,WILMINGTON,C,0.014227642276422765,0.018874172185430464,0.0226775956284153,0.012,0.01893687707641196
2000,4,WINCHESTER BAY,O,0.0528169014084507,0.05142857142857143,0.027730294396961064,0.02004012247914687,0.05128939828080229
2000,5,ABERDEEN,W,0.09623834530061087,0.0906547775155171,0.03929158760278305,0.02379841948438917,0.09090112201963535
2000,5,ALAMEDA,C,0.0038610038610038607,0.0031249999999999997,0.002331002331002331,0.0020894555124752784,0.003134796238244514
2000,5,ANACORTES,W,0,0,0.043443332097392165,0.03223399133365431,0
2000,5,ASTORIA,O,0.08345260376527579,0.07302375044310529,0.03721575885774722,0.02140397005617184,0.07322491779969786
2000,5,AVALON,C,0.023078940466824023,0.025171866737176096,0.014180825403557133,0.007496592457973648,0.02525466893039049
2000,5,AVILA,C,0.002944188428059396,0.002393340270551509,0.004604578563995838,0.004560463666381878,0.0019835055851341477
2000,5,BELLINGHAM BAY,W,0,0,0.03777290926947193,0.03174731182795699,0
