PORT_NAME,AGENCY_CODE,LANDING_YEAR,Model_Predictions
PORT HUENEME,C,1998,2.77763981404465
PORT HUENEME,C,1999,2.47346194563796
PORT HUENEME,C,2007,2.36262068458647
PORT HUENEME,C,2002,3.47156583004833
PORT HUENEME,C,2010,1.60300998066312
PORT HUENEME,C,2005,2.49246742709297
PORT HUENEME,C,2013,5.19657930247779
PORT HUENEME,C,2008,3.12751241877652
PORT HUENEME,C,2003,3.00543918626079
PORT HUENEME,C,2011,1.96593386162621
PORT HUENEME,C,2019,2.82899812918157
PORT HUENEME,C,2014,7.39972236205326
PORT HUENEME,C,2009,3.09668718797633
PORT HUENEME,C,2004,1.80342582028881
PORT HUENEME,C,2012,6.57090080287144
PORT HUENEME,C,2021,2.68390412011788
PORT HUENEME,C,2015,3.56973558978937
PORT HUENEME,C,2016,3.26467668565444
PORT HUENEME,C,2018,5.58225053495271
PORT HUENEME,C,2017,5.33829988383299
PRINCETON / HALF MOON BAY,C,1998,0.574709470332484
PRINCETON / HALF MOON BAY,C,2006,0.967116879769868
PRINCETON / HALF MOON BAY,C,2001,1.51659320980842
PRINCETON / HALF MOON BAY,C,2009,1.29669949187802
PRINCETON / HALF MOON BAY,C,2004,0.90153255230997
PRINCETON / HALF MOON BAY,C,1999,0.830507237803677
PRINCETON / HALF MOON BAY,C,2007,0.744933230208952
PRINCETON / HALF MOON BAY,C,2002,1.78806907748558
PRINCETON / HALF MOON BAY,C,2010,0.478957087082936
PRINCETON / HALF MOON BAY,C,2005,1.31973096706881
PRINCETON / HALF MOON BAY,C,2000,1.47923375891182
PRINCETON / HALF MOON BAY,C,2008,0.520479530553433
PRINCETON / HALF MOON BAY,C,2003,0.920584695145975
PRINCETON / HALF MOON BAY,C,2011,0.963823508210615
PRINCETON / HALF MOON BAY,C,2019,1.19891207125343
PRINCETON / HALF MOON BAY,C,2014,2.53439460979448
PRINCETON / HALF MOON BAY,C,2015,3.61548329784928
PRINCETON / HALF MOON BAY,C,2017,2.61537041513105
PRINCETON / HALF MOON BAY,C,2012,1.50159246514854
PRINCETON / HALF MOON BAY,C,2021,1.76878622368137
PRINCETON / HALF MOON BAY,C,2016,0.865323273363103
PRINCETON / HALF MOON BAY,C,2018,2.94422870303162
PRINCETON / HALF MOON BAY,C,2013,1.77657585958392
REDONDO BEACH,C,2000,2.38610591566333
REDONDO BEACH,C,2006,2.48932743389933
REDONDO BEACH,C,2001,2.63510074877246
REDONDO BEACH,C,1998,2.77763981404465
REDONDO BEACH,C,1999,2.47346194563796
REDONDO BEACH,C,2007,2.36262068458647
REDONDO BEACH,C,2002,3.47156583004833
REDONDO BEACH,C,2010,1.60300998066312
REDONDO BEACH,C,2005,2.49246742709297
REDONDO BEACH,C,2013,5.19657930247779
REDONDO BEACH,C,2008,3.12751241877652
REDONDO BEACH,C,2003,3.00543918626079
REDONDO BEACH,C,2011,1.96593386162621
REDONDO BEACH,C,2019,2.82899812918157
REDONDO BEACH,C,2014,7.39972236205326
REDONDO BEACH,C,2009,3.09668718797633
REDONDO BEACH,C,2004,1.80342582028881
REDONDO BEACH,C,2012,6.57090080287144
REDONDO BEACH,C,2021,2.68390412011788
REDONDO BEACH,C,2015,3.56973558978937
REDONDO BEACH,C,2016,3.26467668565444
REDONDO BEACH,C,2018,5.58225053495271
REDONDO BEACH,C,2017,5.33829988383299
SAN DIEGO,C,2000,2.38610591566333
SAN DIEGO,C,2006,2.48932743389933
SAN DIEGO,C,2001,2.63510074877246
SAN DIEGO,C,1998,2.77763981404465
SAN DIEGO,C,1999,2.47346194563796
SAN DIEGO,C,2007,2.36262068458647
SAN DIEGO,C,2002,3.47156583004833
SAN DIEGO,C,2010,1.60300998066312
SAN DIEGO,C,2005,2.49246742709297
SAN DIEGO,C,2013,5.19657930247779
SAN DIEGO,C,2008,3.12751241877652
SAN DIEGO,C,2003,3.00543918626079
SAN DIEGO,C,2011,1.96593386162621
SAN DIEGO,C,2019,2.82899812918157
SAN DIEGO,C,2014,7.39972236205326
SAN DIEGO,C,2009,3.09668718797633
SAN DIEGO,C,2004,1.80342582028881
SAN DIEGO,C,2012,6.57090080287144
SAN DIEGO,C,2021,2.68390412011788
SAN DIEGO,C,2015,3.56973558978937
SAN DIEGO,C,2016,3.26467668565444
SAN DIEGO,C,2018,5.58225053495271
SAN DIEGO,C,2017,5.33829988383299
SAN FRANCISCO,C,1998,0.574709470332484
SAN FRANCISCO,C,2006,0.967116879769868
SAN FRANCISCO,C,2001,1.51659320980842
SAN FRANCISCO,C,2009,1.29669949187802
SAN FRANCISCO,C,2004,0.90153255230997
SAN FRANCISCO,C,1999,0.830507237803677
SAN FRANCISCO,C,2007,0.744933230208952
SAN FRANCISCO,C,2002,1.78806907748558
SAN FRANCISCO,C,2010,0.478957087082936
SAN FRANCISCO,C,2005,1.31973096706881
SAN FRANCISCO,C,2000,1.47923375891182
SAN FRANCISCO,C,2008,0.520479530553433
SAN FRANCISCO,C,2003,0.920584695145975
SAN FRANCISCO,C,2011,0.963823508210615
SAN FRANCISCO,C,2019,1.19891207125343
SAN FRANCISCO,C,2014,2.53439460979448
SAN FRANCISCO,C,2015,3.61548329784928
SAN FRANCISCO,C,2017,2.61537041513105
SAN FRANCISCO,C,2012,1.50159246514854
SAN FRANCISCO,C,2021,1.76878622368137
SAN FRANCISCO,C,2016,0.865323273363103
SAN FRANCISCO,C,2018,2.94422870303162
SAN FRANCISCO,C,2013,1.77657585958392
SAN PEDRO,C,2000,2.38610591566333
SAN PEDRO,C,2006,2.48932743389933
SAN PEDRO,C,2001,2.63510074877246
SAN PEDRO,C,1998,2.77763981404465
SAN PEDRO,C,1999,2.47346194563796
SAN PEDRO,C,2007,2.36262068458647
SAN PEDRO,C,2002,3.47156583004833
SAN PEDRO,C,2010,1.60300998066312
SAN PEDRO,C,2005,2.49246742709297
SAN PEDRO,C,2013,5.19657930247779
SAN PEDRO,C,2008,3.12751241877652
SAN PEDRO,C,2003,3.00543918626079
SAN PEDRO,C,2011,1.96593386162621
SAN PEDRO,C,2019,2.82899812918157
SAN PEDRO,C,2014,7.39972236205326
SAN PEDRO,C,2009,3.09668718797633
SAN PEDRO,C,2004,1.80342582028881
SAN PEDRO,C,2012,6.57090080287144
SAN PEDRO,C,2021,2.68390412011788
SAN PEDRO,C,2015,3.56973558978937
SAN PEDRO,C,2016,3.26467668565444
SAN PEDRO,C,2018,5.58225053495271
SAN PEDRO,C,2017,5.33829988383299
SAN SIMEON,C,2005,2.19637836448182
SAN SIMEON,C,2000,2.55990936623901
SAN SIMEON,C,2002,1.61877927709584
SAN SIMEON,C,1998,1.21724917539023
SAN SIMEON,C,2006,1.87565998845487
SAN SIMEON,C,2001,2.88971682513907
SAN SIMEON,C,2003,1.73898542217938
SAN SIMEON,C,2004,1.46054946952542
SAN SIMEON,C,1999,1.65887681715961
SAN SIMEON,C,2007,1.00732056245006
SAN SIMEON,C,2015,2.58944714772732
SAN SIMEON,C,2010,0.643203441510177
SAN SIMEON,C,2018,2.4266794268433
SAN SIMEON,C,2013,1.25048621648774
SAN SIMEON,C,2008,0.984803726883685
SAN SIMEON,C,2016,1.10870899682312
SAN SIMEON,C,2011,1.76268585995446
SAN SIMEON,C,2019,1.5300050466384
SAN SIMEON,C,2014,4.61398100480893
SAN SIMEON,C,2009,3.6607104042517302
SAN SIMEON,C,2017,3.24257193975774
SAN SIMEON,C,2012,3.57982551873459
SAN SIMEON,C,2021,2.02565891175115
SANTA BARBARA,C,2000,2.38610591566333
SANTA BARBARA,C,2006,2.48932743389933
SANTA BARBARA,C,2001,2.63510074877246
SANTA BARBARA,C,1998,2.77763981404465
SANTA BARBARA,C,1999,2.47346194563796
SANTA BARBARA,C,2007,2.36262068458647
SANTA BARBARA,C,2002,3.47156583004833
SANTA BARBARA,C,2010,1.60300998066312
SANTA BARBARA,C,2005,2.49246742709297
SANTA BARBARA,C,2013,5.19657930247779
SANTA BARBARA,C,2008,3.12751241877652
SANTA BARBARA,C,2003,3.00543918626079
SANTA BARBARA,C,2011,1.96593386162621
SANTA BARBARA,C,2019,2.82899812918157
SANTA BARBARA,C,2014,7.39972236205326
SANTA BARBARA,C,2009,3.09668718797633
SANTA BARBARA,C,2004,1.80342582028881
SANTA BARBARA,C,2012,6.57090080287144
SANTA BARBARA,C,2021,2.68390412011788
SANTA BARBARA,C,2015,3.56973558978937
SANTA BARBARA,C,2016,3.26467668565444
SANTA BARBARA,C,2018,5.58225053495271
SANTA BARBARA,C,2017,5.33829988383299
SANTA CRUZ,C,1998,0.574709470332484
SANTA CRUZ,C,2006,0.967116879769868
SANTA CRUZ,C,2001,1.51659320980842
SANTA CRUZ,C,2009,1.29669949187802
SANTA CRUZ,C,2004,0.90153255230997
SANTA CRUZ,C,1999,0.830507237803677
SANTA CRUZ,C,2007,0.744933230208952
SANTA CRUZ,C,2002,1.78806907748558
SANTA CRUZ,C,2010,0.478957087082936
SANTA CRUZ,C,2005,1.31973096706881
SANTA CRUZ,C,2000,1.47923375891182
SANTA CRUZ,C,2008,0.520479530553433
SANTA CRUZ,C,2003,0.920584695145975
SANTA CRUZ,C,2011,0.963823508210615
SANTA CRUZ,C,2019,1.19891207125343
SANTA CRUZ,C,2014,2.53439460979448
SANTA CRUZ,C,2015,3.61548329784928
SANTA CRUZ,C,2017,2.61537041513105
SANTA CRUZ,C,2012,1.50159246514854
SANTA CRUZ,C,2021,1.76878622368137
SANTA CRUZ,C,2016,0.865323273363103
SANTA CRUZ,C,2018,2.94422870303162
SANTA CRUZ,C,2013,1.77657585958392
SANTA MONICA,C,2000,2.38610591566333
SANTA MONICA,C,2006,2.48932743389933
SANTA MONICA,C,2001,2.63510074877246
SANTA MONICA,C,1998,2.77763981404465
SANTA MONICA,C,1999,2.47346194563796
SANTA MONICA,C,2007,2.36262068458647
SANTA MONICA,C,2002,3.47156583004833
SANTA MONICA,C,2010,1.60300998066312
SANTA MONICA,C,2005,2.49246742709297
SANTA MONICA,C,2013,5.19657930247779
SANTA MONICA,C,2008,3.12751241877652
SANTA MONICA,C,2003,3.00543918626079
SANTA MONICA,C,2011,1.96593386162621
SANTA MONICA,C,2019,2.82899812918157
SANTA MONICA,C,2014,7.39972236205326
SANTA MONICA,C,2009,3.09668718797633
SANTA MONICA,C,2004,1.80342582028881
SANTA MONICA,C,2012,6.57090080287144
SANTA MONICA,C,2021,2.68390412011788
SANTA MONICA,C,2015,3.56973558978937
SANTA MONICA,C,2016,3.26467668565444
SANTA MONICA,C,2018,5.58225053495271
SANTA MONICA,C,2017,5.33829988383299
SEAL BEACH,C,2000,2.38610591566333
SEAL BEACH,C,2006,2.48932743389933
SEAL BEACH,C,2001,2.63510074877246
SEAL BEACH,C,1998,2.77763981404465
SEAL BEACH,C,1999,2.47346194563796
SEAL BEACH,C,2007,2.36262068458647
SEAL BEACH,C,2002,3.47156583004833
SEAL BEACH,C,2010,1.60300998066312
SEAL BEACH,C,2005,2.49246742709297
SEAL BEACH,C,2013,5.19657930247779
SEAL BEACH,C,2008,3.12751241877652
SEAL BEACH,C,2003,3.00543918626079
SEAL BEACH,C,2011,1.96593386162621
SEAL BEACH,C,2019,2.82899812918157
SEAL BEACH,C,2014,7.39972236205326
SEAL BEACH,C,2009,3.09668718797633
SEAL BEACH,C,2004,1.80342582028881
SEAL BEACH,C,2012,6.57090080287144
SEAL BEACH,C,2021,2.68390412011788
SEAL BEACH,C,2015,3.56973558978937
SEAL BEACH,C,2016,3.26467668565444
SEAL BEACH,C,2018,5.58225053495271
SEAL BEACH,C,2017,5.33829988383299
TERMINAL ISLAND,C,2000,2.38610591566333
TERMINAL ISLAND,C,2006,2.48932743389933
TERMINAL ISLAND,C,2001,2.63510074877246
TERMINAL ISLAND,C,1998,2.77763981404465
TERMINAL ISLAND,C,1999,2.47346194563796
TERMINAL ISLAND,C,2007,2.36262068458647
TERMINAL ISLAND,C,2002,3.47156583004833
TERMINAL ISLAND,C,2010,1.60300998066312
TERMINAL ISLAND,C,2005,2.49246742709297
TERMINAL ISLAND,C,2013,5.19657930247779
TERMINAL ISLAND,C,2008,3.12751241877652
TERMINAL ISLAND,C,2003,3.00543918626079
TERMINAL ISLAND,C,2011,1.96593386162621
TERMINAL ISLAND,C,2019,2.82899812918157
TERMINAL ISLAND,C,2014,7.39972236205326
TERMINAL ISLAND,C,2009,3.09668718797633
TERMINAL ISLAND,C,2004,1.80342582028881
TERMINAL ISLAND,C,2012,6.57090080287144
TERMINAL ISLAND,C,2021,2.68390412011788
TERMINAL ISLAND,C,2015,3.56973558978937
TERMINAL ISLAND,C,2016,3.26467668565444
TERMINAL ISLAND,C,2018,5.58225053495271
TERMINAL ISLAND,C,2017,5.33829988383299
VALLEJO,C,1998,0.574709470332484
VALLEJO,C,2006,0.967116879769868
VALLEJO,C,2001,1.51659320980842
VALLEJO,C,2009,1.29669949187802
VALLEJO,C,2004,0.90153255230997
VALLEJO,C,1999,0.830507237803677
VALLEJO,C,2007,0.744933230208952
VALLEJO,C,2002,1.78806907748558
VALLEJO,C,2010,0.478957087082936
VALLEJO,C,2005,1.31973096706881
VALLEJO,C,2000,1.47923375891182
VALLEJO,C,2008,0.520479530553433
VALLEJO,C,2003,0.920584695145975
VALLEJO,C,2011,0.963823508210615
VALLEJO,C,2019,1.19891207125343
VALLEJO,C,2014,2.53439460979448
VALLEJO,C,2015,3.61548329784928
VALLEJO,C,2017,2.61537041513105
VALLEJO,C,2012,1.50159246514854
VALLEJO,C,2021,1.76878622368137
VALLEJO,C,2016,0.865323273363103
VALLEJO,C,2018,2.94422870303162
VALLEJO,C,2013,1.77657585958392
VENTURA,C,2000,2.38610591566333
VENTURA,C,2006,2.48932743389933
VENTURA,C,2001,2.63510074877246
VENTURA,C,1998,2.77763981404465
VENTURA,C,1999,2.47346194563796
VENTURA,C,2007,2.36262068458647
VENTURA,C,2002,3.47156583004833
VENTURA,C,2010,1.60300998066312
VENTURA,C,2005,2.49246742709297
VENTURA,C,2013,5.19657930247779
VENTURA,C,2008,3.12751241877652
VENTURA,C,2003,3.00543918626079
VENTURA,C,2011,1.96593386162621
VENTURA,C,2019,2.82899812918157
VENTURA,C,2014,7.39972236205326
VENTURA,C,2009,3.09668718797633
VENTURA,C,2004,1.80342582028881
VENTURA,C,2012,6.57090080287144
VENTURA,C,2021,2.68390412011788
VENTURA,C,2015,3.56973558978937
VENTURA,C,2016,3.26467668565444
VENTURA,C,2018,5.58225053495271
VENTURA,C,2017,5.33829988383299
WILLOW CREEK,C,2001,1.51314506471244
WILLOW CREEK,C,2000,1.21429394054133
WILLOW CREEK,C,2002,0.704025729358187
WILLOW CREEK,C,2003,1.06854515654271
WILLOW CREEK,C,1998,0.495421261453621
WILLOW CREEK,C,2006,1.15995054282528
WILLOW CREEK,C,2014,1.63481816354843
WILLOW CREEK,C,2009,0.565228057546433
WILLOW CREEK,C,2004,1.16185937923001
WILLOW CREEK,C,1999,0.495039508614593
WILLOW CREEK,C,2007,1.15197763969238
WILLOW CREEK,C,2015,1.08795856739371
WILLOW CREEK,C,2010,0.906025779448066
WILLOW CREEK,C,2005,1.44898945549412
WILLOW CREEK,C,2013,1.33439496094272
WILLOW CREEK,C,2008,1.64084855627552
WILLOW CREEK,C,2016,0.760234587637718
WILLOW CREEK,C,2011,0.745268344323044
WILLOW CREEK,C,2019,0.433253255846048
WILLOW CREEK,C,2021,0.970626340638036
WILLOW CREEK,C,2017,1.35962347574582
WILLOW CREEK,C,2012,0.722218345239352
WILLOW CREEK,C,2018,1.14899478202326
WILMINGTON,C,2000,2.38610591566333
WILMINGTON,C,2006,2.48932743389933
WILMINGTON,C,2001,2.63510074877246
WILMINGTON,C,1998,2.77763981404465
WILMINGTON,C,1999,2.47346194563796
WILMINGTON,C,2007,2.36262068458647
WILMINGTON,C,2002,3.47156583004833
WILMINGTON,C,2010,1.60300998066312
WILMINGTON,C,2005,2.49246742709297
WILMINGTON,C,2013,5.19657930247779
WILMINGTON,C,2008,3.12751241877652
WILMINGTON,C,2003,3.00543918626079
WILMINGTON,C,2011,1.96593386162621
WILMINGTON,C,2019,2.82899812918157
WILMINGTON,C,2014,7.39972236205326
WILMINGTON,C,2009,3.09668718797633
WILMINGTON,C,2004,1.80342582028881
WILMINGTON,C,2012,6.57090080287144
WILMINGTON,C,2021,2.68390412011788
WILMINGTON,C,2015,3.56973558978937
WILMINGTON,C,2016,3.26467668565444
WILMINGTON,C,2018,5.58225053495271
WILMINGTON,C,2017,5.33829988383299
