LANDING_YEAR,LANDING_MONTH,PORT_NAME,SDM_60,AGENCY_CODE
2000,4,SAN PEDRO,0.372752791,C
2000,4,SAN SIMEON,0.383958911,C
2000,4,SANTA BARBARA,0.502332635,C
2000,4,SANTA CRUZ,0.399022204,C
2000,4,SANTA MONICA,0.418592029,C
2000,4,SAUSALITO,0.375720927,C
2000,4,SEAL BEACH,0.373237325,C
2000,4,SHELTER COVE,0.309565037,C
2000,4,SOUTH SAN FRANCISCO,0.436684659,C
2000,4,TACOMA,NA,W
2000,4,TERMINAL ISLAND,0.374556102,C
2000,4,THE DALLES,NA,W
2000,4,TRINIDAD,0.248577913,C
2000,4,VALLEJO,0.417406934,C
2000,4,VENTURA,0.472627268,C
2000,4,WESTPORT,0.205126674,W
2000,4,WHIDBY ISLAND,NA,W
2000,4,WILLOW CREEK,0.242325149,C
2000,4,WILMINGTON,0.38041474,C
2000,4,WINCHESTER BAY,0.183777259,O
2000,5,ABERDEEN,0.409539401,W
2000,5,ALAMEDA,0.451746443,C
2000,5,ANACORTES,NA,W
2000,5,ASTORIA,0.37365833,O
2000,5,AVALON,0.356037811,C
2000,5,AVILA,0.42720697,C
2000,5,BELLINGHAM BAY,NA,W
2000,5,BERKELEY,0.443850764,C
2000,5,BIG CREEK,NA,C
2000,5,BLAINE,NA,W
2000,5,BODEGA BAY,0.362431162,C
2000,5,BOLINAS,0.444275871,C
2000,5,BROOKINGS,0.362079004,O
2000,5,CATALINA ISLAND,0.358150998,C
2000,5,CHARLESTON (COOS BAY),0.322806491,O
2000,5,CHINOOK,0.376163612,W
2000,5,CRESCENT CITY,0.378281702,C
2000,5,DANA POINT,0.303382652,C
2000,5,DILLON BEACH,0.371807456,C
2000,5,EMERYVILLE,0.449234924,C
2000,5,EUREKA,0.400358308,C
2000,5,FIELDS LANDING,0.398581957,C
2000,5,FORT BRAGG,0.349788408,C
2000,5,GARIBALDI (TILLAMOOK),0.323542011,O
2000,5,GAVIOTA,0.516605286,C
2000,5,GOLETA,0.519017798,C
2000,5,GUADALUPE,0.434060213,C
2000,5,HUMBOLDT,0.402140798,C
2000,5,HUNTINGTON BEACH,0.322591171,C
2000,5,ILWACO,0.373063375,W
2000,5,LACONNER,NA,W
2000,5,LONG BEACH,0.359608457,C
2000,5,LOS ANGELES,0.392484703,C
2000,5,MARCONI,0.387967085,C
2000,5,MILL CREEK,NA,C
2000,5,MISSION BAY,0.318226885,C
2000,5,MONTEREY,0.461351276,C
2000,5,MORRO BAY,0.417718545,C
2000,5,MOSS LANDING,0.473384084,C
2000,5,NASELLE,0.395999186,W
2000,5,NATIONAL CITY,0.293050908,C
2000,5,NEAH BAY,0.199625245,W
2000,5,NEWPORT,0.34012853,O
2000,5,NEWPORT BEACH,0.314636238,C
2000,5,OCEANSIDE,0.283972658,C
2000,5,OXNARD,0.471785578,C
2000,5,PINOLE,0.43312469,C
2000,5,PLAYA DEL REY,0.359608457,C
2000,5,POINT ARENA,0.379091197,C
2000,5,POINT LOMA,0.329220063,C
2000,5,PORT HUENEME,0.470331725,C
2000,5,PORT ORFORD,0.337969192,O
2000,5,PRINCETON / HALF MOON BAY,0.487915957,C
2000,5,REDONDO BEACH,0.370203276,C
2000,5,RICHMOND,0.42795891,C
2000,5,SAN DIEGO,0.331510325,C
2000,5,SAN FRANCISCO,0.455025263,C
2000,5,SAN PEDRO,0.353601321,C
2000,5,SAN SIMEON,0.390056474,C
2000,5,SANTA BARBARA,0.536318776,C
2000,5,SANTA CRUZ,0.48668342,C
2000,5,SANTA MONICA,0.395101239,C
2000,5,SAUSALITO,0.400596599,C
2000,5,SEAL BEACH,0.341474819,C
2000,5,SHELTER COVE,0.36814797,C
2000,5,SOUTH SAN FRANCISCO,0.473493167,C
2000,5,TACOMA,NA,W
2000,5,TERMINAL ISLAND,0.352690807,C
2000,5,THE DALLES,NA,W
2000,5,TRINIDAD,0.407294718,C
2000,5,VALLEJO,0.434940279,C
2000,5,VENTURA,0.484469868,C
2000,5,WESTPORT,0.393287408,W
2000,5,WHIDBY ISLAND,NA,W
2000,5,WILLOW CREEK,0.415137162,C
2000,5,WILMINGTON,0.359608457,C
2000,5,WINCHESTER BAY,0.330274378,O
2000,6,ABERDEEN,0.537650938,W
2000,6,ALAMEDA,0.392991029,C
2000,6,ANACORTES,NA,W
2000,6,ASTORIA,0.563327419,O
2000,6,AVALON,0.285206566,C
2000,6,AVILA,0.434683321,C
2000,6,BELLINGHAM BAY,NA,W
2000,6,BERKELEY,0.388361939,C
2000,6,BIG CREEK,NA,C
2000,6,BLAINE,NA,W
2000,6,BODEGA BAY,0.374925689,C
2000,6,BOLINAS,0.401449197,C
2000,6,BROOKINGS,0.3997233,O
2000,6,CATALINA ISLAND,0.285767516,C
2000,6,CHARLESTON (COOS BAY),0.429107399,O
2000,6,CHINOOK,0.552391537,W
2000,6,CRESCENT CITY,0.393875874,C
2000,6,DANA POINT,0.276008793,C
2000,6,DILLON BEACH,0.372500804,C
2000,6,EMERYVILLE,0.389056783,C
2000,6,EUREKA,0.413549024,C
2000,6,FIELDS LANDING,0.420363679,C
2000,6,FORT BRAGG,0.388665548,C
2000,6,GARIBALDI (TILLAMOOK),0.521268601,O
2000,6,GAVIOTA,0.385243658,C
2000,6,GOLETA,0.351330257,C
2000,6,GUADALUPE,0.447342092,C
2000,6,HUMBOLDT,0.367654792,C
2000,6,HUNTINGTON BEACH,0.270435652,C
2000,6,ILWACO,0.548536855,W
2000,6,LACONNER,NA,W
2000,6,LONG BEACH,0.274310956,C
2000,6,LOS ANGELES,0.301387016,C
2000,6,MARCONI,0.378052329,C
2000,6,MILL CREEK,NA,C
2000,6,MISSION BAY,0.283414861,C
2000,6,MONTEREY,0.489296561,C
2000,6,MORRO BAY,0.424511116,C
2000,6,MOSS LANDING,0.46888308,C
2000,6,NASELLE,0.553919592,W
2000,6,NATIONAL CITY,0.309261362,C
2000,6,NEAH BAY,0.327334571,W
2000,6,NEWPORT,0.474637784,O
