LANDING_YEAR,LANDING_MONTH,PORT_NAME,SDM_60
1998,1,ALAMEDA,0.32637376708369104
1998,1,AVILA,0.21003927271412587
1998,1,BROOKINGS,0.22556650644088144
1998,1,DILLON BEACH,0.33049252066881424
1998,1,EUREKA,0.2611866445871451
1998,1,GARIBALDI (TILLAMOOK),0.140230197053064
1998,1,GAVIOTA,0.21411121342923878
1998,1,GOLETA,0.22183260457169626
1998,1,HUMBOLDT,0.2611866445871451
1998,1,"NASELLE",0.11233299312081459
1998,1,REDWOOD CITY,0.28743733710985425
1998,1,SAN SIMEON,0.2197632862983937
1998,1,SEAL BEACH,0.20266798373191589
1998,1,TACOMA,NA
1998,1,WHIDBY ISLAND,NA
1998,1,WILMINGTON,0.2025668618048782
1998,2,ALAMEDA,0.4571474075849567
1998,2,AVILA,0.36355298913882245
1998,2,BROOKINGS,0.2685014722317609
1998,2,DILLON BEACH,0.44691446915268895
1998,2,EUREKA,0.29499122516385146
1998,2,GARIBALDI (TILLAMOOK),0.14048643822152254
1998,2,GAVIOTA,0.3855625358173403
1998,2,GOLETA,0.37745959543756075
1998,2,HUMBOLDT,0.29499122516385146
1998,2,"NASELLE",0.13299660169563832
1998,2,REDWOOD CITY,0.43602753338849015
1998,2,SAN SIMEON,0.3568970872305153
1998,2,SEAL BEACH,0.3328950064097132
1998,2,TACOMA,NA
1998,2,WHIDBY ISLAND,NA
1998,2,WILMINGTON,0.32816956934607056
1998,3,ALAMEDA,0.5755170632754603
1998,3,AVILA,0.46104599008717206
1998,3,BROOKINGS,0.38265509699140826
1998,3,DILLON BEACH,0.4988682962425294
1998,3,EUREKA,0.41758992444443443
1998,3,GARIBALDI (TILLAMOOK),0.32118426168630715
1998,3,GAVIOTA,0.4749769903291699
1998,3,GOLETA,0.44159634257516556
1998,3,HUMBOLDT,0.41758992444443443
1998,3,"NASELLE",0.351167445607377
1998,3,REDWOOD CITY,0.5491144121422519
1998,3,SAN SIMEON,0.4554213160650076
1998,3,SEAL BEACH,0.3849272349572951
1998,3,TACOMA,NA
1998,3,WHIDBY ISLAND,NA
1998,3,WILMINGTON,0.3859295697242201
1998,4,ALAMEDA,0.5706433146695296
1998,4,AVILA,0.5537312434158391
1998,4,BROOKINGS,0.3106428843612472
1998,4,DILLON BEACH,0.46307719907164574
1998,4,EUREKA,0.3246224555704329
1998,4,GARIBALDI (TILLAMOOK),0.35638058976599235
1998,4,GAVIOTA,0.5804129331293753
1998,4,GOLETA,0.5797104504307111
1998,4,HUMBOLDT,0.3246224555704329
1998,4,"NASELLE",0.35851158396237426
1998,4,REDWOOD CITY,0.5591408470067485
1998,4,SAN SIMEON,0.5563028625159894
1998,4,SEAL BEACH,0.46508857331673303
1998,4,TACOMA,NA
1998,4,WHIDBY ISLAND,NA
1998,4,WILMINGTON,0.4695480986503558
1998,5,ALAMEDA,0.6175717097616965
1998,5,AVILA,0.5318200708396973
1998,5,BROOKINGS,0.4610468695618315
1998,5,DILLON BEACH,0.5538254683825278
1998,5,EUREKA,0.47159027449225865
1998,5,GARIBALDI (TILLAMOOK),0.5307580566228326
1998,5,GAVIOTA,0.550793958075259
1998,5,GOLETA,0.5664211840014304
1998,5,HUMBOLDT,0.47159027449225865
1998,5,"NASELLE",0.5783780496527431
1998,5,REDWOOD CITY,0.5887936903982194
1998,5,SAN SIMEON,0.5133538086713267
1998,5,SEAL BEACH,0.384488452269185
1998,5,TACOMA,NA
1998,5,WHIDBY ISLAND,NA
1998,5,WILMINGTON,0.38957017547710143
1998,6,ALAMEDA,0.6436932006975015
1998,6,AVILA,0.4715847262698743
1998,6,BROOKINGS,0.46878454208906206
1998,6,DILLON BEACH,0.5982545847892762
1998,6,EUREKA,0.5538735793282589
1998,6,GARIBALDI (TILLAMOOK),0.6436108131165528
1998,6,GAVIOTA,0.5276711829974826
1998,6,GOLETA,0.5037930567463239
1998,6,HUMBOLDT,0.5538735793282589
1998,6,"NASELLE",0.6313117330935266
1998,6,REDWOOD CITY,0.5874845689398119
1998,6,SAN SIMEON,0.46604692010009813
1998,6,SEAL BEACH,0.3359445595443249
1998,6,TACOMA,NA
1998,6,WHIDBY ISLAND,NA
1998,6,WILMINGTON,0.3371408916041676
1998,7,ALAMEDA,0.6349641043332316
1998,7,AVILA,0.4890197789076195
1998,7,BROOKINGS,0.5889862182073742
1998,7,DILLON BEACH,0.550812573221422
1998,7,EUREKA,0.5797094462739845
1998,7,GARIBALDI (TILLAMOOK),0.6250890032081118
1998,7,GAVIOTA,0.44286929423721716
1998,7,GOLETA,0.40388377166563466
1998,7,HUMBOLDT,0.5797094462739845
1998,7,"NASELLE",0.6169781296744641
1998,7,REDWOOD CITY,0.6185894371139857
1998,7,SAN SIMEON,0.46782287746686
1998,7,SEAL BEACH,0.30602173730250326
1998,7,TACOMA,NA
1998,7,WHIDBY ISLAND,NA
1998,7,WILMINGTON,0.30472091769116244
1998,8,ALAMEDA,0.5623779622777816
1998,8,AVILA,0.37640479743801136
1998,8,BROOKINGS,0.5508778153098948
1998,8,DILLON BEACH,0.5246377423117238
1998,8,EUREKA,0.5990267444361923
1998,8,GARIBALDI (TILLAMOOK),0.6220608732995357
1998,8,GAVIOTA,0.35916876784760554
1998,8,GOLETA,0.3400156355480994
1998,8,HUMBOLDT,0.5990267444361923
1998,8,"NASELLE",0.6230380484535857
1998,8,REDWOOD CITY,0.5527743742582663
1998,8,SAN SIMEON,0.41093968282149324
1998,8,SEAL BEACH,0.37970440676135403
1998,8,TACOMA,NA
1998,8,WHIDBY ISLAND,NA
1998,8,WILMINGTON,0.3689038336293302
1998,9,ALAMEDA,0.536321229437987
1998,9,AVILA,0.3388709755407439
1998,9,BROOKINGS,0.5022817646108922
1998,9,DILLON BEACH,0.512237884859244
1998,9,EUREKA,0.5023132902714941
1998,9,GARIBALDI (TILLAMOOK),0.6702211809988639
1998,9,GAVIOTA,0.35426550975627147
1998,9,GOLETA,0.35804403424263
1998,9,HUMBOLDT,0.5023132902714941
1998,9,"NASELLE",0.6621760718158034
1998,9,REDWOOD CITY,0.5100448317226323
1998,9,SAN SIMEON,0.36212842136434037
1998,9,SEAL BEACH,0.44552693514029185
1998,9,TACOMA,NA
1998,9,WHIDBY ISLAND,NA
1998,9,WILMINGTON,0.44235564601623406
1998,10,ALAMEDA,0.6268244525597941
1998,10,AVILA,0.511126640342897
1998,10,BROOKINGS,0.5084829153965146
1998,10,DILLON BEACH,0.5465408857214835
1998,10,EUREKA,0.5319222583405433
1998,10,GARIBALDI (TILLAMOOK),0.5606013281476228
1998,10,GAVIOTA,0.4298269434859024
1998,10,GOLETA,0.3964543657341311
1998,10,HUMBOLDT,0.5319222583405433
1998,10,"NASELLE",0.5729681314159465
1998,10,REDWOOD CITY,0.6114376530432463
1998,10,SAN SIMEON,0.5341038771032633
1998,10,SEAL BEACH,0.4155022503675953
1998,10,TACOMA,NA
1998,10,WHIDBY ISLAND,NA
1998,10,WILMINGTON,0.4104607557096789
1998,11,ALAMEDA,0.578424776395162
1998,11,AVILA,0.5785164139957891
1998,11,BROOKINGS,0.4237914811465002
1998,11,DILLON BEACH,0.5071997631192208
1998,11,EUREKA,0.452446981486347
1998,11,GARIBALDI (TILLAMOOK),0.364995567043307
1998,11,GAVIOTA,0.5306371931975844
1998,11,GOLETA,0.508132982313633
1998,11,HUMBOLDT,0.452446981486347
1998,11,"NASELLE",0.36353427192185356
1998,11,REDWOOD CITY,0.5626226030204488
1998,11,SAN SIMEON,0.5809019304483941
1998,11,SEAL BEACH,0.37084484901030856
1998,11,TACOMA,NA
1998,11,WHIDBY ISLAND,NA
1998,11,WILMINGTON,0.3717656597242517
1998,12,ALAMEDA,0.4344651566397759
1998,12,AVILA,0.46410497660518335
1998,12,BROOKINGS,0.26929578232505974
1998,12,DILLON BEACH,0.392118236278334
1998,12,EUREKA,0.3137744954476754
1998,12,GARIBALDI (TILLAMOOK),0.20189713527666284
1998,12,GAVIOTA,0.4874478304171054
1998,12,GOLETA,0.5094311842610759
1998,12,HUMBOLDT,0.3137744954476754
1998,12,"NASELLE",0.17510066007618907
1998,12,REDWOOD CITY,0.436669079327875
1998,12,SAN SIMEON,0.47844249022783336
1998,12,SEAL BEACH,0.49323757911882093
1998,12,TACOMA,NA
1998,12,WHIDBY ISLAND,NA
1998,12,WILMINGTON,0.498480062640515
1999,1,ALAMEDA,0.17088303415765685
1999,1,AVILA,0.28437970786966305
1999,1,BROOKINGS,0.08184812702496068
1999,1,DILLON BEACH,0.15165887899456484
1999,1,EUREKA,0.10283711647755035
1999,1,GARIBALDI (TILLAMOOK),0.05332719054042604
1999,1,GAVIOTA,0.2784216296092743
1999,1,GOLETA,0.2760553810384966
1999,1,HUMBOLDT,0.10283711647755035
1999,1,"NASELLE",0.04800411662931979
1999,1,REDWOOD CITY,0.1800364612024671
1999,1,SAN SIMEON,0.28004812252862527
1999,1,SEAL BEACH,0.24137670011289658
1999,1,TACOMA,NA
1999,1,WHIDBY ISLAND,NA
1999,1,WILMINGTON,0.2397112074675229
1999,2,ALAMEDA,0.1895295698594834
1999,2,AVILA,0.24617353566212669
1999,2,BROOKINGS,0.04965202227871561
1999,2,DILLON BEACH,0.13838523896943244
1999,2,EUREKA,0.06662508117345473
1999,2,GARIBALDI (TILLAMOOK),0.02174518513730822
1999,2,GAVIOTA,0.2802958125947607
1999,2,GOLETA,0.30018750996461935
1999,2,HUMBOLDT,0.06662508117345473
1999,2,"NASELLE",0.022043553412364407
1999,2,REDWOOD CITY,0.19134708958232932
1999,2,SAN SIMEON,0.22087185551736233
1999,2,SEAL BEACH,0.29756464301475455
1999,2,TACOMA,NA
1999,2,WHIDBY ISLAND,NA
1999,2,WILMINGTON,0.2955679802300711
1999,3,ALAMEDA,0.2118708900506458
1999,3,AVILA,0.20796186631164884
1999,3,BROOKINGS,0.05808431211824654
1999,3,DILLON BEACH,0.13937232504688923
1999,3,EUREKA,0.08885856519343072
1999,3,GARIBALDI (TILLAMOOK),0.027637645053835546
1999,3,GAVIOTA,0.245196489247551
1999,3,GOLETA,0.27160220413438735
1999,3,HUMBOLDT,0.08885856519343072
1999,3,"NASELLE",0.03421303437060382
1999,3,REDWOOD CITY,0.2071860340134851
1999,3,SAN SIMEON,0.19728336354453463
1999,3,SEAL BEACH,0.26303611219890655
1999,3,TACOMA,NA
1999,3,WHIDBY ISLAND,NA
1999,3,WILMINGTON,0.25958514150828854
1999,4,ALAMEDA,0.12480851605379333
1999,4,AVILA,0.24778552316129207
1999,4,BROOKINGS,0.06817254671228251
1999,4,DILLON BEACH,0.09128379059645036
1999,4,EUREKA,0.08419291062332276
1999,4,GARIBALDI (TILLAMOOK),0.08619505901871925
1999,4,GAVIOTA,0.2449401862245832
1999,4,GOLETA,0.27840855360527833
1999,4,HUMBOLDT,0.08419291062332276
1999,4,"NASELLE",0.11171219844578041
1999,4,REDWOOD CITY,0.1322620020001784
1999,4,SAN SIMEON,0.21143144245417614
1999,4,SEAL BEACH,0.3204696028232574
1999,4,TACOMA,NA
1999,4,WHIDBY ISLAND,NA
1999,4,WILMINGTON,0.32283692888620885
1999,5,ALAMEDA,0.1331982805288487
1999,5,AVILA,0.262136482505969
1999,5,BROOKINGS,0.09751867043489616
1999,5,DILLON BEACH,0.07537007860959538
1999,5,EUREKA,0.08517411009668903
1999,5,GARIBALDI (TILLAMOOK),0.21056213391228226
1999,5,GAVIOTA,0.29772456939051617
1999,5,GOLETA,0.3115987306448721
1999,5,HUMBOLDT,0.08517411009668903
1999,5,"NASELLE",0.23359915124833264
1999,5,REDWOOD CITY,0.1431459852259138
1999,5,SAN SIMEON,0.2146157608506379
1999,5,SEAL BEACH,0.24890092580549178
1999,5,TACOMA,NA
1999,5,WHIDBY ISLAND,NA
1999,5,WILMINGTON,0.2526790235393226
1999,6,ALAMEDA,0.29444449154039226
1999,6,AVILA,0.32886169239775176
1999,6,BROOKINGS,0.2602202450756782
1999,6,DILLON BEACH,0.14653081808735927
1999,6,EUREKA,0.222664111169676
1999,6,GARIBALDI (TILLAMOOK),0.43299043918056274
1999,6,GAVIOTA,0.3258426512365287
1999,6,GOLETA,0.31346085950732233
1999,6,HUMBOLDT,0.222664111169676
1999,6,"NASELLE",0.40378619257381054
1999,6,REDWOOD CITY,0.3186811915074272
1999,6,SAN SIMEON,0.24804562162256466
1999,6,SEAL BEACH,0.20720275913675626
1999,6,TACOMA,NA
1999,6,WHIDBY ISLAND,NA
1999,6,WILMINGTON,0.20998963685022234
1999,7,ALAMEDA,0.3565898293929715
1999,7,AVILA,0.34867548657160613
1999,7,BROOKINGS,0.3552351696373818
1999,7,DILLON BEACH,0.25379537071672176
1999,7,EUREKA,0.3945464650068873
1999,7,GARIBALDI (TILLAMOOK),0.4920598221301573
1999,7,GAVIOTA,0.28458441713261695
1999,7,GOLETA,0.24117213939466783
1999,7,HUMBOLDT,0.3945464650068873
1999,7,"NASELLE",0.47560052646584405
1999,7,REDWOOD CITY,0.38227923158079685
1999,7,SAN SIMEON,0.3279889098261452
1999,7,SEAL BEACH,0.22570179246125682
1999,7,TACOMA,NA
1999,7,WHIDBY ISLAND,NA
1999,7,WILMINGTON,0.2203168725709957
1999,8,ALAMEDA,0.4583333262032078
1999,8,AVILA,0.36190224041341135
1999,8,BROOKINGS,0.4150990925317261
1999,8,DILLON BEACH,0.33882747200227553
1999,8,EUREKA,0.37535821658469015
1999,8,GARIBALDI (TILLAMOOK),0.4423982803214325
1999,8,GAVIOTA,0.30556196944677094
1999,8,GOLETA,0.2781275112494346
1999,8,HUMBOLDT,0.37535821658469015
1999,8,"NASELLE",0.44966804239378183
1999,8,REDWOOD CITY,0.44763682310255004
