LANDING_YEAR,LANDING_MONTH,LANDING_DAY,PORT_AREA_CODE,MSQD_SPAWN_SDM_30,MSQD_SPAWN_SDM_90,MSQD_SPAWN_SDM_220
2000,10,24,MRA,0.071428571,0.035573123,0.027152318
2000,10,25,MRA,0.071428571,0.035573123,0.027152318
2000,10,26,MRA,0.071428571,0.035573123,0.025827815
2000,10,27,MRA,0.071428571,0.035573123,0.025165563
2000,10,28,MRA,0.071428571,0.035573123,0.025827815
2000,10,29,MRA,0.071428571,0.035573123,0.025827815
2000,10,30,MRA,0.071428571,0.035573123,0.025827815
2000,10,31,MRA,0.071428571,0.035573123,0.026490066
2000,10,1,SBA,0.107142857,0.089430894,0.037012113
2000,10,2,SBA,0.107142857,0.085365854,0.036339166
2000,10,3,SBA,0.107142857,0.081300813,0.035666218
2000,10,4,SBA,0.107142857,0.081300813,0.035666218
2000,10,5,SBA,0.107142857,0.081300813,0.035666218
2000,10,6,SBA,0.107142857,0.085365854,0.037012113
2000,10,7,SBA,0.071428571,0.077235772,0.035666218
2000,10,8,SBA,0.071428571,0.077235772,0.035666218
2000,10,9,SBA,0.071428571,0.081300813,0.035666218
2000,10,10,SBA,0.071428571,0.081300813,0.035666218
2000,10,11,SBA,0.071428571,0.077235772,0.034993271
2000,10,12,SBA,0.142857143,0.085365854,0.037012113
2000,10,13,SBA,0.142857143,0.089430894,0.037012113
2000,10,14,SBA,0.107142857,0.085365854,0.036339166
2000,10,15,SBA,0.107142857,0.109756098,0.040376851
2000,10,16,SBA,0.107142857,0.109756098,0.040376851
2000,10,17,SBA,0.142857143,0.117886179,0.041722746
2000,10,18,SBA,0.142857143,0.113821138,0.041049798
2000,10,19,SBA,0.107142857,0.105691057,0.039703903
2000,10,20,SBA,0.107142857,0.105691057,0.039703903
2000,10,21,SBA,0.107142857,0.109756098,0.039703903
2000,10,22,SBA,0.107142857,0.117886179,0.040376851
2000,10,23,SBA,0.107142857,0.12601626,0.043068641
2000,10,24,SBA,0.107142857,0.12195122,0.041722746
2000,10,25,SBA,0.107142857,0.12195122,0.041049798
2000,10,26,SBA,0.107142857,0.113821138,0.041049798
2000,10,27,SBA,0.107142857,0.109756098,0.039703903
2000,10,28,SBA,0.107142857,0.113821138,0.040376851
2000,10,29,SBA,0.107142857,0.113821138,0.041049798
2000,10,30,SBA,0.107142857,0.113821138,0.041049798
2000,10,31,SBA,0.107142857,0.117886179,0.041722746
2000,10,1,LAA,0.153846154,0.065306122,0.034623218
2000,10,2,LAA,0.153846154,0.065306122,0.033944331
2000,10,3,LAA,0.153846154,0.065306122,0.033265445
2000,10,4,LAA,0.153846154,0.065306122,0.033265445
2000,10,5,LAA,0.153846154,0.065306122,0.033265445
2000,10,6,LAA,0.153846154,0.065306122,0.034623218
2000,10,7,LAA,0.153846154,0.065306122,0.033944331
2000,10,8,LAA,0.153846154,0.065306122,0.033265445
2000,10,9,LAA,0.153846154,0.065306122,0.033944331
2000,10,10,LAA,0.153846154,0.065306122,0.033944331
2000,10,11,LAA,0.192307692,0.069387755,0.033944331
2000,10,12,LAA,0.192307692,0.069387755,0.035302105
2000,10,13,LAA,0.153846154,0.065306122,0.034623218
2000,10,14,LAA,0.153846154,0.065306122,0.033944331
2000,10,15,LAA,0.153846154,0.065306122,0.038017651
2000,10,16,LAA,0.153846154,0.065306122,0.038017651
2000,10,17,LAA,0.153846154,0.065306122,0.040054311
2000,10,18,LAA,0.153846154,0.065306122,0.038696538
2000,10,19,LAA,0.153846154,0.065306122,0.037338764
2000,10,20,LAA,0.153846154,0.065306122,0.037338764
2000,10,21,LAA,0.115384615,0.06122449,0.035980991
2000,10,22,LAA,0.115384615,0.057142857,0.036659878
2000,10,23,LAA,0.115384615,0.065306122,0.039375424
2000,10,24,LAA,0.115384615,0.06122449,0.038017651
2000,10,25,LAA,0.115384615,0.057142857,0.038017651
2000,10,26,LAA,0.192307692,0.065306122,0.038017651
2000,10,27,LAA,0.153846154,0.06122449,0.037338764
2000,10,28,LAA,0.153846154,0.06122449,0.038696538
2000,10,29,LAA,0.153846154,0.065306122,0.039375424
2000,10,30,LAA,0.153846154,0.065306122,0.039375424
2000,10,31,LAA,0.153846154,0.065306122,0.040054311
2000,10,1,SDA,0,0.024590164,0.021232877
2000,10,2,SDA,0,0.024590164,0.020547945
2000,10,3,SDA,0,0.024590164,0.020547945
2000,10,4,SDA,0,0.024590164,0.020547945
2000,10,5,SDA,0,0.024590164,0.019863014
2000,10,6,SDA,0,0.020491803,0.018493151
2000,10,7,SDA,0,0.020491803,0.018493151
2000,10,8,SDA,0,0.016393443,0.017808219
2000,10,9,SDA,0,0.016393443,0.017808219
2000,10,10,SDA,0,0.016393443,0.017808219
2000,10,11,SDA,0,0.016393443,0.018493151
2000,10,12,SDA,0,0.016393443,0.018493151
2000,10,13,SDA,0,0.016393443,0.017808219
2000,10,14,SDA,0,0.016393443,0.017123288
2000,10,15,SDA,0,0.016393443,0.017123288
2000,10,16,SDA,0,0.016393443,0.017123288
2000,10,17,SDA,0,0.020491803,0.017808219
2000,10,18,SDA,0,0.016393443,0.017123288
2000,10,19,SDA,0,0.016393443,0.017123288
2000,10,20,SDA,0,0.016393443,0.017123288
2000,10,21,SDA,0,0.008196721,0.015068493
2000,10,22,SDA,0,0.008196721,0.014383562
2000,10,23,SDA,0,0.008196721,0.016438356
2000,10,24,SDA,0,0.012295082,0.016438356
2000,10,25,SDA,0,0.016393443,0.016438356
2000,10,26,SDA,0,0.020491803,0.018493151
2000,10,27,SDA,0,0.024590164,0.019178082
2000,10,28,SDA,0,0.028688525,0.019863014
2000,10,29,SDA,0,0.024590164,0.019863014
2000,10,30,SDA,0,0.024590164,0.019863014
2000,10,31,SDA,0,0.024590164,0.019178082
2000,11,1,NPS,0,0.003215434,0.017799353
2000,11,2,NPS,0,0.003215434,0.017799353
2000,11,3,NPS,0,0.003215434,0.017799353
2000,11,4,NPS,0,0.003215434,0.017799353
2000,11,5,NPS,0,0.003215434,0.01618123
2000,11,6,NPS,0,0.003215434,0.015641855
2000,11,7,NPS,0,0.003215434,0.014563107
2000,11,8,NPS,0,0.003215434,0.014563107
2000,11,9,NPS,0,0.003215434,0.013484358
2000,11,10,NPS,0,0.003215434,0.011326861
2000,11,11,NPS,0,0.003215434,0.011326861
2000,11,12,NPS,0,0.003215434,0.011866235
2000,11,13,NPS,0,0.003215434,0.013484358
