LANDING_YEAR,LANDING_MONTH,LANDING_DAY,PORT_AREA_CODE,PSDN_SDM_30,PSDN_SDM_60,PSDN_SDM_90,PSDN_SDM_220
2001,1,19,BDA,0.19093706974616417,0.20268399903067835,0.22447651008929104,0.29488678404865043
2001,1,20,BDA,0.16894466716509599,0.2023352050670871,0.23250819385544327,0.2921228460143955
2001,1,21,BDA,0.15970164995927078,0.19159772026318092,0.21799817237972227,0.2794388556771536
2001,1,22,BDA,0.17024419399408194,0.20264013139186082,0.2287490781673715,0.28862457057810686
2001,1,23,BDA,0.17115651414944574,0.20239948398537105,0.22296586349483363,0.2869493466799547
2001,1,24,BDA,0.17197406062713036,0.19977658849071572,0.22314990724413847,0.2907350715106128
2001,1,25,BDA,0.16353336435097915,0.19574510582067348,0.21685538176170066,0.28505424776887833
2001,1,26,BDA,0.16467006963032943,0.1912941778147662,0.20749877879688564,0.2704979749755565
2001,1,27,BDA,0.17515149827186877,0.2007544782978517,0.21997188758258976,0.2796720832892739
2001,1,28,BDA,0.17872623411508706,0.2006210999356376,0.22236082844497743,0.2850363375212049
2001,1,29,BDA,0.17438079646000496,0.19506988757186466,0.21721861456051345,0.28022217693089824
2001,1,30,BDA,0.1713557896705774,0.188564027901049,0.21349543702503868,0.2738938030228976
2001,1,31,BDA,0.1642516335615745,0.1804180163200255,0.20360355177694114,0.2645007914032758
2001,1,1,SFA,0.23116705814997354,0.2376624179237029,0.25547485682699417,0.34593941781374726
2001,1,2,SFA,0.22723004470268884,0.23286071200581157,0.2496124181482527,0.35230466295785434
2001,1,3,SFA,0.24505013475815454,0.24667606020674987,0.2581827445162667,0.3584368344958766
2001,1,4,SFA,0.26768961797157925,0.250440104481052,0.2648548564977116,0.3657587959092829
2001,1,5,SFA,0.25959035257498425,0.24224460563238928,0.2545583258072535,0.3532359212280567
2001,1,6,SFA,0.2775565708676974,0.2580965336631326,0.2689266502857208,0.3643648318601118
2001,1,7,SFA,0.25784868250290555,0.2438215665957507,0.25533606343799164,0.3527687024464344
2001,1,8,SFA,0.2459733784198761,0.24133866718586752,0.25364588350057604,0.3314803881272785
2001,1,9,SFA,0.29126284271478653,0.27200669926755566,0.28434900210963354,0.3497468897090008
2001,1,10,SFA,0.2560719648996989,0.24131982028484344,0.2503512806362576,0.318716830024092
2001,1,11,SFA,0.23783763746420541,0.21891061479554458,0.22179948108063804,0.29058465076490725
2001,1,12,SFA,0.26159002135197323,0.24241692660485997,0.2471398600273662,0.30443959033899065
2001,1,13,SFA,0.2621072555581729,0.23792294018408833,0.2408137829767333,0.29594490796283046
2001,1,14,SFA,0.2661876330773036,0.24079643321387909,0.24288726912604439,0.2986692994253874
2001,1,15,SFA,0.2988587940732638,0.26258714190300775,0.2606645299328698,0.3077770561113486
2001,1,16,SFA,0.22990290075540543,0.2309349008342799,0.24825256086058087,0.2866538256094951
2001,1,17,SFA,0.2207799255847931,0.2203858766485663,0.24168066481749217,0.2902318644594897
2001,1,18,SFA,0.20986816535393396,0.20570094488999424,0.2271030949221717,0.2827456115295356
2001,1,19,SFA,0.23039457947015762,0.2205518900471575,0.23934387614329655,0.29492901470539995
2001,1,20,SFA,0.20175600300232568,0.21415946676450617,0.23979598995712068,0.29328462728737714
2001,1,21,SFA,0.19634542862574259,0.2057596462614396,0.22888536916838753,0.28188302638552115
2001,1,22,SFA,0.220185416440169,0.2199035133509075,0.23938232511281968,0.2924999022697654
2001,1,23,SFA,0.21324314922094345,0.21509848841849497,0.2349579953485065,0.28999495639929324
2001,1,24,SFA,0.23083528876304626,0.22938631518798716,0.245575023525291,0.2958722721746328
2001,1,25,SFA,0.2140127643942833,0.21691369309144862,0.23874347507953644,0.2912328018847246
2001,1,26,SFA,0.22075984130303064,0.21006025812205145,0.22888904296689563,0.27816456452747096
2001,1,27,SFA,0.2565828040242195,0.22991993146784165,0.24118711650371552,0.2880770844951695
2001,1,28,SFA,0.2561904390652974,0.2437313676756971,0.24733703003989327,0.2922567239613098
2001,1,29,SFA,0.24052376796801886,0.22732707507470074,0.23868008222844866,0.29019091883047815
2001,1,30,SFA,0.23493977636098862,0.22377171542714624,0.2385649229089419,0.28818092912836457
2001,1,31,SFA,0.21673134714365005,0.20889722424394944,0.22848153528239992,0.28105242661741997
2001,1,1,MNA,0.246079404766743,0.26198316034343505,0.2868857568098327,0.3847660441659537
2001,1,2,MNA,0.2490150137589528,0.2662645200336421,0.29213930716959097,0.3927098796806673
2001,1,3,MNA,0.2557021024135443,0.27202603469292325,0.29784770436206104,0.39816704109252515
2001,1,4,MNA,0.25864745447268855,0.28293613923920524,0.30973901498620793,0.40298910263247134
2001,1,5,MNA,0.2516078891662451,0.27403799527221256,0.29918831094341763,0.3906963900571413
2001,1,6,MNA,0.2631917607325774,0.28573458669362245,0.31097241314285895,0.4035606843225297
2001,1,7,MNA,0.2572029783175542,0.27830514229006237,0.3019422071717553,0.39268662478789435
2001,1,8,MNA,0.24597358359740332,0.26541120558977127,0.28917399932772425,0.37948044017445526
2001,1,9,MNA,0.2809625267982483,0.30072858432928723,0.3189619830099203,0.3995064623155881
2001,1,10,MNA,0.2521761449483725,0.26688161299184515,0.28529529387162905,0.36798561543109065
2001,1,11,MNA,0.2106011945467729,0.22861057078396832,0.2537647812800892,0.33745426179775245
2001,1,12,MNA,0.24318297780477083,0.26595259071500216,0.2869003106982021,0.3549612516617869
2001,1,13,MNA,0.24405786051199987,0.2613085958140868,0.2837719785965095,0.34841268395377645
2001,1,14,MNA,0.253965458044639,0.26624375995662475,0.2886946865562665,0.35312410136428446
2001,1,15,MNA,0.2685805054811331,0.28117058205383794,0.30337901325043987,0.3629780722437805
2001,1,16,MNA,0.25336993428377,0.27314625928799313,0.2958177286437002,0.34437786751618393
2001,1,17,MNA,0.24153804320555466,0.26836334141316237,0.29489254547377763,0.34802855195802285
2001,1,18,MNA,0.22564363364989942,0.2541189036435551,0.283024647857173,0.3394607363529943
2001,1,19,MNA,0.2365707434140719,0.26209064931781206,0.29069510897842504,0.34878580442106116
2001,1,20,MNA,0.22988425424465767,0.25647687911987305,0.2834295826190609,0.34097165226701986
2001,1,21,MNA,0.22351092329392067,0.2469252645969391,0.27344152647054804,0.3328247376928792
2001,1,22,MNA,0.23137405170844152,0.25461593049543874,0.2817517301793826,0.3447308962966949
2001,1,23,MNA,0.21904693773159614,0.24376599573426777,0.273320202605199,0.34208845617652406
2001,1,24,MNA,0.2051550172842466,0.2314974108227977,0.26779569950649296,0.34706781347566634
2001,1,25,MNA,0.20238432861291444,0.22839502300377246,0.26326110327647906,0.34480319848848046
2001,1,26,MNA,0.19369874550746038,0.2168154901376477,0.24951031639919444,0.33305584486002693
2001,1,27,MNA,0.21416670657121217,0.23348192815427427,0.2609590145490937,0.34298287935525684
2001,1,28,MNA,0.2290461166546895,0.23830402752867452,0.2585312941316831,0.3460405615022892
2001,1,29,MNA,0.21554142695206863,0.22961578794099666,0.25469262860083985,0.3455476436671236
2001,1,30,MNA,0.22698741922011742,0.24241671159311576,0.2641747611559043,0.3493616124944637
2001,1,31,MNA,0.2179432946902055,0.23379153123608343,0.2571909364502309,0.3432663529525422
2001,1,1,MRA,0.2669449100891749,0.29591223232600156,0.32045352648605,0.39603556629526554
2001,1,2,MRA,0.2743409549196561,0.30254622868129183,0.32840707884593445,0.40428939696263383
2001,1,3,MRA,0.2818631778160731,0.30732460776153875,0.3331538976593451,0.4058718810636531
2001,1,4,MRA,0.29013196378946304,0.3161616623401642,0.34021124026992106,0.40877700758674157
2001,1,5,MRA,0.28812972952922183,0.31113308972241926,0.33266240466724745,0.3972129886230779
2001,1,6,MRA,0.30404192954301834,0.32662062316524737,0.3474368794397874,0.411633515089908
2001,1,7,MRA,0.2993794307112694,0.3203522216300575,0.34005905227227645,0.4035474565372896
2001,1,8,MRA,0.28694484134515125,0.3061160025547962,0.32827759222550823,0.39262451814911353
2001,1,9,MRA,0.3601286510626475,0.36418983826831897,0.3713457541032271,0.4189198684913141
2001,1,10,MRA,0.2999594161907832,0.3124498189712057,0.32913859513672916,0.38789278394961485
2001,1,11,MRA,0.2437362757821878,0.26656377345931775,0.2934584403579885,0.3622754120598079
2001,1,12,MRA,0.2666717544198036,0.29025994666985105,0.3161167368292809,0.3837363845496266
2001,1,13,MRA,0.271489975353082,0.2910528596566648,0.3144426017999649,0.38163274573901346
2001,1,14,MRA,0.2938047448794047,0.30768921971321106,0.3256438970565796,0.38655988014643156
2001,1,15,MRA,0.30246000240246457,0.319435111113957,0.33738620579242706,0.3973110562397374
2001,1,16,MRA,0.2956748977303505,0.3091471049250389,0.32542761780998924,0.37870610369339824
2001,1,17,MRA,0.2888832787672679,0.30668074196698714,0.326987132971937,0.38534499028766594
