LANDING_YEAR,LANDING_MONTH,LANDING_DAY,PORT_AREA_CODE,PSDN_SDM_30,PSDN_SDM_60,PSDN_SDM_90,PSDN_SDM_220
2015,1,24,CLW,0.022930786324044067,0.040171241292302484,0.05091329361140892,0.05856075417803368
2015,1,25,CLW,0.022496491204947233,0.03713991554057012,0.05226223632309805,0.08097872669401113
2015,1,26,CLW,0.029491900000721216,0.04336418274820584,0.05825810299789095,0.0849710218043765
2015,1,27,CLW,0.033597948184857764,0.05070342873146788,0.06769797076498542,0.09095930375158787
2015,1,28,CLW,0.03374331366891662,0.05094873732658195,0.0668749265742543,0.08752788793179206
2015,1,29,CLW,0.029253022900472086,0.047713896427608905,0.06776022969279438,0.0929643059533555
2015,1,30,CLW,0.03573983954265714,0.04778213464639715,0.07123300862525973,0.1007106811425183
2015,1,31,CLW,0.047179128819455705,0.05615426581658301,0.07603621704723029,0.09991462017409504
2015,1,1,CLO,0.041560401953756806,0.05813952749250112,0.07117173827898043,0.08724298352507998
2015,1,2,CLO,0.03105211677029729,0.037515400201772096,0.05217257823365239,0.07705002848110942
2015,1,3,CLO,0.0249320431612432,0.02824675059808349,0.04409693625325767,0.07358088708768698
2015,1,4,CLO,0.04059178587049246,0.03999144021697618,0.052884066577714224,0.074430579840806
2015,1,5,CLO,0.024661662057042122,0.037727824990051215,0.0508267406696597,0.07306964537908849
2015,1,6,CLO,0.025125216320157052,0.039168415418653575,0.04967380925439871,0.07179666856814385
2015,1,7,CLO,0.032639145478606225,0.04535310692153871,0.05158037841320038,0.06897804792497667
2015,1,8,CLO,0.03443531803786755,0.046448064407471706,0.05171689869692692,0.06529110529386736
2015,1,9,CLO,0.03595707304775715,0.06526209207044707,0.0864694264287559,0.10303529192986638
2015,1,10,CLO,0.02758741397410631,0.05694182963903855,0.0752274646423757,0.09210995079531112
2015,1,11,CLO,0.026941970363259314,0.05859247036278248,0.07320732135827152,0.08850217675423808
2015,1,12,CLO,0.026139160618185997,0.05448428612133419,0.06634958942349141,0.08243624230629297
2015,1,13,CLO,0.022611610312014817,0.04781027160653913,0.06239252453669906,0.08333901242887233
2015,1,14,CLO,0.034988732822239396,0.06683675732670559,0.07791797288765127,0.09382059477591122
2015,1,15,CLO,0.04131349176168442,0.08234454512044236,0.08928395407990768,0.09671453597629207
2015,1,16,CLO,0.03214621227234602,0.07123497518262377,0.07953930375381157,0.08797895493042575
2015,1,17,CLO,0.020324417762458323,0.03684907985626961,0.05268514949040344,0.08510621886955679
2015,1,18,CLO,0.03146796803921461,0.04351185539875318,0.05709871194826869,0.08867926912105685
2015,1,19,CLO,0.03969531077891588,0.05425776912899757,0.06571642151102423,0.09041870218290365
2015,1,20,CLO,0.05680666640400887,0.06943762553338376,0.07991141120258433,0.09270372734284549
2015,1,21,CLO,0.0567727617919445,0.0745079244521481,0.0837115371098312,0.0875992099069021
2015,1,22,CLO,0.04648037999868393,0.06721337907085265,0.07824591404686754,0.08035956610107634
2015,1,23,CLO,0.041285335645079614,0.06142640106069545,0.06908482439242876,0.06772897757476357
2015,1,24,CLO,0.021783159393817187,0.037652737611939234,0.049871342326514426,0.0592665757784776
2015,1,25,CLO,0.02500348389148712,0.036566506381388066,0.051543995508780846,0.08172508990120256
2015,1,26,CLO,0.03445739690214396,0.04325099736969504,0.0580082619526925,0.08612545030747025
2015,1,27,CLO,0.037016844190657136,0.05034931007496737,0.06709500837068146,0.09192313328574454
2015,1,28,CLO,0.03610954973846674,0.05062650773605263,0.06650839378484166,0.08856064680051343
2015,1,29,CLO,0.03983505852520466,0.05125774943304283,0.0685061812472458,0.09458857750269552
2015,1,30,CLO,0.053041774220764636,0.052516335104074746,0.07174310749396681,0.10253610437485357
2015,1,31,CLO,0.07128482945263385,0.06275533757138031,0.07704159795091703,0.1018762914889355
2015,1,1,TLA,0.14063213978494918,0.1252305451475206,0.11112764225327883,0.09770467480524046
2015,1,2,TLA,0.0872357642011983,0.08387090711564314,0.08540117951865861,0.0857490099755017
2015,1,3,TLA,0.05686354663755212,0.06300650424033892,0.07570426385390802,0.08403310130528824
2015,1,4,TLA,0.08240943881017822,0.08370064315004427,0.09143468940063663,0.08590767269337753
2015,1,5,TLA,0.06114283496780055,0.06314994324548323,0.07347215837596552,0.08350574304560092
2015,1,6,TLA,0.051332496638808935,0.05815460499314988,0.07210717864496552,0.08179510443815928
2015,1,7,TLA,0.05343693867325783,0.05808833894915268,0.07242614325081957,0.07890641448111871
2015,1,8,TLA,0.05903902570051806,0.06077408418059349,0.07395287063242732,0.07511644802705564
2015,1,9,TLA,0.0985095804291112,0.09993182067744068,0.11052501530966898,0.11340107662109737
2015,1,10,TLA,0.0731695940984147,0.08309353775054705,0.09649737839303586,0.10128035366487427
2015,1,11,TLA,0.06010674099837031,0.0725883487612009,0.08986823572574751,0.09769500447869282
2015,1,12,TLA,0.04782933183014393,0.059289782079028304,0.07768701412377582,0.09157558902643248
2015,1,13,TLA,0.05310681675161634,0.0622661751007936,0.08097541088616286,0.09255208785535361
2015,1,14,TLA,0.07819734620196479,0.08785178622261422,0.10242987884397524,0.10546013011605057
2015,1,15,TLA,0.09845318751675743,0.10790301108213722,0.11430669019835582,0.10788980029041223
2015,1,16,TLA,0.07094019837677479,0.08461166130470447,0.09697480368819358,0.09761237871397618
2015,1,17,TLA,0.0350306812407715,0.04942926353790232,0.06792461767495758,0.09295258255645869
2015,1,18,TLA,0.038542511739901135,0.05226426254041859,0.07255888234931922,0.09834002214739775
2015,1,19,TLA,0.042764432196106227,0.05654961366939251,0.07684216967554412,0.10004039517443478
2015,1,20,TLA,0.05571323207446507,0.06765742230488629,0.0845891183944068,0.10261081921741803
2015,1,21,TLA,0.06323903320091111,0.0722434726528457,0.0854579168709292,0.09602766681316971
2015,1,22,TLA,0.060892375984362195,0.06915240563818666,0.07936923159961251,0.08898521201418978
2015,1,23,TLA,0.05395684258214065,0.058706697748332724,0.06547908839918133,0.07396014721697977
2015,1,24,TLA,0.02888085985822337,0.03835471698128786,0.04904850002756153,0.06494390371799133
2015,1,25,TLA,0.03531886411032507,0.04786879883804282,0.06129355453278707,0.0895358252837135
2015,1,26,TLA,0.04779820782797677,0.05733564489933311,0.06803518039700777,0.09505830880002061
2015,1,27,TLA,0.05623603239655495,0.0664728291210581,0.07549452787076218,0.10125728497129292
2015,1,28,TLA,0.0567153027015073,0.06657887262399079,0.07325921273803797,0.09804394713492658
2015,1,29,TLA,0.05898605819259371,0.07475850779990681,0.08398950797762128,0.10672685534548883
2015,1,30,TLA,0.06175235206527369,0.07932637350969628,0.09113880507378043,0.11610741732626134
2015,1,31,TLA,0.07670223100909165,0.09079844828267566,0.09633301770773486,0.11576021651900004
2015,1,1,NPA,0.08188829571008682,0.1090283336287195,0.12200191908994236,0.11691433741726492
2015,1,2,NPA,0.04508359212842253,0.06971374001692641,0.09178657776902656,0.105823945936617
2015,1,3,NPA,0.0360572412610054,0.06070058067526781,0.08444666028073108,0.10522617112920041
2015,1,4,NPA,0.06097261835303572,0.08087672462517564,0.09877117476551919,0.10885174146877606
2015,1,5,NPA,0.05030885669920179,0.07093856771561233,0.08652283223597584,0.10433881507909044
2015,1,6,NPA,0.052814711092246905,0.07159144645839026,0.08528218526594541,0.10181472459962111
2015,1,7,NPA,0.05106913815769884,0.0682471791903178,0.08132476777442403,0.09774899575198796
2015,1,8,NPA,0.0697492365207937,0.07636117782782424,0.08400370077406233,0.09258931422337502
2015,1,9,NPA,0.0851413920107815,0.1005475925789638,0.11298958053560676,0.1344868322046161
2015,1,10,NPA,0.07228358607325289,0.08679102389424136,0.09835994930786861,0.12098068697488125
2015,1,11,NPA,0.058572170014182724,0.07499169157535741,0.08824029849288431,0.1174268095421629
2015,1,12,NPA,0.040994041288892426,0.06008774933941437,0.07582882723796207,0.11034753993505846
2015,1,13,NPA,0.05150467302236292,0.06773788414218208,0.0810086144184744,0.11097803287732087
2015,1,14,NPA,0.08807644123832385,0.09607090846155629,0.10371653388279516,0.12568112091110673
2015,1,15,NPA,0.09012795156902736,0.10386075835787889,0.11106862631198522,0.1271115717836975
2015,1,16,NPA,0.05405814800825384,0.07612596536901864,0.08885647985782172,0.1161320259415899
2015,1,17,NPA,0.03063016353795926,0.04705113140075947,0.06631072794993383,0.10777658696372247
2015,1,18,NPA,0.03919410167468919,0.05521457089167653,0.07250717970718806,0.11417337505798567
2015,1,19,NPA,0.04726512357592583,0.06264658761916286,0.07702945423866245,0.11455919849961538
2015,1,20,NPA,0.05956234369013044,0.07133813950261383,0.0829978912087107,0.11617116384586897
2015,1,21,NPA,0.07082254046367274,0.07774217014737202,0.08371925731567112,0.10682754936775558
2015,1,22,NPA,0.07791517695619,0.08176475232749274,0.0834657673447116,0.09889130725857778
2015,1,23,NPA,0.044794169875482716,0.05701358946548267,0.06259579625534448,0.08282801091239456
2015,1,24,NPA,0.025849716789606545,0.037804403864411695,0.04753681366029825,0.07386062598961184
2015,1,25,NPA,0.03701399380548133,0.05398880811690381,0.06636362030749789,0.10272562196015889
2015,1,26,NPA,0.05165954182545344,0.06460774565736453,0.07534685461605722,0.10819439450609135
2015,1,27,NPA,0.053192429451478854,0.06993851336565884,0.08212955590538881,0.11451453010135508
2015,1,28,NPA,0.05186608081890477,0.06805266930975697,0.08021850476192462,0.11045026779835317
2015,1,29,NPA,0.05320461673869027,0.07038944587111473,0.0866603317695695,0.1222153852471364
2015,1,30,NPA,0.06589513727360302,0.07961293524413397,0.09585487862696519,0.13184535311178325
2015,1,31,NPA,0.08127738328443633,0.09272337129170244,0.10434202452165049,0.13051034367024617
2015,1,1,CBA,0.13692013014640128,0.1274775175584687,0.1245504773523606,0.1418431772428663
2015,1,2,CBA,0.07086610128836972,0.08377929191504206,0.09796536186526358,0.1357554081112789
2015,1,3,CBA,0.08742544108203479,0.09248798494301146,0.10380956276096928,0.13483234567865815
2015,1,4,CBA,0.08741542430860656,0.09678895192013846,0.10902642156981246,0.13862960851591644
2015,1,5,CBA,0.07283835485577583,0.08592156870734124,0.10065382042191398,0.13266404919436245
2015,1,6,CBA,0.07626307596053396,0.08771245483131636,0.10045910718470392,0.12883612034878314
2015,1,7,CBA,0.07639524979250771,0.08407108627614521,0.09641864407860057,0.12277131350911841
2015,1,8,CBA,0.09102144837379456,0.09116674474780521,0.09833058667644648,0.11465076995626616
2015,1,9,CBA,0.10194701701402664,0.10892341782649358,0.12339134666491562,0.15617801270592496
2015,1,10,CBA,0.08430540987423488,0.09301937974634625,0.10922576287682627,0.141205738519533
2015,1,11,CBA,0.06823718228510448,0.08206984885628262,0.10176558527623264,0.137644881342414
2015,1,12,CBA,0.05848194179790361,0.07329040795328125,0.09370090253651142,0.1298029760404085
2015,1,13,CBA,0.08363970049789973,0.08617153621855236,0.10059750289984153,0.12926250036539474
2015,1,14,CBA,0.11226385512522288,0.11371006698362411,0.12628336822692776,0.14426458254033672
2015,1,15,CBA,0.1150725180549281,0.11828855602514177,0.1297659463131092,0.14336875800749502
2015,1,16,CBA,0.06704183561461312,0.0866879749865759,0.1078232670543899,0.13365405266015673
2015,1,17,CBA,0.05076494839574609,0.06771024145067685,0.08833575007361426,0.12560026400176033
2015,1,18,CBA,0.060291239991784096,0.07832330796453688,0.09802554293312657,0.1323881253904571
2015,1,19,CBA,0.06872905045747757,0.08715892417563333,0.10265508580060911,0.1304331225682384
2015,1,20,CBA,0.0803031399846077,0.09495624414985142,0.10776761066640766,0.13039174746345647
2015,1,21,CBA,0.07934607831495148,0.09042610748419685,0.10251435359389009,0.12242963650897061
2015,1,22,CBA,0.08691262187702316,0.09278737517103317,0.10133079124588362,0.11192762247042543
2015,1,23,CBA,0.05846688683543887,0.0665870677265856,0.07757148540145914,0.09445254472121342
2015,1,24,CBA,0.033097367600670884,0.04437099610056196,0.06011854113460007,0.08659212439554605
2015,1,25,CBA,0.05296834584857736,0.07026222082121032,0.08765614832895742,0.12014029869570837
2015,1,26,CBA,0.06538367111768041,0.08168167348891969,0.09695708953683645,0.12571223251411648
2015,1,27,CBA,0.07371753427599158,0.09000532908572091,0.10443620496547558,0.13312215526735202
2015,1,28,CBA,0.070126011967659,0.08669175615622884,0.1008882293031669,0.12792237032369777
2015,1,29,CBA,0.0639283335102456,0.0830031047382998,0.09907546243302419,0.1407121039047482
2015,1,30,CBA,0.08099934405514173,0.09603008828938954,0.10986294371771141,0.150572334833773
2015,1,31,CBA,0.11372407153248787,0.1160964538890218,0.12137870773882933,0.1496554851007651
2015,1,1,BRA,0.09706998964150747,0.10556603607631498,0.11945193031266944,0.1492822996403219
2015,1,2,BRA,0.07615482161442438,0.09281126229513076,0.11269304237953603,0.14974371522436855
2015,1,3,BRA,0.1040570373336474,0.11004430175788942,0.12348167884023223,0.15043102894570717
2015,1,4,BRA,0.08444986293713251,0.10171437371642358,0.12004838271500314,0.15402084511778238
2015,1,5,BRA,0.09635438174009323,0.10222036187206546,0.117587404198026,0.14848354978331127
2015,1,6,BRA,0.09495161424080531,0.0979190341407253,0.11224178714703208,0.1429042382246965
2015,1,7,BRA,0.09622787435849507,0.0997856313422803,0.11225839306230415,0.1372217835312176
2015,1,8,BRA,0.08961932808160782,0.0927312217893139,0.10345667013770914,0.12729247447950118
2015,1,9,BRA,0.12602822681268055,0.1220036841207935,0.13229176356163744,0.16222103294621368
2015,1,10,BRA,0.09280469665924708,0.09601275166196208,0.10977974794294736,0.1470720527520309
2015,1,11,BRA,0.07294605597853661,0.08311202395106515,0.10126261737146607,0.14508330868941033
2015,1,12,BRA,0.07392195661862691,0.08182563476504819,0.09765493966741105,0.13755934982965354
2015,1,13,BRA,0.08407383958498636,0.08908732944438534,0.10330368471268105,0.136269105521543
2015,1,14,BRA,0.1255118707815806,0.12172832087643685,0.12793652228500746,0.15111667261808864
2015,1,15,BRA,0.10026712367932002,0.10501714952049716,0.11665663311946882,0.14925655198708018
2015,1,16,BRA,0.05818239375948906,0.07765896972869674,0.09930498283101272,0.1438804588843361
2015,1,17,BRA,0.05505045677224795,0.07141769112598512,0.08948314067435591,0.13488811641949086
2015,1,18,BRA,0.06400854488213857,0.0810550807584678,0.09925165050344108,0.14362053331799446
2015,1,19,BRA,0.07431071350971857,0.0870085196389306,0.10214895696366487,0.14270600946389744
2015,1,20,BRA,0.09112654427687326,0.0962861969826683,0.10784934308022669,0.1431736251683763
2015,1,21,BRA,0.10236146797736485,0.10595068840249892,0.1150597040222524,0.13881118272653878
2015,1,22,BRA,0.09027907351652781,0.09552395932616727,0.10319247275386771,0.1243489439938178
2015,1,23,BRA,0.04249774304529031,0.05956085840420377,0.07485157214360286,0.1086312538633744
2015,1,24,BRA,0.031396283333500224,0.046850095863544175,0.06364761054362744,0.10069897546442785
2015,1,25,BRA,0.06925889253616332,0.07690853589484768,0.09195284387224341,0.12959388464917423
2015,1,26,BRA,0.07919098685185115,0.0855463607416999,0.09952402058733653,0.13613041590359523
2015,1,27,BRA,0.09573743244012196,0.0978164924008231,0.10944202700502252,0.1438825634627376
2015,1,28,BRA,0.0660201482474804,0.07949978551797328,0.09696101657535931,0.1387414654324136
2015,1,29,BRA,0.08154494116703669,0.09221740824080282,0.10898815672079178,0.1416649566074774
2015,1,30,BRA,0.11319738974173864,0.1136307492852211,0.12498285600992098,0.15238234191009659
2015,1,31,BRA,0.13937365114688874,0.13218719920804423,0.1359311481044717,0.1515699622470302
2015,1,1,CCA,0.09875600598752499,0.10186887581328877,0.11278315478792557,0.145889199201139
2015,1,2,CCA,0.08347995346412063,0.09063375374821366,0.10666762613333189,0.1482242874026224
2015,1,3,CCA,0.10928927082568407,0.10974040114488758,0.11900197938084603,0.1489508050146109
2015,1,4,CCA,0.08822101959958673,0.09844517829965373,0.11432799966289448,0.15259160673745295
2015,1,5,CCA,0.11048503592610359,0.10603142554154162,0.11569877885855161,0.14657813733102834
2015,1,6,CCA,0.10318777756765485,0.09977040745195795,0.10923648207233502,0.1409775422872009
2015,1,7,CCA,0.11060364684090018,0.1058226638152951,0.11271703713215314,0.13557597731513188
2015,1,8,CCA,0.09930081805214286,0.09673906056607356,0.1029653613957075,0.1259891074664312
2015,1,9,CCA,0.1350785898976028,0.12460614349998411,0.12919202332313245,0.1581024564149087
2015,1,10,CCA,0.09967449028044939,0.09619366621873418,0.1050279754285629,0.1428675447639666
2015,1,11,CCA,0.08378387242555618,0.08364400511882344,0.09587351837410377,0.14107108413052738
2015,1,12,CCA,0.08374114846810699,0.08399604615129408,0.09446896016597747,0.13446741261260403
2015,1,13,CCA,0.09905174793675542,0.09580233228988334,0.10352249552424138,0.13350606874042287
2015,1,14,CCA,0.1347487266175449,0.12833032744829773,0.12976395178299685,0.14860601091108525
2015,1,15,CCA,0.09765819739550352,0.10351588638102421,0.11296421650510569,0.14633457544714884
2015,1,16,CCA,0.05647841840982437,0.0734306199506658,0.09220632277429104,0.14172195684267463
2015,1,17,CCA,0.05953932786360383,0.06840466671302671,0.08386711521217456,0.13071372607876933
2015,1,18,CCA,0.07124788756482303,0.07959302221653891,0.09419289245628394,0.13978352993820095
2015,1,19,CCA,0.0877325632609427,0.08905317176316606,0.09955245525791095,0.13975666229960912
2015,1,20,CCA,0.09756652126088738,0.09897572559411408,0.10679729506373406,0.14118533186558493
2015,1,21,CCA,0.1199129237793386,0.11425524913385267,0.11734335525677754,0.13756282282596394
2015,1,22,CCA,0.09851539274677634,0.09712744211075736,0.1024032803109059,0.12281367414278493
2015,1,23,CCA,0.04404188669286668,0.055396761470397966,0.07095906033825417,0.10740240893669818
2015,1,24,CCA,0.034718364593572915,0.044894083723670146,0.059300236504238386,0.09933907896943185
2015,1,25,CCA,0.07777919480577111,0.07823347825495923,0.08856366970218145,0.1255568325295484
2015,1,26,CCA,0.08835741970688105,0.087585876100376,0.09656962586136965,0.13274763333132691
2015,1,27,CCA,0.10464439308270812,0.10094851206560604,0.10735642577593144,0.14048767730332257
2015,1,28,CCA,0.06960057327523828,0.07806653682081426,0.09250579565190352,0.13532274627222454
2015,1,29,CCA,0.09219512389972806,0.09420762895072093,0.1050795425589268,0.13720316324560416
2015,1,30,CCA,0.12471431819722056,0.11982624477050344,0.12397083084170635,0.14906047649662896
2015,1,31,CCA,0.14451373973861337,0.13799297088970902,0.13737674286732307,0.14916818863467166
2015,1,1,ERA,0.07769011652895383,0.08560893954388027,0.09700879627379819,0.14184062810250994
2015,1,2,ERA,0.09501001558133534,0.09645958103496453,0.10501840127551038,0.1484114152968988
2015,1,3,ERA,0.09711884068591255,0.10194157616331659,0.11065827369473982,0.14885614239693393
2015,1,4,ERA,0.08740253959383283,0.09784410457158911,0.10960158370975134,0.15543114628488494
2015,1,5,ERA,0.10878840035625867,0.10607667293014197,0.10919504547896593,0.14789543170371705
2015,1,6,ERA,0.0934813522866794,0.09697053620013697,0.10248036849973859,0.14392495390755186
2015,1,7,ERA,0.11424370322908674,0.11004727680621476,0.10937672918257506,0.1371387594550319
2015,1,8,ERA,0.10727502884609359,0.10234492272138596,0.10059488640315291,0.1275756951531715
