date,mmsi,cell_ll_lat,cell_ll_lon,fishing_hours,mmsi_1
2014-03-30,316002956,49.6,-126.7,10.5638,316002956
2012-05-28,316007539,48.4,-125.5,1.4519,316007539
2012-05-28,316007539,48.4,-125.6,1.8505,316007539
2012-03-26,316007539,48.9,-125.6,0.4183,316007539
2014-06-13,367474750,49.4,-124.5,0.2175,367474750
2014-06-13,316005444,48.8,-125.5,4.4563,316005444
2014-06-13,316005444,48.8,-125.4,0.9719,316005444
2014-06-13,316005444,48.7,-125.4,0.9658,316005444
2013-12-08,316005444,48.7,-125.5,0.3669,316005444
2013-12-08,316005444,48.7,-125.7,3.6649,316005444
2013-12-08,316005444,48.7,-125.6,0.6655,316005444
2013-12-08,316005444,48.6,-125.6,3.613,316005444
2012-12-06,316005100,49.2,-124.1,8.4711,316005100
2014-02-23,316002956,48.5,-125.3,2.5094,316002956
2014-02-23,316002956,48.5,-125.4,2.3066,316002956
2014-02-23,316002956,48.4,-125.4,0.7211,316002956
2014-02-23,316002956,48.9,-125.5,1.8858,316002956
2014-02-23,316002956,48.9,-125.6,0.2147,316002956
2013-10-30,316002956,48.5,-125.6,3.1961,316002956
2013-10-30,367509670,47.4,-122.5,3.9041,367509670
2013-10-30,367045150,47.3,-122.6,6.0147,367045150
2013-10-30,367356320,47.8,-122.7,4.0263,367356320
2013-10-30,367382540,47.8,-122.6,0.2127,367382540
2013-10-30,367382540,47.8,-122.7,6.1697,367382540
2013-10-30,367509670,47.8,-122.5,9.9025,367509670
2013-10-30,366953120,47.7,-122.8,19.5136,366953120
2013-10-30,367382540,47.7,-122.8,2.8083,367382540
2013-10-30,338147731,47.6,-122.5,1.8241,338147731
2013-10-30,367192350,47.6,-122.9,14.6786,367192350
2013-10-30,367199090,47.6,-122.5,2.1525,367199090
2013-10-30,367457060,47.6,-122.9,5.1425,367457060
2013-10-30,367457060,47.6,-123.0,4.3944,367457060
2012-10-31,316006724,49.8,-127.1,0.4144,316006724
2012-10-31,316006724,49.7,-127.0,1.5163,316006724
2012-10-31,316006724,49.7,-127.1,5.8783,316006724
2012-07-22,316002974,48.9,-125.5,7.3991,316002974
2012-07-22,338104000,46.7,-124.7,1.7766,338104000
2012-08-02,316003779,48.5,-124.7,1.5519,316003779
2012-08-02,316004702,49.0,-126.2,0.2047,316004702
2012-08-02,316004702,49.0,-126.3,1.3225,316004702
2012-08-02,338104000,46.9,-124.5,1.4113,338104000
2012-08-02,338104000,46.9,-124.6,10.3838,338104000
2012-08-02,316002974,48.9,-125.3,2.8336,316002974
2012-08-02,316004702,48.9,-125.8,0.2166,316004702
2012-08-02,316004702,48.9,-126.2,0.4227,316004702
2012-08-02,316004702,49.2,-126.4,0.6141,316004702
2012-06-11,316013198,49.0,-124.9,2.538,316013198
2012-06-11,316013198,49.2,-124.9,4.4925,316013198
2012-07-24,316013198,49.0,-124.9,2.6486,316013198
2012-07-24,316002974,48.9,-125.6,2.3219,316002974
2012-07-24,316002974,48.9,-125.5,3.9833,316002974
2012-07-24,316013198,49.1,-124.8,0.5427,316013198
2012-07-24,316013198,49.1,-124.9,2.5055,316013198
2014-12-04,316003351,49.3,-124.6,7.0494,316003351
2014-12-04,316003351,49.3,-124.5,1.9402,316003351
2014-12-04,316005100,49.3,-124.5,0.0338,316005100
2014-12-04,316005100,49.3,-124.6,5.92,316005100
2014-12-04,316018828,49.3,-124.5,0.1344,316018828
2014-12-04,316018828,49.3,-124.6,3.6544,316018828
2012-10-30,367356320,47.4,-122.6,1.1077,367356320
2012-10-30,367509670,47.4,-122.5,0.6158,367509670
2012-10-30,367356320,47.3,-122.6,2.6511,367356320
2012-10-30,316006724,49.7,-126.9,3.003,316006724
2014-01-16,316005100,48.9,-123.7,4.9961,316005100
2014-01-16,316005100,48.9,-123.6,0.5791,316005100
2013-07-20,338104000,46.8,-124.6,0.8455,338104000
2013-07-20,338104000,46.7,-124.6,1.3172,338104000
2013-07-20,316002956,48.7,-125.4,0.4225,316002956
2013-07-20,316002956,48.7,-125.5,9.5147,316002956
2013-07-20,316002956,48.7,-125.6,0.6361,316002956
2013-07-20,338104000,46.6,-124.6,0.9244,338104000
2012-07-29,316002956,48.5,-125.9,2.4725,316002956
2012-07-29,316002974,48.9,-125.5,2.7275,316002974
2012-07-29,316002974,48.9,-125.4,1.8947,316002974
2012-07-29,316004702,48.9,-125.5,1.0555,316004702
2012-07-29,316002956,48.3,-125.8,6.5497,316002956
2012-07-29,316002956,48.3,-125.7,4.6713,316002956
2012-07-29,316002956,48.3,-125.9,3.1719,316002956
2012-07-29,338104000,46.8,-124.6,1.6941,338104000
2012-07-29,338104000,46.8,-124.5,3.2394,338104000
2012-07-29,316002956,48.2,-125.7,1.6447,316002956
2014-01-19,367444510,46.5,-124.6,0.7175,367444510
2014-01-19,367444510,46.6,-124.7,3.4591,367444510
2014-01-19,367444510,46.6,-124.6,0.9741,367444510
2012-08-08,316002974,48.9,-125.5,1.4502,316002974
2012-08-08,316002974,48.9,-125.6,1.8783,316002974
2012-08-08,316002974,48.9,-125.4,1.258,316002974
2012-08-08,316004702,48.9,-125.5,1.2455,316004702
2012-08-08,316004702,48.9,-125.4,0.6269,316004702
2012-08-08,316004702,48.8,-125.5,0.4055,316004702
2014-07-20,338104000,46.0,-124.4,0.6455,338104000
2014-07-20,367119980,46.0,-124.3,1.0586,367119980
2014-07-20,316002956,48.5,-125.4,3.6955,316002956
2014-07-20,316002956,48.5,-125.5,0.238,316002956
2014-07-20,316002956,48.5,-125.3,0.9858,316002956
2014-07-20,316013198,49.0,-124.9,1.7247,316013198
2014-07-20,338104000,45.5,-124.3,5.3811,338104000
2014-07-20,338104000,45.9,-124.5,0.4355,338104000
2014-07-20,338104000,45.9,-124.4,2.6466,338104000
2014-07-20,367119980,45.9,-124.4,4.2822,367119980
2014-07-20,367119980,45.9,-124.3,0.2144,367119980
2014-07-20,367565250,36.8,-121.9,1.9705,367565250
2014-07-20,338104000,45.8,-124.3,0.418,338104000
2014-07-20,316013198,49.2,-124.9,0.2183,316013198
2014-07-20,338104000,45.7,-124.5,0.2041,338104000
2014-07-20,316013198,49.1,-124.9,4.3158,316013198
2014-07-20,316013198,49.1,-124.8,1.0338,316013198
2014-07-20,338104000,45.6,-124.3,4.763,338104000
2014-07-20,338104000,45.6,-124.4,2.3202,338104000
2014-01-30,338104000,46.0,-124.5,1.6658,338104000
2014-01-30,338104000,45.9,-124.6,0.2186,338104000
2014-01-30,338104000,45.9,-124.5,0.6458,338104000
2014-01-30,338104000,46.3,-124.5,0.2202,338104000
2014-01-30,338104000,46.8,-124.4,1.185,338104000
2014-01-30,338104000,46.8,-124.3,1.4405,338104000
2014-01-30,367059420,47.7,-122.4,4.4397,367059420
2014-01-30,338104000,46.1,-124.5,0.2022,338104000
2014-01-30,367059420,47.6,-122.4,0.6855,367059420
2012-07-28,367119980,46.0,-124.2,0.0705,367119980
2012-07-28,316002956,49.0,-126.3,0.9169,316002956
2012-07-28,316002956,49.0,-126.4,1.3161,316002956
2012-07-28,316002956,49.0,-126.2,0.2111,316002956
2012-07-28,316002956,48.9,-126.2,1.4219,316002956
2012-07-28,316004702,48.9,-125.8,0.2163,316004702
2012-07-28,316004702,48.9,-125.7,5.855,316004702
2012-07-28,367119980,45.9,-124.1,2.9355,367119980
2012-07-28,316002956,48.8,-126.1,0.7947,316002956
2012-07-28,316002956,48.7,-126.1,0.0475,316002956
2013-12-07,316005444,48.7,-125.7,3.065,316005444
2013-12-07,316005444,48.7,-125.6,4.205,316005444
2012-07-20,338104000,46.9,-124.5,2.2408,338104000
2012-07-20,316002974,48.9,-125.3,2.4941,316002974
2012-07-26,316002974,48.9,-125.5,1.6241,316002974
2012-07-26,316002974,48.9,-125.4,2.0833,316002974
2014-02-26,316002956,48.4,-125.5,0.7666,316002956
2014-02-26,316002956,48.4,-125.4,3.5972,316002956
2014-02-26,316002956,48.4,-125.3,3.8933,316002956
2014-02-26,316004702,49.3,-124.3,0.2925,316004702
2014-02-01,367444510,46.5,-124.6,1.8944,367444510
2014-02-01,316002956,48.4,-125.5,1.4002,316002956
2014-02-01,367059420,47.7,-122.5,1.0686,367059420
2014-02-01,367086640,47.6,-122.4,0.7013,367086640
2014-02-01,367086640,47.6,-122.5,0.7825,367086640
2013-07-23,338104000,46.0,-124.4,2.1644,338104000
2013-07-23,316013198,49.0,-124.9,6.0238,316013198
2013-07-23,338104000,46.4,-124.5,1.0938,338104000
2013-07-23,338104000,46.4,-124.4,1.7794,338104000
2013-07-23,338104000,46.3,-124.5,2.2869,338104000
2013-07-23,338104000,46.3,-124.4,1.7127,338104000
2013-07-23,338104000,46.2,-124.4,1.5558,338104000
2013-07-23,338104000,46.1,-124.5,0.2372,338104000
2013-07-23,338104000,46.1,-124.4,2.5822,338104000
2013-07-23,316013198,49.1,-124.9,3.8111,316013198
2014-06-15,366726650,36.9,-121.9,0.6902,366726650
2014-06-15,316008768,48.9,-125.6,1.3966,316008768
2014-06-15,366726650,36.8,-121.9,0.5647,366726650
2012-10-04,316004702,48.9,-125.5,1.3263,316004702
2012-10-04,367119980,46.3,-124.5,4.07,367119980
2012-10-04,367119980,46.3,-124.6,1.5875,367119980
2012-10-04,338104000,46.6,-124.5,4.5222,338104000
2014-02-02,367059420,48.0,-122.7,0.24,367059420
2014-02-02,316002956,48.4,-125.5,0.6408,316002956
2014-02-02,367059420,47.7,-122.5,2.3547,367059420
2012-09-18,338104000,47.3,-124.6,1.5558,338104000
2012-09-18,367119980,46.2,-124.5,4.4941,367119980
2012-09-18,338104000,47.2,-124.6,0.0166,338104000
2012-09-18,338104000,47.1,-124.4,3.2611,338104000
2013-06-10,316013198,49.0,-124.9,0.9947,316013198
2013-06-10,316013198,48.9,-125.1,1.0286,316013198
2013-06-10,367071220,45.9,-124.1,0.4172,367071220
2014-06-19,367565250,36.9,-122.0,3.7277,367565250
2014-06-19,367565250,36.9,-122.1,0.8383,367565250
2014-06-19,316005444,48.9,-125.5,0.2675,316005444
2014-06-19,367565250,36.8,-121.9,0.9938,367565250
2014-06-19,316005444,48.8,-125.6,0.6461,316005444
2014-06-19,316005444,48.8,-125.5,8.1683,316005444
2014-06-19,367565250,36.7,-121.9,0.525,367565250
2014-06-19,367455530,36.6,-121.9,0.2669,367455530
2014-06-19,367455530,36.6,-122.0,5.2905,367455530
2013-05-02,316002956,48.8,-125.5,1.0416,316002956
2013-05-02,367059420,47.3,-122.6,0.1908,367059420
2013-05-02,367059420,47.1,-122.7,1.8827,367059420
2013-04-25,367059420,47.5,-122.7,0.6819,367059420
2013-04-25,316002956,48.8,-125.6,1.2488,316002956
2013-04-25,316002956,48.8,-125.5,4.013,316002956
2013-04-25,316005813,49.3,-124.2,0.7994,316005813
2013-04-25,316002956,48.7,-125.5,1.4572,316002956
2013-04-25,316002956,48.7,-125.6,0.1808,316002956
2013-04-25,367059420,47.2,-122.6,0.8733,367059420
2014-07-01,316007539,49.0,-124.9,3.2297,316007539
2014-07-01,316013198,49.0,-124.9,9.0977,316013198
2014-07-01,366853960,46.4,-124.3,0.258,366853960
2014-07-01,367071220,46.4,-124.3,1.8152,367071220
2014-07-01,367119980,46.4,-124.3,2.48,367119980
2014-07-01,367119980,46.4,-124.4,0.4588,367119980
2014-07-01,367314190,46.4,-124.3,1.5074,367314190
2014-07-01,367609850,46.4,-124.3,1.0011,367609850
2014-07-01,367609850,46.4,-124.4,1.4997,367609850
2014-07-01,316007539,48.9,-124.9,5.6075,316007539
2014-07-01,316007539,48.9,-125.0,15.9644,316007539
2014-07-01,316013198,48.9,-125.1,10.5583,316013198
2014-07-01,366853960,46.3,-124.3,2.475,366853960
2014-07-01,366853960,46.3,-124.4,1.7008,366853960
2014-07-01,367071220,46.3,-124.3,1.8155,367071220
2014-07-01,367071220,46.3,-124.4,2.8055,367071220
2014-07-01,367119980,46.3,-124.3,3.4583,367119980
2014-07-01,367314190,46.3,-124.3,3.8083,367314190
2014-07-01,367314190,46.3,-124.4,1.1452,367314190
2014-07-01,367609850,46.3,-124.3,4.8905,367609850
2014-07-01,316005444,48.8,-125.5,0.3413,316005444
2014-07-01,316005444,48.8,-125.6,3.6605,316005444
2014-07-01,316005444,48.7,-125.6,0.4,316005444
2014-07-01,367565250,36.6,-122.0,2.7605,367565250
2014-07-01,316005444,48.6,-125.8,1.3655,316005444
2014-07-01,316013198,49.1,-124.9,4.4411,316013198
2014-12-05,316003351,49.3,-124.5,8.708,316003351
2014-12-05,316005100,49.3,-124.4,0.2327,316005100
2014-12-05,316005100,49.3,-124.5,9.0122,316005100
2014-12-05,316018828,49.3,-124.5,0.1319,316018828
2014-12-05,316018828,49.3,-124.4,4.1586,316018828
2013-03-31,316005100,49.5,-126.7,5.7,316005100
2012-07-18,316002974,48.9,-125.3,0.8166,316002974
2012-07-18,316006724,48.9,-125.3,2.1166,316006724
2012-07-18,316002956,48.8,-125.3,1.4594,316002956
2012-07-18,316006724,48.8,-125.2,0.8111,316006724
2012-07-18,316006724,48.8,-125.3,1.4458,316006724
2012-07-18,316013198,49.1,-124.9,0.7247,316013198
2012-07-18,316013198,49.1,-124.8,0.3777,316013198
2012-07-19,316002974,48.9,-125.3,1.2161,316002974
2012-07-19,316002974,48.9,-125.6,0.5111,316002974
2012-07-19,338104000,46.8,-124.7,6.2938,338104000
2013-06-18,316013198,49.0,-124.9,1.5725,316013198
2013-06-18,316005444,48.8,-125.5,1.8311,316005444
2013-06-18,316005444,48.8,-125.6,5.1944,316005444
2013-06-18,316005444,48.7,-125.5,0.2466,316005444
2013-06-18,316005444,48.7,-125.6,2.4516,316005444
2013-06-18,316013198,49.1,-124.8,0.2008,316013198
2013-06-18,316013198,49.1,-124.9,2.3402,316013198
2012-03-01,316004702,49.3,-124.3,1.1269,316004702
2012-03-01,316004702,49.2,-124.3,7.2897,316004702
2014-02-24,316002956,48.5,-125.5,1.7227,316002956
2012-08-29,316004702,48.9,-125.5,4.3241,316004702
2012-08-29,316004702,48.9,-125.6,0.2108,316004702
2012-10-07,338104000,46.0,-124.8,7.1636,338104000
2012-10-07,338104000,46.0,-124.7,7.4766,338104000
2012-10-07,316004702,48.9,-125.5,4.0177,316004702
2012-10-07,338104000,45.8,-124.5,7.285,338104000
2012-10-07,316005100,48.7,-127.6,12.1325,316005100
2013-08-10,338104000,47.0,-124.7,0.7411,338104000
2013-08-10,338104000,47.0,-124.8,0.9113,338104000
2013-08-10,338104000,47.0,-124.9,0.9616,338104000
2013-08-10,338104000,46.9,-124.7,2.2633,338104000
2013-08-10,316005444,48.8,-125.7,0.2191,316005444
2013-08-10,316005444,48.8,-125.6,0.4141,316005444
2013-08-10,316002956,48.7,-125.8,0.2263,316002956
2013-08-10,316002956,48.7,-125.7,1.0613,316002956
2013-08-10,316005444,48.7,-125.7,4.245,316005444
2013-08-10,316005444,48.7,-125.8,1.0408,316005444
2013-08-10,338104000,47.1,-124.8,1.6727,338104000
2013-08-10,338104000,47.1,-124.7,2.9144,338104000
2014-05-07,367059420,47.3,-123.2,15.5616,367059420
2014-05-07,367565560,36.6,-121.9,0.3433,367565560
2014-05-07,316005787,49.1,-123.2,0.2502,316005787
2014-05-07,367059420,47.6,-122.9,0.2575,367059420
2013-11-24,316002956,48.5,-125.6,1.5125,316002956
2013-11-24,316002956,48.5,-125.5,0.2827,316002956
2013-11-24,316005100,49.3,-124.5,0.2158,316005100
2013-11-24,316002956,48.7,-125.7,1.1205,316002956
2013-11-24,316002956,48.6,-125.7,1.8677,316002956
2013-11-24,316002956,48.6,-125.8,6.1502,316002956
2013-11-24,316005444,49.6,-126.7,0.3494,316005444
2014-01-03,367536560,48.6,-122.6,0.4594,367536560
2012-10-29,367356320,47.5,-122.5,11.1133,367356320
2012-10-29,367356320,47.4,-122.6,6.2405,367356320
2012-10-29,367356320,47.4,-122.5,0.4508,367356320
2012-10-29,367509670,47.4,-122.4,1.0286,367509670
2012-10-29,367509670,47.4,-122.5,14.3211,367509670
2012-10-29,366953120,47.8,-122.7,1.0372,366953120
2012-10-29,366953120,47.7,-122.7,0.2922,366953120
2012-10-29,366953120,47.7,-122.8,5.468,366953120
2012-10-29,316006724,49.6,-126.6,0.2019,316006724
2012-10-29,316006724,49.6,-126.7,0.2088,316006724
2012-08-09,316002974,48.9,-125.5,2.4888,316002974
2012-08-09,316002956,49.9,-127.3,7.3086,316002956
2012-08-09,316004702,48.8,-125.3,6.878,316004702
2012-08-09,316002956,49.8,-127.1,1.578,316002956
2013-10-31,316002956,48.5,-125.4,1.8225,316002956
2013-10-31,316002956,48.5,-125.5,1.9866,316002956
2013-10-31,316002956,48.5,-125.6,2.2275,316002956
2013-10-31,367192350,47.8,-122.5,4.7919,367192350
2013-10-31,367457060,47.8,-122.6,11.8452,367457060
2013-10-31,367509670,47.8,-122.5,0.6361,367509670
2013-10-31,366953120,47.7,-122.8,1.0211,366953120
2013-10-31,316002956,48.6,-125.5,2.0005,316002956
2013-10-31,367382540,47.6,-122.4,0.2025,367382540
2013-10-31,367382540,47.6,-122.5,0.413,367382540
2013-10-31,367457060,47.6,-122.9,0.5891,367457060
2013-10-31,367457060,47.6,-123.0,0.1836,367457060
2014-02-03,367059420,48.0,-122.7,5.1038,367059420
2014-02-03,316002956,48.4,-125.3,1.4558,316002956
2014-02-03,316002956,48.4,-125.5,3.0616,316002956
2013-08-11,338104000,47.0,-124.7,0.6174,338104000
2013-08-11,338104000,46.9,-124.7,0.4491,338104000
2013-08-11,338104000,46.9,-124.5,0.6697,338104000
2013-08-11,316002956,48.8,-125.6,0.6436,316002956
2013-08-11,338104000,47.3,-124.7,1.3925,338104000
2013-08-11,316002956,48.7,-125.8,0.8711,316002956
2013-08-11,316002956,48.7,-125.7,4.2827,316002956
2013-08-11,316002956,48.7,-125.6,1.7713,316002956
2013-08-11,338104000,47.2,-124.7,1.1702,338104000
2013-08-11,338104000,47.2,-124.6,1.0158,338104000
2013-08-11,316002956,48.6,-125.8,3.9272,316002956
2013-08-11,316002956,48.6,-125.7,0.408,316002956
2013-08-11,338104000,47.1,-124.5,0.9202,338104000
2013-08-11,338104000,47.1,-124.8,0.5413,338104000
2013-08-11,338104000,47.1,-124.7,0.2713,338104000
2014-07-07,316002956,48.5,-125.4,11.365,316002956
2014-07-07,316007539,49.0,-124.9,10.383,316007539
2014-07-07,316013198,49.0,-124.9,1.6027,316013198
2014-07-07,316002956,48.4,-125.4,3.4552,316002956
2014-07-07,316002956,48.4,-125.6,2.8788,316002956
2014-07-07,316002956,48.4,-125.5,1.5225,316002956
2014-07-07,316002956,48.4,-125.3,5.6958,316002956
2014-07-07,316005444,48.9,-125.6,2.6694,316005444
2014-07-07,316005444,48.9,-125.5,1.973,316005444
2014-07-07,338104000,46.3,-124.5,1.5313,338104000
2014-07-07,367565250,36.8,-121.9,1.6549,367565250
2014-07-07,316005444,48.8,-125.6,3.0311,316005444
2014-07-07,338104000,46.2,-124.5,0.2838,338104000
2014-07-07,367374650,36.7,-121.9,5.1238,367374650
2014-07-07,367565250,36.7,-121.9,1.7027,367565250
2014-07-07,316013198,49.2,-124.9,1.5905,316013198
2014-07-07,316001870,36.6,-121.9,4.9586,316001870
2014-07-07,316013198,49.1,-124.9,7.2302,316013198
2014-07-07,316013198,49.1,-124.8,0.9344,316013198
2014-08-01,366726650,37.3,-122.5,4.2991,366726650
2014-08-01,367153810,34.2,-119.4,1.7155,367153810
2014-08-01,367455530,34.2,-119.4,3.79,367455530
2014-08-01,367153810,34.1,-119.3,1.1741,367153810
2012-07-23,316013198,49.0,-124.9,0.3558,316013198
2012-07-23,316002974,48.9,-125.6,2.6383,316002974
2012-07-23,316002974,48.9,-125.5,2.1002,316002974
2012-07-23,316002974,48.9,-125.4,2.2,316002974
2014-04-21,316002956,48.8,-125.5,1.898,316002956
2014-04-21,316002956,48.7,-125.6,1.2927,316002956
2014-07-25,367565250,37.5,-122.5,0.525,367565250
2014-07-25,338104000,45.5,-124.4,0.2252,338104000
2014-07-25,367565250,37.4,-122.5,1.2322,367565250
2014-07-25,338104000,45.4,-124.4,2.9338,338104000
2014-07-25,367565250,37.3,-122.5,2.9775,367565250
2014-07-25,338104000,45.8,-124.5,1.3166,338104000
2014-07-25,367455530,34.1,-119.4,1.6161,367455530
2012-07-27,338104000,47.0,-124.6,6.4536,338104000
2012-07-27,338104000,47.1,-124.7,2.4405,338104000
2014-02-04,316002956,48.5,-125.4,3.2608,316002956
2014-02-04,316002956,48.5,-125.3,8.7336,316002956
2014-02-04,316002956,48.5,-125.5,1.95,316002956
2014-02-04,316002956,48.4,-125.5,3.9152,316002956
2014-02-04,366722740,46.9,-124.5,0.7666,366722740
2014-02-04,366722740,46.8,-124.6,0.5827,366722740
2014-02-04,366722740,46.8,-124.5,2.0255,366722740
2014-02-04,366722740,46.7,-124.5,1.4086,366722740
2014-02-04,316002956,48.6,-125.5,2.6841,316002956
2013-04-28,316002956,48.8,-125.5,2.0975,316002956
2013-04-28,316002956,48.7,-125.5,2.3552,316002956
2012-08-24,316004702,49.0,-125.3,0.6166,316004702
2012-08-24,316004702,48.9,-125.5,0.3547,316004702
2012-08-24,367119980,46.2,-124.0,1.6394,367119980
2012-08-24,367119980,46.2,-124.1,0.1933,367119980
2012-08-24,367119980,46.1,-123.9,1.1786,367119980
2013-06-17,316013198,49.0,-124.9,1.8238,316013198
2013-06-17,316005444,48.8,-125.6,0.323,316005444
2013-06-17,316005444,48.8,-125.5,0.2338,316005444
2014-03-04,316002912,49.5,-124.9,0.55,316002912
2014-03-04,316002919,49.5,-124.9,0.2338,316002919
2014-03-04,316005787,49.1,-123.6,0.1155,316005787
2014-03-04,316005787,49.1,-123.5,0.4391,316005787
2014-03-04,316002912,49.6,-124.9,4.1958,316002912
2014-03-04,316002912,49.6,-125.0,5.723,316002912
2014-03-04,316002915,49.6,-124.9,2.7422,316002915
2014-03-04,316002915,49.6,-125.0,17.6958,316002915
2014-03-04,316002919,49.6,-124.9,2.1436,316002919
2014-03-04,316002974,49.6,-125.0,0.2005,316002974
2014-03-04,316002974,49.6,-124.9,7.3586,316002974
2014-03-04,316003779,49.6,-124.9,1.6508,316003779
2014-03-04,316003779,49.6,-125.0,8.7694,316003779
2014-03-04,316004702,49.6,-124.9,7.4269,316004702
2014-03-04,316004702,49.6,-125.0,12.6458,316004702
2014-03-04,316005100,49.6,-124.9,13.2205,316005100
2014-03-04,316005100,49.6,-125.0,6.0774,316005100
2014-03-04,316007539,49.6,-124.9,7.9619,316007539
2014-03-04,316007539,49.6,-125.0,5.7722,316007539
2014-03-04,316013198,49.6,-125.0,0.3961,316013198
2014-03-04,316013198,49.6,-124.9,4.0313,316013198
2012-05-26,316007539,49.1,-127.0,1.7352,316007539
2012-05-26,316007539,49.1,-127.1,5.2777,316007539
2014-02-06,316002956,48.4,-125.4,7.4605,316002956
2012-10-05,367119980,46.3,-124.5,5.3761,367119980
2012-10-05,316005100,48.1,-127.0,3.1311,316005100
2012-07-25,316002974,48.9,-125.5,2.9333,316002974
2012-07-25,316002974,48.9,-125.4,2.9555,316002974
2012-07-25,338104000,47.7,-124.8,4.7647,338104000
2012-07-25,338104000,47.7,-124.9,1.6138,338104000
2012-07-25,338104000,47.7,-124.7,0.0738,338104000
2012-07-25,338104000,47.6,-124.7,3.1922,338104000
2014-08-04,316002956,48.5,-125.1,0.6697,316002956
2014-08-04,316002956,48.5,-125.3,6.8033,316002956
2014-08-04,316002956,48.5,-125.2,10.8788,316002956
2014-08-04,366726650,37.0,-122.3,3.2241,366726650
2014-08-04,367565250,37.5,-122.5,0.9088,367565250
2014-08-04,316002956,48.4,-125.2,0.3088,316002956
2014-08-04,366726650,36.9,-122.3,0.5175,366726650
2014-08-04,367455530,34.3,-119.6,4.3827,367455530
2013-09-01,316002956,48.5,-125.7,0.6166,316002956
2013-09-01,316002956,48.5,-125.6,0.5502,316002956
2013-09-01,316002956,48.6,-125.7,3.1852,316002956
2013-09-01,316002956,48.6,-125.8,2.98,316002956
2013-09-01,316002956,48.6,-125.6,0.6111,316002956
2012-10-06,338104000,46.5,-124.5,1.6913,338104000
2012-10-06,338104000,46.4,-124.6,6.9008,338104000
2012-10-06,367119980,46.3,-124.6,5.9141,367119980
2012-10-06,367119980,46.2,-124.1,8.7619,367119980
2012-10-06,338104000,46.7,-124.4,1.6833,338104000
2012-10-06,316005100,48.7,-127.6,35.0113,316005100
2013-01-14,316002974,49.2,-124.1,1.1211,316002974
2012-09-16,338104000,46.9,-124.5,3.2388,338104000
2012-09-16,338104000,46.8,-124.5,8.0061,338104000
2013-10-10,338104000,46.5,-124.3,0.3063,338104000
2013-10-10,338104000,46.5,-124.4,1.04,338104000
2013-10-10,367119980,46.4,-124.4,0.5241,367119980
2013-10-10,367119980,46.3,-124.4,2.3913,367119980
2013-10-10,338104000,46.8,-124.3,0.4227,338104000
2013-10-10,367119980,46.2,-124.0,0.7072,367119980
2013-10-10,367119980,46.2,-124.1,0.7113,367119980
2013-10-10,338104000,46.7,-124.3,0.4355,338104000
2013-10-10,338104000,46.7,-124.4,0.6258,338104000
2013-10-10,338104000,46.6,-124.4,6.028,338104000
2012-06-18,316013198,49.2,-124.9,0.6319,316013198
2013-08-18,316002956,48.6,-125.8,5.278,316002956
2012-08-30,316002974,48.9,-125.4,0.1152,316002974
2012-08-30,316002974,48.9,-125.5,4.5902,316002974
2012-10-08,316004702,48.9,-125.5,2.5311,316004702
2012-10-08,367119980,46.2,-124.1,0.5508,367119980
2012-07-17,338104000,47.0,-124.6,1.5991,338104000
2012-07-17,316013198,49.0,-124.9,5.4163,316013198
2012-07-17,367119980,46.4,-124.5,0.0313,367119980
2012-07-17,338104000,46.9,-124.4,5.6608,338104000
2012-07-17,338104000,46.9,-124.6,3.2733,338104000
2012-07-17,338104000,46.9,-124.7,3.3025,338104000
2012-07-17,316002974,48.9,-125.6,0.3497,316002974
2012-07-17,316013198,48.9,-125.1,1.5774,316013198
2012-07-17,338104000,46.8,-124.7,0.7244,338104000
2012-07-17,316002956,48.8,-125.3,2.6333,316002956
2012-07-17,316002974,48.8,-125.2,3.3494,316002974
2012-07-17,316006724,48.8,-125.3,1.2555,316006724
2012-07-17,316006724,48.8,-125.2,0.1783,316006724
2012-08-04,316004702,48.8,-125.5,0.2161,316004702
2012-10-26,316006724,49.5,-126.6,1.4594,316006724
2012-10-26,367356320,47.4,-122.6,0.5441,367356320
2012-10-26,316006724,49.9,-126.9,3.233,316006724
2012-10-26,367356320,47.3,-122.6,0.9836,367356320
2012-10-26,366953120,47.8,-122.7,0.5233,366953120
2012-10-26,316005100,49.7,-126.7,6.9133,316005100
2012-10-26,367509670,47.6,-122.5,2.4686,367509670
2012-10-26,316005100,49.6,-126.6,6.5625,316005100
2012-10-26,316006724,49.6,-126.5,0.2508,316006724
2012-10-26,316006724,49.6,-126.6,3.0061,316006724
2013-07-03,367071220,46.0,-124.2,0.425,367071220
2013-07-03,316002956,48.9,-125.3,1.0916,316002956
2013-07-03,316002956,48.9,-125.2,6.6866,316002956
2013-07-03,316002956,48.9,-125.1,1.0655,316002956
2013-07-03,316005444,48.9,-125.8,3.3925,316005444
2013-07-03,316005444,48.9,-125.7,1.0502,316005444
2013-07-03,367071220,45.9,-124.2,0.6822,367071220
2013-07-03,316002956,48.8,-125.3,1.0863,316002956
2013-07-03,316002956,48.8,-125.4,0.8169,316002956
2013-07-03,338104000,47.6,-124.7,1.3263,338104000
2013-11-21,316005813,49.4,-124.6,0.5911,316005813
2013-11-21,316003779,49.3,-124.5,10.3605,316003779
2013-11-21,316005813,49.3,-124.5,3.6161,316005813
2013-11-21,316005813,49.3,-124.6,6.4305,316005813
2013-11-21,316002956,48.7,-125.8,5.3766,316002956
2013-11-21,316002956,48.7,-125.7,0.1333,316002956
