"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","EXVESSEL_REVENUE","LANDED_WEIGHT_PPP","LANDED_WEIGHT_MTONS","CONFIDENTIAL_FLAG"
"1981","C","CPEL","....","PACIFIC HERRING","PHRG",4755576,.36,5961.2,""
"1981","C","CPEL","WETF","CHUB MACKEREL","CMCK",7247368,.09,35256.1,""
"1981","C","CPEL","WETF","JACK MACKEREL","JMCK",3653555,.09,17778,""
"1981","C","CPEL","WETF","MARKET SQUID","MSQD",5077844,.1,23509.6,""
"1981","C","CPEL","WETF","NORTHERN ANCHOVY","NANC",3273146,.03,52307.1,""
"1981","C","CPEL","WETF","PACIFIC BONITO","PBNT",4571889,.28,7536.5,""
"1981","C","CPEL","WETF","PACIFIC SARDINE","PSDN",3018,.09,14.8,""
"1981","C","CPEL","WETF","UNSP. MACKEREL","UMCK",35191,.12,131.6,""
"1981","C","CRAB","....","DUNGENESS CRAB","DCRB",9323907,.89,4734.5,""
"1981","C","CRAB","....","OTHER CRAB","OCRB",321540,8.54,17.1,""
"1981","C","CRAB","....","ROCK CRAB","RCRB",1019953,.76,610.2,""
"1981","C","CRAB","KCRB","UNSP. KING CRAB","UKCR",,,,"*"
"1981","C","GRND","FLAT","NOM. ARROWTOOTH FLOUNDER","ART1",10556,.1,47.9,""
"1981","C","GRND","FLAT","BUTTER SOLE","BSOL",4663,.17,12.3,""
"1981","C","GRND","FLAT","NOM. DOVER SOLE","DVR1",4500306,.22,9261.6,""
"1981","C","GRND","FLAT","NOM. ENGLISH SOLE","EGL1",1146195,.3,1711.5,""
"1981","C","GRND","FLAT","FANTAIL SOLE","FNTS",135,.47,.1,""
"1981","C","GRND","FLAT","OTHER FLATFISH","OFLT",,,,"*"
"1981","C","GRND","FLAT","NOM. PETRALE SOLE","PTR1",900284,.51,805.2,""
"1981","C","GRND","FLAT","REX SOLE","REX",194,.56,.2,""
"1981","C","GRND","FLAT","NOM. REX SOLE","REX1",581018,.34,783.7,""
"1981","C","GRND","FLAT","NOM. ROCK SOLE","RSL1",2710,.35,3.5,""
"1981","C","GRND","FLAT","NOM. STARRY FLOUNDER","SFL1",5317,.92,2.6,""
"1981","C","GRND","FLAT","NOM. SAND SOLE","SSO1",199271,.45,199.5,""
"1981","C","GRND","FLAT","UNSP. SANDDABS","UDAB",315282,.33,427.4,""
"1981","C","GRND","FLAT","UNSP. FLATFISH","UFLT",194757,.29,304.6,""
"1981","C","GRND","FLAT","UNSP. TURBOTS","UTRB",9409,.28,15.3,""
"1981","C","GRND","MGRN","SPINY DOGFISH","DSRK",4825,.25,8.7,""
"1981","C","GRND","MGRN","UNSP. GRENADIERS","GRDR",7124,.1,32.9,""
"1981","C","GRND","MGRN","LEOPARD SHARK","LSRK",22401,.43,23.4,""
"1981","C","GRND","MGRN","SOUPFIN SHARK","SSRK",146383,.55,120.2,""
"1981","C","GRND","MGRN","UNSP. SKATE","USKT",74215,.12,286.9,""
"1981","C","GRND","ROCK","AURORA ROCKFISH","ARRA",1932,.17,5.1,""
"1981","C","GRND","ROCK","BANK ROCKFISH","BANK",683968,.28,1123.6,""
"1981","C","GRND","ROCK","BOCACCIO","BCAC",1942151,.2,4398.3,""
"1981","C","GRND","ROCK","NOM. BOCACCIO","BCC1",98154,.22,198.4,""
"1981","C","GRND","ROCK","NOM. BLACKGILL ROCKFISH","BGL1",,,,"*"
"1981","C","GRND","ROCK","BLACK ROCKFISH","BLCK",134220,.14,448.1,""
"1981","C","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",484866,.45,483.6,""
"1981","C","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",15472,.28,25.1,""
"1981","C","GRND","ROCK","NOM. BLUE ROCKFISH","BLU1",27133,.31,39.9,""
"1981","C","GRND","ROCK","BLUE ROCKFISH","BLUR",13055,.2,29.1,""
"1981","C","GRND","ROCK","BRONZESPOTTED ROCKFISH","BRNZ",90635,.54,76.7,""
"1981","C","GRND","ROCK","NOM. BROWN ROCKFISH","BRW1",55321,.42,59.9,""
"1981","C","GRND","ROCK","BROWN ROCKFISH","BRWN",1553,.3,2.3,""
"1981","C","GRND","ROCK","BLACK AND YELLOW ROCKFISH","BYEL",63,.45,.1,""
"1981","C","GRND","ROCK","NOM. CHINA ROCKFISH","CHN1",13144,.27,21.8,""
"1981","C","GRND","ROCK","CHINA ROCKFISH","CHNA",41,.63,0,""
"1981","C","GRND","ROCK","NOM. CHILIPEPPER","CLP1",1559,.31,2.3,""
"1981","C","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",1071703,.2,2455.6,""
"1981","C","GRND","ROCK","CHAMELEON ROCKFISH","CMEL",7709,.45,7.8,""
"1981","C","GRND","ROCK","CANARY ROCKFISH","CNRY",287834,.19,684.8,""
"1981","C","GRND","ROCK","NOM. COPPER ROCKFISH","COP1",1805,.47,1.8,""
"1981","C","GRND","ROCK","COPPER ROCKFISH","COPP",14147,.55,11.8,""
"1981","C","GRND","ROCK","NOM. COWCOD ROCKFISH","CWC1",2936,.47,2.8,""
"1981","C","GRND","ROCK","COWCOD ROCKFISH","CWCD",226079,.47,217.2,""
"1981","C","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",192217,.17,521.7,""
"1981","C","GRND","ROCK","FLAG ROCKFISH","FLAG",14449,.54,12.2,""
"1981","C","GRND","ROCK","NOM. FLAG ROCKFISH","FLG1",,,,"*"
"1981","C","GRND","ROCK","GREENBLOTCHED ROCKFISH","GBLC",35459,.5,32.2,""
"1981","C","GRND","ROCK","NOM. GOPHER ROCKFISH","GPH1",106790,.92,52.6,""
"1981","C","GRND","ROCK","GOPHER ROCKFISH","GPHR",41,.63,0,""
"1981","C","GRND","ROCK","GRASS ROCKFISH","GRAS",82,.63,.1,""
"1981","C","GRND","ROCK","NOM. GRASS ROCKFISH","GRS1",,,,"*"
"1981","C","GRND","ROCK","GREENSPOTTED ROCKFISH","GSPT",182249,.31,268.9,""
"1981","C","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",11412,.27,19,""
"1981","C","GRND","ROCK","HONEYCOMB ROCKFISH","HNYC",190,.45,.2,""
"1981","C","GRND","ROCK","NOM. KELP ROCKFISH","KLP1",,,,"*"
"1981","C","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",54741,.23,108.9,""
"1981","C","GRND","ROCK","MEXICAN ROCKFISH","MXRF",722,.47,.7,""
"1981","C","GRND","ROCK","NOM. OLIVE ROCKFISH","OLV1",,,,"*"
"1981","C","GRND","ROCK","OLIVE ROCKFISH","OLVE",17330,.58,13.6,""
"1981","C","GRND","ROCK","OTHER ROCKFISH","ORCK",26242,.46,26,""
"1981","C","GRND","ROCK","PINK ROCKFISH","PNKR",2528,.47,2.4,""
"1981","C","GRND","ROCK","PACIFIC OCEAN PERCH","POP",184,.15,.6,""
"1981","C","GRND","ROCK","PINKROSE ROCKFISH","PRRK",82,.63,.1,""
"1981","C","GRND","ROCK","BOCACCIO+CHILIPEPPER RCKFSH","RCK1",,,,"*"
"1981","C","GRND","ROCK","UNSP. DPWTR REDS RCKFSH","RCK3",1800,.55,1.5,""
"1981","C","GRND","ROCK","UNSP. REDS RCKFSH","RCK4",134,.64,.1,""
"1981","C","GRND","ROCK","UNSP. ROSEFISH RCKFSH","RCK6",776,.28,1.3,""
"1981","C","GRND","ROCK","REDBANDED ROCKFISH","RDBD",40801,.14,128.7,""
"1981","C","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",68,.15,.2,""
"1981","C","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",1940,.44,2,""
"1981","C","GRND","ROCK","ROSY ROCKFISH","ROSY",1134,.48,1.1,""
"1981","C","GRND","ROCK","NOM. SHORTBELLY ROCKFISH","SBL1",,,,"*"
"1981","C","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",76,.24,.1,""
"1981","C","GRND","ROCK","NOM. CALIFORNIA SCORPIONFISH","SCR1",46594,.83,25.6,""
"1981","C","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",165,.64,.1,""
"1981","C","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",196268,.24,365.5,""
"1981","C","GRND","ROCK","NOM. SPLITNOSE ROCKFISH","SNS1",2397,.14,7.7,""
"1981","C","GRND","ROCK","NOM. SPECKLED ROCKFISH","SPK1",,,,"*"
"1981","C","GRND","ROCK","SPECKLED ROCKFISH","SPKL",27560,.37,33.5,""
"1981","C","GRND","ROCK","SQUARESPOT ROCKFISH","SQRS",393,.5,.4,""
"1981","C","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",802488,.23,1609,""
"1981","C","GRND","ROCK","STARRY ROCKFISH","STAR",29309,.56,23.9,""
"1981","C","GRND","ROCK","NOM. STARRY ROCKFISH","STR1",,,,"*"
"1981","C","GRND","ROCK","STRIPETAIL ROCKFISH","STRK",11091,.17,29.3,""
"1981","C","GRND","ROCK","SWORDSPINE ROCKFISH","SWSP",126,.45,.1,""
"1981","C","GRND","ROCK","THORNYHEADS (MIXED)","THDS",5613,.23,11.1,""
"1981","C","GRND","ROCK","TIGER ROCKFISH","TIGR",3863,.17,10.4,""
"1981","C","GRND","ROCK","TREEFISH","TREE",51,.56,0,""
"1981","C","GRND","ROCK","UNSP. POP GROUP","UPOP",5017,.22,10.2,""
"1981","C","GRND","ROCK","UNSP. ROCKFISH","URCK",174198,.25,314.1,""
"1981","C","GRND","ROCK","NOM. VERMILLION ROCKFISH","VRM1",,,,"*"
"1981","C","GRND","ROCK","VERMILION ROCKFISH","VRML",323125,.51,288.1,""
"1981","C","GRND","ROCK","WIDOW ROCKFISH","WDOW",1810269,.16,5100.2,""
"1981","C","GRND","ROCK","NOM. WIDOW ROCKFISH","WDW1",,,,"*"
"1981","C","GRND","ROCK","NOM. YELLOWEYE ROCKFISH","YEY1",9832,.48,9.3,""
"1981","C","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",84765,.27,140.3,""
"1981","C","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",306,.44,.3,""
"1981","C","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",31926,.35,41.1,""
"1981","C","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",213051,.22,435.3,""
"1981","C","GRND","ROND","NOM. CABEZON","CBZ1",11630,.18,29.2,""
"1981","C","GRND","ROND","NOM. KELP GREENLING","KGL1",88,.41,.1,""
"1981","C","GRND","ROND","NOM. LINGCOD","LCD1",690751,.24,1287.8,""
"1981","C","GRND","ROND","LINGCOD","LCOD",5486,.19,12.9,""
"1981","C","GRND","ROND","PACIFIC WHITING","PWHT",114066,.08,665.5,""
"1981","C","GRND","ROND","SABLEFISH","SABL",2761420,.19,6680.3,""
"1981","C","HMSP","....","BLUE SHARK","BSRK",58967,.29,92.1,""
"1981","C","HMSP","....","DORADO/DOLPHINFISH","DRDO",2801,.34,3.8,""
"1981","C","HMSP","....","SHORTFIN MAKO SHARK","MAKO",162347,.59,125.8,""
"1981","C","HMSP","....","SWORDFISH","SWRD",3355010,2.94,516.8,""
"1981","C","HMSP","....","COMMON THRESHER SHARK","TSRK",1475634,.75,894.9,""
"1981","C","HMSP","TUNA","ALBACORE","ALBC",18167802,.88,9332.4,""
"1981","C","HMSP","TUNA","BLUEFIN TUNA","BTNA",1239005,.65,867.6,""
"1981","C","HMSP","TUNA","BIGEYE TUNA","ETNA",1569755,.61,1167.9,""
"1981","C","HMSP","TUNA","SKIPJACK TUNA","STNA",66331030,.52,57868.8,""
"1981","C","HMSP","TUNA","UNSP. TUNA","UTNA",72694,.83,39.6,""
"1981","C","HMSP","TUNA","YELLOWFIN TUNA","YTNA",98722280,.59,76090.5,""
"1981","C","OTHR","....","PACIFIC ANGEL SHARK","ASRK",89585,.33,121.9,""
"1981","C","OTHR","....","BAT RAY","BTRY",,,,"*"
"1981","C","OTHR","....","NOM. CALIF HALIBUT","CHL1",1924614,1.52,572.6,""
"1981","C","OTHR","....","PACIFIC BARRACUDA","CUDA",50433,.75,30.7,""
"1981","C","OTHR","....","UNSP. EELS","EELS",159,.36,.2,""
"1981","C","OTHR","....","CALIFORNIA SPINY LOBSTER","LOBS",1637113,3.42,217.1,""
"1981","C","OTHR","....","MONKEYFACE PRICKLEBACK (EEL)","MEEL",,,,"*"
"1981","C","OTHR","....","MISC. FISH/ANIMALS","MISC",89795,.37,109.1,""
"1981","C","OTHR","....","MISC. FISH","MSC2",185301,.52,160.9,""
"1981","C","OTHR","....","UNSP. OCTOPUS","OCTP",41909,.5,38.4,""
"1981","C","OTHR","....","OPAH","OPAH",2085,.7,1.4,""
"1981","C","OTHR","....","OTHER SKATES","OSKT",,,,"*"
"1981","C","OTHR","....","OTHER SHARK","OSRK",12757,.34,16.8,""
"1981","C","OTHR","....","OCEAN WHITEFISH","OWFS",360,.41,.4,""
"1981","C","OTHR","....","QUEENFISH","QFSH",105,.28,.2,""
"1981","C","OTHR","....","UNSP. SCULPIN","SCLP",,,,"*"
"1981","C","OTHR","....","UNSP. SHAD","SHAD",590,.64,.4,""
"1981","C","OTHR","....","NOM. CALIFORNIA SHEEPHEAD","SHP1",4985,.39,5.9,""
"1981","C","OTHR","....","UNSP. SMELT","SMLT",100361,.23,200.6,""
"1981","C","OTHR","....","SURFPERCH SPP.","SRFP",133175,.73,82.9,""
"1981","C","OTHR","....","UNSP. SHARK","USRK",414469,.69,271.5,""
"1981","C","OTHR","....","WHITE CROAKER","WCRK",287470,.29,443.8,""
"1981","C","OTHR","....","WOLF EEL","WEEL",34,.32,0,""
"1981","C","OTHR","....","YELLOWTAIL","YLTL",191659,.55,157.4,""
"1981","C","OTHR","BASS","GIANT SEA BASS","GBAS",37026,.98,17.2,""
"1981","C","OTHR","BASS","OTHER BASS","OBAS",2844,.31,4.2,""
"1981","C","OTHR","BASS","WHITE SEABASS","WBAS",1059130,1.36,352,""
"1981","C","OTHR","ECHN","RED SEA URCHIN","RURC",5031608,.19,11990.3,""
"1981","C","OTHR","ECHN","UNSP. ECHINODERM","UECH",5171,.16,14.9,""
"1981","C","OTHR","ECHN","UNSP. SEA CUCUMBERS","USCU",,,,"*"
"1981","C","OTHR","MLSK","OTHER MOLLUSKS","OMSK",279,.32,.4,""
"1981","C","OTHR","MLSK","UNSP. MOLLUSKS","UMSK",13254,.38,15.8,""
"1981","C","OTHR","TUNA","BLACK SKIPJACK","BSJK",3944,.1,17.8,""
"1981","C","SAMN","....","CHINOOK SALMON","CHNK",14231488,2.59,2494.2,""
"1981","C","SAMN","....","CHUM SALMON","CHUM",,,,"*"
"1981","C","SAMN","....","COHO SALMON","COHO",809798,1.7,216.5,""
"1981","C","SAMN","....","PINK SALMON","PINK",22308,.79,12.8,""
"1981","C","SAMN","....","UNSP. SALMON","USMN",114748,2.76,18.9,""
"1981","C","SHLL","ABLN","BLACK ABALONE","BABL",713691,1.37,236.3,""
"1981","C","SHLL","ABLN","GREEN ABALONE","GABL",174948,2.73,29,""
"1981","C","SHLL","ABLN","OTHER ABALONE","OABL",55,1.83,0,""
"1981","C","SHLL","ABLN","PINK ABALONE","PABL",223741,2.37,42.7,""
"1981","C","SHLL","ABLN","RED ABALONE","RABL",1010698,2.35,195.2,""
"1981","C","SHLL","ABLN","UNSP. ABALONE","UABL",461,4.19,0,""
"1981","C","SHLL","ABLN","WHITE ABALONE","WABL",579,3.47,.1,""
"1981","C","SHLL","CLAM","GAPER CLAM","GCLM",,,,"*"
"1981","C","SHLL","CLAM","CALIFORNIA JACKKNIFE CLAM","JCLM",,,,"*"
"1981","C","SHLL","CLAM","NATIVE LITTLENECK","LCLM",,,,"*"
"1981","C","SHLL","CLAM","UNSP. CLAM","UCLM",8145,.38,9.7,""
"1981","C","SHLL","CLAM","WASHINGTON CLAM","WCLM",,,,"*"
"1981","C","SHLL","OYST","EUROPEAN OYSTER","EURO",,,,"*"
"1981","C","SHLL","OYST","PACIFIC OYSTER","PSTR",,,,"*"
"1981","C","SHLL","OYST","UNSP. OYSTER","USTR",,,,"*"
"1981","C","SHLL","SCAL","OTHER SCALLOP","OSCL",,,,"*"
"1981","C","SHLL","SCAL","UNSP. SCALLOP","USCL",28888,.21,61.6,""
"1981","C","SRMP","....","UNSP. BAIT SHRIMP","BSRM",,,,"*"
"1981","C","SRMP","....","GHOST SHRIMP","GSRM",,,,"*"
"1981","C","SRMP","....","PACIFIC PINK SHRIMP","PSHP",2119861,.51,1889.5,""
"1981","C","SRMP","....","RIDGEBACK PRAWN","RPRW",166052,.86,87.4,""
"1981","C","SRMP","....","SPOTTED PRAWN","SPRW",817889,2.2,169,""
"1981","C","SRMP","....","UNSP. OCEAN SHRIMP","USRM",23978,1.27,8.5,""
"1981","C","XXXX","","WITHHELD FOR CONFIDENTIALITY**","",3844709,,1343.6,""
"1982","C","CPEL","....","PACIFIC HERRING","PHRG",10087357,.43,10603.5,""
"1982","C","CPEL","WETF","CHUB MACKEREL","CMCK",3482458,.09,17666.9,""
"1982","C","CPEL","WETF","JACK MACKEREL","JMCK",3983939,.09,19617.2,""
"1982","C","CPEL","WETF","MARKET SQUID","MSQD",3575460,.1,16308,""
"1982","C","CPEL","WETF","NORTHERN ANCHOVY","NANC",2155298,.02,42149.6,""
"1982","C","CPEL","WETF","PACIFIC BONITO","PBNT",1266763,.21,2749.9,""
"1982","C","CPEL","WETF","PACIFIC SARDINE","PSDN",538,.13,1.8,""
"1982","C","CPEL","WETF","UNSP. MACKEREL","UMCK",3781245,.09,18397.3,""
"1982","C","CRAB","....","DUNGENESS CRAB","DCRB",7667627,1.1,3163.2,""
"1982","C","CRAB","....","OTHER CRAB","OCRB",637240,9.21,31.4,""
"1982","C","CRAB","....","ROCK CRAB","RCRB",1002232,.81,563.3,""
"1982","C","CRAB","KCRB","UNSP. KING CRAB","UKCR",,,,"*"
"1982","C","GRND","FLAT","NOM. ARROWTOOTH FLOUNDER","ART1",11009,.1,48.3,""
"1982","C","GRND","FLAT","BUTTER SOLE","BSOL",7763,.25,14.1,""
"1982","C","GRND","FLAT","NOM. DOVER SOLE","DVR1",5120708,.23,10053.3,""
"1982","C","GRND","FLAT","NOM. ENGLISH SOLE","EGL1",1040664,.32,1461.7,""
"1982","C","GRND","FLAT","ENGLISH SOLE","EGLS",545,.22,1.1,""
"1982","C","GRND","FLAT","FANTAIL SOLE","FNTS",737,.35,1,""
"1982","C","GRND","FLAT","OTHER FLATFISH","OFLT",,,,"*"
"1982","C","GRND","FLAT","NOM. PACIFIC SANDDAB","PDB1",,,,"*"
"1982","C","GRND","FLAT","NOM. PETRALE SOLE","PTR1",1024786,.59,791.8,""
"1982","C","GRND","FLAT","REX SOLE","REX",818,.22,1.7,""
"1982","C","GRND","FLAT","NOM. REX SOLE","REX1",518107,.35,667.5,""
"1982","C","GRND","FLAT","NOM. ROCK SOLE","RSL1",10462,.38,12.6,""
"1982","C","GRND","FLAT","NOM. STARRY FLOUNDER","SFL1",1845,.72,1.2,""
"1982","C","GRND","FLAT","NOM. SAND SOLE","SSO1",167431,.51,148.7,""
"1982","C","GRND","FLAT","UNSP. SANDDABS","UDAB",375660,.36,479.7,""
"1982","C","GRND","FLAT","UNSP. FLATFISH","UFLT",143229,.31,208,""
"1982","C","GRND","FLAT","UNSP. TURBOTS","UTRB",8471,.18,21.5,""
"1982","C","GRND","MGRN","SPINY DOGFISH","DSRK",1037,.18,2.6,""
"1982","C","GRND","MGRN","UNSP. GRENADIERS","GRDR",9870,.1,44.6,""
"1982","C","GRND","MGRN","LEOPARD SHARK","LSRK",36923,.5,33.4,""
"1982","C","GRND","MGRN","SPOTTED RATFISH","RATF",,,,"*"
"1982","C","GRND","MGRN","SOUPFIN SHARK","SSRK",159865,.64,113.7,""
"1982","C","GRND","MGRN","UNSP. SKATE","USKT",57866,.19,135.6,""
"1982","C","GRND","ROCK","AURORA ROCKFISH","ARRA",12783,.19,30.3,""
"1982","C","GRND","ROCK","BANK ROCKFISH","BANK",740240,.31,1095.3,""
"1982","C","GRND","ROCK","BOCACCIO","BCAC",2415774,.23,4798.4,""
"1982","C","GRND","ROCK","NOM. BOCACCIO","BCC1",98338,.26,172.9,""
"1982","C","GRND","ROCK","NOM. BLACKGILL ROCKFISH","BGL1",,,,"*"
"1982","C","GRND","ROCK","BLACK ROCKFISH","BLCK",114278,.21,244.7,""
"1982","C","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",653246,.43,689.5,""
"1982","C","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",35573,.22,73,""
"1982","C","GRND","ROCK","NOM. BLUE ROCKFISH","BLU1",24088,.29,38.2,""
"1982","C","GRND","ROCK","BLUE ROCKFISH","BLUR",11280,.27,18.7,""
"1982","C","GRND","ROCK","BRONZESPOTTED ROCKFISH","BRNZ",113514,.55,93.8,""
"1982","C","GRND","ROCK","NOM. BROWN ROCKFISH","BRW1",46411,.47,44.5,""
"1982","C","GRND","ROCK","BROWN ROCKFISH","BRWN",36182,.19,87,""
"1982","C","GRND","ROCK","BLACK AND YELLOW ROCKFISH","BYEL",64,.45,.1,""
"1982","C","GRND","ROCK","NOM. CHINA ROCKFISH","CHN1",10093,.31,14.8,""
"1982","C","GRND","ROCK","CHINA ROCKFISH","CHNA",55,.63,0,""
"1982","C","GRND","ROCK","NOM. CHILIPEPPER","CLP1",12710,.29,19.6,""
"1982","C","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",1115978,.25,2037.5,""
"1982","C","GRND","ROCK","CHAMELEON ROCKFISH","CMEL",7247,.47,7.1,""
"1982","C","GRND","ROCK","NOM. CANARY ROCKFISH","CNR1",,,,"*"
"1982","C","GRND","ROCK","CANARY ROCKFISH","CNRY",376007,.21,811.5,""
"1982","C","GRND","ROCK","NOM. COPPER ROCKFISH","COP1",4639,.45,4.7,""
"1982","C","GRND","ROCK","COPPER ROCKFISH","COPP",12193,.42,13.2,""
"1982","C","GRND","ROCK","NOM. COWCOD ROCKFISH","CWC1",8281,.55,6.9,""
"1982","C","GRND","ROCK","COWCOD ROCKFISH","CWCD",262289,.49,244,""
"1982","C","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",73690,.2,169.7,""
"1982","C","GRND","ROCK","FLAG ROCKFISH","FLAG",23358,.4,26.5,""
"1982","C","GRND","ROCK","NOM. GREENBLOTCHED ROCKFISH","GBL1",,,,"*"
"1982","C","GRND","ROCK","GREENBLOTCHED ROCKFISH","GBLC",61436,.5,55.6,""
"1982","C","GRND","ROCK","NOM. GOPHER ROCKFISH","GPH1",77885,.91,38.9,""
"1982","C","GRND","ROCK","GOPHER ROCKFISH","GPHR",55,.63,0,""
"1982","C","GRND","ROCK","GRASS ROCKFISH","GRAS",339,.25,.6,""
"1982","C","GRND","ROCK","NOM. GRASS ROCKFISH","GRS1",,,,"*"
"1982","C","GRND","ROCK","NOM. GREENSPOTTED ROCKFISH","GSP1",9518,.41,10.6,""
"1982","C","GRND","ROCK","GREENSPOTTED ROCKFISH","GSPT",192055,.4,216.2,""
"1982","C","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",29108,.21,61.5,""
"1982","C","GRND","ROCK","NOM. HONEYCOMB ROCKFISH","HNY1",,,,"*"
"1982","C","GRND","ROCK","HONEYCOMB ROCKFISH","HNYC",193,.46,.2,""
"1982","C","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",191995,.23,381.9,""
"1982","C","GRND","ROCK","MEXICAN ROCKFISH","MXRF",791,.48,.7,""
"1982","C","GRND","ROCK","NOM. OLIVE ROCKFISH","OLV1",,,,"*"
"1982","C","GRND","ROCK","OLIVE ROCKFISH","OLVE",28518,.52,24.9,""
"1982","C","GRND","ROCK","OTHER ROCKFISH","ORCK",5757,.48,5.5,""
"1982","C","GRND","ROCK","NOM. PINK ROCKFISH","PNK1",,,,"*"
"1982","C","GRND","ROCK","PINK ROCKFISH","PNKR",2684,.49,2.5,""
"1982","C","GRND","ROCK","PACIFIC OCEAN PERCH","POP",49410,.19,120.7,""
"1982","C","GRND","ROCK","PINKROSE ROCKFISH","PRRK",110,.63,.1,""
"1982","C","GRND","ROCK","BOCACCIO+CHILIPEPPER RCKFSH","RCK1",2548,.21,5.5,""
"1982","C","GRND","ROCK","UNSP. BOLINA RCKFSH","RCK2",24013,.5,21.7,""
"1982","C","GRND","ROCK","UNSP. DPWTR REDS RCKFSH","RCK3",9885,.24,18.5,""
"1982","C","GRND","ROCK","UNSP. REDS RCKFSH","RCK4",16449,.21,36.1,""
"1982","C","GRND","ROCK","UNSP. SMALL REDS RCKFSH","RCK5",,,,"*"
"1982","C","GRND","ROCK","UNSP. ROSEFISH RCKFSH","RCK6",1687,.26,2.9,""
"1982","C","GRND","ROCK","REDBANDED ROCKFISH","RDBD",8184,.27,13.6,""
"1982","C","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",1074,.19,2.6,""
"1982","C","GRND","ROCK","ROSY ROCKFISH","ROSY",1299,.49,1.2,""
"1982","C","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",1245,.19,3,""
"1982","C","GRND","ROCK","NOM. SHORTBELLY ROCKFISH","SBL1",,,,"*"
"1982","C","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",1833,.2,4.2,""
"1982","C","GRND","ROCK","NOM. CALIFORNIA SCORPIONFISH","SCR1",50163,.81,28.2,""
"1982","C","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",1523,.17,4,""
"1982","C","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",221,.63,.2,""
"1982","C","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",150306,.24,278.7,""
"1982","C","GRND","ROCK","NOM. SPLITNOSE ROCKFISH","SNS1",,,,"*"
"1982","C","GRND","ROCK","SPECKLED ROCKFISH","SPKL",26027,.4,29.2,""
"1982","C","GRND","ROCK","SQUARESPOT ROCKFISH","SQRS",475,.51,.4,""
"1982","C","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",829891,.23,1655.3,""
"1982","C","GRND","ROCK","STARRY ROCKFISH","STAR",38539,.56,31.2,""
"1982","C","GRND","ROCK","NOM. STARRY ROCKFISH","STR1",1433,.29,2.3,""
"1982","C","GRND","ROCK","STRIPETAIL ROCKFISH","STRK",14830,.19,35.3,""
"1982","C","GRND","ROCK","SWORDSPINE ROCKFISH","SWSP",129,.46,.1,""
"1982","C","GRND","ROCK","THORNYHEADS (MIXED)","THDS",3940,.32,5.6,""
"1982","C","GRND","ROCK","TIGER ROCKFISH","TIGR",9,.29,0,""
"1982","C","GRND","ROCK","TREEFISH","TREE",70,.55,.1,""
"1982","C","GRND","ROCK","UNSP. POP GROUP","UPOP",10607,.19,25.2,""
"1982","C","GRND","ROCK","UNSP. ROCKFISH","URCK",200290,.27,335.2,""
"1982","C","GRND","ROCK","NOM. VERMILLION ROCKFISH","VRM1",990,.55,.8,""
"1982","C","GRND","ROCK","VERMILION ROCKFISH","VRML",431602,.51,385.2,""
"1982","C","GRND","ROCK","WIDOW ROCKFISH","WDOW",3655426,.15,10859,""
"1982","C","GRND","ROCK","NOM. WIDOW ROCKFISH","WDW1",2852,.22,5.9,""
"1982","C","GRND","ROCK","NOM. YELLOWEYE ROCKFISH","YEY1",28178,.21,61.6,""
"1982","C","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",78203,.23,153.9,""
"1982","C","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",261,.46,.3,""
"1982","C","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",78860,.27,131.1,""
"1982","C","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",316723,.23,620.7,""
