year,month,port,SDM_60,SDM_90
1998,4,CCA,0.3524363152519927,0.26540051536873366
1998,4,ERA,0.33747385272263797,0.273304855743882
1998,4,BGA,0.40902885080211693,0.3144307225942612
1998,4,BDA,0.3913812208506796,0.3250748101673179
1998,4,SFA,0.6038490272766235,0.4120733804517874
1998,4,MNA,0.4438884822996678,0.34858320188408687
1998,4,MRA,0.4768561075536572,0.38582567141476004
1998,4,SBA,0.684815862071183,0.6106329506518794
1998,4,LAA,0.5999430919366499,0.5216846917557905
1998,4,SDA,0.4936855932847522,0.41818897803937355
1998,4,CA2,NA,NA
1998,5,NPS,NA,NA
1998,5,SPS,NA,NA
1998,5,CWA,0.42190355209612596,0.34482851245540747
1998,5,CLW,0.5674297057642649,0.4118189897325942
1998,5,WA5,NA,NA
1998,5,CLO,0.5738197162354097,0.4234398399883085
1998,5,TLA,0.40343621631641985,0.3347943709756571
1998,5,NPA,0.29758688760147534,0.25397797062044675
1998,5,CBA,0.33085343094816344,0.26227594449649017
1998,5,BRA,0.32268013807864515,0.27122460063538667
1998,5,OR1,NA,NA
1998,5,CCA,0.36950798519054207,0.2878577136843657
1998,5,ERA,0.34693409325979707,0.2928094050083736
1998,5,BGA,0.37430296227015475,0.30243039961707646
1998,5,BDA,0.4540086571914962,0.36890037291266387
1998,5,SFA,0.5954161755302373,0.4482559985691501
1998,5,MNA,0.4230941309545772,0.34008017970588184
1998,5,MRA,0.4150135089803323,0.34578902200738354
1998,5,SBA,0.6469779821733633,0.5723309085564776
1998,5,LAA,0.5634347311183268,0.5048513633703138
1998,5,SDA,0.4757224225643214,0.40736573630059647
1998,5,CA2,NA,NA
1998,6,NPS,NA,NA
1998,6,SPS,NA,NA
1998,6,CWA,0.3912242472138222,0.31543525819653184
1998,6,CLW,0.5706958412883744,0.4356581457756877
1998,6,WA5,NA,NA
1998,6,CLO,0.5877321844751184,0.455805150447911
1998,6,TLA,0.44213227979798136,0.37750118178661896
1998,6,NPA,0.3495381764728915,0.29381295805713076
1998,6,CBA,0.3451137567007983,0.28219883656697653
1998,6,BRA,0.3832367743956306,0.3101900954573462
1998,6,OR1,NA,NA
1998,6,CCA,0.4268278229493098,0.3556640675611412
1998,6,ERA,0.49228068691218035,0.38466634269632793
1998,6,BGA,0.4998928587304221,0.37586518922406764
1998,6,BDA,0.4946474762840403,0.41015484944068037
1998,6,SFA,0.6308891648901443,0.4886589353641978
1998,6,MNA,0.3822123458126077,0.3054289312801708
1998,6,MRA,0.39285388872736976,0.3504550581583471
1998,6,SBA,0.6607591517890493,0.5760051381159452
1998,6,LAA,0.569921732766013,0.5030524212114141
1998,6,SDA,0.4455218960156386,0.3943191014934243
1998,6,CA2,NA,NA
1998,7,NPS,NA,NA
1998,7,SPS,NA,NA
1998,7,CWA,0.48184892006458774,0.39070699476531795
1998,7,CLW,0.6216022068470133,0.478485127225292
1998,7,WA5,NA,NA
1998,7,CLO,0.634062453071846,0.4976283752796224
1998,7,TLA,0.47295923475107143,0.4159989957011933
1998,7,NPA,0.3944814492741696,0.33077874490310677
1998,7,CBA,0.32001127691263026,0.28691318261839177
1998,7,BRA,0.4193716205125452,0.3117019781218105
1998,7,OR1,NA,NA
1998,7,CCA,0.424838184989252,0.33000694177351503
1998,7,ERA,0.4154074362399382,0.3127368817949696
1998,7,BGA,0.35054899536634004,0.26720266850876423
1998,7,BDA,0.4596320208887544,0.35043875263893137
1998,7,SFA,0.6084695317317684,0.4953256581472667
1998,7,MNA,0.5134345877430487,0.412405081738974
1998,7,MRA,0.46951429597871563,0.41391322335277486
1998,7,SBA,0.5922331061935232,0.5312271990226011
1998,7,LAA,0.5904872711441643,0.5138140154128635
1998,7,SDA,0.46441416822382153,0.4084604592028232
1998,7,CA2,NA,NA
1998,8,NPS,NA,NA
1998,8,SPS,NA,NA
1998,8,CWA,0.5402076086882622,0.42639131216040793
1998,8,CLW,0.6552073769061552,0.5107381055710638
1998,8,WA5,NA,NA
1998,8,CLO,0.6676601977495279,0.5206464823710487
1998,8,TLA,0.4611828468152923,0.40312759677499405
1998,8,NPA,0.36368933506856216,0.2970393556831916
1998,8,CBA,0.31844139692344486,0.2541422901631945
1998,8,BRA,0.3037357159951289,0.2580620431593507
1998,8,OR1,NA,NA
1998,8,CCA,0.35635410252385263,0.28957939870082416
1998,8,ERA,0.3875215266716228,0.3020925970426741
1998,8,BGA,0.31146725686567445,0.24912975776580074
1998,8,BDA,0.4054450936918119,0.33642590249027293
1998,8,SFA,0.5730458808606897,0.44972405558899314
1998,8,MNA,0.5293655372719895,0.43480380007588776
1998,8,MRA,0.5491051967792248,0.47057372767947986
1998,8,SBA,0.6746985502541065,0.6206779668577708
1998,8,LAA,0.7082669312419306,0.6396770587814076
1998,8,SDA,0.5661872045382509,0.5083173297710881
1998,8,CA2,NA,NA
1998,9,NPS,NA,NA
1998,9,SPS,NA,NA
1998,9,CWA,0.5677987231612206,0.44970586980719873
1998,9,CLW,0.671073232733068,0.541935232638017
1998,9,WA5,NA,NA
1998,9,CLO,0.6830241895857312,0.5554137481470601
1998,9,TLA,0.5171462529873262,0.42543109640443094
1998,9,NPA,0.316211157273313,0.29338926969028944
1998,9,CBA,0.30787144772629577,0.26273741381977433
1998,9,BRA,0.36175560966053955,0.2871641873360769
1998,9,OR1,NA,NA
1998,9,CCA,0.3858525739667194,0.30907060167823847
1998,9,ERA,0.36633153339398317,0.3021560976218774
1998,9,BGA,0.3374690051625172,0.2887403798919886
1998,9,BDA,0.4775160173299136,0.3939442466657106
1998,9,SFA,0.631543963168766,0.5036832555604202
1998,9,MNA,0.5240428352429543,0.441226748082429
1998,9,MRA,0.5564656851040263,0.4750431874168642
1998,9,SBA,0.6863803744316102,0.6581798090069901
1998,9,LAA,0.7755176729092034,0.7105098593970296
1998,9,SDA,0.6782136115877108,0.6079385691466607
1998,9,CA2,NA,NA
1998,10,NPS,NA,NA
1998,10,SPS,NA,NA
1998,10,CWA,0.48081184587495784,0.37973347897177656
1998,10,CLW,0.503549658855216,0.39636344195450784
1998,10,WA5,NA,NA
1998,10,CLO,0.4938136701097936,0.3974448045602399
1998,10,TLA,0.358572034680421,0.31459178443773433
1998,10,NPA,0.3485395657672444,0.28736669835557394
1998,10,CBA,0.34643794743833456,0.2818350337161388
1998,10,BRA,0.40311377009417587,0.3309307583096185
1998,10,OR1,NA,NA
1998,10,CCA,0.44920064378894237,0.3688240939534036
1998,10,ERA,0.4266129185811299,0.3521493683303974
1998,10,BGA,0.3942200629941879,0.3237809517975252
1998,10,BDA,0.3956968610129334,0.349682696338448
1998,10,SFA,0.5740904565723842,0.4356249173001577
1998,10,MNA,0.48456380745059985,0.40016923194467013
1998,10,MRA,0.5634327696647355,0.4640200681088607
1998,10,SBA,0.633830505933973,0.6065819132071669
1998,10,LAA,0.7067810822662032,0.641805750292087
1998,10,SDA,0.5927672142347319,0.5474842134574539
1998,10,CA2,NA,NA
1998,11,NPS,NA,NA
1998,11,SPS,NA,NA
1998,11,CWA,0.3766469021400088,0.30339925479245383
1998,11,CLW,0.4128329830908636,0.3208633535099451
1998,11,WA5,NA,NA
1998,11,CLO,0.4132581926534573,0.32727046649824215
1998,11,TLA,0.32063809723604,0.26403977341430995
1998,11,NPA,0.3166267610299918,0.25653549427778655
1998,11,CBA,0.3032455159811884,0.2574581664055586
1998,11,BRA,0.36644035268935465,0.28506248498752235
1998,11,OR1,NA,NA
1998,11,CCA,0.3820748615623172,0.3032537292316556
1998,11,ERA,0.36281781617509223,0.29539025174138916
1998,11,BGA,0.3643953151504199,0.28972664505920626
1998,11,BDA,0.39192725761253155,0.3288409164313935
1998,11,SFA,0.5299709307066366,0.4064821519261157
1998,11,MNA,0.42516162746850356,0.3378609882478239
1998,11,MRA,0.549418250212864,0.45914767617754865
1998,11,SBA,0.6501302218685547,0.5945408726147576
1998,11,LAA,0.6439276782735701,0.5610200174211517
1998,11,SDA,0.5332385010075296,0.47547756115908385
1998,11,CA2,NA,NA
1998,12,NPS,NA,NA
1998,12,SPS,NA,NA
1998,12,CWA,0.31937512104231974,0.2430141037019991
1998,12,CLW,0.3899688505657738,0.26559621815413853
1998,12,WA5,NA,NA
1998,12,CLO,0.3917896055637237,0.2749093510386955
1998,12,TLA,0.26931888075059657,0.20763067012272216
1998,12,NPA,0.259791430457334,0.20973503235776267
1998,12,CBA,0.3310128894910651,0.24970831994690013
1998,12,BRA,0.2817052862065206,0.227153555807788
1998,12,OR1,NA,NA
1998,12,CCA,0.2892801743049996,0.2337903016979434
1998,12,ERA,0.32297175895998687,0.2483163350539316
1998,12,BGA,0.27971174343819577,0.21860164539471547
1998,12,BDA,0.31349242221799944,0.24797975321100954
1998,12,SFA,0.38697581205948256,0.3012608621202703
1998,12,MNA,0.3188517126238047,0.2621437761415267
1998,12,MRA,0.33641897557871053,0.27853220309024335
1998,12,SBA,0.5477038289029752,0.52817334202669
1998,12,LAA,0.5952278164745494,0.5364154530436005
1998,12,SDA,0.42659249537944527,0.37468974658278364
1998,12,CA2,NA,NA
1999,1,NPS,NA,NA
1999,1,SPS,NA,NA
1999,1,CWA,0.12868202104603732,0.10104751639525814
1999,1,CLW,0.19191959921863833,0.12652817966149577
1999,1,WA5,NA,NA
1999,1,CLO,0.19073007273174444,0.12834401279669674
1999,1,TLA,0.12235918035115091,0.09071470986918492
1999,1,NPA,0.1100340780282242,0.07947393199457335
1999,1,CBA,0.09742573734385453,0.07406680808641021
1999,1,BRA,0.12155168779818468,0.09348602590578725
1999,1,OR1,NA,NA
1999,1,CCA,0.13805726565231508,0.10052136984323301
1999,1,ERA,0.12242007243640729,0.09568234786082995
1999,1,BGA,0.10574441343065231,0.07906413816151374
1999,1,BDA,0.12096553406563533,0.10176228884219234
1999,1,SFA,0.19309387702770545,0.13152636170160278
1999,1,MNA,0.15092234450794106,0.11881075267048075
1999,1,MRA,0.17002303363697713,0.13642141345309372
1999,1,SBA,0.25696497540219976,0.2324417927464415
1999,1,LAA,0.2790745757171316,0.23018784019674993
1999,1,SDA,0.20107425292446232,0.16556900641167713
1999,1,CA2,NA,NA
1999,2,NPS,NA,NA
1999,2,SPS,NA,NA
1999,2,CWA,0.12769520625683597,0.09591306372006102
1999,2,CLW,0.1367474493106092,0.09047281402626806
1999,2,WA5,NA,NA
1999,2,CLO,0.13048177668673158,0.09111150133971078
1999,2,TLA,0.08004738500784968,0.0610092895133272
1999,2,NPA,0.07389882564052487,0.05376187758897758
1999,2,CBA,0.095805201150536215,0.07763121540721135
1999,2,BRA,0.1243664689924276,0.09414847972344038
1999,2,OR1,NA,NA
1999,2,CCA,0.12773489780872363,0.09560676249368423
1999,2,ERA,0.12005461325692335,0.09086117897699461
1999,2,BGA,0.10988747937316519,0.08743197388429945
1999,2,BDA,0.16404005736402094,0.13418056070488474
1999,2,SFA,0.24481558447171534,0.16844134307244704
1999,2,MNA,0.14422401776488022,0.10895103067565556
1999,2,MRA,0.14815856517990372,0.12027074826228154
1999,2,SBA,0.29033532745337914,0.24342639419753678
1999,2,LAA,0.28831126734889045,0.22213755716874575
1999,2,SDA,0.17417954018550552,0.14848587136240038
1999,2,CA2,NA,NA
1999,3,NPS,NA,NA
1999,3,SPS,NA,NA
1999,3,CWA,0.15698883443004302,0.12188670619202026
1999,3,CLW,0.1839810964816879,0.12103199996882523
1999,3,WA5,NA,NA
1999,3,CLO,0.1765047402396339,0.12142137923515298
1999,3,TLA,0.09161844663312738,0.07077752513429172
1999,3,NPA,0.09094358062288994,0.06522797591394684
1999,3,CBA,0.10209331724309473,0.07635195936945398
1999,3,BRA,0.12831545420549229,0.09586555948425406
1999,3,OR1,NA,NA
1999,3,CCA,0.13443906191147426,0.1074914904922552
1999,3,ERA,0.17525970593335166,0.11852317146548243
1999,3,BGA,0.12255750734919822,0.09539847236917785
1999,3,BDA,0.16902364011333193,0.14067402892859995
1999,3,SFA,0.28130717132685873,0.1953588808392672
1999,3,MNA,0.191472413176348,0.14588101407917325
1999,3,MRA,0.16552921814489632,0.14384981501202954
1999,3,SBA,0.25315502398617323,0.2178953003107672
1999,3,LAA,0.2765357457566522,0.22281259235589826
1999,3,SDA,0.19640643725811904,0.16494489176700813
1999,3,CA2,NA,NA
1999,4,NPS,NA,NA
1999,4,SPS,NA,NA
1999,4,CWA,0.2308827505866485,0.17773005004796752
1999,4,CLW,0.31785106095335175,0.21514987437475988
1999,4,WA5,NA,NA
1999,4,CLO,0.31183774793012575,0.21648757973112376
1999,4,TLA,0.16320303613981588,0.1371840039379771
1999,4,NPA,0.13473594251613255,0.10062222808920925
1999,4,CBA,0.1244939865950968,0.09562007491722782
1999,4,BRA,0.1200344213144353,0.09771161217000081
1999,4,OR1,NA,NA
1999,4,CCA,0.137503506318549,0.10477277141303207
1999,4,ERA,0.1510952830924813,0.11046146558471708
1999,4,BGA,0.09844456912949681,0.07962258443226944
1999,4,BDA,0.12544729550955472,0.11042504380008118
1999,4,SFA,0.19915026474524947,0.14300304787095497
1999,4,MNA,0.15589022373803604,0.11876661295944688
1999,4,MRA,0.18471562828944654,0.13891478233829593
1999,4,SBA,0.29440646291606953,0.2581582577107779
1999,4,LAA,0.3160283866668901,0.2654095627680382
1999,4,SDA,0.2240862491594135,0.17932509913688569
1999,4,CA2,NA,NA
1999,5,NPS,NA,NA
1999,5,SPS,NA,NA
1999,5,CWA,0.26063897547904,0.20075788136935144
1999,5,CLW,0.33138048030343004,0.2260427336086378
1999,5,WA5,NA,NA
1999,5,CLO,0.3318023406515373,0.22746708831178586
1999,5,TLA,0.17688884669525765,0.15832366831367728
1999,5,NPA,0.1545541918010816,0.11856167135234848
1999,5,CBA,0.1442285626678438,0.11354166746155606
1999,5,BRA,0.10871082433944221,0.0858576503866058
1999,5,OR1,NA,NA
1999,5,CCA,0.11128524926085752,0.08837199322151358
1999,5,ERA,0.11090568238734635,0.08575885039947966
1999,5,BGA,0.07353213437963077,0.061330289430852586
1999,5,BDA,0.10214356500839007,0.09090472413871266
1999,5,SFA,0.20460784762737252,0.13829946203731455
1999,5,MNA,0.18846126614981903,0.14615676457601096
1999,5,MRA,0.2059654008089476,0.15530694467111156
1999,5,SBA,0.2897456767267838,0.2410832271887052
1999,5,LAA,0.3117486288679936,0.25351676026750464
1999,5,SDA,0.18379534716957205,0.15821895773830316
1999,5,CA2,NA,NA
1999,6,NPS,NA,NA
1999,6,SPS,NA,NA
1999,6,CWA,0.30189723535544344,0.21796950615536223
1999,6,CLW,0.38328678559255663,0.27319962873802955
1999,6,WA5,NA,NA
1999,6,CLO,0.39266351613083056,0.2780869570480791
1999,6,TLA,0.2626460919431487,0.20142937416192774
1999,6,NPA,0.22279094104288202,0.17152644387668686
1999,6,CBA,0.1637813166927093,0.13865625259156028
1999,6,BRA,0.15331239891789292,0.12363585576831818
1999,6,OR1,NA,NA
1999,6,CCA,0.1826486016862868,0.13644725346746736
1999,6,ERA,0.15642936994460807,0.12513742158256902
1999,6,BGA,0.12172589392556499,0.08925761347213251
1999,6,BDA,0.14784749140503045,0.13208092219316844
1999,6,SFA,0.3108604920699316,0.2164269231211532
1999,6,MNA,0.21639744466239655,0.16715379482987575
1999,6,MRA,0.22415481308082333,0.1790250666527021
1999,6,SBA,0.33709797297811345,0.29129022891127987
1999,6,LAA,0.3216297376940968,0.2530870099500643
1999,6,SDA,0.19377368575968276,0.16402532047594548
1999,6,CA2,NA,NA
1999,7,NPS,NA,NA
1999,7,SPS,NA,NA
1999,7,CWA,0.284801885532743,0.2084756907041309
1999,7,CLW,0.38624315740662735,0.2959761885408166
1999,7,WA5,NA,NA
1999,7,CLO,0.3987325816560001,0.30948899840723704
1999,7,TLA,0.3080618644595178,0.2499030976042033
1999,7,NPA,0.18001120682998778,0.16249515474148732
1999,7,CBA,0.12670923348924423,0.1144590785158633
1999,7,BRA,0.17593713220437596,0.14274962543881525
1999,7,OR1,NA,NA
1999,7,CCA,0.21012656999203277,0.166117138954032
1999,7,ERA,0.2140477261256356,0.1544427115830683
1999,7,BGA,0.14030322632401862,0.10712833789323811
1999,7,BDA,0.16549189204156506,0.1499064302727902
1999,7,SFA,0.3265487360829873,0.23353637703110242
1999,7,MNA,0.27967527563925143,0.21431505331181971
1999,7,MRA,0.34301752025179366,0.2653139707432989
1999,7,SBA,0.3820190861600862,0.3313631942727798
1999,7,LAA,0.38358919933035146,0.3030336046795313
1999,7,SDA,0.22354779473906827,0.1866801038998538
1999,7,CA2,NA,NA
1999,8,NPS,NA,NA
1999,8,SPS,NA,NA
1999,8,CWA,0.35708952798413107,0.25698386855719024
1999,8,CLW,0.4017458757875985,0.3103429018672225
1999,8,WA5,NA,NA
1999,8,CLO,0.4124582110306035,0.31237055687107673
1999,8,TLA,0.29211372592536183,0.24622980946289177
1999,8,NPA,0.2489885367627892,0.20069686788010047
1999,8,CBA,0.187360963759838,0.15672007318110506
1999,8,BRA,0.2163194470925491,0.17111102177980025
1999,8,OR1,NA,NA
1999,8,CCA,0.23820103839875087,0.18243492781450377
1999,8,ERA,0.22105527450812273,0.16529705972846576
1999,8,BGA,0.13439475900884118,0.10777866622325641
1999,8,BDA,0.19010233145603284,0.15640333235230058
1999,8,SFA,0.36983265367246443,0.2421228627470659
1999,8,MNA,0.2986951086407565,0.22500384741342086
1999,8,MRA,0.2709615096631334,0.21315184910604157
1999,8,SBA,0.3417424031042604,0.2958318624388636
1999,8,LAA,0.3386241585776039,0.284265052819573
1999,8,SDA,0.2915933738619056,0.24393285814164586
1999,8,CA2,NA,NA
1999,9,NPS,NA,NA
1999,9,SPS,NA,NA
1999,9,CWA,0.3379659379820029,0.26237403087302613
1999,9,CLW,0.3592590697779857,0.29683659500959847
1999,9,WA5,NA,NA
1999,9,CLO,0.36113018947875214,0.2992824906614995
1999,9,TLA,0.26368314144227023,0.2325294666181224
1999,9,NPA,0.17479912870836378,0.1472935942196715
1999,9,CBA,0.10976569896869401,0.1013425507582724
1999,9,BRA,0.13568683973143017,0.10384959882448457
1999,9,OR1,NA,NA
1999,9,CCA,0.1627847413221995,0.12535936049114052
1999,9,ERA,0.1653176947079342,0.11962239864790714
1999,9,BGA,0.11251057494431733,0.08989606887205608
1999,9,BDA,0.2101835763035917,0.1613792911744048
1999,9,SFA,0.3022697710468635,0.2133003774271519
1999,9,MNA,0.2712487864825461,0.20289200048809503
1999,9,MRA,0.2886722509958306,0.22674396843056788
1999,9,SBA,0.33859437670972614,0.3141546665429095
1999,9,LAA,0.3974022153404451,0.33631033484000233
1999,9,SDA,0.3048582052619293,0.2609299201733406
1999,9,CA2,NA,NA
1999,10,NPS,NA,NA
1999,10,SPS,NA,NA
1999,10,CWA,0.27348075056749005,0.2233811078110227
1999,10,CLW,0.34927061724314856,0.2724079695687415
1999,10,WA5,NA,NA
1999,10,CLO,0.33414305951489215,0.27106312125054566
1999,10,TLA,0.1765893147081247,0.17735427973749288
1999,10,NPA,0.10483583176412045,0.09503474680718227
1999,10,CBA,0.102051431089983,0.08555050357678623
1999,10,BRA,0.11764972363177079,0.08870931349600486
1999,10,OR1,NA,NA
1999,10,CCA,0.13448235852371002,0.10443878997805951
1999,10,ERA,0.14715871030052458,0.10962228065068377
1999,10,BGA,0.15535685469306285,0.12403819825851203
1999,10,BDA,0.31079682116947505,0.24395558761020114
1999,10,SFA,0.4691595119729893,0.3227269787328004
1999,10,MNA,0.32442197940237777,0.2381734291235155
1999,10,MRA,0.2517353154969027,0.21579530606936675
1999,10,SBA,0.3574917498996021,0.3191960980805847
1999,10,LAA,0.3732860890623186,0.32085060663966014
1999,10,SDA,0.30344220192831534,0.26534022104325317
1999,10,CA2,NA,NA
1999,11,NPS,NA,NA
1999,11,SPS,NA,NA
1999,11,CWA,0.1436810994512278,0.11743007883121039
1999,11,CLW,0.18045672845874128,0.12801776699471606
1999,11,WA5,NA,NA
1999,11,CLO,0.17424885420463024,0.1327352063669726
1999,11,TLA,0.12827072938386766,0.10428305228746104
1999,11,NPA,0.11087302879213985,0.09010778468664367
1999,11,CBA,0.12977531418381702,0.09814242119774406
1999,11,BRA,0.13560065900886892,0.10407531149855487
1999,11,OR1,NA,NA
1999,11,CCA,0.14487418995691778,0.11546960886758871
1999,11,ERA,0.14921196741105497,0.11181714821084975
1999,11,BGA,0.1629306618620952,0.1271945363345716
1999,11,BDA,0.21610593313098322,0.17258859306122318
1999,11,SFA,0.25741892057452714,0.19460308592904496
1999,11,MNA,0.22477028186398523,0.17152688803393287
1999,11,MRA,0.24388144337096992,0.20521699607710947
1999,11,SBA,0.3567332724212772,0.31789463199675083
1999,11,LAA,0.3702369405857978,0.31069902643717806
1999,11,SDA,0.2651090725614079,0.22720588610026
1999,11,CA2,NA,NA
1999,12,NPS,NA,NA
1999,12,SPS,NA,NA
1999,12,CWA,0.13109545259895275,0.11341777071280394
1999,12,CLW,0.16854383362551575,0.11041542658105243
1999,12,WA5,NA,NA
1999,12,CLO,0.17739476924461703,0.11620661681092355
1999,12,TLA,0.11972827891341944,0.09145243391033232
1999,12,NPA,0.1206786796661824,0.08933294544227051
1999,12,CBA,0.11023991431562155,0.08511828328345288
1999,12,BRA,0.11513708551045077,0.09127184039704465
1999,12,OR1,NA,NA
1999,12,CCA,0.12954364034003962,0.1002243349698393
1999,12,ERA,0.13596785890955781,0.09897839121717321
1999,12,BGA,0.10575327485078766,0.08506420089586485
1999,12,BDA,0.1485652391572918,0.12596237388424827
1999,12,SFA,0.27052539562986744,0.1748934192860025
1999,12,MNA,0.18592424561873772,0.14307905426131792
1999,12,MRA,0.1537440784466824,0.1254244440855169
1999,12,SBA,0.28302761340533855,0.25180925991784386
1999,12,LAA,0.32836962067963055,0.2766699911305027
1999,12,SDA,0.22309891253428013,0.18539799243147403
1999,12,CA2,NA,NA
2000,1,NPS,NA,NA
2000,1,SPS,NA,NA
2000,1,CWA,0.11031293190687755,0.08815077345788656
2000,1,CLW,0.14114792956648659,0.09666347124653044
2000,1,WA5,NA,NA
2000,1,CLO,0.13856855029694717,0.09757563318712968
2000,1,TLA,0.08229411183632425,0.06971068557503834
2000,1,NPA,0.12126744608918272,0.08644697612943648
2000,1,CBA,0.13176865478871697,0.09633973142092388
2000,1,BRA,0.1293627694026256,0.09906338148335117
2000,1,OR1,NA,NA
2000,1,CCA,0.1450260093958683,0.11000774300405317
2000,1,ERA,0.1471280552088402,0.10627495254315487
2000,1,BGA,0.09605428312794977,0.07797752639514559
2000,1,BDA,0.13722876420193392,0.12078353329912976
2000,1,SFA,0.22282647967084082,0.1427222575324731
2000,1,MNA,0.1080788695425899,0.08869369785090579
2000,1,MRA,0.14861253035267652,0.11967304279902115
2000,1,SBA,0.26480667633555266,0.23243761123178655
2000,1,LAA,0.2859163657451023,0.2356528187213678
2000,1,SDA,0.22801987052345038,0.191294069543144
2000,1,CA2,NA,NA
2000,2,NPS,NA,NA
2000,2,SPS,NA,NA
2000,2,CWA,0.10518947430790418,0.08451862891284344
2000,2,CLW,0.12984737680338035,0.09058265531831591
2000,2,WA5,NA,NA
2000,2,CLO,0.1281521207032226,0.09202508078772532
2000,2,TLA,0.08518697194378126,0.06833811029878518
2000,2,NPA,0.09833006603828687,0.07620965845122124
2000,2,CBA,0.12688966403645477,0.09817076413026021
2000,2,BRA,0.15402291254793088,0.1170097344015392
2000,2,OR1,NA,NA
2000,2,CCA,0.17243049055108364,0.13216770717846996
2000,2,ERA,0.20225180735906828,0.13830306577095497
2000,2,BGA,0.12577042003301367,0.11120658965519549
2000,2,BDA,0.21663437505867594,0.16526487518853572
2000,2,SFA,0.21372500155687815,0.1738024750324787
2000,2,MNA,0.19786442206318502,0.15022349607173302
2000,2,MRA,0.20330053947231536,0.1594368284720005
2000,2,SBA,0.33734200101602696,0.2902421052690452
2000,2,LAA,0.26415676162790536,0.22720387802357392
2000,2,SDA,0.24512182511876512,0.19918133805857674
2000,2,CA2,NA,NA
2000,3,NPS,NA,NA
2000,3,SPS,NA,NA
2000,3,CWA,0.159554600705623,0.12151230972014332
2000,3,CLW,0.19927788281043599,0.13467602292685316
2000,3,WA5,NA,NA
2000,3,CLO,0.19719318747745768,0.13717165824211588
2000,3,TLA,0.111967701820109,0.0919272977417571
2000,3,NPA,0.12192793136201915,0.08717885868521824
2000,3,CBA,0.10953175728302306,0.0868881747371152
2000,3,BRA,0.11209118223199611,0.09558431577975349
2000,3,OR1,NA,NA
2000,3,CCA,0.14206757595430664,0.10909004274284277
2000,3,ERA,0.16279626190786697,0.12105883176727181
2000,3,BGA,0.11174833943506562,0.09118973578117927
2000,3,BDA,0.16835320341148222,0.14282768732718915
2000,3,SFA,0.3217921266314597,0.2239799286736222
2000,3,MNA,0.25282955902051113,0.18847165172313685
2000,3,MRA,0.21556069119572835,0.16484485345720545
2000,3,SBA,0.3416607577894484,0.2854497288315451
2000,3,LAA,0.30813091726630587,0.25375462336012
2000,3,SDA,0.22089746013673248,0.183196605759199
2000,3,CA2,NA,NA
2000,4,NPS,NA,NA
2000,4,SPS,NA,NA
2000,4,CWA,0.24428426777737008,0.19429613296766554
2000,4,CLW,0.28623961275916987,0.19936065531049027
2000,4,WA5,NA,NA
2000,4,CLO,0.2829037774086388,0.20221960108516918
2000,4,TLA,0.1568779959462774,0.12908820327664955
2000,4,NPA,0.14419054623523897,0.11047304247539984
2000,4,CBA,0.1262134282085946,0.10196842012835115
2000,4,BRA,0.13055884883769098,0.10415562942313651
2000,4,OR1,NA,NA
2000,4,CCA,0.14960329153478308,0.11300729212804865
2000,4,ERA,0.18162093138129548,0.1373959772090837
2000,4,BGA,0.15876315063796936,0.12094849679863663
2000,4,BDA,0.22100129982824496,0.17764629957884467
2000,4,SFA,0.38238724013242653,0.2605350841416253
2000,4,MNA,0.19110599854892052,0.15756637722827327
2000,4,MRA,0.16066112905538002,0.14032846916495173
2000,4,SBA,0.3802635056691037,0.3288081418966351
2000,4,LAA,0.3440134236729273,0.279094562014648
2000,4,SDA,0.23987205679817447,0.20177951346584191
2000,4,CA2,NA,NA
2000,5,NPS,NA,NA
2000,5,SPS,NA,NA
2000,5,CWA,0.21932835543668397,0.16709068097910026
2000,5,CLW,0.2830092586287003,0.1907042055316757
2000,5,WA5,NA,NA
2000,5,CLO,0.27699186136594156,0.19366994164251375
2000,5,TLA,0.15501277231956556,0.12669706195261976
2000,5,NPA,0.14420598478785707,0.11180467170613648
2000,5,CBA,0.1443979299145131,0.1099910703496157
2000,5,BRA,0.16590460790776718,0.13347592160012697
2000,5,OR1,NA,NA
2000,5,CCA,0.19166811934801825,0.1485234671313935
2000,5,ERA,0.2111949285086207,0.15608238308986996
2000,5,BGA,0.10943732239376072,0.09196462617394581
2000,5,BDA,0.20362364278000245,0.1642999741930581
2000,5,SFA,0.383269210927457,0.2726869576620639
2000,5,MNA,0.18346969390303572,0.14998038567474317
2000,5,MRA,0.211528759670442,0.1647318075091477
2000,5,SBA,0.44988562118622566,0.3747141030154637
2000,5,LAA,0.36785541936894733,0.30684467145436484
2000,5,SDA,0.2805472523537573,0.23917907662263885
2000,5,CA2,NA,NA
2000,6,NPS,NA,NA
2000,6,SPS,NA,NA
2000,6,CWA,0.3424945159957887,0.2429287128612244
2000,6,CLW,0.3719349767748124,0.2764039594680071
2000,6,WA5,NA,NA
2000,6,CLO,0.38156832047726635,0.27705204911482256
2000,6,TLA,0.24541569589713558,0.20317481770112678
2000,6,NPA,0.17735699539759545,0.1458176851016679
2000,6,CBA,0.16277698777300656,0.1366778185403088
2000,6,BRA,0.1385101805055534,0.11420615900256863
2000,6,OR1,NA,NA
2000,6,CCA,0.17368007328239132,0.13470438707166185
2000,6,ERA,0.220031412029853,0.14994640389866767
2000,6,BGA,0.1387653885766243,0.10765003849013774
2000,6,BDA,0.26468611565292066,0.19880056232752755
2000,6,SFA,0.3766153685164218,0.29249845244611306
