year,month,port,SDM_20
2013,4,ERA,0.2756045850259917
2013,4,BGA,0.1098367927113065
2013,4,BDA,0.13011595138481685
2013,4,SFA,0.3297014839947223
2013,4,MNA,0.32055137439941367
2013,4,MRA,0.20397815227508545
2013,4,SBA,0.20679572530918652
2013,4,LAA,0.30507237861553826
2013,4,SDA,0.27510701552743005
2013,4,CA2,NA
2013,5,NPS,NA
2013,5,SPS,NA
2013,5,CWA,0.3921809278188213
2013,5,CLW,0.5380060071906736
2013,5,WA5,NA
2013,5,CLO,0.507839857810928
2013,5,TLA,0.45381311703753724
2013,5,NPA,0.30864850762817597
2013,5,CBA,0.34873191826903877
2013,5,BRA,0.20641584972113264
2013,5,OR1,NA
2013,5,CCA,0.23208031593070877
2013,5,ERA,0.2493027317153144
2013,5,BGA,0.1405686057676765
2013,5,BDA,0.14340324490438408
2013,5,SFA,0.39930795709933004
2013,5,MNA,0.31607638571852
2013,5,MRA,0.22907786008811765
2013,5,SBA,0.2567724583129729
2013,5,LAA,0.2846258335536526
2013,5,SDA,0.2777508637322808
2013,5,CA2,NA
2013,6,NPS,NA
2013,6,SPS,NA
2013,6,CWA,0.38410535450234556
2013,6,CLW,0.5766262263059616
2013,6,WA5,NA
2013,6,CLO,0.5308160858849684
2013,6,TLA,0.3689833290874958
2013,6,NPA,0.3637695910202132
2013,6,CBA,0.24698991679719517
2013,6,BRA,0.17546952754535056
2013,6,OR1,NA
2013,6,CCA,0.2744671914881716
2013,6,ERA,0.38711043574980325
2013,6,BGA,0.22371469054509094
2013,6,BDA,0.20996870907644433
2013,6,SFA,0.3079992147783438
2013,6,MNA,0.296001380102502
2013,6,MRA,0.3597878861427307
2013,6,SBA,0.32521787385145823
2013,6,LAA,0.27964638248085977
2013,6,SDA,0.30456417359056925
2013,6,CA2,NA
2013,7,NPS,NA
2013,7,SPS,NA
2013,7,CWA,0.2913286079409535
2013,7,CLW,0.458750685616847
2013,7,WA5,NA
2013,7,CLO,0.42858143799727966
2013,7,TLA,0.5484372194736234
2013,7,NPA,0.32107712395195465
2013,7,CBA,0.28071419235473405
2013,7,BRA,0.2241720500599099
2013,7,OR1,NA
2013,7,CCA,0.2276175050365348
2013,7,ERA,0.29279172688310595
2013,7,BGA,0.1721705737320112
2013,7,BDA,0.1908958880960392
2013,7,SFA,0.31516492174517724
2013,7,MNA,0.15083082224572858
2013,7,MRA,0.3309699453173145
2013,7,SBA,0.2494549142817656
2013,7,LAA,0.33235963464023605
2013,7,SDA,0.33709483380828587
2013,7,CA2,NA
2013,8,NPS,NA
2013,8,SPS,NA
2013,8,CWA,0.3334995352846087
2013,8,CLW,0.4514281034709946
2013,8,WA5,NA
2013,8,CLO,0.45716571231042186
2013,8,TLA,0.40492559953402446
2013,8,NPA,0.2937708540842952
2013,8,CBA,0.2572985934222349
2013,8,BRA,0.22039404361906018
2013,8,OR1,NA
2013,8,CCA,0.2845832388247213
2013,8,ERA,0.31125724168005076
2013,8,BGA,0.22767744860928973
2013,8,BDA,0.22595507026680053
2013,8,SFA,0.34309008020547127
2013,8,MNA,0.32264718541535
2013,8,MRA,0.34884894615219486
2013,8,SBA,0.21995275944311132
2013,8,LAA,0.322770545980142
2013,8,SDA,0.30449591961599165
2013,8,CA2,NA
2013,9,NPS,NA
2013,9,SPS,NA
2013,9,CWA,0.4777963382728172
2013,9,CLW,0.5405324903627237
2013,9,WA5,NA
2013,9,CLO,0.5392992787063122
2013,9,TLA,0.43569406262702415
2013,9,NPA,0.34839290584679006
2013,9,CBA,0.3953466623311951
2013,9,BRA,0.25421133822313063
2013,9,OR1,NA
2013,9,CCA,0.3124842678507169
2013,9,ERA,0.33847910680231597
2013,9,BGA,0.3076923179405707
2013,9,BDA,0.34957417100667953
2013,9,SFA,0.4740279232462247
2013,9,MNA,0.431182540456454
2013,9,MRA,0.49386081397533416
2013,9,SBA,0.26313977249794535
2013,9,LAA,0.2502804639749229
2013,9,SDA,0.3574875141893114
2013,9,CA2,NA
2013,10,NPS,NA
2013,10,SPS,NA
2013,10,CWA,0.5687145333835456
2013,10,CLW,0.613387304928995
2013,10,WA5,NA
2013,10,CLO,0.6210925617525654
2013,10,TLA,0.6138550703243543
2013,10,NPA,0.5256096783184236
2013,10,CBA,0.36603412766885096
2013,10,BRA,0.21295210999506775
2013,10,OR1,NA
2013,10,CCA,0.3382057043152951
2013,10,ERA,0.26486925296657093
2013,10,BGA,0.20986021577136918
2013,10,BDA,0.3508851657265342
2013,10,SFA,0.5074085175029693
2013,10,MNA,0.44344116683288287
2013,10,MRA,0.4800325145644526
2013,10,SBA,0.3934205462855678
2013,10,LAA,0.4429769546634728
2013,10,SDA,0.42775940606671
2013,10,CA2,NA
2013,11,NPS,NA
2013,11,SPS,NA
2013,11,CWA,0.38145323558287186
2013,11,CLW,0.43006327499945957
2013,11,WA5,NA
2013,11,CLO,0.41001217762629194
2013,11,TLA,0.300986151314444
2013,11,NPA,0.25999656763893586
2013,11,CBA,0.2617705685751779
2013,11,BRA,0.17161428743490467
2013,11,OR1,NA
2013,11,CCA,0.19630924109369516
2013,11,ERA,0.23649919025954746
2013,11,BGA,0.21877930930091274
2013,11,BDA,0.3785541955204237
2013,11,SFA,0.5627857406934103
2013,11,MNA,0.4152046165532536
2013,11,MRA,0.5584839288393657
2013,11,SBA,0.48247799492544596
2013,11,LAA,0.4497097248211503
2013,11,SDA,0.4284740993664378
2013,11,CA2,NA
2013,12,NPS,NA
2013,12,SPS,NA
2013,12,CWA,0.2198508996243351
2013,12,CLW,0.21787205206290366
2013,12,WA5,NA
2013,12,CLO,0.20148837566375732
2013,12,TLA,0.1798475220078422
2013,12,NPA,0.2116632200376962
2013,12,CBA,0.158399710251439
2013,12,BRA,0.13925339047226212
2013,12,OR1,NA
2013,12,CCA,0.2087862268090248
2013,12,ERA,0.17224979201494822
2013,12,BGA,0.17330376288476385
2013,12,BDA,0.3173896467768102
2013,12,SFA,0.40527474014989795
2013,12,MNA,0.2849335861141964
2013,12,MRA,0.44706347873134
2013,12,SBA,0.49063487575259257
2013,12,LAA,0.45904168979294835
2013,12,SDA,0.44762682131907905
2013,12,CA2,NA
2014,1,NPS,NA
2014,1,SPS,NA
2014,1,CWA,0.3709425015970409
2014,1,CLW,0.32402764873639234
2014,1,WA5,NA
2014,1,CLO,0.30302223959757435
2014,1,TLA,0.3144473632176717
2014,1,NPA,0.30383770653851144
2014,1,CBA,0.3260172104574568
2014,1,BRA,0.37279280881300625
2014,1,OR1,NA
2014,1,CCA,0.3916099888062285
2014,1,ERA,0.30539770362563945
2014,1,BGA,0.35298968878270903
2014,1,BDA,0.5857140519377273
2014,1,SFA,0.6184997885457931
2014,1,MNA,0.42920111408156736
2014,1,MRA,0.550604611058389
2014,1,SBA,0.6296613549673429
2014,1,LAA,0.5978671180144433
2014,1,SDA,0.4996995258441169
2014,1,CA2,NA
2014,2,NPS,NA
2014,2,SPS,NA
2014,2,CWA,0.32278381370298276
2014,2,CLW,0.352209878154099
2014,2,WA5,NA
2014,2,CLO,0.29558651255709784
2014,2,TLA,0.2835965215095452
2014,2,NPA,0.3912543982622169
2014,2,CBA,0.326941868936529
2014,2,BRA,0.3710500935890845
2014,2,OR1,NA
2014,2,CCA,0.4212962808752698
2014,2,ERA,0.42223476314423036
2014,2,BGA,0.35842272189874497
2014,2,BDA,0.43360211555751005
2014,2,SFA,0.6691503375768661
2014,2,MNA,0.5074262705941994
2014,2,MRA,0.4651116581899779
2014,2,SBA,0.5638374842348554
2014,2,LAA,0.6043762794828841
2014,2,SDA,0.536863776341993
2014,2,CA2,NA
2014,3,NPS,NA
2014,3,SPS,NA
2014,3,CWA,0.5337310478834113
2014,3,CLW,0.6101171489684812
2014,3,WA5,NA
2014,3,CLO,0.6126583814620972
2014,3,TLA,0.5427995566078412
2014,3,NPA,0.5010400191216486
2014,3,CBA,0.47593833238298444
2014,3,BRA,0.39275177634958724
2014,3,OR1,NA
2014,3,CCA,0.47017201468829184
2014,3,ERA,0.4824108610504783
2014,3,BGA,0.4453195910299978
2014,3,BDA,0.4491972643109511
2014,3,SFA,0.668039039258034
2014,3,MNA,0.6569494847007977
2014,3,MRA,0.6568152525732595
2014,3,SBA,0.567354096039649
2014,3,LAA,0.5558450536862496
2014,3,SDA,0.5473916338336083
2014,3,CA2,NA
2014,4,NPS,NA
2014,4,SPS,NA
2014,4,CWA,0.6304804075847973
2014,4,CLW,0.601787194609642
2014,4,WA5,NA
2014,4,CLO,0.5055822171270847
2014,4,TLA,0.510488396551874
2014,4,NPA,0.4403172978648433
2014,4,CBA,0.4201393072094236
2014,4,BRA,0.3829909003995083
2014,4,OR1,NA
2014,4,CCA,0.48525485284626485
2014,4,ERA,0.5330417401733852
2014,4,BGA,0.36923267979312824
2014,4,BDA,0.3761948974359603
2014,4,SFA,0.6402810270587603
2014,4,MNA,0.5753902324371868
2014,4,MRA,0.3514467137058576
2014,4,SBA,0.5154575975404846
2014,4,LAA,0.535492355003953
2014,4,SDA,0.5225448964607148
2014,4,CA2,NA
2014,5,NPS,NA
2014,5,SPS,NA
2014,5,CWA,0.6131641796607076
2014,5,CLW,0.6947382736590602
2014,5,WA5,NA
2014,5,CLO,0.5806268150767973
2014,5,TLA,0.4631572392999485
2014,5,NPA,0.44827156041258126
2014,5,CBA,0.4878045667975729
2014,5,BRA,0.41705931594935797
2014,5,OR1,NA
2014,5,CCA,0.4590343697176825
2014,5,ERA,0.479852824785193
2014,5,BGA,0.3368467547827297
2014,5,BDA,0.3990188987436383
2014,5,SFA,0.495515015336775
2014,5,MNA,0.43381363329707934
2014,5,MRA,0.477764812015718
2014,5,SBA,0.49262544144225373
2014,5,LAA,0.4713382704123374
2014,5,SDA,0.5276192554405758
2014,5,CA2,NA
2014,6,NPS,NA
2014,6,SPS,NA
2014,6,CWA,0.6009275823831558
2014,6,CLW,0.6875604579846064
2014,6,WA5,NA
2014,6,CLO,0.6873336464166642
2014,6,TLA,0.6200794700119231
2014,6,NPA,0.5229936917622884
2014,6,CBA,0.4902435331117539
2014,6,BRA,0.39395744132774846
2014,6,OR1,NA
2014,6,CCA,0.4131441543499629
2014,6,ERA,0.45131621665897825
2014,6,BGA,0.5099956353505453
2014,6,BDA,0.2447275165645849
2014,6,SFA,0.39624219139417016
2014,6,MNA,0.40089268452591365
2014,6,MRA,0.5821244835853576
2014,6,SBA,0.2994895623789893
2014,6,LAA,0.49158227145671846
2014,6,SDA,0.5103756359645298
2014,6,CA2,NA
2014,7,NPS,NA
2014,7,SPS,NA
2014,7,CWA,0.609258459897335
2014,7,CLW,0.6502811055510275
2014,7,WA5,NA
2014,7,CLO,0.6436933074747362
2014,7,TLA,0.6591916470437922
2014,7,NPA,0.4717529715175697
2014,7,CBA,0.4330874173322581
2014,7,BRA,0.4061092555950192
2014,7,OR1,NA
2014,7,CCA,0.3957824663168961
2014,7,ERA,0.40945587750129436
2014,7,BGA,0.3346760745116887
2014,7,BDA,0.47695267028797605
2014,7,SFA,0.4689116064579256
2014,7,MNA,0.36052535053703094
2014,7,MRA,0.37757259251609926
2014,7,SBA,0.4071329083413847
2014,7,LAA,0.4625817517479581
2014,7,SDA,0.5652523767288928
2014,7,CA2,NA
2014,8,NPS,NA
2014,8,SPS,NA
2014,8,CWA,0.5041255538851634
2014,8,CLW,0.6117112905748429
2014,8,WA5,NA
2014,8,CLO,0.5920156432736304
2014,8,TLA,0.628579269814235
2014,8,NPA,0.3756801912754667
2014,8,CBA,0.37376018678812384
2014,8,BRA,0.4191589453741641
2014,8,OR1,NA
2014,8,CCA,0.31862942586022036
2014,8,ERA,0.48088548569360634
2014,8,BGA,0.41098102104706574
2014,8,BDA,0.44161657178731556
2014,8,SFA,0.5733439436843317
2014,8,MNA,0.41642124181793583
2014,8,MRA,0.4671093012056043
2014,8,SBA,0.4292177597200999
2014,8,LAA,0.6179306374322022
2014,8,SDA,0.6498689426255116
2014,8,CA2,NA
2014,9,NPS,NA
2014,9,SPS,NA
2014,9,CWA,0.6954582938642213
2014,9,CLW,0.6616337863107522
2014,9,WA5,NA
2014,9,CLO,0.6614433199167251
2014,9,TLA,0.6794523891475466
2014,9,NPA,0.5523640196632456
2014,9,CBA,0.5396636688993091
2014,9,BRA,0.48111751631454186
2014,9,OR1,NA
2014,9,CCA,0.5225669672091802
2014,9,ERA,0.6043580560457139
2014,9,BGA,0.4666995684305827
2014,9,BDA,0.5109822912585168
2014,9,SFA,0.7484498669703802
2014,9,MNA,0.5446600089470546
2014,9,MRA,0.5126851735512415
2014,9,SBA,0.5475265771150589
2014,9,LAA,0.6480592146515847
2014,9,SDA,0.6805036201363518
2014,9,CA2,NA
2014,10,NPS,NA
2014,10,SPS,NA
2014,10,CWA,0.74926259842785925
2014,10,CLW,0.7370474790373156
2014,10,WA5,NA
2014,10,CLO,0.7200487609351836
2014,10,TLA,0.7095598982226464
2014,10,NPA,0.6577754707532971
2014,10,CBA,0.6815942328097084
2014,10,BRA,0.6238930429395382
2014,10,OR1,NA
2014,10,CCA,0.6482420538461977
2014,10,ERA,0.670023562858731
2014,10,BGA,0.6685325915668173
2014,10,BDA,0.6673767607882276
2014,10,SFA,0.8203085266774701
2014,10,MNA,0.6059424572734422
2014,10,MRA,0.6234356757133238
2014,10,SBA,0.6560290439795422
2014,10,LAA,0.7556068774673247
2014,10,SDA,0.7130564431990346
2014,10,CA2,NA
2014,11,NPS,NA
2014,11,SPS,NA
2014,11,CWA,0.6516531029885465
2014,11,CLW,0.6392469617227713
2014,11,WA5,NA
2014,11,CLO,0.5743923222025236
2014,11,TLA,0.5819449769126044
2014,11,NPA,0.5459414735988335
2014,11,CBA,0.6180204228276298
2014,11,BRA,0.6236313219423647
2014,11,OR1,NA
2014,11,CCA,0.656067730486393
2014,11,ERA,0.6782788892587026
2014,11,BGA,0.6597604293514181
2014,11,BDA,0.6912551232746669
2014,11,SFA,0.8202735900878906
2014,11,MNA,0.6766803787814246
2014,11,MRA,0.7055988832314809
2014,11,SBA,0.6590859244267145
2014,11,LAA,0.7223174117505551
2014,11,SDA,0.6599458603631883
2014,11,CA2,NA
2014,12,NPS,NA
2014,12,SPS,NA
2014,12,CWA,0.6169174883372622
2014,12,CLW,0.6027612664526509
2014,12,WA5,NA
2014,12,CLO,0.5762368202690156
2014,12,TLA,0.5303922087274572
2014,12,NPA,0.5309927221053817
2014,12,CBA,0.6601189969596775
2014,12,BRA,0.6375952934492446
2014,12,OR1,NA
2014,12,CCA,0.6757169685536815
2014,12,ERA,0.6529855041459958
2014,12,BGA,0.5631192232545559
2014,12,BDA,0.5722560514502811
2014,12,SFA,0.8033957471770625
2014,12,MNA,0.5978550954211143
2014,12,MRA,0.6692837913190165
2014,12,SBA,0.7131383611309913
2014,12,LAA,0.7017123986396098
2014,12,SDA,0.6473356457899243
2014,12,CA2,NA
2015,1,NPS,NA
2015,1,SPS,NA
2015,1,CWA,0.5489314950980748
2015,1,CLW,0.5992249096593549
2015,1,WA5,NA
2015,1,CLO,0.5796478250093998
2015,1,TLA,0.6063865540168619
2015,1,NPA,0.5112353972423034
2015,1,CBA,0.6212804265285966
2015,1,BRA,0.5953388836862366
2015,1,OR1,NA
2015,1,CCA,0.6566509897670438
2015,1,ERA,0.6669740009417732
2015,1,BGA,0.6417719841430691
2015,1,BDA,0.7454191883038815
2015,1,SFA,0.795213766636387
2015,1,MNA,0.6548746399661546
2015,1,MRA,0.721592907367214
2015,1,SBA,0.6983230793347923
2015,1,LAA,0.7289106069553283
2015,1,SDA,0.6822878482154987
2015,1,CA2,NA
2015,2,NPS,NA
2015,2,SPS,NA
2015,2,CWA,0.6944591545245864
2015,2,CLW,0.687641620103802
2015,2,WA5,NA
2015,2,CLO,0.6991815412683147
2015,2,TLA,0.6557182329041618
2015,2,NPA,0.7329372959950614
2015,2,CBA,0.7278181764544273
2015,2,BRA,0.6579354115658336
2015,2,OR1,NA
2015,2,CCA,0.6575611121952534
2015,2,ERA,0.6534651835658112
2015,2,BGA,0.625014908966564
2015,2,BDA,0.7494987583890254
2015,2,SFA,0.8438975385257176
2015,2,MNA,0.6660379833053975
2015,2,MRA,0.6828661842005593
2015,2,SBA,0.6884081906505993
2015,2,LAA,0.7320541903110487
2015,2,SDA,0.6952093193421558
2015,2,CA2,NA
2015,3,NPS,NA
2015,3,SPS,NA
2015,3,CWA,0.7223433995526557
2015,3,CLW,0.7472698318381463
2015,3,WA5,NA
2015,3,CLO,0.7659835969248125
2015,3,TLA,0.6696521276107399
2015,3,NPA,0.6584325651755042
