"set_date","set_lat","set_long","mmsi","fishing_hours","haul_num","species","fleet_name","trip_id","haul_id","up_lat","up_long","depth","depth_bin","shore.dist","port.dist","psdn.sdm","nanc.sdm","msqd.sdm","wind.u","wind.v"
2013-07-15,46.8,-124.7,338104000,0.2263,2,"PSDN","WA",1,2,46.8,-124.7,-135,"9",42,40.3753089904785,0.407426506280899,0.129977896809578,0.197797417640686,0.0826261797341673,-0.415144784107931
2013-07-15,46.9,-124.7,338104000,0.9497,1,"PSDN","WA",1,1,46.9,-124.7,-21,"9",40,9.69114112854004,0.458150893449783,0.224480658769608,0.40913137793541,0.0374761401797271,-0.350361281124102
2013-07-15,47.2,-124.7,338104000,0.6783,5,"PSDN","WA",1,5,47.2,-124.7,-83,"9",33,22.2378253936768,0.269766688346863,0.206909418106079,0.544125556945801,-0.167940439673143,-0.382789117077399
2013-07-15,47.2,-124.8,338104000,2.018,6,"PSDN","WA",1,6,47.2,-124.8,-104,"9",40,27.765832901001,0.406095147132874,0.225927621126175,0.412596464157104,-0.098118447578677,-0.201909697150587
2013-07-15,47.3,-124.7,338104000,0.2102,3,"PSDN","WA",1,3,47.3,-124.7,-113,"9",29,34.8744277954102,0.258446127176285,0.23101732134819,0.560975015163422,-0.169377386022239,-0.47261377332893
2013-07-15,47.3,-124.8,338104000,2.1402,4,"PSDN","WA",1,4,47.3,-124.8,-70,"9",36,29.4551887512207,0.379392743110657,0.258331030607224,0.450014591217041,-0.182670186638647,-0.270578486627237
2013-07-16,47.1,-124.6,367331480,0.1441,3,"PSDN","WA",84,210,47.1,-124.6,-84,"9",31,28.1939086914062,0.230983465909958,0.141882374882698,0.373658925294876,-0.11518289260259,-0.237978552583087
2013-07-16,47.1,-124.8,367188060,2.0713,2,"PSDN","WA",70,177,47.1,-124.8,-266,"8",45,73.5851821899414,0.399958282709122,0.210315302014351,0.280699372291565,-0.211858916696506,-0.0429847178641843
2013-07-16,47.1,-124.8,367331480,1.8913,2,"PSDN","WA",84,209,47.1,-124.8,-129,"9",45,41.9738998413086,0.399958282709122,0.210315302014351,0.280699372291565,-0.211858916696506,-0.0429847178641843
2013-07-16,47.1,-124.9,367188060,0.9138,3,"PSDN","WA",70,178,47.1,-124.9,-122,"9",52,33.5628547668457,0.450232952833176,0.190476298332214,0.178980395197868,-0.135273707234827,-0.0380194447373038
2013-07-16,47.2,-124.7,366174810,0.9283,1,"PSDN","WA",21,62,47.2,-124.7,-85,"9",33,19.337459564209,0.365853279829025,0.219066500663757,0.365549564361572,-0.15634508465811,-0.205408232787102
2013-07-16,47.2,-124.8,367188060,2.08,1,"PSDN","WA",70,176,47.2,-124.8,-143,"8",40,26.9846000671387,0.436877310276031,0.249865964055061,0.286974757909775,-0.214362520081755,-0.0538977677691546
2013-07-16,47.2,-124.8,367331480,0.6641,1,"PSDN","WA",84,208,47.2,-124.8,-60,"9",40,14.5674667358398,0.436877310276031,0.249865964055061,0.286974757909775,-0.214362520081755,-0.0538977677691546
2013-07-17,46,-124.4,367541170,1.5861,1,"PSDN","OR",106,281,46,-124.4,-132,"9",32,21.1848220825195,0.402245134115219,0.22464083135128,0.221352443099022,-0.00689449213049438,-0.199324921617136
2013-07-17,46.1,-124.4,367541170,3.1763,2,"PSDN","OR",106,282,46.1,-124.4,-21,"9",31,9.69114112854004,0.369138240814209,0.240182444453239,0.293003112077713,0.0257252669752001,-0.190121126696161
2013-07-18,45.9,-124.3,367541170,1.6447,2,"PSDN","OR",107,284,45.9,-124.3,-136,"9",24,41.1890830993652,0.350120335817337,0.311955064535141,0.439664959907532,0.00557940283795314,-0.0774161787751662
2013-07-18,46,-124.3,367541170,0.9577,1,"PSDN","OR",107,283,46,-124.3,-113,"9",24,34.8744277954102,0.29864177107811,0.233672976493835,0.430797278881073,-0.00877901140124865,-0.084473597454879
2013-07-18,46.1,-124.4,367541170,2.16,3,"PSDN","OR",107,285,46.1,-124.4,-136,"9",31,41.1890830993652,0.327611535787582,0.227452754974365,0.436641901731491,0.0368099173337384,-0.1625497786701
2013-07-18,46.9,-124.5,338104000,0.7363,2,"PSDN","WA",2,8,46.9,-124.5,-113,"9",25,34.8744277954102,0.275186508893967,0.237447872757912,0.575043022632599,0.01105674730205,0.101411700680377
2013-07-18,47,-124.5,338104000,0.5436,1,"PSDN","WA",2,7,47,-124.5,-143,"8",24,26.9846000671387,0.272413164377213,0.240432128310204,0.597432315349579,0.0826161777910556,0.113243185077717
2013-07-18,47.4,-124.8,338104000,1.5594,3,"PSDN","WA",2,9,47.4,-124.8,-122,"9",35,33.5628547668457,0.36693274974823,0.277299791574478,0.51162189245224,0.00881883851474534,-0.0314683719993306
2013-07-19,45.9,-124.4,367541170,0.2277,2,"PSDN","OR",108,287,45.9,-124.4,-104,"9",32,27.765832901001,0.335672199726105,0.327454090118408,0.189375951886177,-0.0663979311344846,-0.137859670553293
2013-07-19,45.9,-124.5,367541170,5.3088,3,"PSDN","OR",108,288,45.9,-124.5,-122,"9",39,33.5628547668457,0.363915890455246,0.285369038581848,0.147014915943146,-0.127799233844622,-0.146473514816954
2013-07-19,46,-124.4,366236350,1.6186,1,"PSDN","WA",22,63,46,-124.4,-122,"9",32,33.5628547668457,0.31644332408905,0.268175601959229,0.195192083716393,-0.0912025876710106,-0.165410173496209
2013-07-19,46,-124.4,367541170,0.1358,1,"PSDN","OR",108,286,46,-124.4,-122,"9",32,33.5628547668457,0.31644332408905,0.268175601959229,0.195192083716393,-0.0912025876710106,-0.165410173496209
2013-07-19,46.1,-124.4,366236350,0.8741,3,"PSDN","WA",22,65,46.1,-124.4,-104,"9",31,27.765832901001,0.286591500043869,0.285504937171936,0.244908362627029,-0.0864605365257855,-0.163085101257642
2013-07-19,46.2,-124.1,366236350,5.178,2,"PSDN","WA",22,64,46.2,-124.1,-113,"9",7,34.8744277954102,0.24918669462204,0.363892257213593,0.481346398591995,0.00104146690393568,-0.0986061654182345
2013-07-20,46,-124.6,367541170,0.2633,1,"PSDN","OR",109,289,46,-124.6,-129,"9",47,41.9738998413086,0.446973472833633,0.229026198387146,0.0917408540844917,-0.137246641937766,-0.223766923858888
2013-07-20,46.1,-124.4,367541170,2.9174,3,"PSDN","OR",109,291,46.1,-124.4,-60,"9",31,14.5674667358398,0.304555386304855,0.288831740617752,0.243298411369324,-0.0259014787017582,-0.264074474156196
2013-07-20,46.1,-124.6,367541170,1.3775,2,"PSDN","OR",109,290,46.1,-124.6,-83,"9",44,22.2378253936768,0.399802893400192,0.190119758248329,0.0735774412751198,-0.119581585032029,-0.202506293146895
2013-07-21,46.1,-124.4,367541170,5.0091,3,"PSDN","OR",110,294,46.1,-124.4,-104,"9",31,27.765832901001,0.372897803783417,0.246824145317078,0.317347437143326,-0.0471650612130829,-0.283243136601395
2013-07-21,46.1,-124.5,367541170,1.5194,2,"PSDN","OR",110,293,46.1,-124.5,-84,"9",37,28.1939086914062,0.456959992647171,0.261156350374222,0.239557757973671,-0.124545059427797,-0.253277916584078
2013-07-21,46.1,-124.6,367541170,0.4916,4,"PSDN","OR",110,295,46.1,-124.6,-62,"9",44,20.6300563812256,0.445921361446381,0.170024022459984,0.0954732149839401,-0.120007121504172,-0.211022403517894
2013-07-21,46.2,-124.4,367541170,0.7008,1,"PSDN","OR",110,292,46.2,-124.4,-103,"9",25,35.7714729309082,0.42484450340271,0.285946846008301,0.334240883588791,-0.0390522605848877,-0.310019477652292
2013-07-23,46.1,-124.4,367188060,0.223,2,"PSDN","WA",71,180,46.1,-124.4,-143,"8",31,26.9846000671387,0.30505445599556,0.351171314716339,0.34957566857338,-0.100833765411868,-0.35013761494969
2013-07-23,46.2,-124.4,367188060,1.7263,1,"PSDN","WA",71,179,46.2,-124.4,-85,"9",25,19.337459564209,0.343242973089218,0.407024770975113,0.374250918626785,-0.0739685509348639,-0.380896189069203
2013-07-27,46.1,-124.2,367119980,0.453,2,"PSDN","OR",38,101,46.1,-124.2,-143,"8",19,26.9846000671387,0.198007225990295,0.311205089092255,0.432880610227585,0.0292846353942756,-0.203867648522694
2013-07-27,46.1,-124.3,367119980,0.2119,3,"PSDN","OR",38,102,46.1,-124.3,-129,"9",25,34.6478881835938,0.220756664872169,0.26700159907341,0.407785803079605,-0.0186756623883415,-0.260682361751947
2013-07-27,46.2,-124.1,367119980,0.4166,1,"PSDN","OR",38,100,46.2,-124.1,-143,"8",7,26.9846000671387,0.191300749778748,0.4859459400177,0.214384838938713,-0.0436789368609299,-0.0792644212998725
2013-07-29,47.1,-124.6,367188060,0.315,4,"PSDN","WA",72,184,47.1,-124.6,-85,"9",31,19.337459564209,0.189666390419006,0.106450162827969,0.512034058570862,-0.0349505319103265,-0.235845172247125
2013-07-29,47.2,-124.6,367188060,0.4827,1,"PSDN","WA",72,181,47.2,-124.6,-85,"9",27,19.337459564209,0.182621940970421,0.102209255099297,0.548564910888672,0.00650713203967834,-0.181354449284213
2013-07-29,47.2,-124.7,367188060,1.9222,3,"PSDN","WA",72,183,47.2,-124.7,-143,"8",33,26.9846000671387,0.342416286468506,0.132491543889046,0.536437571048737,-0.00139023465578368,-0.0973313879819463
2013-07-29,47.2,-124.8,367188060,1.9466,2,"PSDN","WA",72,182,47.2,-124.8,-73,"9",40,24.4843578338623,0.423900276422501,0.174807637929916,0.406884670257568,0.0931839190053488,-0.114952832151657
2013-07-30,46.7,-124.6,367331480,1.0066,5,"PSDN","WA",85,215,46.7,-124.6,-93,"9",38,31.1363067626953,0.339440941810608,0.110722273588181,0.210157573223114,0.18193699512247,-0.192539296220129
2013-07-30,46.8,-124.7,367331480,1.6733,4,"PSDN","WA",85,214,46.8,-124.7,-122,"9",42,28.3491535186768,0.356429785490036,0.0723838433623314,0.193486109375954,0.232358071358815,-0.20495074899852
2013-07-30,46.9,-124.6,367331480,1.5411,3,"PSDN","WA",85,213,46.9,-124.6,-82,"9",32,40.8717002868652,0.223090514540672,0.126875504851341,0.5551438331604,0.0314304779531578,-0.143792162651339
2013-07-30,46.9,-124.7,367331480,0.4813,2,"PSDN","WA",85,212,46.9,-124.7,-106,"9",40,47.6273040771484,0.390562921762466,0.123880378901958,0.445788204669952,0.130572231981148,-0.164379749517649
2013-07-30,47,-124.6,367331480,0.7738,1,"PSDN","WA",85,211,47,-124.6,-156,"8",32,46.5986213684082,0.176099136471748,0.128920868039131,0.608737051486969,0.0236223791482311,-0.130582353288526
2013-07-31,46,-124.4,367541170,2.4919,1,"PSDN","OR",111,296,46,-124.4,-164,"8",32,52.583683013916,0.340946704149246,0.298518776893616,0.398062169551849,-0.0748458281330487,-0.201858105544986
2013-07-31,46,-124.5,367541170,0.6661,2,"PSDN","OR",111,297,46,-124.5,-170,"8",39,35.7329559326172,0.367400467395782,0.257507562637329,0.376008689403534,-0.100822659175315,-0.201723394616344
2013-07-31,46.9,-124.4,338104000,0.2763,2,"PSDN","WA",3,11,46.9,-124.4,-137,"9",17,40.0061988830566,0.197574406862259,0.281516194343567,0.61820513010025,0.0435751626995746,-0.0463903358592268
2013-07-31,47,-124.4,338104000,2.7269,1,"PSDN","WA",3,10,47,-124.4,-122,"9",17,33.5628547668457,0.211513161659241,0.318502455949783,0.605896234512329,0.0709653524959703,-0.0843730083929101
2013-07-31,47.1,-124.4,338104000,0.9283,3,"PSDN","WA",3,12,47.1,-124.4,-104,"9",16,27.765832901001,0.109225049614906,0.254897981882095,0.587435185909271,0.00491930066885046,-0.028872357789519
2013-08-01,46.1,-124.4,367541170,3.1938,1,"PSDN","OR",112,298,46.1,-124.4,-92,"9",31,28.6993980407715,0.318250775337219,0.266518890857697,0.308050245046616,0.06694951958982,-0.150629712263104
2013-08-01,46.9,-124.4,338104000,0.7269,4,"PSDN","WA",4,16,46.9,-124.4,-129,"9",17,41.9738998413086,0.294552952051163,0.217172876000404,0.422365576028824,0.0223941716244474,-0.0278401484015963
2013-08-01,46.9,-124.5,338104000,0.2047,2,"PSDN","WA",4,14,46.9,-124.5,-152,"8",25,30.6765518188477,0.317854762077332,0.170032784342766,0.331267803907394,0.0564974955721784,-0.0369204023351559
2013-08-01,46.9,-124.6,338104000,2.4752,3,"PSDN","WA",4,15,46.9,-124.6,-186,"8",32,38.3935432434082,0.36977556347847,0.147516861557961,0.291739612817764,0.185644676954117,-0.091346779991798
2013-08-01,47,-124.4,338104000,1.6766,1,"PSDN","WA",4,13,47,-124.4,-97,"9",17,35.4490661621094,0.319906443357468,0.286197990179062,0.464047938585281,0.0903273308085848,-0.0136677885776423
2013-08-02,46.3,-124.4,367541170,2.6252,2,"PSDN","OR",113,300,46.3,-124.4,-68,"9",24,29.8675270080566,0.319179952144623,0.27637791633606,0.34972083568573,0.0129190935024252,-0.010721860526127
2013-08-02,46.3,-124.5,367541170,0.9638,3,"PSDN","OR",113,301,46.3,-124.5,-70,"9",31,22.8444652557373,0.302381634712219,0.185458451509476,0.337190896272659,0.0446810846199315,-0.0342565710539941
2013-08-02,46.4,-124.4,367541170,2.8855,1,"PSDN","OR",113,299,46.4,-124.4,-85,"9",26,19.337459564209,0.322758883237839,0.219069927930832,0.330672264099121,-0.00148059055496116,-0.00714161993927187
2013-08-03,46.5,-124.4,367541170,2.6283,1,"PSDN","OR",114,302,46.5,-124.4,-102,"9",25,36.9936256408691,0.301633507013321,0.210722163319588,0.299067199230194,0.204565237276545,-0.060947352039053
2013-08-05,46.8,-124.6,367331480,0.25,3,"PSDN","WA",86,218,46.8,-124.6,-129,"9",35,41.9738998413086,0.379863709211349,0.115741655230522,0.194254890084267,0.0360081959705196,-0.237097416577221
2013-08-05,46.9,-124.6,367331480,1.0902,2,"PSDN","WA",86,217,46.9,-124.6,-102,"9",32,36.9936256408691,0.388847321271896,0.12964192032814,0.236302495002747,0.0641064022533756,-0.164011490301382
2013-08-05,47,-124.6,367331480,0.2661,1,"PSDN","WA",86,216,47,-124.6,-78,"9",32,32.4899711608887,0.379064202308655,0.15626148879528,0.284172505140305,0.0457889046246532,-0.110049297365259
2013-08-05,47.1,-124.7,367331480,0.583,4,"PSDN","WA",86,219,47.1,-124.7,-102,"9",39,36.9936256408691,0.421432137489319,0.152466475963593,0.336528301239014,-0.0290238073066999,-0.189213873767995
2013-08-06,45.8,-124.5,367541170,1.0736,3,"PSDN","OR",115,305,45.8,-124.5,-78,"9",40,32.4899711608887,0.337854832410812,0.0801406279206276,0.144244775176048,-0.0688594046735565,-0.212254428953919
2013-08-06,45.9,-124.4,367541170,0.4383,2,"PSDN","OR",115,304,45.9,-124.4,-129,"9",32,41.9738998413086,0.314077258110046,0.101183384656906,0.18733623623848,-0.12304736292794,-0.165547960382377
2013-08-06,45.9,-124.5,367541170,3.3616,1,"PSDN","OR",115,303,45.9,-124.5,-143,"8",39,26.9846000671387,0.33915239572525,0.0930867567658424,0.204084664583206,-0.0754503187246472,-0.138072482649716
2013-08-07,45.9,-124.4,367541170,2.6336,3,"PSDN","OR",116,308,45.9,-124.4,-122,"9",32,28.3491535186768,0.28795114159584,0.134702309966087,0.163667097687721,-0.0377740979653789,-0.165115536717857
2013-08-07,46,-124.4,367541170,2.8897,1,"PSDN","OR",116,306,46,-124.4,-132,"9",32,21.1848220825195,0.324004024267197,0.147699758410454,0.193413332104683,0.00487529310867021,-0.147304868799431
2013-08-07,46,-124.5,367541170,1.84,2,"PSDN","OR",116,307,46,-124.5,-99,"9",39,18.2488994598389,0.310650676488876,0.122235782444477,0.18324613571167,0.0524092874414876,-0.120653568496462
2013-08-08,45.9,-124.2,367541170,1.3525,4,"PSDN","OR",117,312,45.9,-124.2,-112,"9",16,25.3506832122803,0.249676421284676,0.238662391901016,0.300806045532227,-0.0489572278358326,-0.117612063005976
2013-08-08,45.9,-124.3,367541170,2.7561,2,"PSDN","OR",117,310,45.9,-124.3,-136,"9",24,41.1890830993652,0.260539561510086,0.173991873860359,0.230124831199646,-0.0298287219096246,-0.074492534237101
2013-08-08,45.9,-124.4,367541170,1.9069,3,"PSDN","OR",117,311,45.9,-124.4,-156,"8",32,46.5986213684082,0.269975334405899,0.141292124986649,0.173743203282356,-0.103359304668208,-0.0759604315707125
2013-08-08,46,-124.4,367541170,1.8333,1,"PSDN","OR",117,309,46,-124.4,-53,"9",32,22.3383083343506,0.305038511753082,0.152590379118919,0.207197353243828,-0.10057445858675,-0.0800011390931213
2013-08-08,46,-124.5,367119980,7.6377,1,"PSDN","OR",39,103,46,-124.5,-62,"9",39,20.6300563812256,0.299017190933228,0.134336650371552,0.170485928654671,-0.0815269294750646,-0.114942174355023
2013-08-09,45.9,-124.1,367541170,0.4316,3,"PSDN","OR",118,315,45.9,-124.1,-50,"9",9,28.630163192749,0.306822180747986,0.305620938539505,0.327629297971725,-0.0226119718684478,0.103043342917198
2013-08-09,45.9,-124.2,367541170,4.1347,1,"PSDN","OR",118,313,45.9,-124.2,-5,"9",16,3.84814047813416,0.285595118999481,0.213345721364021,0.280381321907043,-0.00119450093700251,0.0121048386816445
2013-08-09,45.9,-124.3,367541170,1.7222,2,"PSDN","OR",118,314,45.9,-124.3,-21,"9",24,9.69114112854004,0.284419476985931,0.162371277809143,0.20691005885601,-0.0120374299785958,0.00961166506330238
2013-08-10,45.8,-124.3,367541170,2.8569,2,"PSDN","OR",119,317,45.8,-124.3,-83,"9",24,22.2378253936768,0.280173391103745,0.154892191290855,0.201626539230347,-0.0476310419834834,-0.0390789267469317
2013-08-10,45.9,-124.3,367541170,0.9019,1,"PSDN","OR",119,316,45.9,-124.3,-55,"9",24,15.9045000076294,0.29422003030777,0.1579579859972,0.210436701774597,0.0124422831581385,-0.00241531702429652
2013-08-11,45.8,-124.3,367541170,3.0136,1,"PSDN","OR",120,318,45.8,-124.3,-55,"9",24,15.9045000076294,0.277013838291168,0.166023418307304,0.23149174451828,0.00418230187276726,-0.041737600547605
2013-08-12,46.4,-124.4,367541170,3.0283,1,"PSDN","OR",121,319,46.4,-124.4,-83,"9",26,22.2378253936768,0.299223124980927,0.279094040393829,0.388862818479538,-0.0108180917962324,-0.0721984035046715
2013-08-13,46.2,-124.6,367541170,2.8986,1,"PSDN","OR",122,320,46.2,-124.6,-23,"9",40,9.92893505096436,0.315207809209824,0.117022536695004,0.261287331581116,-0.076000999135005,-0.211935787021078
2013-08-14,46.1,-124.4,367331480,0.3586,4,"PSDN","WA",87,223,46.1,-124.4,-1235,"1",31,51.6513252258301,0.290699303150177,0.279724419116974,0.316462397575378,0.0450194237004753,0.0948924390019997
2013-08-14,46.2,-124.3,367541170,0.7922,1,"PSDN","OR",123,321,46.2,-124.3,-172,"8",18,42.318546295166,0.32288920879364,0.391457468271255,0.414029061794281,0.0362152841546923,0.0652478799701048
2013-08-14,46.2,-124.5,367331480,0.2097,2,"PSDN","WA",87,221,46.2,-124.5,-551,"6",33,49.9931678771973,0.289749592542648,0.22689314186573,0.402399718761444,0.00365538564882482,0.0566048026970094
2013-08-14,46.2,-124.6,367331480,1.9363,3,"PSDN","WA",87,222,46.2,-124.6,-170,"8",40,35.7329559326172,0.300089299678802,0.119418099522591,0.244958341121674,-0.0703164961000073,-0.0765666781583393
2013-08-14,46.2,-124.6,367541170,2.7988,2,"PSDN","OR",123,322,46.2,-124.6,-218,"8",40,43.2238922119141,0.300089299678802,0.119418099522591,0.244958341121674,-0.0703164961000073,-0.0765666781583393
2013-08-14,46.3,-124.5,367331480,0.4816,1,"PSDN","WA",87,220,46.3,-124.5,-129,"9",31,41.9738998413086,0.312672197818756,0.207482367753983,0.411019265651703,0.00701641655980821,0.012857405607343
2013-08-15,46,-124.4,367331480,0.8247,1,"PSDN","WA",88,224,46,-124.4,-135,"9",32,40.3753089904785,0.277005732059479,0.181311085820198,0.224811688065529,0.0366569036546266,0.13442951703262
2013-08-15,46.1,-124.3,367119980,0.2075,1,"PSDN","OR",40,104,46.1,-124.3,-92,"9",25,28.6993980407715,0.320870608091354,0.293055474758148,0.34692320227623,-0.0108686538566579,0.146266361604093
2013-08-15,46.1,-124.4,367331480,1.2752,3,"PSDN","WA",88,226,46.1,-124.4,-159,"8",31,53.9063262939453,0.300833851099014,0.284867256879807,0.314400970935822,0.100947300966305,0.195231854512147
2013-08-15,46.1,-124.5,367541170,3.5586,1,"PSDN","OR",124,323,46.1,-124.5,-147,"8",37,47.6892356872559,0.260976374149323,0.17535237967968,0.278539955615997,0.106382054611961,0.132881862610832
2013-08-15,46.2,-124.5,367331480,0.7902,2,"PSDN","WA",88,225,46.2,-124.5,-79,"9",33,47.2955627441406,0.288709253072739,0.242222860455513,0.403104603290558,0.11384291933285,0.132827961434573
