"set_lat","set_long","fleet_name","drvid","set_year","set_month","set_date","effort","BoatName","species"
46.9583333333333,-124.568333333333,"OR","605599",2013,8,2013-08-03,0,"Anthony G","PSDN"
46.0515,-124.122,"OR","248555",2013,6,2013-06-27,60000,"Evermore","PSDN"
46.0428166666667,-124.666883333333,"OR","1131965",2013,10,2013-10-08,2e+05,"Lady Law","PSDN"
46.1166666666667,-123.983333333333,"OR","OR072ACX",2013,6,2013-06-28,40000,"Lauren L Kapp","PSDN"
46.6833333333333,-124.2,"OR","OR072ACX",2013,6,2013-06-29,1e+05,"Lauren L Kapp","PSDN"
46.7061833333333,-124.311416666667,"OR","OR661ZK",2013,6,2013-06-30,60000,"Pacific Journey","PSDN"
46.7351,-124.269466666667,"OR","972638",2013,6,2013-06-30,50000,"Pacific Raider","PSDN"
46.0666666666667,-124.033333333333,"OR","OR072ACX",2013,7,2013-07-01,160000,"Lauren L Kapp","PSDN"
46.1350333333333,-124.137783333333,"OR","OR661ZK",2013,7,2013-07-01,80000,"Pacific Journey","PSDN"
46.02905,-124.044516666667,"OR","OR661ZK",2013,7,2013-07-01,80000,"Pacific Journey","PSDN"
46.0536833333333,-124.032916666667,"OR","OR873ABY",2013,7,2013-07-01,60000,"Pacific Pursuit","PSDN"
45.9988,-124.004833333333,"OR","OR873ABY",2013,7,2013-07-01,65000,"Pacific Pursuit","PSDN"
46.0562333333333,-124.000133333333,"OR","972638",2013,7,2013-07-01,60000,"Pacific Raider","PSDN"
46.0200333333333,-124.997883333333,"OR","972638",2013,7,2013-07-01,60000,"Pacific Raider","PSDN"
46.0068333333333,-124.136333333333,"OR","625595",2013,7,2013-07-02,20000,"Johnny A","PSDN"
46.0156666666667,-124.116666666667,"OR","625595",2013,7,2013-07-02,1e+05,"Johnny A","PSDN"
46,-124.116666666667,"OR","OR072ACX",2013,7,2013-07-02,160000,"Lauren L Kapp","PSDN"
46.14625,-124.20235,"OR","OR661ZK",2013,7,2013-07-02,80000,"Pacific Journey","PSDN"
46.1037333333333,-124.197933333333,"OR","OR661ZK",2013,7,2013-07-02,40000,"Pacific Journey","PSDN"
46.0064,-124.096966666667,"OR","OR873ABY",2013,7,2013-07-02,1e+05,"Pacific Pursuit","PSDN"
46.0198333333333,-124.1066,"OR","OR873ABY",2013,7,2013-07-02,45000,"Pacific Pursuit","PSDN"
45.9933166666667,-124.106566666667,"OR","972638",2013,7,2013-07-02,80000,"Pacific Raider","PSDN"
45.9838833333333,-124.11845,"OR","972638",2013,7,2013-07-02,70000,"Pacific Raider","PSDN"
46.0121666666667,-124.196166666667,"OR","625595",2013,7,2013-07-03,150000,"Johnny A","PSDN"
46.0275666666667,-124.171266666667,"OR","OR661ZK",2013,7,2013-07-03,160000,"Pacific Journey","PSDN"
46.0054666666667,-124.121983333333,"OR","OR873ABY",2013,7,2013-07-03,40000,"Pacific Pursuit","PSDN"
46.0457666666667,-124.15495,"OR","OR873ABY",2013,7,2013-07-03,60000,"Pacific Pursuit","PSDN"
46.0660833333333,-124.098216666667,"OR","OR873ABY",2013,7,2013-07-03,30000,"Pacific Pursuit","PSDN"
46.0063666666667,-124.154316666667,"OR","972638",2013,7,2013-07-03,140000,"Pacific Raider","PSDN"
46.126,-124.218333333333,"OR","647246",2013,7,2013-07-04,1e+05,"Delta Dawn","PSDN"
46.1206666666667,-124.244166666667,"OR","625595",2013,7,2013-07-04,0,"Johnny A","PSDN"
46.1453333333333,-124.304666666667,"OR","625595",2013,7,2013-07-04,130000,"Johnny A","PSDN"
46.1,-124.266666666667,"OR","OR072ACX",2013,7,2013-07-04,30000,"Lauren L Kapp","PSDN"
46.1166666666667,-124.35,"OR","OR072ACX",2013,7,2013-07-04,125000,"Lauren L Kapp","PSDN"
46.0520666666667,-124.078083333333,"OR","OR661ZK",2013,7,2013-07-04,60000,"Pacific Journey","PSDN"
46.1445166666667,-124.274516666667,"OR","OR661ZK",2013,7,2013-07-04,20000,"Pacific Journey","PSDN"
46.17245,-124.32035,"OR","OR661ZK",2013,7,2013-07-04,80000,"Pacific Journey","PSDN"
46.0450166666667,-124.21385,"OR","OR873ABY",2013,7,2013-07-04,50000,"Pacific Pursuit","PSDN"
45.99265,-124.180883333333,"OR","OR873ABY",2013,7,2013-07-04,50000,"Pacific Pursuit","PSDN"
46.1469666666667,-124.257816666667,"OR","972638",2013,7,2013-07-04,0,"Pacific Raider","PSDN"
46.1510166666667,-124.28405,"OR","972638",2013,7,2013-07-04,120000,"Pacific Raider","PSDN"
46.3841666666667,-124.3525,"OR","647246",2013,7,2013-07-05,30000,"Delta Dawn","PSDN"
46.1,-124.383333333333,"OR","OR072ACX",2013,7,2013-07-05,65000,"Lauren L Kapp","PSDN"
46.4195666666667,-124.41125,"OR","OR661ZK",2013,7,2013-07-05,NA,"Pacific Journey","PSDN"
46.3460666666667,-124.363216666667,"OR","OR873ABY",2013,7,2013-07-05,10000,"Pacific Pursuit","PSDN"
46.3936333333333,-124.364666666667,"OR","972638",2013,7,2013-07-05,1e+05,"Pacific Raider","PSDN"
45.9666666666667,-124.284333333333,"OR","647246",2013,7,2013-07-06,20000,"Delta Dawn","PSDN"
45.945,-124.238333333333,"OR","647246",2013,7,2013-07-06,70000,"Delta Dawn","PSDN"
46.9741666666667,-124.119333333333,"OR","625595",2013,7,2013-07-06,60000,"Johnny A","PSDN"
46.05,-124.183333333333,"OR","OR072ACX",2013,7,2013-07-06,40000,"Lauren L Kapp","PSDN"
46.0333333333333,-124.166666666667,"OR","OR072ACX",2013,7,2013-07-06,80000,"Lauren L Kapp","PSDN"
46.0022333333333,-124.170783333333,"OR","OR661ZK",2013,7,2013-07-06,40000,"Pacific Journey","PSDN"
46.0197833333333,-124.1377,"OR","OR661ZK",2013,7,2013-07-06,60000,"Pacific Journey","PSDN"
46.02385,-124.18095,"OR","OR661ZK",2013,7,2013-07-06,40000,"Pacific Journey","PSDN"
45.9998,-124.1155,"OR","OR873ABY",2013,7,2013-07-06,80000,"Pacific Pursuit","PSDN"
46.0190166666667,-124.0712,"OR","OR873ABY",2013,7,2013-07-06,80000,"Pacific Pursuit","PSDN"
45.9888666666667,-124.146466666667,"OR","972638",2013,7,2013-07-06,120000,"Pacific Raider","PSDN"
45.9516666666667,-124.071666666667,"OR","246530",2013,7,2013-07-06,1e+05,"West Wind","PSDN"
46.4183333333333,-124.255,"OR","647246",2013,7,2013-07-07,40000,"Delta Dawn","PSDN"
46.3741666666667,-124.358333333333,"OR","647246",2013,7,2013-07-07,40000,"Delta Dawn","PSDN"
46.3333333333333,-124.416666666667,"OR","OR072ACX",2013,7,2013-07-07,40000,"Lauren L Kapp","PSDN"
46.3166666666667,-124.4,"OR","OR072ACX",2013,7,2013-07-07,120000,"Lauren L Kapp","PSDN"
46.35335,-124.38125,"OR","OR661ZK",2013,7,2013-07-07,50000,"Pacific Journey","PSDN"
46.4140166666667,-124.377966666667,"OR","OR661ZK",2013,7,2013-07-07,50000,"Pacific Journey","PSDN"
46.3576833333333,-124.30645,"OR","OR873ABY",2013,7,2013-07-07,50000,"Pacific Pursuit","PSDN"
46.3412,-124.324833333333,"OR","OR873ABY",2013,7,2013-07-07,50000,"Pacific Pursuit","PSDN"
45.9905,-124.2505,"OR","246530",2013,7,2013-07-07,50000,"West Wind","PSDN"
46.3675,-124.341666666667,"OR","647246",2013,7,2013-07-08,0,"Delta Dawn","PSDN"
46.4016666666667,-124.371666666667,"OR","647246",2013,7,2013-07-08,110000,"Delta Dawn","PSDN"
46.3833333333333,-124.25,"OR","OR072ACX",2013,7,2013-07-08,40000,"Lauren L Kapp","PSDN"
46.4,-124.216666666667,"OR","OR072ACX",2013,7,2013-07-08,25000,"Lauren L Kapp","PSDN"
46.45,-124.2,"OR","OR072ACX",2013,7,2013-07-08,50000,"Lauren L Kapp","PSDN"
46.3406833333333,-124.347533333333,"OR","OR661ZK",2013,7,2013-07-08,0,"Pacific Journey","PSDN"
46.3793833333333,-124.3035,"OR","OR661ZK",2013,7,2013-07-08,80000,"Pacific Journey","PSDN"
46.42275,-124.190016666667,"OR","OR661ZK",2013,7,2013-07-08,80000,"Pacific Journey","PSDN"
46.3546833333333,-124.267516666667,"OR","OR873ABY",2013,7,2013-07-08,170000,"Pacific Pursuit","PSDN"
46.3543666666667,-124.259266666667,"OR","972638",2013,7,2013-07-08,0,"Pacific Raider","PSDN"
46.53135,-124.237433333333,"OR","972638",2013,7,2013-07-08,0,"Pacific Raider","PSDN"
46.3867166666667,-124.2292,"OR","972638",2013,7,2013-07-08,150000,"Pacific Raider","PSDN"
46.4078333333333,-124.136,"OR","246530",2013,7,2013-07-08,120000,"West Wind","PSDN"
46.035,-124.206666666667,"OR","647246",2013,7,2013-07-10,20000,"Delta Dawn","PSDN"
46.0725,-124.234333333333,"OR","647246",2013,7,2013-07-10,90000,"Delta Dawn","PSDN"
46.0531666666667,-124.263333333333,"OR","625595",2013,7,2013-07-10,0,"Johnny A","PSDN"
46.0625,-124.28,"OR","625595",2013,7,2013-07-10,50000,"Johnny A","PSDN"
46.0666666666667,-124.266666666667,"OR","OR072ACX",2013,7,2013-07-10,160000,"Lauren L Kapp","PSDN"
46.0368833333333,-124.22445,"OR","OR661ZK",2013,7,2013-07-10,60000,"Pacific Journey","PSDN"
46.0710833333333,-124.22975,"OR","OR661ZK",2013,7,2013-07-10,80000,"Pacific Journey","PSDN"
46.0487333333333,-124.2335,"OR","625595",2013,7,2013-07-10,175000,"Pacific Pursuit","PSDN"
46.0397,-124.250233333333,"OR","972638",2013,7,2013-07-10,20000,"Pacific Raider","PSDN"
46.0724166666667,-124.259,"OR","972638",2013,7,2013-07-10,1e+05,"Pacific Raider","PSDN"
46.0589333333333,-124.265283333333,"OR","972638",2013,7,2013-07-10,40000,"Pacific Raider","PSDN"
45.92,-124.335,"OR","246530",2013,7,2013-07-10,NA,"West Wind","PSDN"
46.3183333333333,-124.2575,"OR","647246",2013,7,2013-07-11,120000,"Delta Dawn","PSDN"
46.3228333333333,-124.249,"OR","625595",2013,7,2013-07-11,130000,"Johnny A","PSDN"
46.3333333333333,-124.2,"OR","OR072ACX",2013,7,2013-07-11,1e+05,"Lauren L Kapp","PSDN"
46.4166666666667,-124.216666666667,"OR","OR072ACX",2013,7,2013-07-11,60000,"Lauren L Kapp","PSDN"
46.32355,-124.20445,"OR","OR661ZK",2013,7,2013-07-11,60000,"Pacific Journey","PSDN"
46.3374666666667,-124.244583333333,"OR","OR661ZK",2013,7,2013-07-11,80000,"Pacific Journey","PSDN"
46.1280333333333,-124.23395,"OR","625595",2013,7,2013-07-11,75000,"Pacific Pursuit","PSDN"
46.1053,-124.184516666667,"OR","625595",2013,7,2013-07-11,80000,"Pacific Pursuit","PSDN"
46.2965666666667,-124.259366666667,"OR","972638",2013,7,2013-07-11,140000,"Pacific Raider","PSDN"
46.3365,-124.247166666667,"OR","246530",2013,7,2013-07-11,90000,"West Wind","PSDN"
46.025,-124.335,"OR","647246",2013,7,2013-07-12,40000,"Delta Dawn","PSDN"
46.0558333333333,-124.250833333333,"OR","647246",2013,7,2013-07-12,50000,"Delta Dawn","PSDN"
45.9888833333333,-124.26,"OR","625595",2013,7,2013-07-12,1e+05,"Johnny A","PSDN"
46.4166666666667,-124.4,"OR","OR072ACX",2013,7,2013-07-12,25000,"Lauren L Kapp","PSDN"
46,-124.283333333333,"OR","OR072ACX",2013,7,2013-07-12,15000,"Lauren L Kapp","PSDN"
46,-124.233333333333,"OR","OR072ACX",2013,7,2013-07-12,20000,"Lauren L Kapp","PSDN"
46.02235,-124.304783333333,"OR","OR661ZK",2013,7,2013-07-12,80000,"Pacific Journey","PSDN"
46.0385166666667,-124.143033333333,"OR","625595",2013,7,2013-07-12,30000,"Pacific Pursuit","PSDN"
46.0589333333333,-124.103266666667,"OR","625595",2013,7,2013-07-12,45000,"Pacific Pursuit","PSDN"
46.3373333333333,-124.282316666667,"OR","972638",2013,7,2013-07-12,150000,"Pacific Raider","PSDN"
45.9905,-124.2505,"OR","246530",2013,7,2013-07-12,80000,"West Wind","PSDN"
46.1128333333333,-124.352833333333,"OR","647246",2013,7,2013-07-13,1e+05,"Delta Dawn","PSDN"
46.1671666666667,-124.335666666667,"OR","625595",2013,7,2013-07-13,20000,"Johnny A","PSDN"
46.1491666666667,-124.4455,"OR","625595",2013,7,2013-07-13,20000,"Johnny A","PSDN"
46.1666666666667,-124.383333333333,"OR","OR072ACX",2013,7,2013-07-13,20000,"Lauren L Kapp","PSDN"
46.1833333333333,-124.4,"OR","OR072ACX",2013,7,2013-07-13,1e+05,"Lauren L Kapp","PSDN"
46.1666666666667,-124.45,"OR","OR072ACX",2013,7,2013-07-13,20000,"Lauren L Kapp","PSDN"
46.1704,-124.356266666667,"OR","OR661ZK",2013,7,2013-07-13,1e+05,"Pacific Journey","PSDN"
46.1357833333333,-124.3146,"OR","OR661ZK",2013,7,2013-07-13,60000,"Pacific Journey","PSDN"
46.1803833333333,-124.340233333333,"OR","625595",2013,7,2013-07-13,80000,"Pacific Pursuit","PSDN"
46.1158,-124.390183333333,"OR","625595",2013,7,2013-07-13,70000,"Pacific Pursuit","PSDN"
46.14945,-124.401066666667,"OR","972638",2013,7,2013-07-13,1e+05,"Pacific Raider","PSDN"
46.0608333333333,-124.416833333333,"OR","246530",2013,7,2013-07-13,3000,"West Wind","PSDN"
46.0033333333333,-124.452333333333,"OR","246530",2013,7,2013-07-13,7000,"West Wind","PSDN"
46.5461833333333,-124.307283333333,"OR","OR661ZK",2013,7,2013-07-14,70000,"Pacific Journey","PSDN"
46.4869,-124.297933333333,"OR","OR661ZK",2013,7,2013-07-14,80000,"Pacific Journey","PSDN"
46.44,-124.258933333333,"OR","625595",2013,7,2013-07-14,180000,"Pacific Pursuit","PSDN"
46.5394666666667,-124.2957,"OR","972638",2013,7,2013-07-14,120000,"Pacific Raider","PSDN"
46.635,-124.34,"OR","647246",2013,7,2013-07-15,110000,"Delta Dawn","PSDN"
46.4346666666667,-124.3685,"OR","625595",2013,7,2013-07-15,0,"Johnny A","PSDN"
46.6615,-124.329,"OR","625595",2013,7,2013-07-15,70000,"Johnny A","PSDN"
46.5,-124.4,"OR","OR072ACX",2013,7,2013-07-15,60000,"Lauren L Kapp","PSDN"
46.5,-124.416666666667,"OR","OR072ACX",2013,7,2013-07-15,50000,"Lauren L Kapp","PSDN"
46.4833333333333,-124.4,"OR","OR072ACX",2013,7,2013-07-15,50000,"Lauren L Kapp","PSDN"
46.5411166666667,-124.303683333333,"OR","OR661ZK",2013,7,2013-07-15,30000,"Pacific Journey","PSDN"
46.6006833333333,-124.339633333333,"OR","OR661ZK",2013,7,2013-07-15,0,"Pacific Journey","PSDN"
46.6666666666667,-124.351883333333,"OR","OR661ZK",2013,7,2013-07-15,80000,"Pacific Journey","PSDN"
46.60095,-124.43035,"OR","OR661ZK",2013,7,2013-07-15,40000,"Pacific Journey","PSDN"
46.6094666666667,-124.30675,"OR","625595",2013,7,2013-07-15,175000,"Pacific Pursuit","PSDN"
46.6708666666667,-124.31615,"OR","972638",2013,7,2013-07-15,80000,"Pacific Raider","PSDN"
46.65685,-124.438383333333,"OR","972638",2013,7,2013-07-15,80000,"Pacific Raider","PSDN"
46.61835,-124.336916666667,"OR","WN7995RP",2013,7,2013-07-15,10000,"Pacific Venture","PSDN"
46.6018333333333,-124.366833333333,"OR","246530",2013,7,2013-07-15,1e+05,"West Wind","PSDN"
46.9,-124.35,"OR","OR072ACX",2013,7,2013-07-16,45000,"Lauren L Kapp","PSDN"
46.8370666666667,-124.347916666667,"OR","OR661ZK",2013,7,2013-07-16,60000,"Pacific Journey","PSDN"
46.8738666666667,-124.394833333333,"OR","625595",2013,7,2013-07-16,70000,"Pacific Pursuit","PSDN"
46.8671166666667,-124.359366666667,"OR","972638",2013,7,2013-07-16,60000,"Pacific Raider","PSDN"
46.87685,-124.359366666667,"OR","972638",2013,7,2013-07-16,60000,"Pacific Raider","PSDN"
46.0883333333333,-124.335,"OR","647246",2013,7,2013-07-17,120000,"Delta Dawn","PSDN"
46.1385,-124.407,"OR","625595",2013,7,2013-07-17,30000,"Johnny A","PSDN"
46.1,-124.366666666667,"OR","OR072ACX",2013,7,2013-07-17,0,"Lauren L Kapp","PSDN"
46.15,-124.416666666667,"OR","OR072ACX",2013,7,2013-07-17,1e+05,"Lauren L Kapp","PSDN"
46.1833333333333,-124.4,"OR","OR072ACX",2013,7,2013-07-17,60000,"Lauren L Kapp","PSDN"
46.0704,-124.347933333333,"OR","OR661ZK",2013,7,2013-07-17,154000,"Pacific Journey","PSDN"
46.0525166666667,-124.275383333333,"OR","625595",2013,7,2013-07-17,80000,"Pacific Pursuit","PSDN"
46.02975,-124.31735,"OR","625595",2013,7,2013-07-17,80000,"Pacific Pursuit","PSDN"
46.1031166666667,-124.378333333333,"OR","972638",2013,7,2013-07-17,150000,"Pacific Raider","PSDN"
46,-124.3356,"OR","WN7995RP",2013,7,2013-07-17,70000,"Pacific Venture","PSDN"
46.1251666666667,-124.391333333333,"OR","246530",2013,7,2013-07-17,90000,"West Wind","PSDN"
46.0083333333333,-124.304166666667,"OR","647246",2013,7,2013-07-18,1e+05,"Delta Dawn","PSDN"
45.9678333333333,-124.303333333333,"OR","625595",2013,7,2013-07-18,130000,"Johnny A","PSDN"
46,-124.25,"OR","OR072ACX",2013,7,2013-07-18,160000,"Lauren L Kapp","PSDN"
45.9664,-124.306133333333,"OR","OR661ZK",2013,7,2013-07-18,153000,"Pacific Journey","PSDN"
45.9725166666667,-124.265316666667,"OR","625595",2013,7,2013-07-18,140000,"Pacific Pursuit","PSDN"
45.9994,-124.282916666667,"OR","625595",2013,7,2013-07-18,40000,"Pacific Pursuit","PSDN"
45.9743166666667,-124.302083333333,"OR","972638",2013,7,2013-07-18,80000,"Pacific Raider","PSDN"
45.98875,-124.332083333333,"OR","972638",2013,7,2013-07-18,80000,"Pacific Raider","PSDN"
45.9677333333333,-124.096,"OR","WN7995RP",2013,7,2013-07-18,0,"Pacific Venture","PSDN"
45.9676666666667,-124.104916666667,"OR","WN7995RP",2013,7,2013-07-18,110000,"Pacific Venture","PSDN"
45.9813333333333,-124.241166666667,"OR","246530",2013,7,2013-07-18,120000,"West Wind","PSDN"
46.985,-124.5025,"OR","647246",2013,7,2013-07-19,30000,"Delta Dawn","PSDN"
46.0175,-124.441666666667,"OR","647246",2013,7,2013-07-19,60000,"Delta Dawn","PSDN"
45.9988333333333,-124.450166666667,"OR","625595",2013,7,2013-07-19,120000,"Johnny A","PSDN"
46.0333333333333,-124.4,"OR","OR072ACX",2013,7,2013-07-19,1e+05,"Lauren L Kapp","PSDN"
45.9833333333333,-124.5,"OR","OR072ACX",2013,7,2013-07-19,30000,"Lauren L Kapp","PSDN"
46.0666666666667,-124.45,"OR","OR072ACX",2013,7,2013-07-19,30000,"Lauren L Kapp","PSDN"
46.0438333333333,-124.33955,"OR","OR661ZK",2013,7,2013-07-19,154000,"Pacific Journey","PSDN"
45.97135,-124.38595,"OR","625595",2013,7,2013-07-19,40000,"Pacific Pursuit","PSDN"
45.98195,-124.336933333333,"OR","625595",2013,7,2013-07-19,40000,"Pacific Pursuit","PSDN"
46.0061166666667,-124.282916666667,"OR","625595",2013,7,2013-07-19,90000,"Pacific Pursuit","PSDN"
45.9876666666667,-124.439316666667,"OR","972638",2013,7,2013-07-19,150000,"Pacific Raider","PSDN"
45.9095,-124.465,"OR","246530",2013,7,2013-07-19,120000,"West Wind","PSDN"
46.1733333333333,-124.3025,"OR","647246",2013,7,2013-07-20,120000,"Delta Dawn","PSDN"
46.166,-124.393,"OR","625595",2013,7,2013-07-20,20000,"Johnny A","PSDN"
46.1473333333333,-124.392,"OR","625595",2013,7,2013-07-20,140000,"Johnny A","PSDN"
46.15,-124.416666666667,"OR","OR072ACX",2013,7,2013-07-20,120000,"Lauren L Kapp","PSDN"
46.15,-124.383333333333,"OR","OR072ACX",2013,7,2013-07-20,40000,"Lauren L Kapp","PSDN"
46.10735,-124.522783333333,"OR","OR661ZK",2013,7,2013-07-20,1e+05,"Pacific Journey","PSDN"
46.08735,-124.514583333333,"OR","OR661ZK",2013,7,2013-07-20,0,"Pacific Journey","PSDN"
46.1022333333333,-124.490933333333,"OR","OR661ZK",2013,7,2013-07-20,50000,"Pacific Journey","PSDN"
46.1824333333333,-124.3637,"OR","625595",2013,7,2013-07-20,40000,"Pacific Pursuit","PSDN"
46.1763166666667,-124.390933333333,"OR","625595",2013,7,2013-07-20,120000,"Pacific Pursuit","PSDN"
46.1217833333333,-124.362466666667,"OR","972638",2013,7,2013-07-20,1e+05,"Pacific Raider","PSDN"
46.10795,-124.36565,"OR","972638",2013,7,2013-07-20,20000,"Pacific Raider","PSDN"
46.1653333333333,-124.361766666667,"OR","972638",2013,7,2013-07-20,30000,"Pacific Raider","PSDN"
46.1351666666667,-124.3675,"OR","246530",2013,7,2013-07-20,120000,"West Wind","PSDN"
46.2016666666667,-124.384166666667,"OR","647246",2013,7,2013-07-21,110000,"Delta Dawn","PSDN"
46.1555,-124.386666666667,"OR","625595",2013,7,2013-07-21,160000,"Johnny A","PSDN"
45.95,-124.5,"OR","OR072ACX",2013,7,2013-07-21,50000,"Lauren L Kapp","PSDN"
45.93775,-124.514933333333,"OR","OR661ZK",2013,7,2013-07-21,80000,"Pacific Journey","PSDN"
45.9206833333333,-124.447916666667,"OR","OR661ZK",2013,7,2013-07-21,80000,"Pacific Journey","PSDN"
46.0078666666667,-124.397683333333,"OR","625595",2013,7,2013-07-21,80000,"Pacific Pursuit","PSDN"
46.1022833333333,-124.31475,"OR","625595",2013,7,2013-07-21,75000,"Pacific Pursuit","PSDN"
46.05545,-124.546983333333,"OR","972638",2013,7,2013-07-21,40000,"Pacific Raider","PSDN"
46.1310666666667,-124.361933333333,"OR","972638",2013,7,2013-07-21,1e+05,"Pacific Raider","PSDN"
46.1516666666667,-124.388333333333,"OR","246530",2013,7,2013-07-21,50000,"West Wind","PSDN"
46.1656666666667,-124.1525,"OR","246530",2013,7,2013-07-21,70000,"West Wind","PSDN"
46.2501666666667,-124.425,"OR","647246",2013,7,2013-07-22,70000,"Delta Dawn","PSDN"
46.2585,-124.440333333333,"OR","625595",2013,7,2013-07-22,175000,"Johnny A","PSDN"
46.2666666666667,-124.45,"OR","OR072ACX",2013,7,2013-07-22,50000,"Lauren L Kapp","PSDN"
46.2833333333333,-124.45,"OR","OR072ACX",2013,7,2013-07-22,50000,"Lauren L Kapp","PSDN"
46.28035,-124.340516666667,"OR","OR661ZK",2013,7,2013-07-22,160000,"Pacific Journey","PSDN"
46.0633166666667,-124.361683333333,"OR","625595",2013,7,2013-07-22,40000,"Pacific Pursuit","PSDN"
46.1091,-124.4128,"OR","625595",2013,7,2013-07-22,40000,"Pacific Pursuit","PSDN"
46.1257166666667,-124.476483333333,"OR","625595",2013,7,2013-07-22,60000,"Pacific Pursuit","PSDN"
46.2650833333333,-124.441633333333,"OR","972638",2013,7,2013-07-22,150000,"Pacific Raider","PSDN"
46.1442,-124.397066666667,"OR","OR661ZK",2013,7,2013-07-23,164000,"Pacific Journey","PSDN"
45.885,-124.623333333333,"OR","647246",2013,7,2013-07-24,50000,"Delta Dawn","PSDN"
46.1,-124.466666666667,"OR","OR072ACX",2013,7,2013-07-24,80000,"Lauren L Kapp","PSDN"
45.91735,-124.5207,"OR","OR661ZK",2013,7,2013-07-24,158000,"Pacific Journey","PSDN"
45.96325,-124.543466666667,"OR","625595",2013,7,2013-07-24,50000,"Pacific Pursuit","PSDN"
45.95265,-124.614283333333,"OR","625595",2013,7,2013-07-24,75000,"Pacific Pursuit","PSDN"
46.0618833333333,-124.488966666667,"OR","972638",2013,7,2013-07-24,0,"Pacific Raider","PSDN"
45.9509833333333,-124.575833333333,"OR","972638",2013,7,2013-07-24,1e+05,"Pacific Raider","PSDN"
45.9196666666667,-124.524166666667,"OR","647246",2013,7,2013-07-25,80000,"Delta Dawn","PSDN"
45.9783333333333,-124.433833333333,"OR","625595",2013,7,2013-07-25,0,"Johnny A","PSDN"
45.9431666666667,-124.480666666667,"OR","625595",2013,7,2013-07-25,20000,"Johnny A","PSDN"
45.9821666666667,-124.5065,"OR","625595",2013,7,2013-07-25,90000,"Johnny A","PSDN"
46,-124.45,"OR","OR072ACX",2013,7,2013-07-25,160000,"Lauren L Kapp","PSDN"
45.9834666666667,-124.4754,"OR","OR661ZK",2013,7,2013-07-25,40000,"Pacific Journey","PSDN"
45.9780833333333,-124.457183333333,"OR","OR661ZK",2013,7,2013-07-25,0,"Pacific Journey","PSDN"
45.9812666666667,-124.457016666667,"OR","OR661ZK",2013,7,2013-07-25,120000,"Pacific Journey","PSDN"
45.9517,-124.370983333333,"OR","972638",2013,7,2013-07-25,1e+05,"Pacific Raider","PSDN"
45.9533166666667,-124.4586,"OR","972638",2013,7,2013-07-25,60000,"Pacific Raider","PSDN"
45.8183333333333,-124.455833333333,"OR","647246",2013,7,2013-07-26,1e+05,"Delta Dawn","PSDN"
45.762,-124.503,"OR","625595",2013,7,2013-07-26,NA,"Johnny A","PSDN"
45.8166666666667,-124.516666666667,"OR","OR072ACX",2013,7,2013-07-26,160000,"Lauren L Kapp","PSDN"
45.79785,-124.47035,"OR","OR661ZK",2013,7,2013-07-26,160000,"Pacific Journey","PSDN"
45.74055,-124.445816666667,"OR","625595",2013,7,2013-07-26,175000,"Pacific Pursuit","PSDN"
45.97515,-124.4696,"OR","972638",2013,7,2013-07-26,150000,"Pacific Raider","PSDN"
45.9066666666667,-124.521666666667,"OR","647246",2013,7,2013-07-27,60000,"Delta Dawn","PSDN"
45.85,-124.5,"OR","OR072ACX",2013,7,2013-07-27,150000,"Lauren L Kapp","PSDN"
45.9967,-124.487066666667,"OR","OR661ZK",2013,7,2013-07-27,160000,"Pacific Journey","PSDN"
46.0151666666667,-124.449633333333,"OR","625595",2013,7,2013-07-27,180000,"Pacific Pursuit","PSDN"
45.9652666666667,-124.48745,"OR","972638",2013,7,2013-07-27,120000,"Pacific Raider","PSDN"
46.042,-124.335833333333,"OR","625595",2013,7,2013-07-28,120000,"Johnny A","PSDN"
46.0666666666667,-124.35,"OR","OR072ACX",2013,7,2013-07-28,160000,"Lauren L Kapp","PSDN"
46.0811833333333,-124.3808,"OR","OR661ZK",2013,7,2013-07-28,60000,"Pacific Journey","PSDN"
46.02105,-124.42455,"OR","OR661ZK",2013,7,2013-07-28,0,"Pacific Journey","PSDN"
46.0370333333333,-124.385216666667,"OR","OR661ZK",2013,7,2013-07-28,0,"Pacific Journey","PSDN"
45.96455,-124.407283333333,"OR","OR661ZK",2013,7,2013-07-28,1e+05,"Pacific Journey","PSDN"
46.0630166666667,-124.365866666667,"OR","625595",2013,7,2013-07-28,50000,"Pacific Pursuit","PSDN"
46.08635,-124.42285,"OR","625595",2013,7,2013-07-28,110000,"Pacific Pursuit","PSDN"
46.0543166666667,-124.3698,"OR","972638",2013,7,2013-07-28,0,"Pacific Raider","PSDN"
46.06085,-124.354516666667,"OR","972638",2013,7,2013-07-28,150000,"Pacific Raider","PSDN"
45.9335,-124.3075,"OR","647246",2013,7,2013-07-29,120000,"Delta Dawn","PSDN"
45.8898333333333,-124.320333333333,"OR","625595",2013,7,2013-07-29,120000,"Johnny A","PSDN"
45.8833333333333,-124.333333333333,"OR","OR072ACX",2013,7,2013-07-29,160000,"Lauren L Kapp","PSDN"
45.8807666666667,-124.303683333333,"OR","OR661ZK",2013,7,2013-07-29,160000,"Pacific Journey","PSDN"
45.9122833333333,-124.310533333333,"OR","625595",2013,7,2013-07-29,165000,"Pacific Pursuit","PSDN"
45.8861833333333,-124.3194,"OR","972638",2013,7,2013-07-29,150000,"Pacific Raider","PSDN"
