"VESSEL_NUM","LANDING_MONTH","LANDING_YEAR","LAT","DISTANCE_A","LANDED_WEIGHT_LBS","AFI_EXVESSEL_REVENUE","Percentage","diversity"
"1000086",1,2001,34.154072,0,939961,66925.2232,1,1
"1000086",2,2001,33.831082861017,80061.4941917735,1098552,78216.9024,1,1
"1000086",3,2001,34.0910672344269,69831.2483996254,1181635,84132.412,1,1
"1021870",2,2000,33.732368,0,2450,356.965,1,1
"1022007",2,2000,34.3477024052176,40777.5669963864,75501,11249.460575,0.715683576232276,1
"1022007",3,2000,34.4060523199212,39684.1893719328,54067,20571.419425,0.261160030526187,1
"1022007",4,2000,34.0552712674254,152517.536433316,23240,17762.65125,0.0812303906490311,1
"1022047",1,2000,33.7399218300741,2311.98102515628,96136,14007.0152,1,1
"1022047",1,2001,33.7414401507485,1315.05610842386,72810,10368.144,1,1
"1022047",1,2002,33.732368,0,98721,13850.5563,1,1
"1022047",1,2003,33.732368,0,7948,2185.7,1,1
"1022047",1,2004,33.732368,0,64054,17166.472,1,1
"1022047",1,2006,33.732368,0,192842,60745.23,1,1
"1022047",1,2008,33.732368,0,22260,8040.312,1,1
"1022047",1,2009,33.732368,0,4295,1797.887,1,1
"1022047",1,2010,33.732368,0,5744,1697.352,1,1
"1022047",1,2011,33.732368,0,23145,8040.573,1,1
"1022047",1,2012,33.732368,0,67482,26605.6312,1,1
"1022047",1,2016,33.742,0,7775,2925.34375,1,1
"1022047",1,2018,33.742,0,4205,2165.575,1,1
"1022047",1,2019,33.742,0,13189,6673.634,1,1
"1022047",1,2020,33.742,0,27331,13665.5,1,1
"1022047",10,2004,33.7349590061761,2593.86861478946,64569,26925.29,0.952218379077811,1
"1022047",10,2007,33.732368,0,2124,781.8444,1,1
"1022047",10,2011,33.732368,0,33764,9774.678,1,1
"1022047",10,2013,33.732368,0,69833,25351.124825,1,1
"1022047",11,2000,33.732368,0,13851,2522.613375,1,1
"1022047",11,2001,33.7469251864665,9883.92881323008,18594.3,3500.6904,0.791709886712632,1
"1022047",11,2005,33.732368,0,119423,42660.881175,1,1
"1022047",11,2011,33.732368,0,214383,63448.6149,1,1
"1022047",11,2012,33.732368,0,13300,4532.64,1,1
"1022047",11,2014,33.732368,0,1454,517.9148,1,1
"1022047",11,2016,33.742,0,64844,34853.65,1,1
"1022047",11,2017,33.742,0,20356,10737.79,1,1
"1022047",11,2018,33.742,0,5450,2806.75,1,1
"1022047",12,2000,33.7372004733186,2810.31998938098,85659,12480.5163,1,1
"1022047",12,2001,33.745976176371,9611.57908664666,45916.5,7318.5768,0.996351749700844,1
"1022047",12,2004,33.732368,0,23124,7746.54,1,1
"1022047",12,2005,33.732368,0,353048,122202.19095,1,1
"1022047",12,2007,33.732368,0,26590,9787.779,1,1
"1022047",12,2010,33.732368,0,75476,22303.158,1,1
"1022047",12,2011,33.732368,0,91396,36352.0518,1,1
"1022047",12,2015,33.742,0,9246,3514.4046,1,1
"1022047",12,2016,33.742,0,12564,6753.15,1,1
"1022047",12,2018,33.742,0,21703,11177.045,1,1
"1022047",12,2020,33.7936362766389,6802.89806097775,10342,11376.2,1,1
"1022047",2,2000,33.7341200366605,2168.29703200326,114096,15865.4187,1,1
"1022047",2,2001,33.7382461420925,2741.10891999905,67159,8633.6408,1,1
"1022047",2,2002,33.732368,0,42886,6016.9058,1,1
"1022047",2,2003,33.732368,0,9473,2605.075,1,1
"1022047",2,2004,33.732368,0,37376,7512.576,1,1
"1022047",2,2006,33.732368,0,175594,55312.11,1,1
"1022047",2,2007,33.732368,0,23633,7249.42275,1,1
"1022047",2,2009,33.732368,0,2719,1138.1734,1,1
"1022047",2,2010,33.732368,0,141228,41732.874,1,1
"1022047",2,2011,33.732368,0,55054,19125.7596,1,1
"1022047",2,2012,33.732368,0,19794,7870.0944,1,1
"1022047",2,2017,33.742,0,1412,744.83,1,1
"1022047",2,2018,33.742,0,7221,3718.815,1,1
"1022047",3,2000,33.732368,0,164676,35751.79315,1,1
"1022047",3,2001,33.7330235709375,1328.96691763385,41726,6007.144,0.987910394690056,1
"1022047",3,2004,33.732368,0,11071,2225.271,1,1
"1022047",3,2005,33.732368,0,24090,7823.2275,1,1
"1022047",3,2011,33.732368,0,2092,726.7608,1,1
"1022047",3,2017,33.742,0,11676,6159.09,1,1
"1022047",3,2018,33.742,0,24483,12608.745,1,1
"1022047",4,2000,33.732368,0,10380,2761.5978,0.802152579930358,1
"1022047",4,2003,33.7572735305563,6060.02155338048,5537,2431.06875,1,1
"1022047",4,2004,33.6994496338844,24003.3093307851,7837,2220.916,1,1
"1022047",4,2005,33.732368,0,22400,7274.4,1,1
"1022047",4,2017,33.742,0,9322,4917.355,1,1
"1022047",5,2003,33.6661613737787,40232.3794292045,2218,2153.1125,0.353087681205696,1
"1022047",5,2007,33.742,0,850,630.1872,0.163551401869159,1
"1022047",6,2013,33.732368,0,13502,4524.5202,1,1
"1022047",6,2014,33.732368,0,22762,8107.8244,1,1
"1022047",7,2012,33.732368,0,18579,6331.7232,1,1
"1022047",7,2013,33.732368,0,59876,21736.4849,1,1
"1022047",8,2005,33.368642,0,106,267.594,0.133495145631068,1
"1022047",8,2010,33.732368,0,6103,1803.4365,1,1
"1022047",8,2013,33.732368,0,68597,24902.425925,1,1
"1022047",9,2003,33.7441428421278,4939.21796456922,3731,4505.4625,0.23520615253151,1
"1022047",9,2008,33.732368,0,1340,564.676,1,1
"1022047",9,2011,33.732368,0,12312,3564.324,1,1
"1022047",9,2013,33.732368,0,29544,10725.2106,1,1
"1024362",4,2020,44.636,0,31558,18927,1,1
"1024362",5,2020,44.636,2.86509391330473e-09,42232,25273.8,1,1
"1025753",11,2000,32.677286,0,187.25,384.757275,0.0727066174382278,1
"1026089",1,2004,33.732368,0,17866,3978.46,1,1
"1026089",1,2012,33.732368,0,59928,23294.3048,1,1
"1026089",12,2004,33.828815,0,3793,2287.179,1,1
"1026089",12,2011,33.732368,0,14719,5965.6107,1,1
"1026089",12,2016,33.742,0,10640,5719,1,1
"1026089",12,2018,33.742,0,16605,8551.575,1,1
"1026089",2,2004,33.732368,0,49471,9943.671,1,1
"1026089",2,2010,33.732368,0,4406,1301.973,1,1
"1026089",2,2012,33.732368,0,18681,6593.5144,1,1
"1026089",2,2020,33.742,0,1039,519.5,1,1
"1026089",3,2004,33.7478287350647,10129.6611182934,13315,2946.191,1,1
"1026089",3,2006,33.732368,0,1399,440.685,1,1
"1026089",4,2004,34.1291697924528,97140.8891099353,1992,708.4245,0.622641509433962,1
"1026089",7,2013,34.154072,0,14114,5123.73485,1,1
"1026089",8,2013,33.76435003136,50585.8633723287,112500,40840.3125,1,1
"1026089",9,2012,33.732368,0,23747,8092.9776,1,1
"1026090",10,2007,33.732368,0,10260,3776.706,1,1
"1026090",10,2013,36.606225,0,8636,3135.0839,1,1
"1026090",10,2014,40.757091,0,24460,8712.652,1,1
"1026090",9,2012,37.463,0,4399.4,3263.3872,0.438368085772966,1
"1027752",7,2004,33.640302,0,150,402,1,1
"1027752",9,2008,33.640302,0,113,321.468,0.880149812734083,1.76861489191353
"1027754",1,2009,33.768727123191,13379.2897778511,22990,11858.938,1,1
"1027754",2,2009,33.7720002555459,13582.5526036204,25423,12874.7008,1,1
"1028402",10,2002,33.786594,0,1249,1626.077,0.0215703192407248,1
"1028402",11,2002,33.786594,0,450,182.39,1,1
"1028402",3,2003,33.786594,0,1239,479.39375,1,1
"1032762",3,2003,37.6441698151617,37554.5232523396,1549,3178.65625,0.0615118416783822,1
"1036317",1,2000,33.732368,0,32784,4630.9288,1,1
"1036317",1,2001,33.732368,0,120602,17173.7248,1,1
"1036317",1,2002,33.732368,0,79032,11088.1896,1,1
"1036317",1,2006,33.742,0,567,178.605,1,1
"1036317",1,2008,33.732368,0,18490,6678.588,1,1
"1036317",10,2000,33.732368,0,10104,2510.593125,0.703300689154879,1
"1036317",11,2000,33.732368,0,61860,9471.337775,1,1
"1036317",11,2001,33.732368,0,41440,5901.056,1,1
"1036317",12,2000,33.732368,0,218106,31778.0442,1,1
"1036317",12,2001,33.732368,0,115505,16447.912,1,1
"1036317",12,2005,33.742,0,8413,3005.333925,1,1
"1036317",2,2000,33.9021968717253,103401.760087431,75580,11012.006,1,1
"1036317",2,2001,33.732368,0,125797,17481.6292,1,1
"1036317",2,2002,33.732368,0,53432,7496.5096,1,1
"1036317",2,2004,33.732368,0,6503,1539.66,1,1
"1036317",3,2000,33.732368,0,28921,6320.68455,1,1
"1036317",3,2001,33.732368,0,73525,10469.96,1,1
"1036317",3,2004,33.732368,0,9963,2002.563,1,1
"1036317",3,2005,33.732368,0,7551,2452.18725,1,1
"1036317",4,2001,33.732368,0,26918,3833.1232,1,1
"1036317",4,2005,33.6543621131372,34340.861217747,4412,1880.6922,1,1
"1036317",4,2006,33.732368,0,231,72.765,1,1
"1036317",5,2000,34.0453717557718,93778.4993004771,5351.8,2388.67865,0.354234651864955,1
"1036317",5,2001,33.732368,0,8230,1757.928,1,1
"1036317",6,2000,33.732368,0,6281,1143.927125,1,1
"1036317",8,2001,33.7238517892225,28526.6696349445,11413,7281.5528,0.223909493590433,1
"1036317",8,2005,33.732368,0,50,32.475,1,1
"1037553",1,2000,33.8899424690747,92335.3024298145,350716,51099.3212,1,1
"1037553",1,2001,33.732368,0,106338,11356.8984,1,1
"1037553",1,2002,33.9446363635708,97133.554912909,77696,8175.5616,1,1
"1037553",1,2004,34.154072,0,62515,9785.283,1,1
"1037553",1,2005,34.154072,0,85341,27558.772125,1,1
"1037553",1,2006,33.742,0,69536,21903.84,1,1
"1037553",1,2008,33.742,0,24816,8963.5392,1,1
"1037553",10,2000,33.732368,0,133850,24377.43125,1,1
"1037553",10,2001,33.732368,0,85569,15231.282,1,1
"1037553",10,2002,34.311203,0,21151,2967.4853,1,1
"1037553",10,2003,34.154072,0,17431,6591.096875,1,1
"1037553",11,2000,33.732368,0,335250,142849.74375,1,1
"1037553",11,2003,34.154072,0,67177,25358.08,1,1
"1037553",11,2005,33.742,0,34228,12227.0973,1,1
"1037553",12,2000,33.6523043603317,86789.0919930509,286821,56333.994375,0.924116192231221,1
"1037553",12,2003,33.9623347499804,96896.9998660081,313710,85465.359375,1,1
"1037553",12,2004,33.8979815568664,102686.2993889,70873,23040.898,1,1
"1037553",12,2005,33.7391472871718,2566.16457826932,295334,101803.636725,1,1.00307729426115
"1037553",12,2007,34.311203,0,6361,2341.4841,1,1
"1037553",2,2000,33.732368,0,110546,16106.5522,1,1
"1037553",2,2002,33.7797197482505,60318.1352443591,463127,48732.538575,1,1
"1037553",2,2005,34.154072,0,19444,6314.439,1,1
"1037553",2,2007,34.311203,0,132173,40544.06775,1,1
"1037553",3,2001,33.732368,0,64000,8019.968,1,1
"1037553",3,2002,33.9004811264706,93442.3001272666,88161,10303.632,1,1
"1037553",3,2008,33.742,0,21601,7802.2812,1,1
"1037553",4,2000,34.1976423920646,18193.9663252926,217712,34404.250275,1,1
"1037553",4,2001,34.311203,0,49141,5248.2588,1,1
"1037553",4,2020,46.187,0,82824,45362.344,1,1
"1037553",5,2001,34.311203,0,408000,50412.626,1,1
"1037553",5,2004,34.154072,0,3180,1065.3,1,1
"1037553",5,2020,46.187,0,58704,31432.112,1,1
"1037553",6,2000,34.154072,0,288450,42027.165,1,1
"1037553",6,2001,34.311203,0,156528,22289.5872,1,1
"1037553",7,2000,34.154072,0,64829,9445.5853,1,1
"1037553",7,2001,34.311203,0,133905,19068.072,1,1
"1037553",7,2003,33.742,0,5322,2195.325,1,1
"1038717",10,2012,47.2802891849182,170063.260935768,1119314,160174.6936,0.708086980851262,1.02892424721141
"1038717",10,2013,47.9673108630859,225696.502647641,596884,135848.36715,0.398196991505024,1
"1038717",3,2015,44.636,0,429061,69652.33674,1,1.01926761200705
"1038717",3,2020,44.636,0,85469,51276.6,1,1
"1038717",4,2019,44.636,0,13704,7111.744992,1,1
"1038717",4,2020,44.636,0,408681,245119.2,1,1
"1038717",5,2018,44.636,0,430172,191080.8929,1,1
"1038717",6,2012,46.887187,0,905141,102425.938208,1,1.00040822990714
"1038717",6,2013,46.887187,0,674875,71120.71923,1,1.00404892383997
"1038717",6,2014,46.887187,0,1085252,142732.34304,1,1.15517497616076
"1038717",6,2018,44.636,0,92639,39391.51261,1,1
"1038717",7,2012,46.887187,0,4592006,502906.56384,1,1.00166680567556
"1038717",7,2013,46.887187,0,4881479,501818.860406,0.999730403106231,1.00120660111498
"1038717",7,2014,46.8635393712289,29134.5177728365,2066518,427345.183944,0.999884974484686,1.39382293863535
"1038717",8,2012,46.887187,0,3262312,359041.63808,1,1.03126880586456
"1038717",8,2013,47.0639129621899,132159.616403392,3932913,587383.435148,0.839259532178992,1.0155454315724
"1038717",8,2019,44.636,0,29664,15136.002288,1,1
"1038717",8,2020,44.636,0,331920,197375.4,1,1
"1038717",9,2012,46.887187,0,3362801,363121.6048,1,1.04715935212335
"1038717",9,2013,47.2965993043778,194076.038644573,2075036,279628.26088,0.771891386803092,1.00041864695687
"1038717",9,2014,46.887187,2.79579227061223e-09,1913037,398452.791432,1,1
"1038717",9,2019,44.636,0,262679,128447.028292,1,1
"1038717",9,2020,44.636,0,258604,146253,1,1
"1040092",10,2011,46.887187,0,178644,268711.86192,0,0
"1040092",10,2012,46.887187,0,59473,60772.1376,0,0
"1040092",10,2016,46.887187,0,68597,91951.3075,0,0
"1040092",7,2013,46.887187,0,45794,52653.9279,0,0
"1040092",7,2016,46.887187,0,104884,139848.0185,0,0
"1040092",8,2013,46.887187,0,118139,136132.9229,0,0
"1040092",8,2016,46.887187,0,63787,82716.40175,0,0
"1040092",8,2017,46.887187,0,69502,102147.0201,0.00361488763586555,1
"1040092",8,2020,46.887187,0,110687,161948,0,0
"1040092",9,2013,46.887187,0,127859,151276.92965,0.00129216662747095,1
"1040092",9,2015,46.887187,0,153319,184486.2591,0,0
"1040092",9,2016,46.887187,0,180430,234863.9575,0,0
"1040092",9,2017,46.887187,0,159594,255621.9635,0.00144451593651889,1
"1040092",9,2020,46.887187,0,81764,106146,0,0
"1044140",10,2008,34.358670666381,43633.5554542067,7486.4,29057.76944,4.97216416760171e-05,1
"1050808",7,2001,46.312541,0,603691,38460.26776,1,1.00068149616811
"1050808",8,2001,46.312541,0,656104,40667.77392,0.999872193643787,1.01766323331035
"1052861",7,2001,37.010322,0,355.9,914.21512,0.020249063480814,1
"1052861",8,2006,37.010322,0,2353,3966.165,0.000317687236915257,1
"1052861",8,2007,37.010322,0,450,1319.2704,0.0580357142857143,1
"1060787",1,2000,33.9177209798814,101043.961062409,104679,15251.7303,1,1
"1060787",1,2001,33.7346981761288,2407.09176353397,213219,30362.3856,1,1
"1060787",1,2002,33.732368,0,58121,8154.3763,1,1
"1060787",1,2003,33.732368,0,11643,3604.0125,0.863606882606539,1
"1060787",1,2004,33.732368,0,26952,7664.934,0.93687173301166,1
"1060787",1,2011,33.732368,0,52288,16844.3838,1,1
"1060787",1,2012,33.732368,0,94337,36604.9872,1,1
"1060787",1,2019,33.742,0,9949,5034.194,1,1
"1060787",10,2002,33.732368,0,20576,3608.516,1,1
"1060787",11,2000,33.732368,0,19994,2913.1258,1,1
"1060787",11,2001,33.7170740973837,22192.9153257201,36866,5682.3296,0.918178628708901,1
"1060787",11,2011,33.732368,0,11919,4830.7707,1,1
"1060787",12,2000,33.7390397123109,2593.28077510919,157559,22956.3463,1,1
"1060787",12,2001,33.732368,0,134914,19211.7536,1,1
"1060787",12,2003,33.732368,0,3455,950.125,1,1
"1060787",12,2005,33.7390919265395,2580.3455412679,51536,17870.40795,1,1
"1060787",12,2011,33.732368,0,87041,33669.6606,1,1
"1060787",12,2018,33.742,0,12794,6588.91,1,1
"1060787",2,2000,33.8348420621983,86728.9139300862,84935,12375.4666,0.999952906826156,1
"1060787",2,2001,33.732368,0,172009,22258.4372,1,1
"1060787",2,2002,33.732368,0,63389,8893.4767,1,1
"1060787",2,2003,33.7938291448468,69466.5743227361,25343,7965.0175,0.974796037799038,1.01852012108817
"1060787",2,2004,33.732368,0,18142,4862.056,1,1
"1060787",2,2005,33.742,0,17168,5575.308,1,1
"1060787",2,2007,34.1792399703173,95065.3228165285,18563,5694.20025,1,1
"1060787",2,2010,33.7369503545059,2807.03415979891,91581,27062.1855,1,1
"1060787",2,2011,33.732368,0,59678,19365.4656,1,1
"1060787",2,2012,33.732368,0,39687,15554.112,1,1
"1060787",2,2018,33.732368,0,10903,5615.045,1,1
"1060787",3,2000,33.732368,0,53804,11758.8642,1,1
"1060787",3,2001,33.732368,0,45503,6479.6272,1,1
"1060787",3,2003,33.9134948541896,95617.0087723831,22974,9977,1,1
"1060787",3,2004,33.7329238371352,1310.73575298744,47216,12562.3526,1,1.0179700065188
"1060787",3,2005,33.732368,0,2055,800.8335,1,1
"1060787",3,2011,33.732368,0,7904,2289.0186,1,1
"1060787",4,2003,33.7127540808044,21143.8811353552,26276,11213.8125,1,1
"1060787",4,2005,33.732368,0,3862,1254.1845,1,1
"1060787",4,2006,33.732368,0,240,75.6,1,1
"1060787",5,2005,34.1280264191217,45848.9487455108,2962,1051.60545,1,1
"1060787",5,2013,34.311203,0,3988,1336.3788,1,1
"1060787",6,2000,33.786594,0,2942,642.9741,1,1
"1060787",6,2002,33.6907552901991,49019.8405866229,15889,4949.43325,0.548012189072355,1
"1060787",7,2003,33.368642,0,768,604.3125,0.831626848691695,1
"1060787",8,2005,33.368642,0,729,689.44425,0.518134715025907,1
"1060787",8,2008,33.732368,0,2596,1093.9544,1,1
"1060787",9,2013,33.732368,0,8332,3024.7243,1,1
"1061827",1,2000,36.812905,0,1382587,68978.34304,1,1.99716196430134
"1061827",1,2001,36.812905,3.30529588999305e-09,3050737,122174.15904,1,1.70022245483806
"1061827",1,2002,36.812905,0,96807,10614.2562,0.220509160123721,1
"1061827",1,2003,36.812905,0,2242000,123310,1,1
"1061827",1,2004,36.812905,0,2050902,113624.0605,1,1.31132669580568
"1061827",1,2005,34.154072,0,1134827,371629.093998,1,1
"1061827",1,2006,33.7753885691726,57827.2492737632,1486625,457959.63276,1,1.01290105590566
"1061827",1,2007,36.812905,0,2113074,301181.94762,1,1.02264109359845
"1061827",1,2008,34.1047071515368,61244.9015613747,1181654,388682.01036,1,1
"1061827",1,2009,36.5446334544201,226212.176427964,3925844,355911.66,1,1.22165091192381
"1061827",1,2010,34.154072,0,396584,117190.572,1,1
"1061827",1,2011,36.812905,0,1883631,204591.13224,1,1.86926763249887
"1061827",1,2012,36.812905,0,2344432,179400.1304,1,1.66353182344412
"1061827",1,2013,34.154072,0,19691,1759.58776,1,1
"1061827",1,2014,36.812905,0,1624653,124643.37816,1,1.82374903259359
"1061827",1,2015,36.812905,0,2236906,133346.82318,1,1.24910311484562
"1061827",1,2016,36.812905,0,391362,21035.7075,1,1
"1061827",1,2019,36.8030959084954,10861.1711158973,170964,86507.784,1,1
"1061827",1,2020,36.812905,0,773893,39859.33,1,1.22492029283389
"1061827",10,2000,36.812905,0,1251849,58545.45083,1,1
"1061827",10,2001,36.7868525548785,16955.2617482915,1872623,119249.41256,1,1.76140673025934
"1061827",10,2002,36.7943546823971,14601.0754893814,2459177,198174.12881,1,1.99927996132172
"1061827",10,2003,36.3771121654052,272691.77453523,1062752,109286.2925,1,1.78224040317497
"1061827",10,2004,36.812905,0,2150735,79175.53078,1,1
"1061827",10,2005,36.812905,0,772599,28821.79632,1,1.17398547001369
"1061827",10,2006,36.812905,0,5383988,250564.5828,1,1.05627808055036
"1061827",10,2007,36.812905,0,5902881,266297.74866,1,1.01403332027169
"1061827",10,2008,36.812905,0,2385379,242101.0424,1,1.14160051259818
"1061827",10,2009,34.154072,0,916569,274054.131,1,1
"1061827",10,2010,36.812905,0,2019855,567388.82898,1,1.62971940459821
"1061827",10,2011,33.7881337827854,64713.5379887384,2424932,679046.44062,1,1
"1061827",10,2012,33.732368,0,1136445,381553.61376,1,1
"1061827",10,2013,35.0548170553157,293460.854080807,2320077,497314.47078,1,1.44569609420505
"1061827",10,2014,34.154072,0,1096154,354408.51128,1,1
"1061827",10,2015,36.5796990424039,212416.828303748,1941841,197912.62914,1,2.15076253303303
"1061827",10,2016,34.154072,0,36399,19564.4625,1,1
"1061827",10,2017,36.812905,0,1545403,160271.0213,1,2.01037732294953
"1061827",10,2018,36.812905,0,1388684,85340.1865,1,1.60622102199068
"1061827",10,2019,36.812905,0,333502,16875.2012,1,1
"1061827",10,2020,36.812905,0,550074,52061.55,1,2.50089447965234
"1061827",11,2000,36.812905,0,3551998,105882.57948,1,1.14369676451394
"1061827",11,2001,36.812905,0,1533891,85879.79528,0.885966975490908,1.00640235026038
"1061827",11,2002,36.8061388870994,9089.90726030756,536687,34235.50092,1,1.41978687279438
"1061827",11,2003,36.7865936133506,17027.1072299242,1479421,506009.9275,1,1
"1061827",11,2004,36.4799842806502,248643.945728303,1761532,69914.91272,1,1.28052377726099
"1061827",11,2005,36.812905,0,3928026,151906.44993,1,1.00269729232513
"1061827",11,2006,36.812905,0,3132776,158351.83434,1,1.35716222532732
"1061827",11,2007,36.812905,0,5528681,262985.247435,1,1.0930897744957
"1061827",11,2008,36.812905,0,1097208,66051.9216,1,1
"1061827",11,2009,34.154072,0,1064109,318168.591,1,1
"1061827",11,2010,34.3072723921892,176869.665719118,1429848,422520.084,1,1
"1061827",11,2011,33.7585115018001,46079.6806403848,3299045,955073.5275,1,1
"1061827",11,2012,33.8563972262501,86991.7823411689,2336859,785193.21456,1,1
"1061827",11,2013,36.812905,0,1782261,139354.98759,1,1
"1061827",11,2014,34.2667401655563,152929.668694778,702457,169725.0256,1,1.08832734032151
"1061827",11,2015,36.812905,0,1920929,259203.8193,1,1.73080558929401
"1061827",11,2016,36.7865826443895,74273.2109603404,1857678,179547.3385,1,1.0199959109333
"1061827",11,2017,34.154072,0,321044,169350.71,1,1
"1061827",11,2018,36.8076319335854,8054.44535170684,1262245,265622.786,1,1.3747438439664
"1061827",11,2019,36.812905,0,1189153,68790.0422,1,1.31521376373639
"1061827",11,2020,36.812905,0,630293,31514.65,1,1
"1061827",12,2000,36.812905,0,827188,52891.60604,1,1
"1061827",12,2001,36.812905,0,1354563,78187.80296,0.899974802924172,1.29982632571883
"1061827",12,2002,36.812905,0,206195,11571.6634,1,1
"1061827",12,2003,36.812905,0,592839,20378.840625,1,1.96759648692828
"1061827",12,2004,34.154072,0,720424,195960.10724,1,1
"1061827",12,2005,34.0341703931173,196114.288394128,1542364,399972.158157,1,1.09331180912896
"1061827",12,2006,36.812905,0,1834661,87222.46428,1,1.12798163215938
"1061827",12,2007,35.3360624039082,375342.491042562,2659423,262051.51884,1,2.10809391366926
"1061827",12,2008,34.154072,0,340903,143656.5242,1,1
"1061827",12,2009,34.154072,0,1000764,299228.436,1,1
"1061827",12,2010,34.154072,0,2159946,638264.043,1,1
"1061827",12,2011,36.812905,0,509078,35370.73944,1,1
"1061827",12,2012,34.154072,0,189074,17183.04512,1,1
"1061827",12,2014,36.812905,0,449280,34154.0452,1,1.46244884137832
"1061827",12,2015,36.812905,0,1450869,78782.1867,1,1
"1061827",12,2016,36.812905,0,1171967,84975.44975,1,1.43656539761417
"1061827",12,2017,34.1546497636954,1347.25307799037,1288498,679682.695,1,1
"1061827",12,2018,36.812905,0,503514,259309.71,1,1
"1061827",12,2019,36.812905,0,961868,49643.19448,1,1.14645711562181
"1061827",2,2000,34.154072,0,1498995,133202.793765,1,1
"1061827",2,2001,36.812905,0,1019280,52735.68976,1,1
"1061827",2,2002,36.812905,0,1723994,76041.39342,1,1.99992001508195
"1061827",2,2003,36.812905,0,524480,29149.98625,1,1.10953686591637
"1061827",2,2005,34.154072,0,472887,117533.27319,1,1
"1061827",2,2006,33.732368,0,917108,286866.7956,1,1.00421750138163
"1061827",2,2007,36.812905,0,2119945,85348.290543,1,1.98649531045563
"1061827",2,2008,34.135323409806,39254.2732270967,758189,246248.0398,1,1.00041206393976
"1061827",2,2009,36.1187786403145,379080.424089454,1038059,83692.21692,1,1.55170774709352
"1061827",2,2010,36.812905,0,449636,26573.4876,1,1.27722797139
"1061827",2,2011,36.812905,0,28455,1977.0534,1,1
"1061827",2,2012,36.812905,0,694194,51125.31648,1,1.99629861797842
"1061827",2,2014,36.812905,0,2119725,191048.0344,1,1.84888391438464
"1061827",2,2016,36.812905,0,284468,15290.155,1,1
"1061827",2,2018,36.812905,0,920984,47430.676,1,1
"1061827",3,2000,36.7156648779888,25501.8851412698,325048,12232.89915,1,1
"1061827",3,2001,36.812905,0,58984,3359.72864,1,1
"1061827",3,2002,36.7938228637685,14787.9679103416,574897,29259.88769,1,2.84699012933294
"1061827",3,2003,36.812905,0,889760,53967.77375,1,1.99085326168049
"1061827",3,2004,36.812905,0,226708,38945.7332,1,1.65933285242434
"1061827",3,2006,36.812905,0,1472577,70948.395,1,2.95385333808057
"1061827",3,2007,36.812905,0,2272361,86353.94097,1,1.54063502567914
"1061827",3,2008,36.812905,0,290139,13973.09424,1,1
"1061827",3,2009,36.711013135143,144068.5173029,1064066,194269.5092,1,1.51075324207797
"1061827",3,2010,36.812905,0,1032780,61037.298,1,1
"1061827",3,2012,36.812905,0,86340,5884.9344,1,1
"1061827",3,2014,36.812905,0,1641234,143205.25608,1,1.69952470245949
"1061827",3,2018,36.7917816632388,15474.0039760703,1776795,94801.9725,1,1
"1061827",3,2019,36.812905,0,716474,36253.5844,1,1
"1061827",3,2020,36.812905,0,32419,16209.5,1,1
"1061827",4,2000,36.8010932511775,11857.7203050422,1193712,111729.309215,1,1.953794620362
"1061827",4,2001,36.812905,0,3550274,116277.1472,1,1.45626748184249
"1061827",4,2002,36.8071929192059,8373.9006043162,2378172,339762.01266,1,1.2774060982637
"1061827",4,2003,36.7290494291038,25087.4347044485,1090415,244194.775,0.983130269679194,1.28297099069938
"1061827",4,2004,36.8090819754942,6882.77904286842,1601914,90466.76474,1,1.69408260138833
"1061827",4,2005,36.812905,0,1886228,60087.159726,1,1
"1061827",4,2006,36.812905,0,3127979,123027.5844,1,2.0723033206472
"1061827",4,2007,36.812905,0,1644237,73047.1137,0.992360552364987,1.58046821836313
"1061827",4,2008,36.812905,0,3654197,176621.52648,0.982012414549255,1
"1061827",4,2009,36.812905,0,118419,14882.4858,0.957017892803902,1.85651410800417
"1061827",4,2010,36.812905,0,1633405,414343.52808,1,1.08699737829058
"1061827",4,2012,36.812905,0,530722,36174.01152,1,1
"1061827",4,2014,36.8046480507494,10004.0477898206,2022632,203407.86752,1,2.07048267066908
"1061827",4,2015,36.812905,0,648999,49135.16862,1,1.86017665286973
"1061827",4,2017,34.154072,0,73445,38742.2375,1,1
"1061827",4,2018,36.7794437240613,18817.6143851815,1305449,380908.42,1,1.18420468687475
"1061827",4,2019,36.812905,0,566660,28672.996,1,1
"1061827",4,2020,36.7589709480873,22435.3785957854,292071,175234.65,1,1.00001198400307
"1061827",5,2000,36.8077436103394,7970.90435977192,1087967,98278.20508,1,1.83839013277476
"1061827",5,2001,36.812905,0,3974778,115705.38984,1,1.05284601240559
"1061827",5,2002,36.8095249559942,6478.80153189111,1480467,249369.27612,1,1
"1061827",5,2003,36.6251375545889,14734.6726249752,334042,114826.9375,1,1
"1061827",5,2004,36.8099624260544,6051.50651879394,2435908,209980.67598,1,1.85459283914782
"1061827",5,2005,36.806505307711,8848.43864170026,2389918,116077.555335,1,2.13579143180201
"1061827",5,2006,36.812905,0,3055181,128396.898,1,1.47009709119384
"1061827",5,2007,36.812905,0,2443578,99868.971735,1,2.02644478442553
"1061827",5,2008,36.812905,0,2951433,202922.1901,1,1.85102161655208
"1061827",5,2010,36.812905,0,734435,158167.7343,1,1.9688906582956
"1061827",5,2011,36.8036690660866,10554.3951615467,480815,106925.6091,1,1.20837922397245
