year,month,port,SDM_60,SDM_90,SDM_120
2002,6,CA2,NA,NA,NA
2002,7,NPS,NA,NA,NA
2002,7,SPS,NA,NA,NA
2002,7,CWA,0.23942505759898053,0.17707921300351928,0.13839801129870594
2002,7,CLW,0.24630432440892158,0.17994450529138833,0.13993732514335952
2002,7,WA5,NA,NA,NA
2002,7,CLO,0.24874292238087561,0.18051069829522387,0.1391647125277112
2002,7,TLA,0.184758841703803,0.14525098664663877,0.12211349788273619
2002,7,NPA,0.2255136139940321,0.16071556284997301,0.12252633009288438
2002,7,CBA,0.21677380505876775,0.16377370242068146,0.1320800872414523
2002,7,BRA,0.2275916440780667,0.17098271682745497,0.13535184542047107
2002,7,OR1,NA,NA,NA
2002,7,CCA,0.26465456349413696,0.18934440129117638,0.1434732801401379
2002,7,ERA,0.2343317629060852,0.18682078373247898,0.146893610670099
2002,7,BGA,0.21520955418186483,0.16308203150470102,0.12184020351225364
2002,7,BDA,0.27151483751993666,0.2014041913567015,0.1503476924044137
2002,7,SFA,0.33029614942434615,0.22857295951929518,0.16126160898664488
2002,7,MNA,0.16537899394678743,0.11737475923235549,0.08971782908698421
2002,7,MRA,0.11572659796396904,0.09098385134056385,0.07467032233730722
2002,7,SBA,0.037322053459212585,0.053404942229401925,0.06572294541990248
2002,7,LAA,0.03634747191120044,0.03656374596476608,0.04091639087170869
2002,7,SDA,0.03600994966643447,0.031219528467875332,0.031378734541090116
2002,7,CA2,NA,NA,NA
2002,8,NPS,NA,NA,NA
2002,8,SPS,NA,NA,NA
2002,8,CWA,0.27926584305221674,0.20861503752429714,0.16489736484937415
2002,8,CLW,0.2809037285252711,0.20862933774926107,0.1658328880431772
2002,8,WA5,NA,NA,NA
2002,8,CLO,0.28777320763688485,0.21330927537614433,0.16620856462118094
2002,8,TLA,0.24560326408931718,0.18773481454600088,0.15516383416339224
2002,8,NPA,0.28101755741470197,0.214011271083695,0.17107792954903753
2002,8,CBA,0.3335097595587701,0.2428230852451851,0.1851170789252317
2002,8,BRA,0.1723145870908583,0.12577427066846122,0.10378946327790131
2002,8,OR1,NA,NA,NA
2002,8,CCA,0.14693443425145494,0.1102122366897503,0.0907480341575196
2002,8,ERA,0.09625319454526825,0.0715503442853771,0.05861412675572132
2002,8,BGA,0.07663493007070996,0.06396675858824612,0.05140378923490356
2002,8,BDA,0.12145251545970515,0.09554768945379727,0.07244563347278367
2002,8,SFA,0.15982715138349066,0.11821353680931539,0.08437925497777608
2002,8,MNA,0.09967787609643691,0.07489653460186499,0.05770242463107042
2002,8,MRA,0.08834418698586156,0.0697435623523711,0.05672635244994407
2002,8,SBA,0.04425566884819218,0.04915402780783555,0.053280393611660454
2002,8,LAA,0.024871609878264034,0.023787044337625383,0.026139521897997543
2002,8,SDA,0.025030753334147133,0.02038784080928611,0.01920969642202857
2002,8,CA2,NA,NA,NA
2002,9,NPS,NA,NA,NA
2002,9,SPS,NA,NA,NA
2002,9,CWA,0.20816009796907503,0.15421398941670839,0.12348594623350255
2002,9,CLW,0.23311244573187892,0.16425824614313705,0.12570219009230862
2002,9,WA5,NA,NA,NA
2002,9,CLO,0.23496088874748064,0.1659943441052526,0.12679566795597552
2002,9,TLA,0.1793037724635396,0.13805686692563268,0.11979626480869818
2002,9,NPA,0.25456876877102663,0.16952998211192016,0.12341611202670791
2002,9,CBA,0.18040926926892506,0.14347725896516753,0.12009088105610528
2002,9,BRA,0.13896368298909917,0.11215635717008689,0.08757478849915112
2002,9,OR1,NA,NA,NA
2002,9,CCA,0.1383385937828876,0.10422938051836518,0.08603312402014845
2002,9,ERA,0.12106245415948931,0.09924054103982208,0.0756931508972296
2002,9,BGA,0.09351051764976648,0.08312939683920845,0.07054827147650816
2002,9,BDA,0.1672859931939546,0.11654027806320445,0.08470574130819433
2002,9,SFA,0.17426787115560444,0.13345033307663268,0.0997319915648311
2002,9,MNA,0.13752382964263726,0.10800968590126725,0.08155416908511927
2002,9,MRA,0.09603033040580498,0.07938365777644019,0.06514431168575986
2002,9,SBA,0.051735136815760696,0.05101908153969965,0.05334900789855932
2002,9,LAA,0.019959756587281503,0.017753138395974758,0.017945924020084266
2002,9,SDA,0.01968615748049777,0.01565634615440044,0.014557190803903313
2002,9,CA2,NA,NA,NA
2002,10,NPS,NA,NA,NA
2002,10,SPS,NA,NA,NA
2002,10,CWA,0.1910463128759656,0.14336153173638186,0.11639448833953948
2002,10,CLW,0.2268200560629795,0.16974286311031755,0.135781232745879
2002,10,WA5,NA,NA,NA
2002,10,CLO,0.2336258381296138,0.18058826245175436,0.14029921488027813
2002,10,TLA,0.23258644919241628,0.16748376487823513,0.13346237211679068
2002,10,NPA,0.22538158985060563,0.17483177254526164,0.1383401121024089
2002,10,CBA,0.24083478590812107,0.17341235777422842,0.13701221859652613
2002,10,BRA,0.2032744803278863,0.1595208294509811,0.1276827098070971
2002,10,OR1,NA,NA,NA
2002,10,CCA,0.23603631739245087,0.17125004605799174,0.13368806145265136
2002,10,ERA,0.1990156416057115,0.14870460336425312,0.11169177350170298
2002,10,BGA,0.10669962450841902,0.08485086908541667,0.07004510848168101
2002,10,BDA,0.15151177568465757,0.11546393934219194,0.08904050517770205
2002,10,SFA,0.20248242676173261,0.14545980739377198,0.10112148669706139
2002,10,MNA,0.09630251895600714,0.07544556756016578,0.06324908397990035
2002,10,MRA,0.07217538898713872,0.05855976442910207,0.0500556783900674
2002,10,SBA,0.03929417833851109,0.04497602695580348,0.04425118867896619
2002,10,LAA,0.021101269988744335,0.01969731982857943,0.019888166612513802
2002,10,SDA,0.015525168744439013,0.013392185831831847,0.012899754524991947
2002,10,CA2,NA,NA,NA
2002,11,NPS,NA,NA,NA
2002,11,SPS,NA,NA,NA
2002,11,CWA,0.14031069411089023,0.10708872346837962,0.08814808028339936
2002,11,CLW,0.21376996241982968,0.1420648672028584,0.10554094390987995
2002,11,WA5,NA,NA,NA
2002,11,CLO,0.22742487044029291,0.15031870407619127,0.10864577636172242
2002,11,TLA,0.17022540635617622,0.11860168485076657,0.1014809719902693
2002,11,NPA,0.17320438685046152,0.11825555718072842,0.09153932986356692
2002,11,CBA,0.09771087435591552,0.07934071397236132,0.06798196736949522
2002,11,BRA,0.08347003669227644,0.06737290366635697,0.05423224138154873
2002,11,OR1,NA,NA,NA
2002,11,CCA,0.09543676330081996,0.07523005336690217,0.061215996263215444
2002,11,ERA,0.1083389483397591,0.08267538311119654,0.061943320214907935
2002,11,BGA,0.07332653299387959,0.05800005556801522,0.048054725742579234
2002,11,BDA,0.1295532457496005,0.09431578829838348,0.07149167251730652
2002,11,SFA,0.15453438623351795,0.12003190790958426,0.08686758307953307
2002,11,MNA,0.0811693037043751,0.06220109007902717,0.05078446066998426
2002,11,MRA,0.06387050770742654,0.05036643276513187,0.04133865263681206
2002,11,SBA,0.04854665394070455,0.045173589735797125,0.042347472399008296
2002,11,LAA,0.023901698546564227,0.02147837709586608,0.021262364281067352
2002,11,SDA,0.020788269834699988,0.016879771474878402,0.01565634587310468
2002,11,CA2,NA,NA,NA
2002,12,NPS,NA,NA,NA
2002,12,SPS,NA,NA,NA
2002,12,CWA,0.20243078295181516,0.13658097222956242,0.10721459310520932
2002,12,CLW,0.22484151840770758,0.15006145377408941,0.1130348966361457
2002,12,WA5,NA,NA,NA
2002,12,CLO,0.2261328455114368,0.1520207017753,0.11419633326324262
2002,12,TLA,0.15437621180862504,0.11413063158143125,0.09728942484315643
2002,12,NPA,0.18520877601347593,0.12392048474702475,0.09061831746990787
2002,12,CBA,0.0873173210112768,0.07397900769348023,0.06608306892213094
2002,12,BRA,0.1067073894810013,0.07897188652837069,0.061774171540086985
2002,12,OR1,NA,NA,NA
2002,12,CCA,0.13470035791200094,0.09367934485161376,0.06795414935251808
2002,12,ERA,0.10820556741240989,0.07885705058044062,0.05786622771180572
2002,12,BGA,0.06780418522645949,0.0514102798422529,0.04068735147884104
2002,12,BDA,0.11623541097542807,0.08922143298891748,0.06116281421636631
2002,12,SFA,0.1436780254635783,0.09324446555667668,0.06386398941804039
2002,12,MNA,0.044648937241751764,0.03404275050471822,0.026903038916250177
2002,12,MRA,0.043050873824753914,0.03344240178732349,0.02766793089353759
2002,12,SBA,0.04151734067577748,0.04049868755935586,0.03875838509061824
2002,12,LAA,0.02415229798789823,0.02149599839563952,0.021705382549242095
2002,12,SDA,0.0186329914422165,0.015065084234149007,0.013797028443487267
2002,12,CA2,NA,NA,NA
2003,1,NPS,NA,NA,NA
2003,1,SPS,NA,NA,NA
2003,1,CWA,0.4306730474307332,0.3269795959563915,0.25684281880812765
2003,1,CLW,0.4758412035947968,0.3383916765190191,0.2617355681632089
2003,1,WA5,NA,NA,NA
2003,1,CLO,0.4795299952759618,0.3440452145020189,0.2680892093978981
2003,1,TLA,0.38705379446541927,0.2815961141366548,0.24335249829006622
2003,1,NPA,0.45547724209310725,0.32937505683409407,0.25297646041151506
2003,1,CBA,0.36185771914526127,0.2762227962868308,0.2230063368466511
