"asc_sfa_nanc","asc_laa_nanc","asc_laa_cmck","asc_laa_msqd","asc_laa_ytna","asc_mna_msqd","asc_sba_msqd","asc_laa_btna","asc_sfa_msqd","asc_mna_psdn","asc_sba_cmck","asc_mra_msqd","asc_laa_psdn","asc_mna_nanc","c_psdn","w_msqd","theta_part","theta_cmck","theta_msqd","theta_psdn","theta_nanc","theta_tuna","B_mean_avail_nanc","B_mean_avail_cmck","B_mean_avail_msqd","B_mean_avail_ytna","B_mean_avail_btna","B_mean_avail_psdn","B_mean_price","B_wind_max_220_mh","B_d_d","B_d_cd","B_d_c","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate_part","asc_no_participation","B_dist_to_cog","logLike"
-4.897334,-5.28047,-4.176291,-3.220271,-5.860792,-3.697772,-3.210438,-7.265418,-3.748681,-4.484919,-4.600359,-4.334389,-4.774108,-4.518065,-1.317069,-3.629525,3.757583,12,1.356727,0.539975,0.021872,12,1.353373,-3.943998,2.448324,1.601632,3.347774,-1.776611,0.255586,-0.050706,-2.24915,-2.29044,-0.962611,-0.010698,2.631406,0.261214,0.196018,0,-0.002598,-23565.7226438809
-4.897334,-5.28047,-4.176291,-3.220271,-5.860792,-3.697772,-3.210438,-7.265418,-3.748681,-4.484919,-4.600359,-4.334389,-4.774108,-4.518065,-1.317069,-3.629525,3.757583,12,1.356727,0.539975,0.021872,12,1.353373,-3.943998,2.448324,1.601632,3.347774,-1.776611,0.255586,-0.050706,-2.24915,-2.29044,-0.962611,-0.010698,2.631406,0.261214,0.196018,0,-0.002598,-23565.7226438809
-4.89733399928367,-5.28047000161499,-4.17629101870701,-3.22027102996208,-5.86079199982977,-3.69777200642119,-3.21043808229266,-7.26541799993213,-3.74868099735488,-4.48491900083919,-4.60035900010908,-4.33438900163777,-4.77410799766119,-4.51806499401289,-1.317069000072,-3.62952500343125,3.75758299833852,12,1.35672699377652,0.539974999121994,0.0218719995335191,12,1.35337301926173,-3.94399799680339,2.44832397071342,1.60163200006913,3.34777400004578,-1.77661099996899,0.255585877517998,-0.0507095172058791,-2.24914999895507,-2.29043999922623,-0.962611,-0.0107057876285166,2.63140587293421,0.261213959945604,0.196017242876872,0,-0.00260780215144157,-23565.6915435089
-4.8973339483678,-5.280470044653,-4.17629155708888,-3.22027173967198,-5.86079196646415,-3.69777198275824,-3.21044014777926,-7.26541798331475,-3.74868067852203,-4.48491900437923,-4.60035899135208,-4.33438904517654,-4.77410790557528,-4.51806470036123,-1.31706899975868,-3.629525066139,3.75758298520094,12,1.35672699661807,0.539974971570484,0.0218719944357609,12,1.3533736922755,-3.94399788336642,2.44832328169198,1.60163201849136,3.34777401131382,-1.77661099007052,0.255583317682496,-0.0508014547372369,-2.2491499504916,-2.29043997289063,-0.962611,-0.0108761308005724,2.63140300927628,0.261213176737628,0.196003496884102,0,-0.00256370075756168,-23565.6089890323
-4.89733300468291,-5.28047061409291,-4.17630113033085,-3.22026873294435,-5.86078959116853,-3.69777112572478,-3.21045461476125,-7.26541657881863,-3.74867436636088,-4.48491886061077,-4.6003584652125,-4.33438937937753,-4.77410523268151,-4.51805769911845,-1.31706898298788,-3.62952441738452,3.75758297309801,12,1.35672751664026,0.539974406273577,0.0218716823726206,12,1.35338816888798,-3.94399520118319,2.44831516395438,1.60163348972783,3.34777505927855,-1.77661057456112,0.255580843546812,-0.0519719642309741,-2.24914986156003,-2.29043948443928,-0.962611,-0.0106430171502062,2.63139925334828,0.261231252336894,0.196067039710163,0,-0.00254807279505476,-23565.3140899098
-4.89732577983841,-5.28043722449935,-4.17645487734401,-3.22030738641113,-5.86077411903123,-3.69678051893838,-3.21083165381691,-7.26541094045893,-3.74866252437426,-4.48486406592837,-4.60033840473854,-4.3343673500134,-4.77399801380224,-4.51752178752661,-1.3170614153874,-3.62947405888241,3.75758858307917,12,1.35668080978312,0.539965591056369,0.0218705263507699,12,1.3539028667183,-3.94390938207705,2.44830129768626,1.60163957213498,3.34777721651647,-1.77658009386181,0.256035960639101,-0.0556502297404897,-2.24908295560948,-2.29042184853916,-0.962611,-0.0109240409200667,2.63249555451392,0.262219301983123,0.206698945276466,0,-0.00258779501203421,-23565.2765090413
-4.89722089466642,-5.28032773650979,-4.1774897056741,-3.22097144883643,-5.86058557239702,-3.69450538412933,-3.21131208261788,-7.26529286327798,-3.74884189801681,-4.4849585312617,-4.60023066388929,-4.33437681205576,-4.77382732645209,-4.51653479332029,-1.31703471840307,-3.62945546729866,3.75759503473329,12,1.35672683170218,0.53991514971612,0.0218676291642764,12,1.35568082498732,-3.94356179821463,2.44832246478835,1.60174483938075,3.34785640419474,-1.77658293348141,0.257825708937465,-0.0557512482779323,-2.24894251746,-2.29035835720151,-0.962611,-0.010921291743472,2.63371507831696,0.264135143008291,0.206320938660281,0,-0.00258551706795473,-23565.2280747854
-4.89688371947809,-5.27917197382499,-4.18195046840443,-3.22424280520727,-5.85976554700043,-3.69326912581653,-3.21250771210676,-7.26511109686919,-3.74796210187906,-4.48448450978225,-4.59907588403873,-4.3335407953272,-4.77203498839318,-4.50878946329448,-1.31674219320667,-3.62966883324274,3.75810019507871,12,1.35878572291649,0.539665228010417,0.0219208372988109,12,1.36832143950565,-3.94065020083993,2.44680884435936,1.60217040155277,3.34798304247085,-1.77620221314294,0.2609955580472,-0.0558249573570959,-2.24765136106945,-2.28992018608533,-0.962611,-0.0108670544797373,2.63276371176922,0.26157220298715,0.20609071238743,0,-0.0025927098245214,-23565.1594179179
-4.8971511317356,-5.27835480243041,-4.1835556459615,-3.22189064229772,-5.86015936175199,-3.69523569475472,-3.21062391988641,-7.26602284886747,-3.74658175007007,-4.48270958794359,-4.59771345273727,-4.33316469291127,-4.76979944632113,-4.50990009028183,-1.31632508241943,-3.62956248105743,3.7584051369612,12,1.36079376935385,0.53938868822881,0.0217252531856736,12,1.37890896988862,-3.93662774323721,2.44525306589029,1.60183815015632,3.34736513699456,-1.77542887160916,0.262742629428142,-0.0557986599519262,-2.24618214235478,-2.28943316400654,-0.962611,-0.0109206497191402,2.63172684820715,0.264214327359001,0.206022208624653,0,-0.00259294795901267,-23565.1125246683
-4.89893729557268,-5.27724368191148,-4.1840227305864,-3.21670394329781,-5.86123155850858,-3.69170812669949,-3.20762656586929,-7.26896423615873,-3.7445203078395,-4.47725908055007,-4.59369612707848,-4.33222074076882,-4.76360630596711,-4.52007417189356,-1.31515139095873,-3.62916054251529,3.7590095734226,12,1.36516279398649,0.538548699746701,0.0206907798006184,12,1.40528594518185,-3.92446707165117,2.44210889104706,1.60096623024538,3.34542924958195,-1.77316292186869,0.267933324997718,-0.0558956327245679,-2.24296918670807,-2.28810102078635,-0.962611,-0.0109696247231457,2.63140168411607,0.261069801606113,0.205886521994877,0,-0.00260108453684225,-23565.0095777864
